stop_id,stop_name,region,metro,community,lat,lon,trip_graph_degree,trip_graph_weighted_degree,stop_use_count,is_critical,socio_join_method,socio_join_distance_m,socio_unit_id,socio_locality,socio_locality_en,socio_cluster,socio_cluster_group,socio_index_value,socio_population
51568,תחנה מרכזית/שדרות העצמאות,מרכז,פריפריה,6.0,31.609356,34.770199,6,280.0,140,False,within,0.0,26300013,קריית גת,QIRYAT GAT,2.0,low_1_4,,651.0
64,פיינברג/שכביץ,מרכז,פריפריה,6.0,31.813285,34.775928,2,280.0,140,False,within,0.0,25500002,גדרה,GEDERA,7.0,middle_5_7,,6060.0
25021,אפרים/סטרומה,מרכז,פריפריה,6.0,31.814328,34.786319,2,280.0,140,False,within,0.0,25500003,גדרה,GEDERA,6.0,middle_5_7,,4400.0
25378,פינס/בן גוריון,מרכז,פריפריה,6.0,31.804831,34.776637,2,280.0,140,False,within,0.0,25500002,גדרה,GEDERA,7.0,middle_5_7,,6060.0
53,יצחק רבין/פנחס ספיר,מרכז,פריפריה,6.0,31.80037,34.778239,2,280.0,140,False,within,0.0,25500004,גדרה,GEDERA,7.0,middle_5_7,,17831.0
29381,מרכז פרס לשלום/3178,מרכז,תל אביב,31.0,32.038086,34.747189,2,280.0,140,False,within,0.0,50000725,תל אביב -יפו,TEL AVIV - YAFO,5.0,middle_5_7,,2708.0
79,קרית עקרון/כביש 411,מרכז,תל אביב,26.0,31.854169,34.824714,3,280.0,140,False,nearest,13.774173600912556,4690004,קריית עקרון,QIRYAT EQRON,4.0,low_1_4,,2817.0
3457,'מעלה אבשלום ב,צפון,חיפה,59.0,32.693221,35.110325,2,280.0,140,False,within,0.0,23000004,קריית טבעון,QIRYAT TIV'ON,8.0,high_8_10,,3961.0
15518,נמל יפו/יהודה הימית,מרכז,תל אביב,31.0,32.051821,34.75027,2,280.0,140,False,within,0.0,50000722,תל אביב -יפו,TEL AVIV - YAFO,8.0,high_8_10,,
28441,התחנה לבריאות המשפחה,דרום,באר שבע,49.0,31.395319,34.769743,4,280.0,140,False,within,0.0,11610002,רהט,RAHAT,1.0,low_1_4,,6874.0
6774,אבו סנאן סולטאן באשא ה,צפון,חיפה,29.0,32.960182,35.162068,2,280.0,140,False,nearest,84.02471374140919,5070001,כפר יאסיף,KAFAR YASIF,5.0,middle_5_7,,10394.0
15517,פארק מדרון יפו/נמל יפו,מרכז,תל אביב,31.0,32.048305,34.748439,2,280.0,140,False,within,0.0,50000722,תל אביב -יפו,TEL AVIV - YAFO,8.0,high_8_10,,
22429,שפרינצק/דנציגר,מרכז,תל אביב,6.0,31.821736,34.779743,2,280.0,140,False,within,0.0,25500001,גדרה,GEDERA,6.0,middle_5_7,,3146.0
25023,גמליאל/וייצמן,מרכז,תל אביב,6.0,31.816477,34.786396,2,280.0,140,False,within,0.0,25500003,גדרה,GEDERA,6.0,middle_5_7,,4400.0
41324,שדרות התעשיות/הסתת,ירושלים,תל אביב,36.0,31.885798,34.96089,2,280.0,140,False,within,0.0,12000032,מודיעין-מכבים-רעות*,MODI'IN-MAKKABBIM-RE'UT,9.0,high_8_10,,
9223,צומת א טור/שיח' ענבר,ירושלים,ירושלים,11.0,31.784684,35.24813,2,280.0,140,False,within,0.0,30002312,ירושלים,JERUSALEM,1.0,low_1_4,,31301.0
57,דרך האילנות/אלון,מרכז,פריפריה,6.0,31.804595,34.786623,2,280.0,140,False,within,0.0,25500005,גדרה,GEDERA,7.0,middle_5_7,,
23609,שפרינצק/שמעון,מרכז,תל אביב,6.0,31.821067,34.779847,2,280.0,140,False,within,0.0,25500001,גדרה,GEDERA,6.0,middle_5_7,,3146.0
22968,סטרומה/העצמאות,מרכז,פריפריה,6.0,31.813822,34.782568,2,280.0,140,False,within,0.0,25500003,גדרה,GEDERA,6.0,middle_5_7,,4400.0
58,דרך האילנות/מנחם בגין,מרכז,פריפריה,6.0,31.805041,34.785098,2,280.0,140,False,within,0.0,25500005,גדרה,GEDERA,7.0,middle_5_7,,
23725,מנחם בגין/דרך האילנות,מרכז,פריפריה,6.0,31.8054,34.784988,2,280.0,140,False,within,0.0,25500005,גדרה,GEDERA,7.0,middle_5_7,,
9119,צומת שיח עינבר/סהל,ירושלים,ירושלים,11.0,31.784219,35.254908,3,280.0,140,False,within,0.0,30002312,ירושלים,JERUSALEM,1.0,low_1_4,,31301.0
9115,שיח' ענבר,ירושלים,ירושלים,11.0,31.784758,35.252696,2,280.0,140,False,within,0.0,30002312,ירושלים,JERUSALEM,1.0,low_1_4,,31301.0
51113,משה לוי/יעקב דורי,מרכז,תל אביב,7.0,31.929681,34.84936,2,280.0,140,False,within,0.0,85000031,רמלה,RAMLA,6.0,middle_5_7,,6795.0
9114,ענבר/אל כליה,ירושלים,ירושלים,11.0,31.784742,35.249545,2,280.0,140,False,within,0.0,30002312,ירושלים,JERUSALEM,1.0,low_1_4,,31301.0
23722,מרבד הקסמים/בעלי המלאכה,מרכז,תל אביב,6.0,31.817886,34.779667,2,280.0,140,False,within,0.0,25500001,גדרה,GEDERA,6.0,middle_5_7,,3146.0
45028,זאב ז'בוטינסקי/נתן אלתרמן,מרכז,תל אביב,14.0,32.176025,34.829975,3,280.0,140,False,within,0.0,64000053,הרצלייה,HERZLIYYA,9.0,high_8_10,,6829.0
26926,הגלעד/הספורט,דרום,פריפריה,53.0,31.261815,35.218561,3,280.0,140,False,within,0.0,25600005,ערד,ARAD,3.0,low_1_4,,5883.0
29376,עירוני י''ב/טולוז,מרכז,תל אביב,31.0,32.040335,34.74847,2,280.0,140,False,within,0.0,50000725,תל אביב -יפו,TEL AVIV - YAFO,5.0,middle_5_7,,2708.0
43171,דרך עולים/שושנה דמארי,דרום,באר שבע,0.0,31.275845,34.751263,2,280.0,140,False,within,0.0,90000314,באר שבע,BE'ER SHEVA,7.0,middle_5_7,,2490.0
23726,סטרומה/מנשה,מרכז,פריפריה,6.0,31.811686,34.786674,2,280.0,140,False,within,0.0,25500003,גדרה,GEDERA,6.0,middle_5_7,,4400.0
5675,מסעף מושבת כנרת,צפון,פריפריה,16.0,32.71888,35.561286,3,280.0,140,False,within,0.0,630001,כנרת (מושבה),KINNERET(MOSHAVA),9.0,high_8_10,,700.0
5674,מוזיאון,צפון,פריפריה,16.0,32.721405,35.567394,5,280.0,140,False,within,0.0,630001,כנרת (מושבה),KINNERET(MOSHAVA),9.0,high_8_10,,700.0
43163,נעמי שמר/דר' ג'ין קלוס פישמן,דרום,באר שבע,0.0,31.267696,34.751793,2,280.0,140,False,within,0.0,90000314,באר שבע,BE'ER SHEVA,7.0,middle_5_7,,2490.0
43174,שושנה דמארי/חנה אבנור,דרום,באר שבע,0.0,31.274163,34.753754,2,280.0,140,False,within,0.0,90000314,באר שבע,BE'ER SHEVA,7.0,middle_5_7,,2490.0
25019,דרך הפרחים/אירוס,מרכז,פריפריה,6.0,31.810951,34.784966,2,280.0,140,False,within,0.0,25500004,גדרה,GEDERA,7.0,middle_5_7,,17831.0
25020,דרך הפרחים/ציפורן,מרכז,פריפריה,6.0,31.81233,34.784827,2,280.0,140,False,within,0.0,25500004,גדרה,GEDERA,7.0,middle_5_7,,17831.0
37092,דרך יצחק רבין/לשם,מרכז,פריפריה,6.0,31.799195,34.781224,2,280.0,140,False,within,0.0,25500004,גדרה,GEDERA,7.0,middle_5_7,,17831.0
18228,כיכר סולטאן באשא,צפון,פריפריה,2.0,33.015367,35.34707,3,280.0,140,False,within,0.0,4960001,חורפיש,HURFEISH,5.0,middle_5_7,,6639.0
7935,טורקיז/ענבר,מרכז,פריפריה,45.0,31.962056,35.065781,6,280.0,140,False,nearest,218.46619000202412,37870001,נעלה,NA'ALE,7.0,middle_5_7,,2839.0
17029,'מעלה אבשלום ג,צפון,חיפה,59.0,32.695951,35.109243,2,280.0,140,False,within,0.0,23000004,קריית טבעון,QIRYAT TIV'ON,8.0,high_8_10,,3961.0
23010,בצלאל/הנביאים,מרכז,תל אביב,51.0,32.015004,34.792407,2,280.0,140,False,within,0.0,66000225,חולון,HOLON,6.0,middle_5_7,,4526.0
14580,שד' חכמי ישראל/שד' חכמי לובלין,מרכז,תל אביב,31.0,32.050296,34.779518,2,280.0,140,False,within,0.0,50000822,תל אביב -יפו,TEL AVIV - YAFO,5.0,middle_5_7,,3205.0
50482,צומת נתיבות/שדרות ויצמן,דרום,פריפריה,13.0,31.445633,34.571412,3,280.0,140,False,within,0.0,6650001,תקומה,TEQUMA,8.0,high_8_10,,724.0
1538,רחוב חי/סמטת החבצלת,צפון,פריפריה,19.0,32.517556,35.007224,3,280.0,140,False,within,0.0,98000001,בנימינה-גבעת עדה*,BINYAMINA-GIV'AT ADA,8.0,high_8_10,,4586.0
36045,מסגד אלזאויה,מרכז,פריפריה,56.0,32.413682,35.044279,2,280.0,219,False,,,,,,,,,
48945,רכבת/מסוף ביג - רציפים,מרכז,פריפריה,20.0,31.774842,34.664669,1,280.0,280,False,nearest,499.536835519932,700333,אשדוד,ASHDOD,5.0,middle_5_7,,4948.0
29320,ביה''ס חסן ערפה/אבן סינא,מרכז,תל אביב,31.0,32.046829,34.749594,2,280.0,140,False,within,0.0,50000723,תל אביב -יפו,TEL AVIV - YAFO,5.0,middle_5_7,,2767.0
1708,מחצבת בנימינה,צפון,פריפריה,19.0,32.531884,34.946288,2,280.0,140,False,within,0.0,98000002,בנימינה-גבעת עדה*,BINYAMINA-GIV'AT ADA,8.0,high_8_10,,4320.0
23093,צומת מזכרת בתיה/כביש 411,מרכז,תל אביב,26.0,31.849972,34.833736,3,280.0,140,False,within,0.0,280001,מזכרת בתיה,MAZKERET BATYA,8.0,high_8_10,,15726.0
6775,סולטאן אל אטרש/מכללת אלהודא,צפון,חיפה,29.0,32.959878,35.165388,3,280.0,140,False,nearest,169.64511188978403,5070001,כפר יאסיף,KAFAR YASIF,5.0,middle_5_7,,10394.0
29400,ולנסיה/מענית,מרכז,תל אביב,31.0,32.043254,34.748586,2,280.0,140,False,within,0.0,50000724,תל אביב -יפו,TEL AVIV - YAFO,3.0,low_1_4,,1331.0
21919,צומת בית ברל,מרכז,תל אביב,10.0,32.199132,34.91652,5,280.0,140,False,nearest,85.6673181063449,2840001,שדה ורבורג,SEDE WARBURG,9.0,high_8_10,,1411.0
39991,מנשיית זבדה/מרכז 2,צפון,חיפה,34.0,32.707884,35.194322,2,279.0,172,False,within,0.0,9940001,מנשית זבדה,MANSHIYYET ZABDA,3.0,low_1_4,,1522.0
28705,אלסלאם/אלתקוא,דרום,באר שבע,0.0,31.29966,34.949607,2,279.0,279,False,within,0.0,13030001,חורה,HURA,1.0,low_1_4,,24822.0
43569,אסימוב/שדרות ורדימון,דרום,פריפריה,43.0,30.989291,34.936949,3,279.0,279,False,within,0.0,8310001,ירוחם,YEROHAM,4.0,low_1_4,,11170.0
34505,צומת רחלים למערב,מרכז,פריפריה,38.0,32.100233,35.244742,3,278.0,139,False,nearest,1332.3621125159304,38220001,רחלים,REHELIM,6.0,middle_5_7,,1062.0
5364,ברנר/יהודה הנשיא,צפון,פריפריה,16.0,32.794399,35.529263,2,278.0,139,False,within,0.0,67000021,טבריה,TIBERIAS,5.0,middle_5_7,,5406.0
49926,דרך הפארק/הרב נריה,מרכז,תל אביב,3.0,32.299681,34.878734,2,278.0,139,False,within,0.0,74000115,נתניה,NETANYA,8.0,high_8_10,,23861.0
38395,מסגד טאלב/קופת חולים לאומית,דרום,פריפריה,0.0,31.160748,35.039948,4,278.0,165,False,nearest,1549.9994713770234,22000009,דימונה,DIMONA,7.0,middle_5_7,,6176.0
21701,צומת ניר צבי,מרכז,תל אביב,7.0,31.951417,34.855291,3,278.0,139,False,within,0.0,25300001,באר יעקב,BE'ER YA'AQOV,7.0,middle_5_7,,31325.0
41364,השומר/הקישון,צפון,חיפה,28.0,32.806754,35.004724,2,278.0,139,False,within,0.0,40000314,חיפה,HAIFA,2.0,low_1_4,,1559.0
49878,שדרות ששת הימים/החשמונאים,דרום,פריפריה,30.0,29.549507,34.936306,3,278.0,139,False,within,0.0,26000033,אילת,ELAT,7.0,middle_5_7,,3470.0
12203,מסעף מצדה/כביש 90 לצפון,דרום,פריפריה,30.0,31.313839,35.383875,3,278.0,139,False,,,,,,,,,
51757,יפה נוף/שדרות האביב,מרכז,פריפריה,23.0,32.432148,34.949536,2,278.0,139,False,within,0.0,65000021,חדרה,HADERA,7.0,middle_5_7,,3504.0
2013,מסדה/שמואל,צפון,חיפה,28.0,32.809714,34.993343,2,278.0,139,False,within,0.0,40000613,חיפה,HAIFA,4.0,low_1_4,,2951.0
2015,טבריה/הציונות,צפון,חיפה,28.0,32.811696,34.990675,2,278.0,139,False,within,0.0,40000613,חיפה,HAIFA,4.0,low_1_4,,2951.0
2024,בן יהודה/גדעון,צפון,חיפה,28.0,32.811533,34.992519,2,278.0,139,False,within,0.0,40000613,חיפה,HAIFA,4.0,low_1_4,,2951.0
2014,מסדה/כורש,צפון,חיפה,28.0,32.811026,34.991207,2,278.0,139,False,within,0.0,40000613,חיפה,HAIFA,4.0,low_1_4,,2951.0
5361,ברנר/התנא נחום,צפון,פריפריה,16.0,32.790254,35.52886,2,278.0,139,False,within,0.0,67000023,טבריה,TIBERIAS,2.0,low_1_4,,2225.0
5359,ברנר/התנא נחום,צפון,פריפריה,16.0,32.789277,35.530099,2,278.0,139,False,within,0.0,67000023,טבריה,TIBERIAS,2.0,low_1_4,,2225.0
2681,בן יהודה/השלום,צפון,חיפה,28.0,32.810597,34.992973,2,278.0,139,False,within,0.0,40000613,חיפה,HAIFA,4.0,low_1_4,,2951.0
2016,מסדה/בלפור,צפון,חיפה,28.0,32.808561,34.994809,2,278.0,139,False,within,0.0,40000613,חיפה,HAIFA,4.0,low_1_4,,2951.0
41361,הרב מרכוס/הרב אוחנה,צפון,חיפה,28.0,32.810509,35.001755,2,278.0,139,False,within,0.0,40000634,חיפה,HAIFA,2.0,low_1_4,,1584.0
41365,אבן גבירול/ביל''ו,צפון,חיפה,28.0,32.807378,35.005391,2,278.0,139,False,within,0.0,40000314,חיפה,HAIFA,2.0,low_1_4,,1559.0
5492,צומת דייר חנא,צפון,פריפריה,5.0,32.860844,35.372958,5,278.0,139,False,within,0.0,4920001,דייר חנא,DEIR HANNA,4.0,low_1_4,,10747.0
5424,ברנר/שדרות הדייגים,צפון,פריפריה,16.0,32.785153,35.535868,4,278.0,139,False,within,0.0,67000015,טבריה,TIBERIAS,2.0,low_1_4,,976.0
41360,נפתלי אימבר/יחיאל,צפון,חיפה,28.0,32.809637,35.002892,2,278.0,139,False,within,0.0,40000314,חיפה,HAIFA,2.0,low_1_4,,1559.0
5363,'ברנר ב,צפון,פריפריה,16.0,32.792272,35.528375,2,278.0,139,False,within,0.0,67000023,טבריה,TIBERIAS,2.0,low_1_4,,2225.0
5357,'ברנר א,צפון,פריפריה,16.0,32.787803,35.531372,2,278.0,139,False,within,0.0,67000023,טבריה,TIBERIAS,2.0,low_1_4,,2225.0
41359,שוק תלפיות/יחיאל,צפון,חיפה,28.0,32.8092,35.001559,2,278.0,139,False,within,0.0,40000634,חיפה,HAIFA,2.0,low_1_4,,1584.0
41366,השומר/הירמוך,צפון,חיפה,28.0,32.805555,35.00574,2,278.0,139,False,within,0.0,40000314,חיפה,HAIFA,2.0,low_1_4,,1559.0
41362,סוקולוב/הרצל,צפון,חיפה,28.0,32.807276,35.001679,2,278.0,139,False,within,0.0,40000641,חיפה,HAIFA,1.0,low_1_4,,4214.0
8070,פני קדם,מרכז,ירושלים,9.0,31.589904,35.195049,6,278.0,139,False,nearest,931.5423312102014,37540001,אספר,ASFAR,3.0,low_1_4,,1228.0
38694,מבוא אורנית/האשל,מרכז,תל אביב,38.0,32.12811,34.995946,5,278.0,139,False,nearest,426.7601443035467,37600001,אורנית,ORANIT,8.0,high_8_10,,9295.0
1687,קיבוץ גלויות/הכרם,צפון,פריפריה,19.0,32.560804,34.961128,5,278.0,139,False,within,0.0,93000004,זכרון יעקב,ZIKHRON YA'AQOV,7.0,middle_5_7,,8898.0
34669,גני ילדים/היובל,מרכז,פריפריה,38.0,32.230589,35.163989,3,278.0,278,False,nearest,1586.195971744058,35570001,קדומים,QEDUMIM,5.0,middle_5_7,,4548.0
41363,השומר/סוקולוב,צפון,חיפה,28.0,32.808215,35.003635,2,278.0,139,False,within,0.0,40000314,חיפה,HAIFA,2.0,low_1_4,,1559.0
49061,הרב עובדיה יוסף/הרב אברהם קוק,דרום,פריפריה,43.0,31.069925,35.048631,5,278.0,139,False,within,0.0,22000006,דימונה,DIMONA,5.0,middle_5_7,,7259.0
4716,צומת איכסאל/מרג' אבן עאמר,צפון,פריפריה,4.0,32.674962,35.290572,3,278.0,139,False,nearest,154.50357351889244,73000045,נצרת,NAZARETH,5.0,middle_5_7,,2361.0
2019,עמק הזיתים/פינת בן שמן,צפון,חיפה,28.0,32.811237,34.994634,2,278.0,139,False,within,0.0,40000632,חיפה,HAIFA,3.0,low_1_4,,2642.0
51602,שדרות אביב/כ''ט בנובמבר,מרכז,פריפריה,23.0,32.429783,34.948582,2,278.0,139,False,within,0.0,65000013,חדרה,HADERA,7.0,middle_5_7,,6196.0
51607,שדרות האביב/הבשמים,מרכז,פריפריה,23.0,32.430936,34.949341,2,278.0,139,False,within,0.0,65000013,חדרה,HADERA,7.0,middle_5_7,,6196.0
2023,בן יהודה/הציונות,צפון,חיפה,28.0,32.812753,34.991762,2,278.0,139,False,within,0.0,40000613,חיפה,HAIFA,4.0,low_1_4,,2951.0
43761,כביש 35/שדרות ישראל פולק,מרכז,פריפריה,6.0,31.608808,34.786242,3,278.0,139,False,nearest,436.0014004723451,180001,שדה משה,SEDE MOSHE,7.0,middle_5_7,,800.0
26892,מתנ''ס,דרום,פריפריה,43.0,30.985827,34.934229,4,278.0,139,False,within,0.0,8310001,ירוחם,YEROHAM,4.0,low_1_4,,11170.0
2682,בן יהודה/עמק הזיתים,צפון,חיפה,28.0,32.809774,34.994413,2,278.0,139,False,within,0.0,40000613,חיפה,HAIFA,4.0,low_1_4,,2951.0
39996,מנשיית זבדה/מזרח,צפון,חיפה,34.0,32.706667,35.196603,3,277.0,172,False,within,0.0,9940001,מנשית זבדה,MANSHIYYET ZABDA,3.0,low_1_4,,1522.0
37783,קופת חולים/קוממיות,מרכז,פריפריה,6.0,31.661895,34.731103,3,277.0,157,False,within,0.0,7660001,קוממיות,QOMEMIYYUT,1.0,low_1_4,,606.0
49005,אביגדור קהלני/דן שכטמן,דרום,פריפריה,43.0,31.064958,35.051096,2,276.0,138,False,within,0.0,22000006,דימונה,DIMONA,5.0,middle_5_7,,7259.0
27669,צומת מגן,דרום,פריפריה,47.0,31.294683,34.433287,8,276.0,138,False,nearest,23.163968009761792,6950001,מגן,MAGEN,5.0,middle_5_7,,540.0
49056,אביגדור קהלני/עמנואל מורנו,דרום,פריפריה,43.0,31.063076,35.046591,2,276.0,138,False,within,0.0,22000005,דימונה,DIMONA,5.0,middle_5_7,,6249.0
43417,שדרות שעורה/נחל איילון,דרום,באר שבע,0.0,31.362205,34.818547,3,276.0,138,False,within,0.0,12710001,להבים,LEHAVIM,9.0,high_8_10,,7219.0
27608,שדרות הזית/שדרות התאנה,דרום,באר שבע,0.0,31.369777,34.803865,2,276.0,138,False,within,0.0,12710001,להבים,LEHAVIM,9.0,high_8_10,,7219.0
26988,הגפן/דוכיפת,דרום,באר שבע,0.0,31.370877,34.805234,2,276.0,138,False,within,0.0,12710001,להבים,LEHAVIM,9.0,high_8_10,,7219.0
18127,מסעף בוקיעה אל ג'רביה,צפון,פריפריה,18.0,32.994254,35.309878,3,276.0,138,False,within,0.0,5360001,פקיעין (בוקייעה),PEQI'IN (BUQEI'A),5.0,middle_5_7,,6104.0
27332,ורד,דרום,באר שבע,0.0,31.370528,34.816929,3,276.0,138,False,within,0.0,12710001,להבים,LEHAVIM,9.0,high_8_10,,7219.0
27328,ורד,דרום,באר שבע,0.0,31.374384,34.817338,2,276.0,138,False,within,0.0,12710001,להבים,LEHAVIM,9.0,high_8_10,,7219.0
48247,האתרוג/הלימון,מרכז,תל אביב,7.0,31.985575,34.940973,7,276.0,146,False,within,0.0,13040003,שוהם,SHOHAM,9.0,high_8_10,,5800.0
2009,הס,צפון,חיפה,28.0,32.80677,34.993219,2,276.0,138,False,within,0.0,40000621,חיפה,HAIFA,5.0,middle_5_7,,3584.0
2020,בר גיורא/הקנאים,צפון,חיפה,28.0,32.804749,34.996264,2,276.0,138,False,within,0.0,40000622,חיפה,HAIFA,3.0,low_1_4,,3227.0
2010,הס/רשי,צפון,חיפה,28.0,32.805718,34.99498,2,276.0,138,False,within,0.0,40000622,חיפה,HAIFA,3.0,low_1_4,,3227.0
29072,רימון/ורדית,דרום,באר שבע,0.0,31.368593,34.811596,3,276.0,138,False,within,0.0,12710001,להבים,LEHAVIM,9.0,high_8_10,,7219.0
26989,הגפן/גיבתון,דרום,באר שבע,0.0,31.370621,34.808516,2,276.0,138,False,within,0.0,12710001,להבים,LEHAVIM,9.0,high_8_10,,7219.0
27330,מרכז פיס קהילתי/ורד,דרום,באר שבע,0.0,31.372157,34.818728,3,276.0,138,False,within,0.0,12710001,להבים,LEHAVIM,9.0,high_8_10,,7219.0
27609,שד. תאנה/הודן,דרום,באר שבע,0.0,31.367196,34.811433,3,276.0,138,False,within,0.0,12710001,להבים,LEHAVIM,9.0,high_8_10,,7219.0
43415,שדרות שעורה/שדרות רימון,דרום,באר שבע,0.0,31.363042,34.814797,3,276.0,138,False,within,0.0,12710001,להבים,LEHAVIM,9.0,high_8_10,,7219.0
27607,שד. תאנה/שד.זית,דרום,באר שבע,0.0,31.368271,34.805413,2,276.0,138,False,within,0.0,12710001,להבים,LEHAVIM,9.0,high_8_10,,7219.0
27606,שד. תאנה/ינשוף,דרום,באר שבע,0.0,31.367847,34.807774,2,276.0,138,False,within,0.0,12710001,להבים,LEHAVIM,9.0,high_8_10,,7219.0
2006,הס/מונטיפיורי,צפון,חיפה,28.0,32.807819,34.991489,2,276.0,138,False,within,0.0,40000621,חיפה,HAIFA,5.0,middle_5_7,,3584.0
3187,הס/ארלוזורוב,צפון,חיפה,28.0,32.809294,34.990309,2,276.0,138,False,within,0.0,40000621,חיפה,HAIFA,5.0,middle_5_7,,3584.0
26201,נתן אלבז/דב גור,מרכז,פריפריה,20.0,31.793586,34.652461,4,276.0,138,False,within,0.0,700223,אשדוד,ASHDOD,2.0,low_1_4,,4109.0
43830,דגניה/דנמרק,מרכז,תל אביב,17.0,32.086443,34.862983,4,276.0,138,False,within,0.0,79000131,פתח תקווה,PETAH TIQWA,9.0,high_8_10,,5804.0
27329,שד. תמר/ורד,דרום,באר שבע,0.0,31.373733,34.814527,3,276.0,138,False,within,0.0,12710001,להבים,LEHAVIM,9.0,high_8_10,,7219.0
27334,ורד/זוגן,דרום,באר שבע,0.0,31.371697,34.814247,3,276.0,138,False,within,0.0,12710001,להבים,LEHAVIM,9.0,high_8_10,,7219.0
24854,אזור תעשיה טייבה,מרכז,תל אביב,10.0,32.243863,34.991112,3,276.0,138,False,nearest,372.01272769682265,13450001,צור יצחק,ZUR YIZHAQ,8.0,high_8_10,,7080.0
20291,צומת המפלים,צפון,פריפריה,1.0,32.986218,35.750011,4,276.0,138,False,,,,,,,,,
49018,אביגדור קהלני/עדה יונת,דרום,פריפריה,43.0,31.065825,35.052266,3,276.0,138,False,within,0.0,22000006,דימונה,DIMONA,5.0,middle_5_7,,7259.0
49030,אביגדור קהלני/אהרן צ'חנובר,דרום,פריפריה,43.0,31.063682,35.049381,2,276.0,138,False,within,0.0,22000005,דימונה,DIMONA,5.0,middle_5_7,,6249.0
5215,מסעף אבני איתן,צפון,פריפריה,1.0,32.812001,35.765326,4,276.0,138,False,nearest,35.15629665398927,40110001,אבני איתן,AVNE ETAN,6.0,middle_5_7,,876.0
19942,מסעף אלי עד,צפון,פריפריה,1.0,32.801461,35.744431,4,276.0,138,False,within,0.0,40020001,אלי-עד,ELI-AD,7.0,middle_5_7,,496.0
2194,אח''י אילת/יציב,צפון,חיפה,27.0,32.821001,35.070448,2,276.0,138,False,within,0.0,40000135,חיפה,HAIFA,5.0,middle_5_7,,4815.0
19946,מסעף נוב,צפון,פריפריה,1.0,32.826153,35.787111,5,276.0,138,False,within,0.0,43040001,נוב,NOV,5.0,middle_5_7,,1059.0
45027,זאב ז'בוטינסקי/מנחם בגין,מרכז,תל אביב,14.0,32.177852,34.830106,2,276.0,138,False,within,0.0,64000053,הרצלייה,HERZLIYYA,9.0,high_8_10,,6829.0
45029,זאב ז'בוטינסקי/נתן אלתרמן,מרכז,תל אביב,14.0,32.175095,34.829585,3,276.0,138,False,within,0.0,64000053,הרצלייה,HERZLIYYA,9.0,high_8_10,,6829.0
11953,צומת מבטחים,דרום,פריפריה,47.0,31.25689,34.403063,4,276.0,138,False,nearest,574.0830117300217,9160001,ישע,YESHA,8.0,high_8_10,,426.0
28021,אחימאיר/סגל,מרכז,פריפריה,22.0,31.686767,34.566921,2,276.0,138,False,within,0.0,71000114,אשקלון,ASHQELON,6.0,middle_5_7,,5730.0
42197,הרצל/מרכז רסקו,צפון,חיפה,29.0,32.929238,35.076603,2,276.0,138,False,within,0.0,76000031,עכו,AKKO,5.0,middle_5_7,,2980.0
28657,הרב סבג/אבימלך,מרכז,פריפריה,22.0,31.653264,34.582881,3,276.0,138,False,within,0.0,71000225,אשקלון,ASHQELON,4.0,low_1_4,,4065.0
49389,שדרות עופר/שדרות יצחק רבין,מרכז,פריפריה,22.0,31.655571,34.571134,2,276.0,138,False,within,0.0,71000311,אשקלון,ASHQELON,4.0,low_1_4,,3770.0
20479,ביה''ס יהלום/קרן היסוד,צפון,פריפריה,2.0,33.014703,35.288081,4,276.0,138,False,within,0.0,10630004,מעלות-תרשיחא,MA'ALOT-TARSHIHA,5.0,middle_5_7,,4754.0
27968,אורי אליאב/שדרות עופר,מרכז,פריפריה,22.0,31.654239,34.575635,2,276.0,138,False,within,0.0,71000225,אשקלון,ASHQELON,4.0,low_1_4,,4065.0
29142,דובדבן/שקד,דרום,פריפריה,30.0,29.54744,34.939843,6,276.0,141,False,within,0.0,26000034,אילת,ELAT,7.0,middle_5_7,,2202.0
27988,אורי אליאב/היקב,מרכז,פריפריה,22.0,31.652683,34.576524,2,276.0,138,False,within,0.0,71000225,אשקלון,ASHQELON,4.0,low_1_4,,4065.0
25348,טיילת השרון הירוק,מרכז,תל אביב,55.0,32.266,34.91832,4,276.0,138,False,within,0.0,1950004,קדימה-צורן,QADIMA-ZORAN,7.0,middle_5_7,,5948.0
43651,בית החייל/פנקס,מרכז,תל אביב,50.0,32.090955,34.791056,2,276.0,138,False,within,0.0,50000423,תל אביב -יפו,TEL AVIV - YAFO,9.0,high_8_10,,3344.0
41927,דרך היין/שתילים,מרכז,פריפריה,22.0,31.693984,34.581199,2,276.0,138,False,within,0.0,71000111,אשקלון,ASHQELON,7.0,middle_5_7,,15115.0
50982,אריאל שרון/הקונכייה,מרכז,פריפריה,22.0,31.704886,34.575931,2,276.0,138,False,within,0.0,71000111,אשקלון,ASHQELON,7.0,middle_5_7,,15115.0
41656,רחבעם זאבי/הרב דוד בוזגלו,מרכז,פריפריה,22.0,31.698001,34.57406,2,276.0,138,False,within,0.0,71000111,אשקלון,ASHQELON,7.0,middle_5_7,,15115.0
42247,סמדר/שדרות הציונות,מרכז,פריפריה,22.0,31.692315,34.581937,2,276.0,138,False,within,0.0,71000111,אשקלון,ASHQELON,7.0,middle_5_7,,15115.0
27979,יהודה הלוי/שלום עליכם,מרכז,פריפריה,22.0,31.65754,34.563175,2,276.0,138,False,within,0.0,71000316,אשקלון,ASHQELON,3.0,low_1_4,,3713.0
