removed_stop,origin_stop,destination_stop,baseline_seconds,detour_seconds
27689,4754,28242,9304.0,367.0
27689,21580,26737,3779.0,109.0
27689,23470,25621,4703.0,100.0
27689,28341,1822,7842.5,79.5
27689,28754,41674,5818.5,67.0
27689,49928,27783,4021.0,154.0
27689,13848,42161,5027.0,173.0
27689,28341,11370,4763.5,1.5
27689,4608,29049,8995.0,425.0
27689,27774,39212,11495.0,27.0
27689,27852,5292,8088.0,524.0
27689,29102,40013,20341.0,196.5
27689,26820,41568,11565.0,112.0
27689,28279,2426,10658.0,604.0
27689,6662,28710,10932.0,204.0
27689,28038,37576,2860.5,24.5
27689,49960,21145,9709.0,425.0
27689,2543,26807,9583.0,57.0
27689,29102,17322,19151.0,421.5
27689,49960,21597,6349.0,77.0
27689,40481,14562,4781.5,35.5
27689,4623,39440,8304.0,10.0
27689,28288,50639,4555.0,333.0
27689,28266,4298,11259.0,112.0
27689,25457,39249,2235.0,14.0
27689,25913,28413,2988.5,88.5
27689,40481,51004,4413.5,100.5
27689,40481,44069,6581.0,332.5
27689,27852,20205,10306.0,33.0
27689,44199,50819,5208.5,58.5
27689,49960,5942,11865.0,125.5
27689,6662,28259,12261.0,62.0
27689,29096,5120,18908.0,453.0
27689,27859,9053,4629.0,42.0
27689,2027,27759,9685.0,95.0
27689,4754,41106,7784.0,400.0
27689,3725,28491,7604.0,214.0
27689,27230,7433,4121.0,22.0
27689,4141,40108,6651.0,221.0
27689,28288,17561,9538.0,30.0
27689,28288,49470,8480.0,430.0
27689,44287,44017,7261.0,47.0
27689,4726,27936,8960.0,239.0
27689,27840,7296,6336.0,25.0
27689,42053,43064,11888.0,132.0
27689,7396,40099,4076.0,49.0
27689,18425,40139,8374.0,612.0
27689,28288,3882,7978.0,292.0
27689,42606,44121,7397.0,486.5
27689,26905,18141,11154.5,62.0
27689,26635,18423,12747.0,224.0
27689,28266,23490,5835.0,154.0
27689,26916,11065,3611.0,340.0
27689,19472,12436,11382.0,112.5
27689,49960,34553,8389.0,123.0
27689,29096,3810,19114.0,315.0
27689,10936,12664,3942.0,55.0
27689,28279,18967,13777.5,92.5
27689,24554,12316,6185.0,76.0
27689,43475,2095,8171.0,350.0
27689,40680,27327,9047.0,239.0
27689,13924,28756,6528.5,76.0
27689,4726,26637,8997.0,394.0
27689,43655,25822,11040.0,86.5
27689,44199,39922,9434.0,58.0
27689,46701,12591,11273.0,202.5
27689,48722,42100,3795.0,37.0
27689,46701,26796,10541.0,142.0
27689,3396,37776,8860.0,164.0
27689,11789,37086,5944.0,154.0
27689,49457,20704,11139.0,77.5
27689,28569,8339,6019.0,493.0
27689,4496,25528,7316.0,504.0
27689,26635,6454,12927.0,374.0
27689,27774,49170,5670.0,6.0
27689,15946,42212,15854.0,60.0
27689,50872,26657,12834.0,194.0
27689,26635,23784,7094.0,302.0
27689,27230,9817,4904.0,119.0
27689,4815,43523,7742.0,275.0
27689,44199,21501,4869.0,12.0
27689,10936,29241,5302.0,62.0
27689,21019,28540,10452.0,600.0
27689,18425,28959,9635.0,425.0
27689,26873,2878,9170.0,93.0
27689,1398,26665,7043.5,384.0
27689,15946,12642,7725.0,134.5
27689,24074,28455,4567.5,35.5
27689,44199,20227,10670.0,118.0
27689,28769,3125,8446.0,187.5
27689,48347,6358,9048.0,457.0
27689,29096,34662,16984.0,60.0
27689,46701,27852,8853.0,63.0
27689,28341,17239,6962.5,84.5
27689,6590,28171,11212.0,54.0
27689,42717,27232,3397.0,91.0
27689,48381,51015,5643.0,86.0
27689,43611,26626,4857.0,225.0
27689,26119,6487,9913.0,194.5
27689,48381,21322,4590.0,161.0
27689,1516,44107,7368.0,523.0
27689,3602,12058,11816.0,423.0
27689,19782,43678,13273.5,92.5
27689,48381,43278,5092.0,220.0
27689,50122,12476,17448.0,194.0
27689,49960,4197,9898.0,425.0
27689,27775,34423,7078.0,52.0
27689,41048,29108,17921.0,508.0
27689,3868,49693,18675.0,214.0
27689,11191,40262,4817.5,102.0
27689,40481,17024,7380.5,421.5
27689,26873,18903,8578.0,96.5
27689,3868,38737,9247.0,214.0
27689,27774,44574,6227.0,100.0
27689,18919,39593,10743.0,161.0
27689,43655,12067,12362.0,84.5
27689,27774,34484,7255.0,52.0
27689,48321,26715,8667.0,286.0
27689,44786,25525,3457.0,117.0
27689,29102,19335,19619.0,171.5
27689,40426,39861,8745.0,291.0
27689,20016,27330,11369.5,149.5
27689,47956,27601,4291.0,138.0
27689,42606,29120,18193.0,339.0
27689,43475,48898,7734.0,595.0
27689,16602,28325,8022.0,60.0
27689,38172,29097,21173.0,145.5
27689,28769,19572,7833.0,289.0
27689,19472,12361,20795.0,195.5
27689,5956,26594,11991.0,122.0
27689,44199,3671,8111.0,388.0
27689,28341,34290,6997.5,303.5
27689,43035,28398,1812.0,78.0
27689,17306,42045,8226.0,526.0
27689,48005,28406,3291.5,80.5
27689,43670,7121,11201.0,190.5
27689,27852,4099,5778.0,524.0
27689,28288,24153,4750.0,80.0
27689,29225,48465,4425.0,265.0
27689,26916,1939,8667.0,335.0
27689,29102,47866,20604.0,288.5
27689,13848,26651,6802.0,58.0
27689,28288,6813,10338.0,30.0
27689,40481,37103,7152.5,166.5
27689,28266,6839,11457.0,29.0
27689,28288,41590,9739.5,88.0
27689,27775,41931,6844.0,73.0
27689,48381,50488,4892.0,154.0
27689,49457,1923,10175.0,330.0
27689,40292,25818,9745.0,367.0
27689,3928,27068,7576.0,282.0
27689,27859,8483,4948.0,42.0
27689,28279,6850,13295.5,92.5
27689,49960,16266,6746.0,19.0
27689,48347,24456,5775.0,84.0
27689,28225,5315,8785.0,112.0
27689,28138,49553,7790.0,252.0
27689,28279,2097,10297.0,388.5
27689,47768,12398,18796.0,508.0
27689,48381,4936,7747.0,467.0
27689,29096,48416,18774.0,453.0
27689,47768,26810,9145.0,367.0
27689,49960,35118,13341.5,258.5
27689,43670,6893,9260.0,236.5
27689,44199,2307,8385.0,58.0
27689,34533,25468,5781.0,59.0
27689,19782,26752,13026.5,92.5
27689,16602,42106,5488.0,49.0
27689,28341,36979,3067.5,27.5
27689,28279,14047,6753.0,69.0
27689,48381,2337,7579.0,217.0
27689,28889,5155,8520.0,457.0
27689,26119,42005,4321.0,414.0
27689,44287,3455,7993.0,112.0
27689,11455,27893,4954.0,51.0
27689,29225,40913,7097.0,587.0
27689,6072,43616,10672.0,100.5
27689,29102,8316,16259.5,504.0
27689,1516,28769,7197.0,356.0
27689,28225,22827,6733.0,71.0
27689,40481,36854,5152.5,89.5
27689,27840,3674,8400.5,110.0
27689,28288,23136,4208.0,15.0
27689,4904,44288,8117.0,162.0
27689,27852,11167,5139.0,79.0
27689,49960,49385,10629.0,82.5
27689,23470,27287,4263.0,68.0
27689,26820,4103,8038.0,297.0
27689,42765,48277,8337.0,111.5
27689,28889,15358,5162.0,104.0
27689,26119,3830,8113.0,61.0
27689,4754,26480,8906.0,460.0
27689,34345,28973,6431.0,25.0
27689,26119,4720,7877.0,618.0
27689,27668,38161,6096.0,73.0
27689,44866,39345,2679.0,6.0
27689,29102,5701,19645.0,58.0
27689,26905,1734,9321.0,41.0
27689,28288,34619,7160.0,113.0
27689,28754,18664,11616.5,100.0
7444,1398,38912,5808.0,87.0
7444,27668,42318,4928.0,333.0
7444,7370,16600,3598.0,71.0
7444,7370,48904,6158.0,318.0
7444,36344,39421,4742.0,61.0
7444,28288,11379,5693.0,68.0
7444,7396,8437,1084.0,95.0
7444,41617,44531,8640.0,38.0
7444,48321,7609,6898.0,158.0
7444,21019,7479,7042.0,58.0
7444,27192,46635,3295.0,320.0
7444,4274,7448,9786.0,71.0
7444,7396,34744,830.0,95.0
7444,17306,34944,7038.0,63.0
7444,7396,243,4601.0,27.0
7444,27774,9445,5824.0,60.0
7444,10830,9054,2053.0,0.0
7444,20016,7415,9337.0,643.0
7444,7396,20068,7662.0,27.0
7444,7396,21707,3230.0,18.0
7444,39471,44004,3452.0,46.0
7444,36344,49672,1847.0,89.0
7444,19472,7402,7817.0,154.0
7444,27192,11386,4065.0,132.0
7444,7370,43051,3046.0,17.0
7444,3379,7346,6220.0,63.0
7444,26635,9047,6987.0,6.0
7444,15906,7398,3426.0,11.0
7444,26916,11537,4936.0,21.0
7444,25457,9911,3466.0,123.0
7444,44999,11407,4794.0,47.5
7444,7396,18875,7885.0,27.0
7444,12531,41218,11605.0,9.0
7444,44999,7441,3883.0,46.5
7444,7370,3319,7279.0,71.0
7444,7370,28368,3486.0,17.0
7444,14038,7377,3206.0,86.0
7444,48381,10560,4718.0,23.0
7444,7370,2036,6885.0,71.0
7444,22825,41992,3724.0,28.0
7444,7396,43390,2997.0,13.0
7444,40426,44801,4999.0,312.0
7444,7396,13095,3123.0,27.0
7444,7370,34046,3558.0,71.0
7444,7396,2657,5008.0,27.0
7444,7370,42988,4949.0,71.0
7444,7396,9600,1094.0,4.0
7444,43655,7452,7459.0,171.0
7444,28138,9385,5014.0,69.0
7444,27742,11409,3912.5,78.5
7444,7396,17053,6005.0,234.0
7444,20011,7396,6205.0,306.0
7444,7396,49163,5973.0,27.0
7444,44876,35614,2711.0,140.0
7444,7396,20989,6787.0,78.0
7444,28341,10102,4402.5,248.0
7444,22990,41220,3406.0,49.0
7444,27949,50619,4866.0,36.5
7444,48347,9508,5329.0,108.0
7444,7370,19441,7323.0,186.0
7444,44287,7363,4292.0,100.0
7444,44866,9803,3020.0,15.0
7444,27840,42318,4389.0,360.0
7444,3725,7363,6453.0,109.0
7444,39471,11369,4409.0,46.0
7444,10830,9663,2111.0,39.0
7444,34213,27911,3881.0,57.0
7444,44999,10424,4206.0,179.5
7444,44876,11426,2452.0,50.0
7444,879,41217,4095.0,28.0
7444,7370,27616,4187.5,72.0
7444,7370,25356,3824.0,71.0
7444,11455,7474,1699.0,27.0
7444,7396,14955,4398.0,27.0
7444,7370,21491,3285.0,71.0
7444,27840,7417,3810.0,54.0
7444,36491,7463,3446.0,170.0
7444,27230,44539,4245.0,351.0
7444,24554,7435,4245.0,71.0
7444,37480,11809,2320.0,303.0
7444,48701,7424,3519.0,13.0
7444,27192,52011,3438.0,277.0
7444,7396,13374,3634.0,13.0
7444,48381,9841,4961.0,23.0
7444,44866,7465,2611.0,72.0
7444,18425,43959,7244.0,58.0
7444,8794,10793,2251.0,149.0
7444,41063,7372,7988.0,71.0
7444,40305,7483,6871.0,28.0
7444,48347,44962,5214.0,58.0
7444,22123,44537,2739.0,59.0
7444,7396,12865,3666.0,13.0
7444,9793,7375,903.0,39.0
7444,28341,10527,4362.5,53.0
7444,47906,7359,4692.0,164.0
7444,40426,10038,4981.0,62.0
7444,44866,52008,3446.0,277.0
7444,7396,1219,5467.0,27.0
7444,42717,10039,1829.0,355.0
7444,7396,5702,6971.0,27.0
7444,7396,40041,3051.0,27.0
7444,2543,7481,6666.0,28.0
7444,40481,9689,4633.0,69.5
7444,48381,9711,5043.0,33.0
7444,7370,29105,14780.0,17.0
7444,3602,44538,6821.0,205.0
7444,24412,7426,4090.0,46.0
7444,4726,7343,6674.0,52.0
7444,28754,7345,5398.5,54.0
7444,7396,41879,4323.0,27.0
7444,7396,36911,5246.0,27.0
7444,34213,42727,5282.0,312.0
7444,7370,3565,6149.0,71.0
7444,13774,7386,3394.0,28.0
7444,36981,7355,1258.0,131.0
7444,27859,10485,4701.0,113.0
7444,47768,41218,6465.0,556.0
7444,44876,11398,2987.0,56.0
7444,7396,35326,3082.0,13.0
7444,27668,11381,5769.0,86.0
7444,6298,7607,6401.0,67.0
7444,7396,13265,3284.0,27.0
7444,9592,42097,5009.0,1.0
7444,49250,11496,1962.0,123.0
7444,43035,8623,4119.0,132.0
7444,43035,7361,2576.0,171.0
7444,9738,34946,1502.0,215.0
7444,27774,9367,5873.0,41.0
7444,7370,34237,1539.0,119.0
7444,10830,9244,2398.0,77.0
7444,42173,44778,3047.0,279.0
7444,43475,11728,4768.0,113.0
7444,48381,7354,3871.0,130.0
7444,7370,16510,3549.0,71.0
7444,7370,7626,6076.5,38.5
7444,37480,9302,2317.0,303.0
7444,36344,41183,6295.0,67.0
7444,26916,10491,5313.0,2.0
7444,38172,7385,8733.0,28.0
7444,7370,14111,3997.0,71.0
7444,28341,11370,4763.5,68.0
7444,10936,11505,2250.0,118.0
7444,11789,7376,3278.0,55.0
7444,7370,563,5045.0,71.0
7444,7396,44469,3720.0,27.0
7444,34213,43506,3635.0,379.0
7444,26635,7441,6141.0,22.0
7444,10936,10713,2221.0,6.0
7444,27192,11699,2850.0,240.0
7444,34213,26520,4972.0,298.0
7444,7396,15833,3123.0,13.0
7444,4018,7398,5270.0,25.0
7444,34059,41453,3029.0,393.0
7444,7370,43546,7548.5,186.0
7444,9738,49494,2306.0,14.0
7444,27859,40905,4308.0,37.0
7444,8794,27937,4172.0,140.0
7444,28279,10047,6974.0,37.0
7444,43475,52011,5041.0,231.0
7444,5759,8264,7890.0,306.0
7444,27774,8591,6276.0,163.0
7444,7370,14393,4084.0,71.0
7444,48347,10526,5158.0,23.0
7444,4608,7460,6326.0,91.0
7444,4904,41452,6841.0,217.0
7444,33945,7599,3592.0,62.0
7444,7370,16242,2707.0,71.0
7444,37480,10491,2517.0,303.0
7444,7396,42149,2784.5,35.5
7444,26873,34313,4390.0,32.0
7444,40426,10417,4951.0,379.0
7444,13774,7400,3406.0,11.0
7444,4904,42206,7115.0,217.0
7444,50275,7605,5280.0,43.0
7444,46701,41995,7841.0,43.0
7444,42717,9664,1942.0,354.0
7444,9738,49566,2565.0,14.0
7444,26119,44836,5094.0,68.0
7444,37480,9883,2987.0,148.0
7444,7370,33861,3273.0,71.0
7444,25457,10426,3137.0,23.0
7444,10936,10464,2031.0,180.0
7444,7396,3499,7158.0,27.0
7444,7370,28244,4976.0,63.0
7444,13522,35055,3314.0,28.0
7444,28889,37264,5081.0,217.0
7444,29013,51965,3648.0,23.0
7444,39471,34968,3432.0,54.0
7444,4141,7453,5397.0,102.0
7444,9592,27496,4118.0,199.0
7444,27852,9840,4532.0,35.0
7444,29102,8393,14836.0,9.0
7444,7370,17184,7037.0,282.0
7444,44199,11725,4420.0,315.0
7444,37480,40906,1810.0,57.0
7444,7370,41505,1317.0,310.0
7444,13924,7401,3678.0,25.0
7444,8655,28457,4531.0,10.0
7444,7370,582,4859.0,71.0
7444,10298,44530,2078.5,78.5
7444,7370,41810,3617.0,71.0
7444,7370,13879,3492.0,71.0
7444,39471,8390,3635.0,11.0
7444,7370,15318,2915.0,71.0
7444,43035,8973,3415.0,379.0
7444,8655,44871,3505.0,58.0
7444,36344,39467,5218.0,49.0
7444,26119,7448,4167.0,17.0
7444,25457,37732,3193.0,23.0
7444,24831,35016,3322.0,132.0
7444,7396,1967,7042.0,27.0
7444,8794,28374,4302.0,45.0
7444,26119,9860,5386.0,237.0
7444,7370,28347,3742.0,46.0
7444,5759,43484,7410.0,46.0
7444,8655,27731,4255.0,44.0
7444,43035,9874,3301.0,62.0
7444,7396,15934,4183.0,27.0
7444,7396,3045,6060.5,176.5
7444,28889,7406,4217.0,69.0
7444,7370,48535,5302.0,71.0
7444,27774,10045,5996.0,86.0
7444,34213,43416,5247.5,379.0
7444,29225,7436,4663.0,17.0
7444,28341,9565,4774.5,279.0
7444,8794,27852,4434.0,57.0
7444,27192,9695,3283.0,104.0
7444,7370,43241,710.0,89.0
7444,7396,18296,8922.0,325.0
7444,7370,27258,3805.0,17.0
7444,7396,19343,6478.0,27.0
7444,36344,12730,4675.0,67.0
7444,7370,35436,3001.0,61.0
7444,7370,29463,3854.0,71.0
7444,40292,34968,6952.0,71.0
7444,26916,11378,5197.0,21.0
7444,10936,7374,1360.0,147.0
7444,14469,40906,4453.0,117.0
7444,7370,38892,6879.0,71.0
7444,3507,41220,6400.0,148.0
7444,42717,7466,1170.0,105.0
7444,29096,7414,14685.0,32.0
7444,7370,11629,1415.0,310.0
7444,3725,41992,6673.0,28.0
7444,7370,20673,6491.0,348.0
7444,43366,10468,5031.0,99.0
7444,16792,7403,3275.0,161.0
7444,42717,46743,1898.0,63.0
7444,7370,14726,5159.0,71.0
7444,13882,7477,3717.0,37.0
7444,4904,7343,6494.0,427.0
7444,27192,9843,3380.0,132.0
7444,27840,40020,4964.0,233.0
7444,43035,34945,2906.0,53.0
7444,46701,7470,7738.0,37.0
7444,7396,20310,8825.0,27.0
7444,28279,9840,6907.0,6.0
7444,9793,11058,1673.0,8.0
7444,48381,8060,5168.0,142.0
7444,7396,3957,6532.0,27.0
7444,12854,7477,3717.0,37.0
7444,42064,7434,4414.5,71.0
7444,27949,8925,5300.0,261.5
7444,43035,9621,3424.0,104.0
7444,37050,7447,3478.0,71.0
7444,27230,46206,4903.0,68.0
7444,7396,15274,2824.0,24.0
7444,7370,50388,7217.0,71.0
7444,7396,43790,2465.5,69.5
7444,7370,17444,6932.0,284.0
7444,25174,41993,3606.0,28.0
7444,7370,35486,5987.0,71.0
7444,8794,25600,5496.0,45.0
7444,26119,7376,3965.0,88.0
7444,18315,44005,9350.0,375.0
7444,28569,41995,5366.0,35.0
7444,27774,8574,6090.0,163.0
7444,48381,10584,5150.0,279.0
7444,7370,44777,4063.0,54.0
7444,7370,40859,6697.5,38.5
7444,879,7419,3892.0,49.0
7444,7370,51267,1729.0,72.0
7444,7396,40240,7459.0,42.0
7444,38462,41992,6363.5,68.0
7444,22474,34968,3485.0,71.0
7444,27840,9159,4906.0,113.0
7444,34213,27619,5189.5,334.0
7444,7396,40962,7308.0,27.0
7444,28889,9843,5183.0,68.0
7444,36344,26651,6772.0,17.0
7444,7396,40392,6932.5,27.0
7444,10830,11361,2459.0,77.0
7444,7370,5913,6795.0,266.0
7444,34213,43171,5670.0,225.0
7444,20016,44533,9753.0,609.0
7444,7396,41893,4205.0,27.0
7444,26119,10351,4803.0,65.0
7444,25457,50349,3630.0,37.0
7444,27668,11304,5672.0,86.0
7444,27852,9202,4661.0,80.0
7444,7370,19413,6873.0,71.0
7444,15516,35016,4253.0,132.0
7444,40481,52010,4490.0,24.5
7444,43655,49397,7608.0,153.0
7444,44876,9870,3297.0,14.0
7444,37685,7412,3385.0,86.0
7444,7396,41141,6871.0,280.0
7444,49250,9837,2344.0,83.0
7444,27949,48933,5080.0,46.0
7444,13522,7360,3079.0,170.0
7444,10936,7609,1600.0,24.0
7444,41617,40906,8797.0,132.0
7444,44876,11381,2949.0,56.0
7444,5102,35016,6896.0,308.0
7444,7396,19429,6675.0,27.0
7444,7396,36996,4595.0,27.0
7444,44876,11516,2259.0,303.0
7444,49543,41450,8876.0,563.0
7444,7370,3154,6886.0,210.0
7444,19782,7354,9234.0,741.0
7444,14469,7359,4042.0,164.0
7444,7396,15255,2867.0,13.0
7444,34213,7434,1408.0,310.0
7444,7396,41195,5964.0,353.0
7444,7396,16809,3349.0,27.0
7444,9592,43221,1379.0,391.0
7444,12531,9063,11968.0,26.0
7444,7370,28189,5502.0,17.0
7444,34213,39073,1709.0,322.0
7444,44287,11226,5308.0,360.0
7444,42710,35302,1763.0,355.0
7444,7370,2679,5464.0,71.0
7444,7370,2515,6656.0,71.0
7444,41063,41453,8269.0,205.0
7444,42606,11134,6339.0,172.0
7444,25174,7378,3249.0,71.0
7444,40680,7406,6841.0,138.0
7444,7370,48373,4051.0,17.0
7444,40228,7458,7902.0,102.0
7444,5956,7391,8499.0,33.0
7444,34213,10833,1951.0,323.0
7444,7370,2296,6640.0,71.0
7444,39471,7345,3412.0,46.0
7444,7370,43258,3804.0,71.0
7444,28889,11838,5142.0,86.0
7444,7396,23479,3466.0,27.0
7444,27852,9372,4279.0,81.0
7444,29013,7355,2873.0,143.0
7444,42710,10228,2077.5,30.5
7444,28279,7457,6106.0,33.0
7444,2532,7372,6768.5,176.5
7444,7396,16538,3177.0,27.0
7444,42717,8728,2072.0,123.0
7444,26905,8388,5191.0,29.0
7444,42717,38386,2106.0,185.0
7444,4496,7430,6219.0,56.0
7444,7396,16092,2648.0,13.0
7444,9592,10884,1239.0,322.0
7444,27230,7379,3926.0,17.0
7444,7396,23839,3673.0,27.0
7444,10936,7347,1508.0,44.0
7444,7370,17984,8297.0,71.0
7444,7396,13899,3458.0,27.0
7444,28889,10733,5176.0,57.0
7444,7370,21193,6940.0,120.0
7444,27775,9371,6022.0,67.0
7444,9592,44483,5248.0,1.0
7444,7370,50250,3651.0,71.0
7444,7396,35519,7867.0,368.0
7444,21432,41449,3142.0,51.0
7444,48347,48932,5271.0,23.0
7444,7370,26386,3241.0,64.0
7444,44999,11314,5505.0,47.5
7444,44876,7363,1615.0,34.0
7444,15902,7434,3699.0,71.0
7444,27192,35614,3560.0,47.0
7444,7370,21904,4106.0,71.0
7444,25457,10334,3422.0,78.0
7444,7370,41648,3905.0,48.0
7444,8655,39419,5015.0,17.0
7444,10830,11365,1788.0,86.0
7444,879,34968,3886.0,71.0
7444,24554,7368,4347.0,71.0
7444,4113,34944,6015.0,86.0
7444,7396,285,4551.0,27.0
7444,7370,5677,7564.0,86.0
7444,7396,25219,3501.0,27.0
7444,42710,11850,1917.0,139.0
7444,42855,7471,4060.5,37.0
7444,41048,41860,6706.0,14.0
7444,27230,7433,4121.0,17.0
7444,36981,9376,2183.0,178.0
7444,12854,7379,3501.0,71.0
7444,7370,35984,2285.0,71.0
7444,7396,43544,7378.5,142.0
7444,7370,24129,3396.0,71.0
7444,28889,47006,4828.0,213.0
7444,44999,10477,4446.0,47.5
7444,13746,7453,3999.0,42.0
7444,27192,40778,3139.0,136.0
41132,42606,43976,6875.0,132.0
41132,4496,8337,6623.0,139.0
41132,11789,38870,3700.0,11.0
41132,9738,15177,3615.0,264.0
41132,24074,50167,3409.0,467.0
41132,37472,9684,3432.0,242.0
41132,42053,9417,8328.0,160.0
41132,4141,7453,5397.0,64.0
41132,9793,18458,9135.0,67.0
41132,9592,40809,3225.0,317.0
41132,28622,8737,5236.0,55.0
41132,4815,11539,5854.0,75.0
41132,27840,34821,5479.0,83.0
41132,11789,4242,7673.0,235.0
41132,3379,43149,6770.0,20.0
41132,43655,41509,7942.0,63.0
41132,48215,39140,4003.0,260.0
41132,40680,8691,6340.0,57.0
41132,15566,9327,3003.0,336.0
41132,3928,9748,6145.0,309.0
41132,11191,110,2053.0,72.0
41132,9738,2302,6473.0,264.0
41132,11789,20056,11499.0,33.0
41132,34213,14580,3259.0,342.0
41132,43496,9315,6407.0,140.0
41132,22825,10457,3132.0,477.0
41132,44199,9900,4532.0,256.0
41132,24831,47213,3182.0,279.0
41132,13882,11507,3241.0,207.0
41132,41488,49223,3663.0,238.0
41132,13553,8582,4379.0,279.0
41132,11789,38763,7305.0,49.0
41132,9793,41276,7304.5,95.0
41132,37480,11108,4094.0,11.0
41132,4141,8647,4548.0,88.0
41132,4496,9738,5244.0,418.0
41132,21419,8833,3291.0,13.0
41132,15455,9286,3815.5,288.0
41132,23920,48365,3479.0,95.0
41132,16637,9377,3111.0,242.0
41132,50842,11376,6172.0,374.0
41132,6770,9288,8886.0,181.0
41132,34059,9506,3087.0,295.0
41132,9738,15171,3989.0,264.0
41132,42606,44935,6668.0,350.0
41132,46701,10501,7605.0,286.0
41132,41509,21022,7228.0,317.0
41132,16637,9597,3138.0,286.0
41132,47768,10224,6919.0,16.0
41132,9793,7209,8525.0,123.0
41132,1516,10424,5527.0,294.0
41132,28341,34821,5145.5,83.0
41132,34345,10534,3713.0,57.0
41132,8794,5114,5821.0,126.0
41132,5548,11909,7169.0,55.0
41132,9592,29310,2839.0,242.0
41132,34213,22045,3389.0,353.0
41132,9260,6300,6276.0,18.0
41132,5380,10689,7717.0,70.0
41132,20948,11338,6561.0,18.0
41132,4141,10464,4815.0,312.0
41132,50842,9141,5997.0,256.0
41132,29225,35025,6308.0,74.0
41132,40210,1492,5105.0,41.0
41132,41488,37526,4075.0,15.0
41132,41537,8763,5763.0,37.0
41132,11789,44712,6154.0,104.0
41132,22825,34954,4027.0,103.0
41132,28622,10732,4736.0,397.0
41132,14149,41396,4117.0,257.0
41132,4113,11755,5309.0,147.0
41132,44876,7878,3405.0,33.0
41132,20011,11297,6500.0,350.0
41132,4571,9875,6442.0,321.0
41132,20011,11365,6326.0,495.0
41132,4815,10286,6497.0,80.0
41132,41048,11332,5766.0,44.0
41132,15902,11615,3683.0,59.0
41132,13389,34814,4790.0,36.0
41132,22474,36815,3829.0,15.0
41132,9793,4495,5820.0,311.0
41132,16904,43224,2564.5,351.0
41132,21398,8779,3516.0,89.0
41132,48722,9431,1963.0,243.0
41132,9793,23927,3949.0,282.0
41132,9738,47959,6733.0,225.0
41132,28138,11414,5145.0,55.0
41132,10298,40683,6689.0,18.0
41132,10936,7333,4849.0,22.0
41132,1167,9648,5469.0,132.0
41132,19472,11915,7985.0,140.0
41132,36828,42014,3726.0,301.0
41132,9793,20806,9965.0,67.0
41132,22474,9510,3502.0,410.0
41132,13746,9848,4097.0,116.0
41132,37050,11855,3147.0,241.0
41132,16904,49466,2242.5,218.0
41132,9260,10982,2354.0,18.0
41132,49665,10199,4713.0,200.0
41132,9738,50810,8784.5,264.0
41132,2532,9437,6807.0,223.5
41132,9592,48801,7745.0,242.0
41132,37472,8721,3578.0,56.0
41132,8655,18773,5366.0,280.0
41132,9793,7058,8136.0,124.0
41132,48701,10661,3187.0,5.0
41132,14038,43871,4031.0,127.0
41132,48701,8628,3686.0,36.0
41132,9592,20480,9630.0,259.0
41132,27668,7905,5974.0,15.0
41132,4623,11202,6091.0,35.0
41132,509,52013,5308.0,285.0
41132,9592,38316,3390.0,242.0
41132,16875,9422,3468.0,253.0
41132,49250,9407,2049.0,210.0
41132,11455,28884,5463.0,15.0
41132,4113,9902,5446.0,444.0
41132,34350,47201,4395.0,434.0
41132,16637,11372,3723.0,34.0
41132,41048,10037,5774.0,78.0
41132,11191,9326,1362.0,339.0
41132,9738,6043,6392.0,357.0
41132,15455,44259,3111.5,83.0
41132,9592,14441,4348.0,242.0
41132,4608,39075,6860.0,49.0
41132,49936,9278,3653.0,60.0
41132,40210,50363,6117.0,42.0
41132,6298,40209,4998.0,18.0
41132,42710,10669,1800.0,18.0
41132,34213,47905,5150.0,209.0
41132,44199,10433,4839.0,8.0
41132,22825,9424,2813.0,550.0
41132,9738,28496,4299.0,89.0
41132,25174,10576,2933.0,39.0
41132,13051,11729,3994.0,75.5
41132,34350,8187,4974.0,34.0
41132,41509,23876,3853.0,183.0
41132,4754,49998,6646.0,18.0
41132,14469,11724,3657.0,29.0
41132,42717,46661,1886.0,4.0
41132,27230,8190,5461.0,74.0
