stop_id,stop_name,own_community,connected_communities,degree,lat,lon
13712,כיכר המדינה/תש''ח,18,3,15,32.0857,34.788878
12841,ארלוזורוב/משה שרת,18,3,17,32.084075,34.787875
43652,כיכר המדינה/אריה עקיבא,32,3,15,32.087673,34.790814
13714,כיכר המדינה/וייצמן,32,3,15,32.088024,34.789598
13713,כיכר המדינה/ויצמן,18,3,16,32.084855,34.78948
13822,עליית הנוער/נחלת יצחק,18,2,19,32.074097,34.801249
13321,המסגר/לה גווארדייה,18,2,23,32.059809,34.784515
13322,המסגר/הרכב,18,2,27,32.06366,34.78558
13333,דרך ז'בוטינסקי/קריניצי,12,2,20,32.090278,34.820649
15867,קופת חולים/רוטשילד,23,2,12,32.081332,34.883612
44469,חוף בוגרשוב/טיילת,35,2,9,32.078216,34.766845
44468,הירקון/טרומפלדור,11,2,17,32.07536,34.766633
44467,הירקון/אלנבי,11,2,15,32.073731,34.766306
13709,גימנסיה הרצליה/ז'בוטינסקי,35,2,19,32.087572,34.785904
44464,חוף בוגרשוב/הירקון,35,2,12,32.078377,34.767699
13295,הרכבת/סלומון,11,2,33,32.062007,34.780752
24064,דב הוז/גבעתי,16,2,13,32.023453,34.762392
24069,דב הוז/המעפילים,16,2,12,32.023474,34.764737
24070,דב הוז/המעפילים,16,2,12,32.023234,34.764536
15388,הנשיא/אוסישקין,15,2,14,32.05958,34.852717
15387,הנשיא / שד' יעל,15,2,12,32.059621,34.852473
15386,הנשיא / העמל,15,2,15,32.059151,34.850779
15385,הנשיא/שד. יהודית,15,2,15,32.05925,34.850796
13298,אלנבי/גאולה,11,2,33,32.071397,34.769613
47420,גאולה/הכובשים,11,2,27,32.071642,34.767849
47416,גימנסיה הרצליה/רמז,35,2,19,32.087197,34.786096
14584,לבנדה/מירון,3,2,97,32.057493,34.783211
16331,שטמפפר/המכבים,19,2,20,32.094824,34.892085
16330,שטמפפר/אברבנל,19,2,28,32.094107,34.89133
16320,טרומפלדור/דגל ראובן,1,2,20,32.081192,34.878347
13122,דרך מנחם בגין/הגליל,11,2,46,32.061823,34.777831
16319,טרומפלדור/דגל ראובן,1,2,18,32.080922,34.878103
49092,אליפלט,25,2,16,32.058423,34.763033
23878,משטרת ראשל''צ/ז'בוטינסקי,21,2,9,31.973526,34.797117
23879,משטרת ראשל''צ/ז'בוטינסקי,21,2,8,31.974784,34.79675
13148,שדרות הר ציון/דרך קיבוץ גלויות,11,2,21,32.049738,34.773631
13167,סלומון/הרכבת,11,2,37,32.061639,34.780191
48658,אליפלט,25,2,16,32.058423,34.763033
47438,טרומפלדור/בן יהודה,11,2,17,32.075514,34.767296
47432,הרכבת/המסגר,3,2,26,32.059556,34.783556
13268,מחלף לה גווארדייה,18,2,19,32.059174,34.786171
47429,הגליל/השרון,11,2,43,32.061029,34.778487
47424,הירקון/יונה הנביא,11,2,17,32.073094,34.76607
13277,המסגר/יד חרוצים,18,2,31,32.061845,34.784745
13496,דרך שלמה/אבולעפיה,11,2,25,32.054789,34.769417
43205,דרך קיבוץ גלויות/שד' הר ציון,11,2,22,32.049855,34.773002
43268,תחנת מוניות תל אביב מגדל האופרה,11,2,17,32.073313,34.766392
49134,אליפלט,25,2,16,32.058423,34.763033
25240,אברבנאל/זרח ברנט,19,2,15,32.092459,34.893599
13647,מגדלי תל אביב/נחלת יצחק,18,2,19,32.074579,34.798057
13648,עמק ברכה/בנימיני,18,2,17,32.076216,34.798903
13939,ת.רק''ל ביאליק/דרך ז'בוטינסקי,29,2,19,32.087949,34.814065
13934,הרצל/דרך ז'בוטינסקי,29,2,16,32.087636,34.814894
37292,תל אביב ההגנה,3,2,29,32.053978,34.784839
37040,המסגר/לה גווארדיה,18,2,23,32.05997,34.784339
13708,גימנסיה הרצליה/ז'בוטינסקי,35,2,18,32.087558,34.784929
13710,ארלוזורוב/ויצמן,18,2,17,32.083353,34.790102
13720,בית החייל/ויצמן,32,2,16,32.090607,34.790476
13721,בית החייל/ויצמן,32,2,16,32.09063,34.790677
13726,ז'בוטינסקי/כיכר המדינה,29,2,17,32.0864,34.792221
13727,ז'בוטינסקי/דרך נמיר,29,2,49,32.085849,34.794018
35230,מועדון גמלאים נשלסק/וינגייט,8,2,18,32.063956,34.853526
29310,המסגר/יד חרוצים,18,2,28,32.061291,34.784847
13786,דרך משה דיין/לה גווארדייה,20,2,13,32.058606,34.800238
29482,ת. רכבת ההגנה/החרש,3,2,98,32.055692,34.783286
13632,המסגר/ריב''ל,18,2,31,32.062018,34.785025
13629,לה גווארדייה/הגיבור האלמוני,20,2,11,32.059086,34.798466
38668,תחנת מוניות תל אביב הירקון,35,2,11,32.078128,34.76762
13554,טרומפלדור/פינסקר,18,2,26,32.075167,34.770528
42682,תנועת המרי/קפלן,12,2,17,32.062687,34.84894
42681,יגאל אלון/עמק האלה,12,2,15,32.06265,34.846253
14370,הרכבת/סלומון,11,2,32,32.061644,34.780784
13539,ראש פינה/הרכבת,3,2,105,32.058653,34.782159
13546,ביה''ס בלפור/בלפור,11,2,35,32.068107,34.772551
42261,אחדות העבודה/הפועל הצעיר,20,2,15,32.076684,34.804474
13549,הכובשים/אלנבי,11,2,25,32.072597,34.767787
13556,בוגרשוב/פינסקר,18,2,17,32.076306,34.770873
25210,אברבנאל / אצ''ל,19,2,16,32.09296,34.892105
14326,ראש פינה/הגדוד העברי,3,2,109,32.057814,34.77997
13562,כיכר דיזנגוף/פינסקר,18,2,21,32.077087,34.773089
39962,ישראל טל/המסגר,18,2,32,32.063351,34.785067
38976,מקווה ישראל/לבונטין,11,2,46,32.062716,34.77689
13606,דרך ההגנה/המעפילים,24,2,18,32.054146,34.787909
13607,דרך ההגנה/המעפילים,24,2,18,32.054313,34.787996
13609,שוק התקווה/דרך ההגנה,24,2,13,32.053996,34.789975
16332,מרכז קהילתי דני/שטמפפר,19,2,19,32.095287,34.893149
15845,קופת חולים/רוטשילד,23,2,14,32.082086,34.883458
13824,תלמה ילין/בורוכוב,20,2,15,32.077945,34.802974
13059,יגאל אלון/ערבי נחל,29,2,31,32.078727,34.798278
12880,ערבי נחל/בורוכוב,29,2,19,32.078332,34.800753
21652,ירושלים/שלמה לוי,21,2,9,31.960016,34.827773
12879,ערבי נחל/בורוכוב,29,2,16,32.078281,34.801218
12975,מחלף לה גווארדייה,18,2,19,32.059454,34.786354
50500,הרצל/דרך שלמה,11,2,27,32.054436,34.770865
49925,יוחנן הסנדלר/בלפור,11,2,39,32.068074,34.77309
51270,המסגר/ריב''ל,18,2,32,32.062884,34.785073
50501,הרצל/פלורנטין,11,2,27,32.056033,34.770883
12988,לה גווארדייה/הגיבור האלמוני,20,2,12,32.059183,34.798721
13042,חברת החשמל/דרך מנחם בגין,11,2,48,32.061845,34.777575
49934,מונטיפיורי/אלנבי,11,2,53,32.065588,34.772992
12854,כצנלסון/עליית הנוער,20,2,16,32.075186,34.803357
12852,כצנלסון/לכיש,20,2,17,32.075356,34.803222
50502,הרצל/דרך קיבוץ גלויות,11,2,27,32.05191,34.770258
13019,הרכבת/בני ברק,11,2,32,32.060522,34.781999
49940,יונה הנביא/אלנבי,11,2,30,32.07185,34.769128
49948,מזא''ה/אלנבי,11,2,38,32.067013,34.77172
49329,הרכבת/ראש פינה,3,2,46,32.059633,34.782976
50637,פינסקר/בוגרשוב,18,2,26,32.075513,34.771524
13060,יגאל אלון/ערבי נחל,29,2,31,32.078797,34.79821
49328,החרש/ראש פינה,3,2,55,32.058701,34.783741
49226,ישראל טל/דרך מנחם בגין,18,2,29,32.064034,34.782462
24278,טרומפלדור/פיק''א,19,1,21,32.08663,34.87814
24206,בקו''ם,8,1,16,32.050039,34.856937
25130,שדרות מנחם בגין/שדרות משה דיין,30,1,13,32.029364,34.88074
25132,שדרות משה דיין/אבני החושן,5,1,13,31.981051,34.774529
24210,הרצל/שד. נורדאו,8,1,12,32.065541,34.850598
25135,שדרות משה דיין/הנחשול,9,1,10,31.979905,34.7787
25192,דן/40,23,1,6,32.063993,34.90374
25194,נחלים,13,1,4,32.063893,34.908139
24208,שדרות בן גוריון/הנשיא,15,1,13,32.058077,34.849641
24207,שדרות בן גוריון/הנשיא,15,1,16,32.059195,34.849046
22377,כצנלסון/קפלן אליעזר,21,1,15,31.967515,34.795229
22380,שער ראשון/ירושלים,21,1,8,31.959704,34.82841
25195,נחלים,13,1,4,32.063802,34.908626
24159,ההסתדרות/גאולים,28,1,14,32.015864,34.783367
25104,הרב משה מלכה/אבשלום גיסין,19,1,12,32.098819,34.870791
24156,משרד הרישוי/הלוחמים,25,1,14,32.033445,34.770115
25207,דוד וולפסון/א.ד.גורדון,23,1,13,32.088873,34.895244
24155,קאנטרי חולון/הלוחמים,25,1,17,32.031845,34.77066
22091,כלא איילון,7,1,11,31.93292,34.88055
22082,הרצל/וייצמן,27,1,13,31.931605,34.869175
25211,אורלנסקי/אחד העם,19,1,24,32.0845,34.890485
25212,אלברט איינשטיין/זלמן שניאור,1,1,22,32.090399,34.851315
25213,אלברט איינשטיין/מזא''ה,1,1,20,32.089831,34.850606
22080,חברת החשמל/יוספטל,7,1,14,31.9398,34.87065
24154,המעפילים/הלוחמים,25,1,17,32.031482,34.76957
21946,שדרות ירושלים/סוקולוב,28,1,13,32.020785,34.786474
25120,לוי אשכול/חסידי אומות העולם,9,1,15,31.977439,34.777987
25092,אוניברסיטת בר אילן,12,1,16,32.065377,34.845842
25102,הרצל/שד. נורדאו,8,1,13,32.065509,34.850234
22343,כצנלסון/קפלן אליעזר,21,1,16,31.967458,34.79487
22257,צומת ישרש,27,1,4,31.915574,34.861409
22103,אילת/יוספטל,16,1,16,32.012542,34.765012
22102,אילת/דוד רמז,16,1,16,32.011319,34.764836
24309,יגאל אלון/שדרות נים,26,1,8,31.948507,34.810421
22101,צומת מצליח,36,1,16,31.918362,34.865617
24219,הנשיא/לוחמי הגטאות,12,1,18,32.081282,34.850768
24217,מחלף גהה/ז'בוטינסקי,1,1,21,32.092391,34.848903
24216,הנשיא/עוזי חיטמן,12,1,16,32.082167,34.848401
24319,אסתר המלכה/ד''ר וייסבורג,23,1,11,32.093566,34.904374
24336,ת.רק''ל קרול/אורלוב,19,1,21,32.09144,34.877051
24462,ז'בוטינסקי/מקס ואנה ווב,12,1,17,32.069788,34.850171
24648,הנחשול/ה' באייר,9,1,14,31.98122,34.780321
24281,דרך זבולון המר/אבשלום גיסין,19,1,14,32.100399,34.870843
25214,אלברט איינשטיין/הצפירה,1,1,13,32.088589,34.849589
24722,אנה פרנק/הקוממיות,33,1,19,32.00356,34.75357
24779,מחלף גהה/ז'בוטינסקי,1,1,19,32.092697,34.848252
22376,כצנלסון/לילינבלום,21,1,22,31.967249,34.797815
24783,אילת/חצרים,16,1,15,32.016556,34.764993
24784,יוספטל/אלי כהן,14,1,18,32.015292,34.760457
24214,לוחמי הגטאות/יצחק שדה,12,1,18,32.07973,34.850439
24855,כיכר הלוחמים/איצטדיון,16,1,13,32.029474,34.772367
24987,קראוזה/ז'בוטינסקי,16,1,11,32.024471,34.781579
24990,קניון חולון/פנחס אילון,16,1,14,32.011653,34.778113
25079,דוד רמז/מיכאל וולך,8,1,16,32.06024,34.857734
24696,הירקונים/יונה,22,1,16,32.098181,34.896471
25229,בן ציון גליס/רבניצקי,22,1,12,32.104695,34.892704
25217,בזל/אבשלום גיסין,1,1,10,32.097313,34.867351
29376,עירוני י''ב/טולוז,14,1,10,32.040335,34.74847
21672,כביש 4304/יוסף קלויזנר,36,1,15,31.91777,34.866583
21668,חיים ארלוזורוב/הרצפלד,1,1,17,32.084529,34.873652
25337,שמוטקין/טוליפמן,34,1,10,31.98053,34.81354
25338,ספורטק/דרך לוי אשכול,8,1,18,32.066946,34.860276
25350,ספורטן/גרינשפן,19,1,14,32.095799,34.872483
25352,ת. רכבת הקוממיות,16,1,12,32.001476,34.75953
21651,מחנה צריפין/משטרה צבאית,4,1,7,31.959577,34.831812
25353,תחנת רכבת קוממיות,16,1,14,32.001109,34.760742
25367,דרך יצחק רבין/העצמאות,1,1,9,32.073212,34.859654
21644,מחנה צריפין/בהד 11,4,1,6,31.959136,34.833376
21618,יחזקאל/מור,27,1,13,31.920617,34.864273
29324,קדם/מנדס פראנס,25,1,8,32.042831,34.747448
29347,עיריית בני ברק/ירושלים,12,1,27,32.083104,34.828338
29348,ירושלים/הרא''ה,12,1,23,32.082796,34.826186
29379,קדם/אסף הרופא,14,1,10,32.039813,34.746738
25219,בית משפט השלום/בזל,1,1,25,32.095353,34.867042
29400,ולנסיה/מענית,25,1,11,32.043254,34.748586
29413,דרך בן גוריון/שלישות,20,1,11,32.086062,34.822243
21608,עירייה/ויצמן,27,1,15,31.931828,34.868198
29418,ירושלים/דניאל,12,1,24,32.0827,34.826164
29476,לה גווארדייה/דרך הטייסים,20,1,16,32.059179,34.801864
29479,דרך נמיר/ז'בוטינסקי,29,1,50,32.085267,34.795006
29480,ת. רכבת תל אביב - סבידור/דרך נמיר,29,1,57,32.081367,34.794199
21593,קופת חולים כללית/ביאליק,36,1,12,31.921789,34.86868
29506,הרצל/דרך בן צבי,25,1,12,32.046238,34.768771
29512,הרצל/התחייה,11,1,19,32.048483,34.769025
29514,שוקן/דרך שלמה,11,1,29,32.054131,34.772082
29515,שוקן/דרך קיבוץ גלויות,11,1,29,32.051118,34.771742
29582,שד' ירושלים/הגיבורים,14,1,26,32.031351,34.751313
29591,דרך חיל השריון/גולומב,11,1,13,32.049669,34.783803
25336,שמוטקין/פריימן,21,1,13,31.977057,34.811926
25335,שמוטקין/פנחס בן דוד,34,1,11,31.979307,34.81265
25298,אבשלום גיסין/דרך הרב משה מלכה,19,1,18,32.099258,34.871846
25296,שלום צלח/הרב אלקלעי,10,1,17,32.077142,34.911968
25223,בן ציון גליס/הרכב,22,1,12,32.103907,34.89417
25224,בן ציון גליס/הרכב,22,1,12,32.104088,34.894302
25226,גליס/הרב פינטו מסעוד אשר,22,1,12,32.103212,34.895432
24151,ההסתדרות/מוהליבר,28,1,14,32.016495,34.782766
21945,שדרות ירושלים/סוקולוב,28,1,14,32.021486,34.786454
25246,המכבים/שלונסקי,19,1,32,32.094621,34.89007
21921,שדרות היובל/האורנים,34,1,5,31.976743,34.79642
21872,כיכר הלוחמים/לוי אשכול,16,1,13,32.030302,34.774231
25252,צומת גנים/כביש 40,22,1,12,32.097552,34.901218
