mode_label,stop_id,stop_calls
bus,48417,416
bus,50472,44
bus,28794,129
bus,28222,296
bus,37523,112
bus,28224,120
bus,28771,208
bus,28470,188
bus,39134,16
bus,51573,41
bus,41145,39
bus,20251,43
bus,20030,75
bus,50955,75
bus,19004,75
bus,19773,75
bus,20287,73
bus,18985,113
bus,4347,113
bus,18983,113
bus,4344,73
bus,4342,41
bus,20248,41
bus,19679,253
bus,37783,157
bus,37784,118
bus,27003,28
bus,47877,254
bus,48196,69
bus,3199,310
bus,3092,310
bus,3200,310
bus,3150,310
bus,3654,314
bus,3672,310
bus,3655,310
bus,3656,310
bus,3657,310
bus,3658,310
bus,17466,310
bus,3982,310
bus,3659,310
bus,3662,310
bus,3492,209
bus,2996,460
bus,3964,444
bus,17323,460
bus,2997,460
bus,3737,444
bus,2999,460
bus,2889,460
bus,3748,213
bus,3749,209
bus,3750,209
bus,3751,209
bus,3763,209
bus,3235,209
bus,3739,209
bus,3740,209
bus,3237,209
bus,3238,209
bus,3741,209
bus,3742,209
bus,2993,251
bus,3736,235
bus,2994,251
bus,2995,251
bus,20872,32
bus,6082,567
bus,49696,324
bus,49708,324
bus,49705,324
bus,49700,324
bus,49695,234
bus,49707,324
bus,47998,12
bus,20188,8
bus,20540,8
bus,20628,176
bus,44704,152
bus,44706,152
bus,44709,152
bus,23763,491
bus,39761,279
bus,100,240
bus,44685,878
bus,24168,367
bus,24169,367
bus,44686,458
bus,22317,431
bus,22318,431
bus,22606,118
bus,101,255
bus,34088,193
bus,39762,212
bus,540,1318
bus,36888,5
bus,47831,266
bus,48173,156
bus,23659,262
bus,24444,592
bus,23708,761
bus,779,156
bus,23719,222
bus,24673,176
bus,36832,349
bus,39268,176
bus,24265,380
bus,24782,179
bus,22418,521
bus,23777,611
bus,22376,176
bus,33994,176
bus,34047,280
bus,47836,440
bus,23561,321
bus,23851,321
bus,975,332
bus,23852,184
bus,23564,184
bus,23862,650
bus,23559,611
bus,23557,480
bus,23555,480
bus,23553,611
bus,23840,712
bus,23842,712
bus,23858,712
bus,23856,822
bus,23019,184
bus,16809,184
bus,22983,648
bus,22450,191
bus,24233,184
bus,42773,184
bus,36830,184
bus,15624,184
bus,41597,120
bus,41598,120
bus,23765,120
bus,23766,120
bus,44303,473
bus,38752,124
bus,38751,124
bus,23767,124
bus,23768,124
bus,23576,124
bus,38749,316
bus,34009,310
bus,33988,310
bus,33987,310
bus,34133,131
bus,25032,131
bus,22989,561
bus,23721,311
bus,16823,131
bus,16699,131
bus,16701,134
bus,16702,134
bus,22826,134
bus,2843,194
bus,17418,3
bus,17441,194
bus,3441,194
bus,17414,194
bus,2958,197
bus,43498,210
bus,43497,210
bus,43496,210
bus,43495,210
bus,3762,210
bus,17349,210
bus,3411,210
bus,3412,210
bus,3783,210
bus,17350,210
bus,3414,210
bus,3530,210
bus,3876,210
bus,17369,210
bus,3408,210
bus,3409,210
bus,3510,60
bus,2455,60
bus,3688,60
bus,2449,60
bus,2457,60
bus,2458,60
bus,2459,136
bus,2647,76
bus,2456,76
bus,2450,76
bus,3687,76
bus,2448,76
bus,2454,88
bus,47959,763
bus,51611,427
bus,3340,1008
bus,3341,1008
bus,3343,1222
bus,3344,213
bus,3345,213
bus,50170,214
bus,50172,214
bus,1775,260
bus,1777,174
bus,1778,174
bus,1779,174
bus,3607,260
bus,3608,260
bus,2830,276
bus,2829,276
bus,2831,276
bus,17142,455
bus,50056,455
bus,47960,434
bus,47961,434
bus,47957,276
bus,47972,276
bus,47965,276
bus,17141,276
bus,2815,478
bus,1787,478
bus,1771,276
bus,3808,276
bus,1770,276
bus,3350,484
bus,3351,484
bus,3556,305
bus,17140,305
bus,47958,305
bus,47971,305
bus,47970,305
bus,47967,472
bus,47968,472
bus,49967,507
bus,50039,507
bus,47893,555
bus,17465,138
bus,3110,126
bus,3122,161
bus,1737,9
bus,2228,256
bus,2227,250
bus,49158,250
bus,3098,250
bus,3100,250
bus,2226,250
bus,2223,250
bus,2517,250
bus,2518,250
bus,35567,250
bus,35653,395
bus,17456,413
bus,35654,413
bus,39267,362
bus,2216,362
bus,2694,363
bus,2251,363
bus,2245,363
bus,2246,363
bus,16987,707
bus,2249,350
bus,2247,350
bus,2252,350
bus,2675,350
bus,17157,9
bus,50160,9
bus,39242,13
bus,39243,13
bus,39244,13
bus,39246,13
bus,39245,13
bus,41148,83
bus,41259,83
bus,6960,83
bus,6070,83
bus,20133,83
bus,20134,83
bus,9569,309
bus,40020,309
bus,39291,309
bus,35847,309
bus,35957,309
bus,41933,621
bus,9307,558
bus,9308,558
bus,9329,558
bus,9734,555
bus,9330,555
bus,9327,555
bus,10405,555
bus,9328,555
bus,9304,312
bus,11720,312
bus,9537,312
bus,39290,312
bus,9570,312
bus,9571,312
bus,10381,70
bus,41505,82
bus,41544,82
bus,35675,82
bus,35676,82
bus,9720,82
bus,9713,82
bus,35614,88
bus,11633,88
bus,35677,88
bus,35678,88
bus,35615,88
bus,7871,26
bus,7942,309
bus,7943,346
bus,41509,173
bus,41508,173
bus,41507,173
bus,41506,173
bus,41504,173
bus,34787,308
bus,34782,507
bus,34754,271
bus,8075,271
bus,7564,507
bus,7719,318
bus,43653,168
bus,7830,168
bus,43654,168
bus,7718,459
bus,7338,261
bus,34719,316
bus,34720,316
bus,34721,316
bus,43026,261
bus,7337,247
bus,41447,247
bus,43028,204
bus,43073,146
bus,8016,166
bus,8015,166
bus,7321,435
bus,43854,377
bus,44073,223
bus,8059,223
bus,34730,191
bus,34732,267
bus,34733,195
bus,34986,195
bus,8060,195
bus,34735,267
bus,42148,267
bus,42147,267
bus,34736,267
bus,34738,267
bus,34739,94
bus,34741,157
bus,3246,9
bus,42763,360
bus,42764,360
bus,42767,360
bus,42769,360
bus,42771,360
bus,48787,158
bus,48537,325
bus,94,464
bus,95,464
bus,22738,136
bus,42322,433
bus,23087,555
bus,82,156
bus,81,156
bus,22613,156
bus,16796,513
bus,23845,507
bus,43321,350
bus,23537,70
bus,23485,70
bus,34096,279
bus,16711,310
bus,15173,5
bus,34056,126
bus,22262,65
bus,35565,25
bus,14,37
bus,15,37
bus,16,37
bus,22773,37
bus,34184,15
bus,34135,46
bus,34136,46
bus,34137,46
bus,34138,46
bus,21934,291
bus,24789,291
bus,22368,291
bus,22016,286
bus,23393,305
bus,23388,305
bus,23373,305
bus,34124,305
bus,33995,291
bus,24790,291
bus,37728,287
bus,43384,287
bus,37727,301
bus,43383,301
bus,38474,3
bus,38488,132
bus,37231,91
bus,3893,16
bus,17482,180
bus,3992,180
bus,3065,370
bus,17480,370
bus,17403,370
bus,17460,370
bus,21657,10
bus,48194,136
bus,23848,466
bus,23847,466
bus,23850,466
bus,41674,213
bus,38614,168
bus,41502,154
bus,7752,154
bus,34875,154
bus,8026,79
bus,34857,79
bus,8027,79
bus,34858,79
bus,8025,76
bus,34853,79
bus,34839,79
bus,34854,79
bus,8008,79
bus,34855,79
bus,34856,79
bus,8012,79
bus,39725,79
bus,8010,79
bus,8011,79
bus,8013,79
bus,7721,76
bus,23784,33
bus,41464,68
bus,39282,33
bus,22002,35
bus,39281,35
bus,23783,35
bus,42662,68
bus,38162,635
bus,12148,9
bus,29187,56
bus,12154,114
bus,12166,57
bus,42118,111
bus,42119,111
bus,42115,111
bus,42116,111
bus,42117,112
bus,23776,262
bus,22984,144
bus,22985,144
bus,23001,151
bus,22472,151
bus,22507,151
bus,23477,144
bus,24733,144
bus,23575,155
bus,23479,148
bus,47833,148
bus,22589,148
bus,22591,148
bus,22789,148
bus,22592,155
bus,23086,148
bus,23234,493
bus,25336,593
bus,41219,346
bus,41231,110
bus,41230,110
bus,41229,110
bus,41228,110
bus,42680,110
bus,42681,110
bus,50495,214
bus,50496,214
bus,50493,214
bus,41227,110
bus,41233,110
bus,35226,110
bus,35220,110
bus,47985,110
bus,47987,104
bus,41232,104
bus,35227,104
bus,35225,104
bus,35231,104
bus,35232,104
bus,35223,104
bus,36129,104
bus,49553,311
bus,49534,311
bus,50481,309
bus,27043,65
bus,28113,52
bus,27335,52
bus,41904,52
bus,27304,52
bus,41905,26
bus,27205,26
bus,27207,26
bus,12519,21
bus,42908,322
bus,42904,447
bus,42951,322
bus,37234,35
bus,37239,35
bus,37241,35
bus,39811,35
bus,44055,216
bus,17294,70
bus,1632,90
bus,37242,35
bus,37223,35
bus,37240,35
bus,37233,35
bus,1616,317
bus,42952,438
bus,42905,317
bus,19489,409
bus,20284,26
bus,20285,30
bus,40687,30
bus,20138,204
bus,34281,228
bus,34282,198
bus,4402,40
bus,4404,40
bus,4410,40
bus,4414,43
bus,7166,43
bus,13899,148
bus,14328,271
bus,48014,212
bus,48446,212
bus,28855,500
bus,47079,212
bus,26198,355
bus,9438,596
bus,9620,944
bus,9822,1052
bus,49972,20
bus,40754,145
bus,40753,72
bus,40751,72
bus,40764,72
bus,40762,72
bus,40760,72
bus,40770,107
bus,40771,107
bus,40962,72
bus,40961,72
bus,40960,72
bus,40952,72
bus,40976,84
bus,40963,72
bus,42563,72
bus,40958,72
bus,40942,72
bus,40944,72
bus,40943,72
bus,44940,72
bus,40941,72
bus,40939,72
bus,40937,72
bus,40938,72
bus,44899,72
bus,44898,72
bus,44558,72
bus,44557,72
bus,44556,72
bus,44555,72
bus,44554,72
bus,35579,84
bus,40946,231
bus,42568,72
bus,40949,72
bus,40947,72
bus,40945,145
bus,23325,104
bus,50522,36
bus,50524,36
bus,50526,36
bus,50525,36
bus,44684,36
bus,43594,150
bus,43592,100
bus,24384,100
bus,24387,30
bus,24388,30
bus,24386,30
bus,24385,100
bus,43591,100
bus,25186,100
bus,25182,100
bus,50095,100
bus,50120,100
bus,25183,100
bus,25185,100
bus,25187,100
bus,43253,104
bus,39735,134
bus,35111,83
bus,45050,52
bus,50105,52
bus,50085,50
bus,43917,80
bus,43915,80
bus,43914,80
bus,43916,42
bus,43919,42
bus,43918,80
bus,37632,24
bus,50430,24
bus,41788,118
bus,21256,122
bus,5922,122
bus,40343,76
bus,40342,76
bus,40339,76
bus,5921,145
bus,5923,145
bus,42160,467
bus,43993,108
bus,26916,110
bus,45011,110
bus,40139,110
bus,40140,110
bus,40141,110
bus,36937,110
bus,45017,108
bus,28941,110
bus,45015,108
bus,50724,248
bus,50729,312
bus,50634,330
bus,25644,330
bus,26072,190
bus,26366,190
bus,25607,190
bus,25599,190
bus,25519,190
bus,28920,190
bus,28949,373
bus,44105,439
bus,28919,441
bus,40085,441
bus,40083,645
bus,40132,441
bus,40131,523
bus,44757,523
bus,40164,190
bus,40130,396
bus,40129,190
bus,40128,190
bus,40127,190
bus,41844,190
bus,40163,523
bus,43188,531
bus,41845,531
bus,40126,317
bus,42098,317
bus,40124,204
bus,44526,206
bus,44106,344
bus,44107,206
bus,44485,206
bus,44754,204
bus,44198,344
bus,44482,204
bus,40133,328
bus,42164,208
bus,50684,354
bus,44326,241
bus,44325,241
bus,44323,241
bus,50184,64
bus,44841,238
bus,44324,242
bus,37531,360
bus,44327,242
bus,50772,238
bus,41959,216
bus,44760,339
bus,41960,349
bus,43183,206
bus,44480,206
bus,44481,479
bus,44484,214
bus,44486,214
bus,43186,333
bus,44483,206
bus,25504,206
bus,42555,249
bus,25621,249
bus,25469,257
bus,25464,257
bus,43378,124
bus,28996,275
bus,28903,275
bus,12020,472
bus,26287,140
bus,28073,140
bus,26290,138
bus,14730,282
bus,40797,282
bus,40796,271
bus,40798,277
bus,23829,65
bus,885,67
bus,42468,175
bus,27576,63
bus,43187,269
bus,43178,142
bus,43176,142
bus,43174,140
bus,43171,140
bus,43173,140
bus,43180,275
bus,43185,148
bus,43167,148
bus,43165,140
bus,43163,140
bus,48809,108
bus,28778,279
bus,28777,279
bus,28776,279
bus,28775,367
bus,28774,279
bus,28773,279
bus,28772,279
bus,28770,179
bus,28769,179
bus,28705,279
bus,12664,188
bus,28727,121
bus,28725,108
bus,28724,109
bus,28723,119
bus,28706,119
bus,28722,119
bus,28719,119
bus,28718,119
bus,26486,58
bus,29014,39
bus,26490,58
bus,28323,39
bus,28324,58
bus,28325,26
bus,26493,26
bus,28539,102
bus,28791,85
bus,28787,85
bus,28520,86
bus,26545,89
bus,26537,52
bus,26507,86
bus,28524,86
bus,26924,5
bus,28065,26
bus,28067,5
bus,49637,5
bus,5110,38
bus,39857,38
bus,5808,144
bus,35350,90
bus,37042,90
bus,5112,90
bus,35394,90
bus,51230,45
bus,35347,72
bus,19676,72
bus,19147,33
bus,35348,66
bus,38714,98
bus,9118,59
bus,9117,59
bus,9226,59
bus,2772,245
bus,3443,245
bus,2773,245
bus,50223,267
bus,46513,267
bus,46543,267
bus,43032,28
bus,43033,28
bus,10397,6
bus,10392,6
bus,28321,32
bus,28322,32
bus,26504,3
bus,22848,368
bus,34005,176
bus,50003,142
bus,25181,80
bus,25177,80
bus,25179,80
bus,25173,80
bus,25175,80
bus,25191,80
bus,25196,50
bus,25197,50
bus,16096,50
bus,16095,50
bus,25193,50
bus,25194,50
bus,24457,151
bus,49180,72
bus,47874,57
bus,34030,298
bus,23383,297
bus,16290,39
bus,16487,39
bus,9736,39
bus,9439,39
bus,16316,26
bus,16322,26
bus,16323,26
bus,16334,26
bus,21124,263
bus,44141,257
bus,40979,45
bus,40925,33
bus,40929,33
bus,40927,23
bus,40923,35
bus,40926,22
bus,40928,22
bus,40930,34
bus,40924,34
bus,40922,22
bus,40980,22
bus,48942,29
bus,25409,12
bus,43832,20
bus,48182,126
bus,19786,189
bus,20032,189
bus,34309,127
bus,19968,87
bus,19969,85
bus,18965,86
bus,20044,91
bus,18967,85
bus,4333,137
bus,20816,86
bus,4334,42
bus,20815,86
bus,47974,102
bus,19495,210
bus,19496,210
bus,6851,304
bus,19740,210
bus,18973,70
bus,41696,64
bus,5979,64
bus,18991,64
bus,5981,64
bus,20042,64
bus,18993,64
bus,20382,144
bus,19010,64
bus,19011,32
bus,20326,32
bus,20364,64
bus,19958,34
bus,18992,32
bus,4229,210
bus,20394,210
bus,18975,210
bus,51053,40
bus,19890,40
bus,34294,40
bus,19891,40
bus,19893,40
bus,20439,80
bus,5611,80
bus,5613,80
bus,19057,40
bus,19132,40
bus,19444,80
bus,4337,80
bus,48068,77
bus,42027,32
bus,42026,32
bus,42025,32
bus,27004,28
bus,11225,118
bus,43435,964
bus,4312,16
bus,19954,29
bus,20410,31
bus,4310,27
bus,19952,39
bus,19951,39
bus,39185,17
bus,20483,17
bus,37509,35
bus,20417,37
bus,4371,15
bus,4366,35
bus,21273,37
bus,4369,17
bus,20020,20
bus,4368,18
bus,4370,20
bus,20481,18
bus,4332,51
bus,19993,97
bus,4327,51
bus,4426,54
bus,4435,51
bus,35585,48
bus,35564,82
bus,35584,48
bus,11410,244
bus,8631,244
bus,11398,244
bus,8629,244
bus,8628,244
bus,8626,244
bus,11387,244
bus,9209,75
bus,11390,75
bus,11391,75
bus,9196,75
bus,8876,7
bus,8872,7
bus,34690,16
bus,9113,57
bus,9116,57
bus,9112,48
bus,38814,32
bus,38812,32
bus,11404,32
bus,38811,32
bus,11432,32
bus,10811,137
bus,41112,137
bus,49370,176
bus,43819,182
bus,49384,162
bus,10794,141
bus,10816,141
bus,4274,25
bus,4398,25
bus,48951,332
bus,26147,332
bus,26291,332
bus,46827,385
bus,26145,333
bus,23162,155
bus,23163,153
bus,23164,155
bus,22194,155
bus,22195,155
bus,49730,549
bus,41321,549
bus,41340,549
bus,51213,220
bus,50992,220
bus,50997,208
bus,50999,220
bus,50991,220
bus,50990,220
bus,51006,208
bus,51004,220
bus,50995,208
bus,50994,220
bus,25325,1171
bus,22176,300
bus,41336,466
bus,41315,147
bus,22244,22
bus,22245,22
bus,23171,22
bus,23181,22
bus,23182,22
bus,23175,22
bus,23176,22
bus,23177,22
bus,44969,84
bus,44972,84
bus,44974,84
bus,44975,84
bus,50255,84
bus,50257,84
bus,50220,84
bus,41339,74
bus,41317,84
bus,41338,84
bus,45043,74
bus,23189,74
bus,35989,336
bus,23190,94
bus,41319,94
bus,41337,104
bus,41318,94
bus,22253,104
bus,50518,104
bus,44977,104
bus,44976,104
bus,44973,104
bus,44971,104
bus,40292,4
bus,5924,129
bus,21259,100
bus,22152,342
bus,22154,342
bus,41767,1061
bus,23046,324
bus,47238,241
bus,41341,513
bus,41769,513
bus,49713,513
bus,41342,160
bus,41323,160
bus,43404,351
bus,48805,351
bus,43407,351
bus,43821,351
bus,41302,344
bus,41306,344
bus,41307,163
bus,41309,341
bus,42729,341
bus,41381,159
bus,41380,159
bus,36092,371
bus,19284,123
bus,19278,67
bus,22190,35
bus,22191,35
bus,23068,107
bus,42509,123
bus,41887,129
bus,41885,129
bus,41883,129
bus,41881,126
bus,41880,126
bus,41895,395
bus,41893,257
bus,43840,118
bus,44072,521
bus,12933,143
bus,50645,375
bus,14485,141
bus,13144,141
bus,14450,248
bus,14452,248
bus,14455,255
bus,14453,255
bus,14463,255
bus,14464,255
bus,29551,248
bus,43838,248
bus,14461,251
bus,14495,255
bus,14483,107
bus,14484,107
bus,50644,107
bus,29159,8
bus,29158,8
bus,29182,8
bus,50458,8
bus,16037,64
bus,13716,162
bus,43651,138
bus,25298,282
bus,24283,282
bus,50217,131
bus,43979,131
bus,43980,126
bus,41313,187
bus,41331,356
bus,41308,356
bus,41310,187
bus,41311,184
bus,41330,346
bus,43822,346
bus,43406,346
bus,48837,346
bus,43405,346
bus,41324,140
bus,41679,151
bus,41314,151
bus,41316,151
bus,41379,172
bus,41382,172
bus,9394,942
bus,49002,196
bus,48999,196
bus,49642,154
bus,49612,154
bus,49646,154
bus,49619,154
bus,43354,382
bus,41720,382
bus,49608,157
bus,49630,157
bus,49645,157
bus,41713,214
bus,41709,214
bus,35364,70
bus,19023,161
bus,6282,60
bus,6285,486
bus,19225,401
bus,19868,10
bus,19187,20
bus,19199,133
bus,6283,167
bus,19239,93
bus,19240,93
bus,6276,8
bus,19191,224
bus,19012,135
bus,19013,129
bus,19015,129
bus,19229,2
bus,19202,10
bus,19249,8
bus,19022,8
bus,6280,516
bus,19198,262
bus,19018,8
bus,6277,95
bus,19261,24
bus,19016,4
bus,19201,16
bus,17962,153
bus,19036,141
bus,6284,224
bus,42092,218
bus,41555,230
bus,6291,135
bus,6273,10
bus,6278,93
bus,41560,6
bus,41561,91
bus,42085,218
bus,6272,141
bus,19250,141
bus,19027,6
bus,19028,141
bus,19235,12
bus,19227,133
bus,39634,4
bus,19221,137
bus,19195,2
bus,19205,8
bus,6271,133
bus,19220,133
bus,19245,133
bus,19075,10
bus,34239,8
bus,19216,151
bus,19217,236
bus,27324,21
bus,41644,39
bus,39448,20
bus,39446,20
bus,39439,20
bus,39437,20
bus,41645,39
bus,27857,16
bus,39587,16
bus,39586,16
bus,39585,16
bus,39584,16
bus,27002,26
bus,27206,26
bus,27204,26
bus,42728,26
bus,27011,56
bus,25481,46
bus,21624,148
bus,3960,18
bus,50181,9
bus,37132,20
bus,37131,20
bus,19738,20
bus,19739,20
bus,21275,20
bus,41585,24
bus,41554,224
bus,41589,24
bus,41588,24
bus,41587,24
bus,41586,24
bus,41590,24
bus,7100,62
bus,7101,62
bus,7102,62
bus,7103,62
bus,7104,62
bus,7105,62
bus,41582,62
bus,41580,62
bus,41581,62
bus,41593,34
bus,41592,18
bus,41556,230
bus,43093,22
bus,41577,22
bus,41578,22
bus,41579,22
bus,41572,22
bus,43113,22
bus,41570,22
bus,41571,22
bus,7107,29
bus,7108,50
bus,7041,17
bus,7109,38
bus,7097,38
bus,7099,38
bus,35518,38
bus,35519,38
bus,35520,38
bus,35523,38
bus,35524,38
bus,35525,38
bus,35526,38
bus,39975,34
bus,7066,34
bus,7068,34
bus,39974,34
bus,49376,40
bus,49166,21
bus,49162,21
bus,41523,114
bus,41521,114
bus,41997,114
bus,41520,114
bus,17219,114
bus,41519,114
bus,41990,114
bus,41998,114
bus,41522,114
bus,1145,114
bus,43130,225
bus,43352,225
bus,18284,319
bus,51232,319
bus,51233,319
bus,20998,319
bus,20994,319
bus,20987,319
bus,6223,341
bus,20979,341
bus,19435,341
bus,6228,341
bus,18336,347
bus,18337,267
bus,6224,267
bus,18338,339
bus,48416,268
bus,21032,214
bus,21040,214
bus,41460,374
bus,41458,374
bus,41456,374
bus,41683,132
bus,41682,126
bus,41681,126
bus,44776,130
bus,41455,615
bus,41454,373
bus,41457,373
bus,41459,373
bus,41461,373
bus,19400,144
bus,6227,273
bus,6253,273
bus,20964,345
bus,20960,345
bus,20969,345
bus,20973,345
bus,6229,345
bus,20991,128
bus,6222,128
bus,21001,170
bus,18300,170
bus,21081,128
bus,19399,453
bus,20972,453
bus,20962,453
bus,19401,195
bus,19402,195
bus,19406,195
bus,19408,406
bus,19409,211
bus,19407,211
bus,19410,211
bus,4197,470
bus,19412,460
bus,20977,460
bus,41825,16
bus,41814,16
bus,41824,32
bus,41816,16
bus,41819,32
bus,41821,32
bus,41983,16
bus,41813,32
bus,936,16
bus,41828,32
bus,41827,32
bus,41805,32
bus,41804,16
bus,41823,16
bus,41818,16
bus,41817,16
bus,41815,16
bus,41826,16
bus,41830,24
bus,41832,24
bus,41833,24
bus,41835,24
bus,41834,24
bus,41831,24
bus,38930,30
bus,38932,30
bus,38934,30
bus,26259,336
bus,26150,654
bus,26004,336
bus,28856,290
bus,14537,559
bus,13425,291
bus,42471,452
bus,29430,291
bus,24027,499
bus,23961,304
bus,23963,304
bus,29332,304
bus,42470,444
bus,43287,444
bus,42080,444
bus,13459,304
bus,13461,304
bus,28645,40
bus,28803,20
bus,25814,40
bus,28649,20
bus,28660,40
bus,10798,40
bus,10797,40
bus,19631,89
bus,19632,89
bus,19633,89
bus,19634,89
bus,20949,248
bus,6052,248
bus,20932,248
bus,18621,238
bus,5908,238
bus,40617,238
bus,20258,56
bus,40620,239
bus,6053,229
bus,40618,229
bus,20930,229
bus,18628,229
bus,6054,239
bus,6056,239
bus,19758,32
bus,18970,56
bus,19963,24
bus,18969,48
bus,5982,48
bus,20177,48
bus,20180,48
bus,19635,48
bus,19965,24
bus,19964,24
bus,20026,32
bus,20283,298
bus,23330,6
bus,23335,6
bus,23336,6
bus,49445,206
bus,23332,6
bus,23333,6
bus,23334,204
bus,49347,12
bus,20924,52
bus,40861,29
bus,41978,71
bus,11556,218
bus,9868,11
bus,18724,48
bus,41803,26
bus,35118,58
bus,41723,26
bus,41724,26
bus,41802,26
bus,5605,96
bus,19984,50
bus,6762,268
bus,6741,163
bus,20756,2
bus,20757,2
bus,20758,45
bus,20759,45
bus,41399,82
bus,41397,82
bus,41398,82
bus,41400,41
bus,41402,41
bus,41404,41
bus,41405,41
bus,41408,41
bus,28765,210
bus,28764,172
bus,28763,178
bus,28762,165
bus,28761,165
bus,28760,165
bus,28753,165
bus,41419,41
bus,41420,41
bus,38395,165
bus,18999,114
bus,5345,92
bus,42023,34
bus,4118,143
bus,41123,281
bus,41129,281
bus,41127,281
bus,41121,150
bus,43968,150
bus,43965,281
bus,43964,400
bus,43963,454
bus,43961,278
bus,43962,284
bus,41120,147
bus,41126,147
bus,41128,278
bus,41122,278
bus,4114,356
bus,48611,132
bus,48676,132
bus,48869,132
bus,48659,132
bus,39344,10
bus,39373,10
bus,35944,116
bus,29578,6
bus,42685,9
bus,6078,426
bus,41550,85
bus,6274,85
bus,42082,85
bus,42083,85
bus,42090,468
bus,41558,85
bus,6281,91
bus,41547,85
bus,41546,85
bus,42088,85
bus,39632,172
bus,39633,172
bus,39631,172
bus,39630,172
bus,42087,91
bus,42057,12
bus,42053,12
bus,42052,12
bus,42058,12
bus,42051,12
bus,18656,157
bus,42049,12
bus,42048,12
bus,42047,12
bus,42046,12
bus,42054,12
bus,20752,35
bus,20753,35
bus,20754,35
bus,49499,35
bus,49557,35
bus,49512,35
bus,49508,35
bus,20755,35
bus,6076,35
bus,40948,73
bus,40950,73
bus,40951,73
bus,42569,73
bus,20823,73
bus,44561,73
bus,44560,73
bus,44559,73
bus,44897,73
bus,44553,73
bus,40967,73
bus,42145,73
bus,42138,73
bus,42137,73
bus,40968,73
bus,40969,73
bus,42139,73
bus,40970,73
bus,40956,73
bus,40957,73
bus,40959,73
bus,40936,73
bus,40773,107
bus,40757,107
bus,40772,107
bus,40758,107
bus,40769,107
bus,40759,107
bus,40767,73
bus,40766,73
bus,40765,73
bus,5510,146
bus,20113,73
bus,35473,73
bus,40750,73
bus,40752,73
bus,41348,73
bus,39017,247
bus,47399,156
bus,6290,26
bus,21141,387
bus,35305,3
bus,35298,3
bus,16663,35
bus,24370,65
bus,15956,65
bus,24862,67
bus,24863,56
bus,24864,65
bus,16581,7
bus,51423,7
bus,21861,14
bus,42110,14
bus,15957,7
bus,48937,14
bus,48936,14
bus,7892,14
bus,8453,14
bus,50113,14
bus,50101,14
bus,21862,7
bus,42064,191
bus,42187,124
bus,42232,81
bus,41975,81
bus,19439,161
bus,19440,161
bus,19441,161
bus,19442,161
bus,19443,81
bus,6120,81
bus,6147,81
bus,6145,81
bus,21051,189
bus,4989,81
bus,6130,81
bus,6131,81
bus,4991,81
bus,4993,81
bus,6132,81
bus,6125,189
bus,6122,189
bus,5885,189
bus,28850,288
bus,28851,288
bus,28852,288
bus,39626,288
bus,28853,288
bus,35542,48
bus,50010,23
bus,35541,48
bus,35539,48
bus,35537,48
bus,35534,48
bus,35532,48
bus,35531,48
bus,39664,38
bus,39663,38
bus,41269,38
bus,41268,38
bus,39655,38
bus,39666,38
bus,39662,38
bus,39654,38
bus,39665,38
bus,41325,7
bus,41305,7
bus,51918,414
bus,51005,73
bus,1745,48
bus,42011,24
bus,42017,24
bus,42437,47
bus,42009,24
bus,42016,24
bus,42008,24
bus,42006,24
bus,42007,24
bus,42021,24
bus,42022,24
bus,47994,2
bus,4608,289
bus,41481,54
bus,41482,54
bus,41484,27
bus,41476,27
bus,41479,27
bus,41480,54
bus,50027,27
bus,18894,54
bus,46470,27
bus,50018,27
bus,41474,27
bus,41478,27
bus,41477,27
bus,5030,319
bus,6019,51
bus,50154,52
bus,9883,207
bus,9869,207
bus,11917,216
bus,42233,40
bus,11801,216
bus,11919,216
bus,11802,433
bus,11918,217
bus,11804,217
bus,11916,217
bus,9870,217
bus,9184,217
bus,97,165
bus,99,208
bus,14591,47
bus,21020,245
bus,21031,245
bus,21044,245
bus,21042,242
bus,50548,44
bus,33843,41
bus,41329,25
bus,17496,133
bus,17446,378
bus,2979,243
bus,38850,243
bus,37774,358
bus,37773,475
bus,37772,243
bus,48067,62
bus,35319,487
bus,46925,859
bus,50930,859
bus,46288,859
bus,46661,859
bus,37729,1299
bus,46414,490
bus,8390,1169
bus,8391,1169
bus,7597,1169
bus,7439,1092
bus,7440,1092
bus,7441,1092
bus,7442,1092
bus,7443,1092
bus,7395,1883
bus,7446,1784
bus,7450,539
bus,7412,783
bus,7413,783
bus,7414,539
bus,7415,539
bus,7377,3058
bus,7379,3089
bus,7380,2976
bus,7374,2931
bus,7376,2536
bus,43935,11
bus,48085,121
bus,11274,83
bus,10912,50
bus,10825,50
bus,26316,2
bus,26309,120
bus,25798,120
bus,28939,120
bus,26307,120
bus,41609,120
bus,28938,120
bus,41846,2
bus,25257,34
bus,18478,294
bus,20996,130
bus,19910,34
bus,19909,34
bus,20210,34
bus,20313,17
bus,4640,40
bus,40579,40
bus,40576,40
bus,40577,40
bus,40578,40
bus,35095,32
bus,35094,32
bus,35092,32
bus,35090,32
bus,4439,15
bus,207,1018
bus,194,1320
bus,192,1320
bus,15234,614
bus,14611,614
bus,14632,614
bus,195,1006
bus,223,445
bus,222,465
bus,221,465
bus,215,465
bus,217,465
bus,218,465
bus,224,465
bus,226,449
bus,219,845
bus,271,845
bus,273,845
bus,247,911
bus,242,919
bus,240,1136
bus,47906,43
bus,304,629
bus,510,32
bus,437,390
