from_stop,to_stop,trip_frequency
12918,13936,15
44329,16379,15
13937,13920,15
13731,13722,15
13722,13724,15
19546,19547,15
5868,20354,15
20162,5868,15
5858,20162,15
5856,5858,15
5855,5856,15
5849,5855,15
27736,27655,15
5845,5849,15
5844,5845,15
27792,27896,15
14152,29458,15
17932,17974,15
41710,41221,15
17520,17521,15
4221,5706,15
5706,5708,15
39206,39205,15
5159,4620,15
40858,35364,15
35368,5096,15
35529,35541,15
35541,35539,15
35539,35537,15
35537,35534,15
5318,5480,15
4634,47791,15
47791,47768,15
47768,5017,15
5017,35367,15
35365,5926,15
5926,40858,15
40864,41710,15
6748,39664,15
39664,39663,15
39663,41269,15
15889,16088,15
25175,25191,15
17519,17520,15
19374,41784,15
5480,5745,15
5745,5746,15
17406,17429,15
17429,40178,15
17517,17518,15
17518,17519,15
5747,50174,15
24247,23018,15
5020,4573,15
50174,5748,15
42026,42025,15
39207,39210,15
42027,42026,15
5749,50383,15
44353,39061,15
39061,44354,15
41639,18116,15
44354,39050,15
50996,17902,15
50008,18022,15
7232,50008,15
41582,41580,15
11131,37273,15
8361,8362,15
20018,20301,15
1569,4871,15
50548,39830,15
7553,7531,15
36943,7768,15
8350,8429,15
38874,8350,15
7638,7570,15
8362,38874,15
552,24345,15
553,552,15
47853,37221,15
7322,7297,15
20301,20625,15
551,553,15
39834,39831,15
39833,39834,15
39832,39833,15
602,24684,15
42312,21918,15
604,624,15
15185,38975,15
39805,15185,15
44333,28651,15
7768,34719,15
6526,35505,15
7545,7553,15
1252,44364,15
5591,50871,15
6734,6735,15
5755,5753,15
44364,44357,15
38574,44366,15
44366,36005,15
7290,6550,15
5490,5491,15
36006,1166,15
38574,36006,15
36005,43348,15
7570,7587,15
43348,44334,15
6481,6482,15
7531,7638,15
3996,2356,15
44334,1036,15
4201,20769,15
35580,6707,15
4888,3996,15
15477,16109,15
35505,5591,15
7297,7318,15
14751,38927,15
11080,41665,15
48188,25540,15
12464,39317,15
12523,12464,15
1372,38578,15
38576,1403,15
1209,1642,15
17236,17235,15
1642,4035,15
25547,25805,15
6563,17922,15
39319,34172,15
7288,40991,15
49788,49770,15
20212,17946,15
13358,29479,15
25806,25555,15
47177,47112,15
34655,44164,15
15601,28977,15
6550,20212,15
44164,34508,15
19571,1294,15
17222,1200,15
14977,43619,15
4147,40913,15
4146,4147,15
16363,25267,15
16493,15994,15
1200,1209,15
15481,15482,15
15483,26038,15
10821,10818,15
16000,37804,15
48640,49226,15
636,14612,15
748,29378,15
48342,24928,15
17637,21250,15
42064,23593,15
23593,23582,15
23582,15922,15
19259,21242,15
603,444,15
39467,39465,14
21454,21459,14
21460,21442,14
21437,21436,14
39210,39211,14
7820,7717,14
39212,39209,14
7887,34772,14
21447,21461,14
39211,39212,14
35175,35176,14
21439,21437,14
39465,39466,14
5256,5254,14
5258,6338,14
19969,18965,14
5981,4229,14
25059,33998,14
3652,2966,14
18992,5981,14
18991,18992,14
2620,2950,14
4344,41696,14
2078,3649,14
18993,18983,14
8609,8613,14
21435,21439,14
8613,21456,14
4347,20042,14
20382,19773,14
21456,21458,14
3061,2070,14
4736,4791,14
19004,20382,14
21458,14965,14
17438,2807,14
19010,50955,14
19958,19010,14
20030,19958,14
21461,21584,14
26979,26985,14
39461,39387,14
1485,4122,14
4413,20296,14
50960,19011,14
19010,50960,14
20296,4411,14
4411,4403,14
27687,27764,14
27764,27934,14
4446,38114,14
34568,34565,14
20408,5237,14
27934,27769,14
36112,3615,14
1506,17244,14
20326,20364,14
27768,48652,14
17242,1506,14
48652,27934,14
48152,25968,14
25968,27371,14
34408,34232,14
11952,11951,14
11951,42404,14
42404,42402,14
42402,27313,14
14831,21440,14
27313,27322,14
19011,20326,14
21438,14831,14
39387,39458,14
14776,14779,14
39458,39457,14
42978,44390,14
12273,49685,14
12165,49812,14
23225,38750,14
38750,21321,14
2713,3950,14
14797,14782,14
2685,3104,14
3771,2685,14
14782,14778,14
14778,14776,14
14779,14765,14
21436,21438,14
2803,3939,14
26784,49436,14
41182,27058,14
41183,48983,14
48983,27060,14
27060,27621,14
27621,41180,14
41180,26979,14
26985,41181,14
20364,20030,14
41248,34577,14
34577,34567,14
5254,5252,14
4337,34307,14
18965,20044,14
1493,17263,14
1499,17264,14
17264,17265,14
17265,17266,14
17266,1602,14
4025,1587,14
15609,15610,14
19090,18441,14
24911,39,14
26421,27714,14
4671,19090,14
47941,25553,14
43763,43762,14
39138,28538,14
10818,10812,14
40066,43877,14
17263,1499,14
17262,1493,14
24909,24910,14
35301,19928,14
51225,42111,14
14823,14812,14
14852,14823,14
14866,14854,14
24948,24912,14
39,14914,14
17245,17260,14
51085,40621,14
18979,18976,14
40617,19065,14
18976,18977,14
18977,5949,14
5949,35301,14
17260,17261,14
17261,17262,14
25963,16138,14
25948,28638,14
5210,5002,14
20286,5580,14
41173,11030,14
41665,11035,14
28211,12084,14
8044,34772,14
9820,8947,14
8146,7887,14
48283,598,14
25542,26213,14
47897,4505,14
40886,4796,14
4984,4755,14
4792,18788,14
41663,11082,14
4314,50588,14
24785,24856,14
16509,16597,14
41756,41755,14
51786,4261,14
14850,16691,14
39176,41812,14
26558,26623,14
42312,22278,14
42020,7289,14
4876,35111,14
1886,2819,14
40660,15535,14
40657,40660,14
24908,24909,14
24914,24908,14
15608,15609,14
15584,15736,14
15575,15608,14
24913,14970,14
14854,24913,14
18978,18979,14
28088,29122,14
39615,28088,14
34014,16011,14
48214,34014,14
35176,15752,14
51085,40620,14
40622,19065,14
16006,24850,14
36363,13246,14
22128,22242,14
34309,51053,14
51053,19890,14
19890,34294,14
34294,19891,14
19891,19893,14
19893,4345,14
19988,20439,14
2229,3907,14
21715,21530,14
21672,21441,14
39614,39615,14
19132,19444,14
20044,18967,14
42023,28206,14
26700,42023,14
25654,25828,14
28728,28765,14
28466,28924,14
20816,4334,14
4334,20815,14
14842,21435,14
21441,14842,14
8978,8604,14
18965,19929,14
4283,6351,14
8611,8978,14
19057,19132,14
20439,4346,14
1457,4172,14
24906,14797,14
14817,24906,14
20439,18983,14
18983,34285,14
28682,39603,14
39603,39602,14
39602,39613,14
34285,34284,14
34284,18978,14
39613,39601,14
39601,29121,14
29121,39945,14
21490,21491,14
48190,26659,14
26650,26647,14
39104,417,14
39101,39104,14
4347,20439,14
25984,25986,14
37070,28728,14
27900,21851,14
21530,21531,14
5613,19057,14
14806,14817,14
21531,21532,14
21532,23355,14
14812,14806,14
43528,27900,14
4337,18985,14
26707,43528,14
21491,21493,14
27689,21589,14
35393,5808,14
5613,19444,14
21589,48265,14
24910,24911,14
20253,4343,14
14895,14837,14
34351,41798,14
4124,1745,14
4937,4929,14
34547,34539,14
11242,10776,14
11239,11242,14
34542,34547,14
27809,27043,14
34298,17748,14
49199,14897,14
37147,42256,14
34356,51992,14
15181,15189,14
34354,42846,14
25391,15193,14
15193,50777,14
21150,21144,14
43654,8437,14
4706,4862,14
16523,16582,14
4927,4936,14
15172,15939,14
23491,15884,14
42564,20151,14
615,503,14
22386,38303,14
15940,15183,14
15938,15940,14
19489,20284,14
15936,37024,14
19687,35367,14
37024,39846,14
15952,37023,14
37023,15954,14
503,202,14
202,325,14
325,303,14
17563,19576,14
21144,4590,14
34350,34351,14
2617,2090,14
46339,44019,14
50184,50185,14
21137,21145,14
21184,4500,14
18452,21184,14
43144,18452,14
44547,44544,14
21295,20971,14
14325,29336,14
50474,10236,14
940,945,14
945,950,14
48432,39595,14
46908,48432,14
27878,27643,14
27514,27154,14
27479,27514,14
48210,27479,14
25265,23367,14
6462,17747,14
49457,28181,14
8070,8437,14
44019,43874,14
21291,4220,14
43918,43917,14
43874,42502,14
42502,15007,14
16035,25131,14
25131,817,14
15007,48449,14
27505,12007,14
48449,14973,14
49551,43865,14
6589,17796,14
39646,27634,14
17796,6462,14
34340,34228,14
21440,14835,14
43324,43258,14
42213,49318,14
27642,26567,14
35611,41786,14
35701,26710,14
24202,24462,14
24131,22434,14
24123,24127,14
19494,19798,14
21474,22966,14
1447,1449,14
24535,1020,14
22203,22216,14
22219,38899,14
41865,42733,14
35990,23170,14
41786,18833,14
10101,11269,14
21517,21518,14
12756,12642,14
29293,25822,14
51148,34541,14
26552,27786,14
17254,1068,14
22234,42654,14
29377,29371,14
3045,2700,14
8096,49083,14
34286,20253,14
19894,34286,14
47916,4339,14
37690,13322,14
6999,5599,14
2083,2088,14
39526,39600,14
20749,20784,14
4877,4868,14
7514,41429,14
41429,7515,14
38373,38372,14
35323,16251,14
34287,26705,14
37194,35611,14
49318,34172,14
11269,11228,14
24859,743,14
18964,19747,14
26977,26982,14
50115,26977,14
27314,50115,14
42404,50099,14
27317,42404,14
11951,27317,14
26978,11951,14
11952,26978,14
42216,43681,14
43234,12278,14
42225,43234,14
43236,42225,14
42224,43236,14
39318,42224,14
12523,39318,14
7067,7070,14
51709,47882,14
51149,34520,14
2362,37028,14
7385,7483,14
11224,11131,14
11131,35072,14
19168,39696,14
11284,11067,14
11015,11000,14
10985,10949,14
10949,41170,14
34210,6706,14
9181,8749,14
34606,34614,14
8749,10446,14
10894,11051,14
6773,40744,14
21851,10894,14
40744,6508,14
27478,47835,14
14835,35707,14
28324,28325,14
7256,7257,14
27784,27030,14
27030,27926,14
9352,11865,14
15079,777,14
15751,16474,14
4316,4315,14
21762,16682,14
29428,13983,14
12239,12273,14
38378,38377,14
20204,20206,14
20206,4391,14
4391,4395,14
28325,26493,14
38377,38376,14
20093,4394,14
27865,25940,14
41157,27784,14
26990,41157,14
17950,17963,14
42220,12274,14
27692,27697,14
38215,4447,14
723,499,14
39097,715,14
777,15109,14
16448,34019,14
18546,18556,14
26707,35694,14
701,43258,14
16670,21757,14
41108,27926,14
1117,1141,14
27926,26990,14
417,453,14
4394,20366,14
15146,24881,14
21762,16673,14
21754,36909,14
43412,43410,14
39471,27071,14
43410,43988,14
39579,39932,14
16950,17446,14
39932,39931,14
39931,39930,14
17212,1303,14
1795,1797,14
39930,39608,14
17019,1795,14
37292,37334,14
42451,17136,14
39474,39427,14
1795,2506,14
39610,43412,14
24420,918,14
27926,41108,14
43411,39610,14
41108,41107,14
38376,38120,14
24064,13946,14
21769,21753,14
15153,15146,14
24059,24069,14
38700,42581,14
21938,24059,14
38120,38121,14
28832,39428,14
24102,910,14
38121,38122,14
4343,4345,14
39611,43989,14
43989,43411,14
41289,12239,14
36804,36805,14
41901,12226,14
28321,28322,14
41104,35621,14
28611,39379,14
43155,35978,14
18043,18050,14
39379,39380,14
18050,18071,14
18071,6447,14
6447,6448,14
6448,6449,14
6431,6432,14
42222,12284,14
4265,4506,14
41203,39978,14
39500,41203,14
39546,39545,14
35100,35101,14
28997,41104,14
4169,6742,14
35697,51199,14
26707,26686,14
7648,41446,14
39099,39097,14
8899,35697,14
42878,13354,14
24859,728,14
51590,34635,14
43865,28997,14
487,24940,14
14945,492,14
14030,14033,14
36086,34562,14
46616,34546,14
35101,34466,14
44090,39503,14
6432,5934,14
37340,37338,14
39321,39431,14
28322,28323,14
6425,6426,14
39369,39480,14
49390,42213,14
39469,39468,14
39432,39321,14
36803,36804,14
6424,6425,14
34172,49390,14
17845,17843,14
17843,6445,14
6445,6421,14
27656,28639,14
6421,6420,14
35099,35100,14
41133,11207,14
35218,1031,14
6423,6424,14
28324,26490,14
26490,29014,14
41464,39281,14
22002,41464,14
11207,11204,14
24706,35235,14
44799,10225,14
21548,21514,13
21541,21545,13
6869,18657,13
8067,7321,13
43074,8067,13
1225,1217,13
18162,6471,13
18087,6869,13
18777,18087,13
21538,35240,13
4031,1167,13
20812,20350,13
37025,37027,13
35214,21550,13
21696,22315,13
1148,4031,13
4049,1534,13
1190,1225,13
21539,21541,13
6750,6748,13
1167,1190,13
21550,21539,13
37026,37025,13
6749,18062,13
20625,20203,13
18362,18395,13
5592,35504,13
50459,50456,13
38576,1397,13
1585,43346,13
39830,1585,13
50545,39830,13
6459,38917,13
38917,38916,13
38916,6458,13
6458,6460,13
38918,38919,13
23686,751,13
27527,27186,13
27805,39557,13
6605,17811,13
35240,35212,13
17785,6605,13
17801,17785,13
23450,23441,13
655,46339,13
46722,15156,13
24900,46722,13
35975,35977,13
37630,17749,13
41633,18770,13
44017,44023,13
44023,44051,13
44051,44054,13
5883,5552,13
50456,50455,13
42430,41132,13
6483,17981,13
37172,39957,13
35212,35215,13
35215,21715,13
6773,6524,13
40771,6045,13
20105,40770,13
18689,18749,13
37164,37161,13
18827,37164,13
44539,42756,13
41796,18827,13
19581,41796,13
20761,20219,13
40759,6707,13
17818,40773,13
17813,17808,13
38284,38285,13
38283,36124,13
34210,17813,13
44099,48060,13
24508,24509,13
24510,24530,13
24416,24430,13
16491,17303,13
18063,6476,13
27294,26427,13
27792,27870,13
11962,27851,13
4327,4284,13
24757,15715,13
3916,1249,13
12290,12288,13
47849,25553,13
40763,17813,13
17813,20106,13
10820,49436,13
22225,22226,13
22226,22227,13
22227,22231,13
12227,42219,13
35960,8459,13
8459,8460,13
8460,35962,13
35962,35963,13
35963,22232,13
22232,35965,13
19936,20363,13
18996,19938,13
19940,20048,13
20309,19940,13
20310,20309,13
111,184,13
19961,20310,13
18994,19961,13
6102,18994,13
184,182,13
182,180,13
50266,21634,13
29196,12290,13
38157,8365,13
34173,29196,13
5745,5707,13
40204,40207,13
40207,40208,13
40208,11208,13
5424,5346,13
6956,3053,13
6962,20675,13
19922,6962,13
48103,2392,13
6848,20601,13
21558,42182,13
21857,22081,13
23707,21318,13
823,23707,13
22904,811,13
801,22904,13
9682,8871,13
5196,5195,13
5106,5108,13
5107,5106,13
38813,11401,13
11409,38813,13
11408,11409,13
11407,11408,13
9848,11407,13
21299,6102,13
8365,7935,13
10810,10816,13
42157,8399,13
34905,7890,13
34909,34604,13
7747,49388,13
49386,34751,13
7798,34505,13
37338,37340,13
10889,10888,13
23054,24713,13
21744,34346,13
10932,10912,13
11030,11022,13
36004,44357,13
43347,36004,13
36003,43347,13
1036,36003,13
4029,17254,13
50891,1208,13
41660,48474,13
4036,50891,13
11039,11082,13
26600,26693,13
26639,28528,13
26586,26558,13
26625,26586,13
29014,26486,13
8399,7702,13
37292,37338,13
7935,51159,13
7231,7232,13
7559,42662,13
25278,43830,13
43830,44251,13
23257,25123,13
15460,50534,13
29350,23878,13
23878,23885,13
24756,35287,13
35287,21692,13
47882,43244,13
27801,27523,13
27525,27531,13
27531,27481,13
8071,8039,13
9681,9644,13
11990,51568,13
27810,27805,13
34615,34613,13
24713,22252,13
26493,26494,13
26490,28324,13
26486,26490,13
18423,5242,13
18618,18593,13
37334,37292,13
5747,5745,13
50177,5746,13
5749,50177,13
566,266,13
16645,25191,13
42430,748,13
15071,15068,13
15068,24867,13
24867,24866,13
24866,15070,13
6573,18860,13
15122,990,13
990,15118,13
18793,6936,13
6936,17005,13
17005,6937,13
6937,18795,13
35361,35359,13
35387,35361,13
35396,35387,13
18925,17983,13
26059,28670,13
8448,8451,13
8451,15970,13
15970,16054,13
27901,26654,13
34161,6720,13
2337,38790,13
38789,1718,13
5750,42430,13
567,566,13
50383,5748,13
695,567,13
42218,12228,13
42220,12125,13
40345,42231,13
12239,12226,13
41901,12239,13
20251,20030,13
459,14936,13
20030,50955,13
19004,19773,13
4347,18983,13
14994,15014,13
4344,4342,13
4342,20248,13
36894,13268,13
13268,29516,13
29516,13629,13
13629,12912,13
12912,13112,13
13112,15831,13
15831,15721,13
15498,15833,13
23136,16031,13
20248,44013,13
44013,19679,13
7721,8026,13
1716,1726,13
1726,38788,13
38788,38794,13
38794,1725,13
11200,11197,13
16002,23481,13
8469,22062,13
20713,19842,13
2713,17487,13
12064,28321,13
7080,37192,13
7083,7080,13
7082,7083,13
7081,7082,13
7079,7081,13
7078,7079,13
7146,7078,13
37167,7146,13
7076,37167,13
4802,4786,13
2345,3923,13
17224,1340,13
11247,11252,13
11252,11191,13
11191,40193,13
40197,40201,13
40201,40202,13
40202,40203,13
40203,40204,13
11203,11200,13
11205,11203,13
1757,4086,13
4782,49977,13
1243,38780,13
38780,17223,13
1373,1361,13
35358,35360,13
35357,35358,13
35356,35357,13
47897,4630,13
4742,4699,13
4480,4735,13
5033,4938,13
49976,5033,13
39955,39956,13
19821,17003,13
39956,6735,13
4150,21126,13
21126,19389,13
19389,19264,13
43147,4675,13
4675,4861,13
4861,19093,13
19093,5143,13
4678,4744,13
4744,20740,13
4763,19821,13
19456,41349,13
22231,35960,13
42219,42218,13
6878,18772,13
5162,5106,13
5106,5107,13
6877,6875,13
4287,4422,13
18650,20752,13
20752,20753,13
6868,18777,13
20753,20754,13
41464,39282,13
20754,49499,13
49499,49557,13
41785,18177,13
18861,18876,13
7222,35332,13
7063,39975,13
39975,7064,13
7064,7066,13
27304,25481,13
41438,7516,13
11585,10315,13
7068,7067,13
6875,6878,13
27749,27733,13
4797,4895,13
6874,18773,13
19979,4430,13
19374,18103,13
4430,4429,13
21092,18532,13
17818,6703,13
19733,5162,13
35474,6703,13
493,598,13
18689,6870,13
6717,34158,13
7582,8064,13
27011,28113,13
37784,27011,13
7587,7582,13
18532,21100,13
20410,4310,13
27697,26941,13
43245,18657,13
27734,27749,13
6873,6872,13
18773,6981,13
4918,4894,13
7066,7068,13
40886,4797,13
48265,24468,13
14227,50605,13
29322,13204,13
12428,12271,13
4738,40887,13
23174,23191,13
39204,39203,13
18916,18310,13
18310,18307,13
41864,23054,13
27667,27682,13
22160,22151,13
42869,13103,13
15919,15150,13
15176,780,13
7919,7887,13
13191,14227,13
15898,24207,13
41345,35984,13
23060,22237,13
20605,5998,13
27677,27679,13
41782,22182,13
4286,4426,13
25883,25885,13
35542,35528,12
7056,20648,12
39234,39235,12
8334,37800,12
24567,24568,12
7795,7786,12
16650,24597,12
37811,37810,12
34811,34814,12
8178,8179,12
35528,35545,12
8332,34821,12
8179,7795,12
35545,35561,12
35561,35529,12
21270,34304,12
7786,34818,12
14101,29340,12
50655,34811,12
34815,8334,12
34814,34815,12
18429,21210,12
50656,50655,12
37797,8178,12
37800,37797,12
1372,4122,12
7117,7118,12
7118,7119,12
7119,7120,12
34849,50656,12
2563,1372,12
50538,50541,12
18437,20819,12
49189,7056,12
34820,8332,12
7116,7117,12
34818,34820,12
50659,34847,12
34821,34819,12
34568,37812,12
2092,3791,12
22242,23058,12
41248,34580,12
40817,40869,12
2898,1579,12
38982,42166,12
570,48282,12
18416,18389,12
492,484,12
38805,3735,12
5498,5624,12
9526,11546,12
10702,51183,12
10328,11479,12
34507,34653,12
16572,16613,12
38805,42794,12
42794,3735,12
3811,3939,12
16003,16573,12
16380,22956,12
2796,6105,12
16232,44372,12
12898,16233,12
16571,39182,12
16508,23289,12
39178,39175,12
39177,39180,12
39174,39177,12
41181,26985,12
10263,9820,12
9589,9623,12
19833,17972,12
34819,7801,12
34812,50661,12
4815,21145,12
44174,41749,12
21145,18428,12
43056,43071,12
2109,2429,12
50661,50659,12
34813,34812,12
34653,34567,12
37799,34813,12
37796,37799,12
8337,37796,12
34999,8337,12
7791,34999,12
7801,7791,12
5167,4479,12
21302,4677,12
4894,21302,12
4127,1758,12
4124,4127,12
4122,4124,12
34457,51992,12
23058,23059,12
8648,8644,12
10757,10784,12
10784,9589,12
39922,5263,12
5263,5264,12
5264,5259,12
5259,5258,12
6388,5256,12
5252,5636,12
5313,5315,12
13054,29377,12
43071,43069,12
16074,23210,12
29434,14378,12
14293,14281,12
35177,16149,12
16156,16157,12
4918,4893,12
4893,40887,12
40643,16202,12
4913,5028,12
37009,36990,12
49270,37009,12
49286,49270,12
49294,49286,12
44967,19932,12
21282,20648,12
15472,15449,12
49317,49294,12
49301,49317,12
3208,3201,12
49320,49301,12
22546,49320,12
15471,15472,12
15652,15471,12
27629,27932,12
24968,24969,12
24967,24968,12
15171,24967,12
15470,15652,12
14378,40799,12
34326,16156,12
43069,43137,12
15571,34326,12
41828,41827,12
41827,41805,12
41805,23534,12
35273,6530,12
51247,51240,12
38326,38332,12
38327,38326,12
38328,38327,12
38330,38328,12
38331,38330,12
16050,38331,12
6799,6800,12
16871,16872,12
16872,40659,12
40659,40655,12
51580,25180,12
40655,40657,12
15537,15745,12
21672,35710,12
50032,23880,12
18522,18527,12
16098,38930,12
38930,38928,12
38928,38932,12
20710,20078,12
38932,38934,12
38934,16070,12
15448,15470,12
15929,15926,12
3832,36914,12
37372,37376,12
5981,4345,12
1727,1715,12
18991,5981,12
39779,47751,12
48582,29465,12
43764,43763,12
29455,13179,12
42884,13354,12
25040,24787,12
24787,24726,12
655,51748,12
18973,41696,12
20026,4229,12
18970,20026,12
51748,656,12
27311,27312,12
39941,27323,12
24411,48862,12
39237,41708,12
41708,41707,12
19281,19284,12
23481,16494,12
41707,41706,12
41706,39234,12
12570,43645,12
26751,43136,12
42188,26751,12
4345,20042,12
18993,19988,12
20027,19010,12
1718,38787,12
37376,37372,12
7137,7138,12
1243,35083,12
20830,7137,12
20829,20830,12
51039,51261,12
15176,15148,12
4725,41046,12
19331,19278,12
21393,21469,12
1720,38790,12
38779,1718,12
1728,38787,12
12570,25823,12
47102,23108,12
39254,21584,12
50398,10716,12
10721,10747,12
2904,38780,12
2618,17046,12
38780,16943,12
16943,16945,12
16946,1726,12
1726,38794,12
38794,38788,12
38788,1727,12
16146,16876,12
10808,10809,12
49802,23193,12
27769,27774,12
27591,27703,12
35566,15988,12
16027,23208,12
16025,16027,12
16024,16025,12
16069,15780,12
27773,27768,12
21322,24335,12
27770,27040,12
42314,44099,12
24460,23680,12
44055,8218,12
35115,15039,12
15436,37414,12
37326,37328,12
22872,751,12
50505,793,12
22282,50539,12
15949,22282,12
39842,15949,12
36040,768,12
48436,28826,12
3322,2094,12
8487,41439,12
43223,43222,12
34419,34806,12
43222,43339,12
41439,41443,12
48431,48433,12
19456,43869,12
40578,40580,12
24774,24741,12
42233,11801,12
11917,42233,12
15329,15328,12
24335,16097,12
16097,16103,12
16103,16105,12
49421,49368,12
13251,12898,12
13976,13975,12
27530,27522,12
21805,15330,12
15331,21805,12
5019,4717,12
5020,41046,12
35564,35585,12
50777,46722,12
15328,15293,12
641,35711,12
459,24938,12
35711,22101,12
22101,41132,12
46722,46339,12
35585,35564,12
50164,19849,12
9681,10647,12
26982,26977,12
15783,15777,12
15777,15769,12
19471,18085,12
27649,27810,12
10912,10825,12
40324,43917,12
24753,24774,12
40577,40578,12
40576,40577,12
41443,41444,12
16289,35694,12
44519,44522,12
44522,27812,12
27812,49421,12
25949,28108,12
28108,28109,12
28109,44309,12
44309,27541,12
27212,29004,12
29004,28100,12
28112,29005,12
28093,28105,12
28105,43365,12
29450,14166,12
26638,39804,12
510,509,12
27530,50680,12
26600,26692,12
26694,28528,12
17600,7094,12
26558,26585,12
26887,26685,12
39103,39093,12
16460,15771,12
15414,16242,12
23209,15534,12
28745,50390,12
15534,15535,12
15537,15538,12
37716,44016,12
43594,728,12
15767,15748,12
43048,43051,12
41445,7512,12
50679,27529,12
40579,40576,12
4640,40579,12
5976,4640,12
34834,34796,12
34796,8219,12
38117,21951,12
43869,4870,12
16582,25297,12
4000,42256,12
39617,4003,12
21473,25137,12
15678,37715,12
39596,48431,12
48098,33982,12
49414,25864,12
44938,43048,12
41435,7524,12
19760,40847,12
40847,19589,12
19589,40857,12
40857,18846,12
18846,40848,12
40848,18847,12
18848,6969,12
20414,49659,12
49659,35347,12
28270,28468,12
42448,43503,12
43503,44870,12
27486,44938,12
20607,20608,12
18819,18816,12
38110,15484,12
16429,15588,12
38341,37002,12
27375,25859,12
15924,40803,12
16159,47894,12
15585,15584,12
16078,16432,12
48459,43660,12
21635,21322,12
427,424,12
797,264,12
11979,49718,12
49726,28658,12
44147,25854,12
50850,27671,12
24776,38341,12
15586,35175,12
48003,4505,12
16019,15546,12
15599,38931,12
38931,38935,12
38935,38933,12
38933,38929,12
25859,28614,12
16196,13361,12
12963,24208,12
37011,24776,12
36990,37011,12
16087,13178,12
27017,27930,12
27930,27023,12
15877,24207,12
27674,50850,12
27629,27688,12
27036,50506,12
22264,16089,12
15484,25962,12
38278,48973,12
43882,43880,12
26985,26980,12
48973,35872,12
27934,27765,12
17199,17487,12
27765,27327,12
27327,27662,12
44451,17039,12
2799,17036,12
43859,2792,12
40817,40870,12
10830,10828,12
16089,16092,12
27662,27037,12
24315,23094,12
23094,9612,12
11090,41665,12
16713,40803,12
37005,16713,12
49350,37005,12
49269,49350,12
15924,49269,12
49278,37002,12
49274,49278,12
49271,49274,12
49261,49271,12
49272,49261,12
22546,49272,12
24207,13188,12
23363,24281,12
43594,742,12
34614,34616,12
25744,12326,12
25953,51210,12
51209,43763,12
43762,16147,12
27692,27733,12
14885,24912,12
49733,17042,12
21960,21696,12
24663,48439,12
48439,42690,12
42690,10887,12
493,35115,12
486,14953,12
25340,481,12
50739,750,12
43764,50386,12
34612,34575,12
34571,34612,12
34566,34571,12
34649,34566,12
11931,25882,12
49458,39326,12
41107,27674,12
27674,50848,12
39605,39604,12
39604,39606,12
42522,27361,12
16533,24704,12
5232,42437,12
21634,24726,12
50386,25741,12
48914,16876,12
38929,15426,12
22859,39107,12
26557,26409,12
15376,15836,12
9488,9663,12
12963,50534,12
50567,10775,12
41133,23401,12
41103,39325,12
12289,12519,12
15309,15376,12
49471,49426,12
44061,50557,12
49426,49458,12
24937,33917,12
39107,24937,12
410,14757,12
2084,2081,12
15312,15317,12
16455,15770,12
15770,16080,12
16022,15782,12
15782,39161,12
8502,38909,12
26109,26111,12
37713,7568,12
25587,25588,12
35296,5238,12
1271,3164,12
23228,26374,12
48544,3415,12
2077,48544,12
33969,78,12
5498,18691,12
7021,35271,12
51096,48355,12
48648,48535,12
2969,48648,12
50267,50277,12
5237,18357,12
15594,16199,12
50300,50267,12
10898,51096,12
48779,48713,12
10897,10898,12
10902,10897,12
16329,15594,12
10905,10902,12
10909,10905,12
39255,10909,12
26810,26826,12
16618,16622,12
4693,4687,12
16622,16567,12
16509,16513,12
23419,16542,12
41764,39180,12
47938,21728,12
16515,23293,12
21728,46574,12
16619,16623,12
48535,48689,12
48689,48555,12
48555,50325,12
50325,36026,12
36025,48695,12
48695,48756,12
1609,2969,12
48792,1609,12
48804,48792,12
48588,48538,12
1615,50297,12
50297,36836,12
34062,24169,12
4495,4692,12
36836,48828,12
48828,48712,12
34509,23129,12
48712,50321,12
50321,48567,12
48567,48683,12
48683,48673,12
48673,48530,12
48530,48679,12
48679,48588,12
48538,48856,12
50289,48804,12
35977,35981,12
35981,47938,12
6067,35594,12
22773,10,12
37191,17934,12
16,22773,12
15,16,12
14,15,12
48856,48613,12
48613,36024,12
36027,48569,12
48569,48752,12
48752,48729,12
48729,50289,12
48756,48779,12
48713,48597,12
41034,41032,12
5829,18036,12
14325,14209,12
14209,14355,12
50522,50524,12
35320,50522,12
25301,35320,12
25324,25301,12
28401,12803,12
48597,50334,12
20479,6465,12
51336,20892,12
5534,18957,12
20488,20720,12
7028,7029,12
20372,19575,12
50524,50526,12
9043,23543,12
11052,9043,12
50526,50525,12
43033,48263,12
43032,43033,12
27146,43032,12
36003,43823,12
36001,36003,12
14355,13274,12
6487,6691,12
50525,44684,12
5961,5952,12
44684,50851,12
3872,3430,12
49545,41047,12
1334,17269,12
19575,19858,12
50269,36039,12
50270,50269,12
50273,41035,12
46574,21572,12
50334,48641,12
48641,48875,12
48875,48751,12
48751,48586,12
48586,48865,12
10167,8947,12
9681,11742,12
48865,38267,12
17237,36030,12
1739,36128,12
36128,41033,12
16623,16617,12
41033,50273,12
41035,50281,12
50279,50270,12
50281,41037,12
4802,5814,12
6360,4503,12
41037,41039,12
41039,41040,12
21575,21576,12
21576,21566,12
21568,21578,12
21578,44894,12
41040,41043,12
41043,36125,12
40554,50268,12
50268,50280,12
50280,50279,12
41032,42703,12
50281,41034,12
