fare_id,route_id,origin_id,destination_id,contains_id
201,,56867,52820,
201,,55201,55540,
204,,53097,47173,
204,,41576,65387,
201,,42397,41466,
201,,53655,51415,
202,,13437,11741,
202,,30781,20105,
202,,34490,60367,
202,,58056,54585,
202,,57298,55488,
204,,20096,50673,
205,,60532,10386,
201,,598,1893,
201,,25071,21090,
201,,50200,52106,
201,,65162,60225,
202,,16152,13948,
201,,11345,13481,
201,,39100,37103,
202,,63201,37018,
204,,12289,15571,
201,,11296,11602,
201,,13701,15225,
201,,38078,20349,
201,,56805,55234,
201,,59985,56218,
202,,20751,31979,
202,,48138,34236,
202,,54206,43022,
202,,65427,3061,
204,,18042,65410,
205,,5346,53662,
201,,13411,15425,
201,,30254,30283,
201,,33287,21104,
201,,40855,40078,
201,,51565,41607,
202,,5311,5610,
201,,26427,28596,
201,,21119,32612,
201,,37853,40281,
201,,46105,40252,
201,,53558,53391,
201,,60228,60374,
202,,39246,40027,
202,,50896,52183,
202,,60239,32207,
204,,61349,13546,
201,,25385,21316,
201,,30530,37269,
202,,13203,34040,
205,,53585,60060,
201,,12218,14414,
201,,41016,41067,
201,,39961,20876,
201,,51419,57307,
201,,60292,34001,
201,22202,,,
201,,63409,63221,
202,,31937,21423,
202,,57315,54414,
204,,50731,65390,
205,,60615,53062,
201,,12013,13199,
201,,13858,13886,
201,,55567,55502,
201,,58340,51649,
202,,20885,34857,
202,,53925,41504,
202,,56876,41566,
204,,54059,645,
204,,41694,57011,
201,,60236,60427,
202,,15570,19346,
202,,20313,39526,
201,,10425,10391,
201,,12075,10033,
201,,28655,28511,
201,,31100,32158,
201,,55540,55518,
201,,59127,59338,
201,29174,,,
202,,19708,19531,
202,,31654,33286,
202,,53025,56947,
201,,1447,5278,
201,,1654,5274,
201,,20807,25578,
201,,32707,21030,
201,,32921,31342,
201,,38968,39291,
205,,60095,51239,
201,,53414,53004,
202,,33444,15463,
202,,34231,20097,
202,,32132,21254,
202,,61157,61539,
204,,42998,34502,
201,,32160,12291,
201,,50874,54153,
201,,51068,51665,
201,,51605,51041,
201,,52624,52949,
201,,63887,60101,
201,,664,65134,
201,,27145,30004,
201,,40284,43916,
201,,40355,30176,
201,,63562,63501,
202,,31611,10108,
202,,51120,43269,
202,,41169,51661,
214,,17116,17121,
201,,46097,47842,
201,,57820,53932,
201,,57914,54468,
202,,52800,57079,
202,,57527,59745,
201,,40969,42746,
202,,19180,12833,
202,,27043,35674,
202,,55378,56368,
204,,41694,53257,
201,,32582,32641,
201,,34028,36397,
201,,39717,34866,
202,,11152,14798,
202,,15451,12523,
202,,20091,60256,
202,,35566,12284,
202,,50640,41792,
205,,10332,10566,
226,,10330,15538,
201,,20726,22947,
201,,43875,42102,
201,,58051,58097,
201,,63436,63328,
202,,43280,50357,
202,,58264,40311,
204,,20145,51626,
201,,20784,36179,
201,,21285,30858,
201,,40339,40844,
201,,40453,46009,
201,,37473,36114,
201,,41482,51705,
201,,54353,53270,
202,,5444,20059,
202,,32150,37668,
202,,46067,43226,
204,,27063,51099,
213,,17076,17106,
201,,9903,5132,
201,,31100,32132,
201,,40453,40280,
201,,57053,54249,
201,,58067,57210,
202,,34025,36104,
202,,51717,43122,
201,,152,153,
201,,40513,40432,
201,28422,,,
202,,31322,32003,
201,,32939,36072,
201,,60271,35570,
202,,43023,53926,
202,,65389,21372,
204,,51466,51658,
201,,5317,1463,
201,,31813,21712,
202,,352,60315,
202,,34185,20843,
202,,65135,26600,
204,,20096,54030,
214,,17040,17020,
201,,13316,33702,
201,,50504,50513,
201,,63616,43496,
202,,54320,51041,
202,,58444,51435,
201,,34514,30825,
202,,12218,11203,
202,,16058,16045,
202,,59130,50212,
205,,52858,23013,
201,,564,310,
201,,18461,10654,
201,,31327,36184,
201,,33606,37423,
201,,60342,4216,
202,,31745,34040,
202,,50158,50505,
204,,60272,11052,
201,,31326,38174,
201,,32164,12351,
201,,34035,33170,
201,,39896,36795,
202,,559,60311,
202,,153,60386,
202,,20026,39279,
202,,31737,60001,
202,,35344,63231,
202,,41183,54086,
202,,46180,40079,
202,,57305,50048,
201,,39741,31214,
201,,51276,52064,
202,,59006,56361,
201,,659,5366,
201,,25358,21451,
201,,36098,36101,
201,,42462,42978,
201,,53003,57628,
202,,10347,11352,
204,,55308,53182,
201,,16077,19274,
201,,33570,32199,
201,,51325,51443,
202,,21192,38081,
201,,59763,51626,
202,,51269,54696,
202,,46946,50883,
202,,54703,54038,
204,,54392,56142,
204,,55324,58860,
201,,33765,36387,
201,,37019,26666,
201,,63730,1281,
202,,14123,15657,
202,,19266,19221,
202,,40222,39425,
202,,54411,51037,
202,,61417,38520,
204,,40833,39684,
201,,35795,26659,
201,,36326,31461,
201,,52355,52707,
201,,52426,54134,
202,,32362,12005,
202,,55066,54247,
204,,18372,35290,
201,,5448,5156,
201,,30002,31517,
201,,33453,33052,
201,,35191,30993,
201,,50051,41504,
201,20318,,,
202,,51693,53392,
202,,55571,42978,
201,,40117,43909,
201,19650,,,
202,,31280,33567,
204,,53344,60207,
201,,46151,47762,
201,,43072,47490,
201,,46142,43424,
201,,59807,59808,
202,,36535,23017,
202,,58005,55071,
204,,41621,32409,
201,,14043,16033,
201,,59497,50507,
201,1833,,,
202,,25349,30174,
202,,36315,32156,
202,,47324,30009,
202,,55333,58103,
202,,56997,59854,
201,,30196,37103,
201,,31008,20139,
201,,26806,20337,
201,,32056,33675,
201,,42138,42242,
201,,53232,54208,
202,,14239,14040,
202,,20096,31954,
202,,54054,57068,
205,,20050,59863,
201,,19261,11515,
201,,31149,12434,
201,,53078,56046,
201,,54208,58563,
201,,60087,9805,
202,,41477,52206,
202,,65278,4009,
205,,55730,32361,
201,,41032,41104,
201,,38056,35093,
201,,38495,32040,
201,,46176,43910,
202,,32247,60281,
202,,60822,60471,
201,,54086,51650,
201,,63318,65293,
201,,63369,63346,
202,,54107,54201,
202,,57369,52710,
204,,31014,15657,
202,,1507,60281,
202,,15220,11550,
204,,1678,25702,
202,,63387,61373,
201,,32054,34044,
201,,32150,36849,
201,,31918,31917,
201,,40341,40404,
201,,37279,31328,
202,,20001,33076,
202,,40520,51119,
202,,59909,50269,
202,,60504,31333,
204,,53496,55599,
201,,26448,20299,
201,,26544,31713,
201,,36032,20697,
201,,52688,52383,
201,,58338,43025,
201,,60700,65135,
202,,5432,11361,
202,,30769,61373,
204,,13953,13764,
204,,14590,38522,
201,,14253,14434,
201,,37789,31782,
201,,37796,31952,
201,,40831,40846,
201,,55357,55498,
201,,60152,201,
202,,13318,60377,
202,,50390,56013,
204,,41208,60262,
201,,15582,13625,
201,,41453,47187,
201,,58358,59155,
201,,56022,55048,
202,,50702,52565,
202,,59006,55385,
201,,11910,15148,
201,,19807,10515,
201,,35738,21328,
201,,46141,47836,
201,,59095,50700,
202,,14173,14043,
204,,55045,20105,
202,,13729,11203,
202,,21415,33323,
202,,32403,63415,
202,,63192,30672,
202,,65279,20080,
204,,14414,640,
201,,1463,5220,
201,,31078,35691,
201,,39915,39898,
201,,54136,51109,
201,,60104,60098,
201,,63222,63217,
202,,15641,35203,
204,,15635,30676,
201,,32145,33172,
201,,35900,25867,
201,,34290,5409,
201,,37625,36488,
201,,37783,34829,
201,,63408,63420,
202,,42362,47041,
202,,36653,20013,
204,,15552,31084,
204,,14910,11056,
204,,61189,59001,
201,,31987,39837,
201,,51424,55758,
201,,63624,60556,
201,,63638,60780,
201,,63263,63208,
202,,22970,33150,
201,,5482,1323,
201,,37929,31848,
202,,31152,13402,
201,,5391,5273,
201,,18260,18057,
201,,30361,39544,
201,,31660,60304,
201,,50108,53781,
201,19649,,,
204,,57127,35537,
204,,60060,21597,
201,,56707,55661,
201,,60653,60667,
201,,65246,63188,
202,,3108,5221,
202,,14020,13839,
202,,1695,33690,
202,,20658,36615,
202,,32572,63429,
202,,21666,63295,
202,,53742,59685,
202,,56968,58059,
201,,1449,5327,
201,,10075,19254,
201,,16042,19282,
201,,3093,63519,
201,,39974,32812,
201,,36285,20380,
201,,50505,50707,
201,,36790,36995,
202,,1449,60249,
202,,10064,15289,
202,,50485,50076,
214,,17104,17082,
201,,20105,25852,
201,,55402,40320,
201,,36573,35188,
202,,606,1808,
202,,21161,63417,
204,,647,19378,
201,,42183,43266,
201,,59389,55804,
202,,41104,55332,
202,,54423,56867,
204,,60440,51692,
201,,21324,21564,
201,,37506,31339,
201,,47397,43897,
202,,53061,58020,
201,,12292,34286,
201,,33115,31245,
201,,57985,53959,
202,,38799,60281,
202,,57066,59863,
204,,13326,14928,
201,,5317,1337,
201,,38525,33846,
201,,39188,39240,
202,,30822,39952,
202,,31084,25253,
202,,32148,1340,
202,,61399,4218,
202,,63229,21497,
204,,1325,14928,
204,,15582,31083,
204,,16124,1459,
201,,37735,37740,
201,,46907,40679,
201,,51113,53984,
202,,30838,42102,
202,,53082,52659,
202,,53265,58179,
205,,51015,60125,
201,,6007,60219,
201,,33719,25211,
201,,50840,54016,
202,,26484,60225,
202,,33473,21500,
202,,54667,55139,
205,,11996,13817,
201,,595,5394,
201,,25364,26714,
201,,41453,46133,
201,,54082,54119,
204,,5202,18046,
205,,65437,52811,
201,,31555,37650,
201,,33820,38130,
202,,163,60089,
202,,35566,1692,
201,,11356,15287,
201,,5433,5356,
201,,52947,52908,
202,,35740,20348,
202,,40529,55149,
202,,52413,56705,
202,,47175,46183,
204,,15624,35290,
204,,41782,575,
204,,51680,41536,
204,,55624,51662,
201,,20482,25867,
202,,12284,65386,
202,,32974,5396,
202,,63229,31901,
204,,10157,14415,
201,,10893,19696,
202,,13983,16289,
202,,43137,58324,
204,,56817,51012,
201,,11709,34230,
201,,57409,52357,
201,,30212,39177,
201,,31771,31822,
201,,46185,41455,
201,,56338,51531,
201,,65282,63592,
202,,11016,31251,
204,,54165,42933,
204,,55326,5352,
201,,693,681,
201,,13683,15151,
201,,60062,202,
202,,27150,30823,
202,,56998,57066,
204,,22028,15602,
201,,39628,20726,
204,,11544,35626,
202,,60895,60733,
212,,17102,17114,
201,,352,122,
201,,800,2813,
201,,19143,11358,
201,,26583,20726,
201,,34027,33456,
201,,52666,57912,
201,,59054,57369,
202,,30166,25937,
202,,42410,51823,
202,,54321,51691,
204,,60337,15468,
201,,11152,12920,
201,,33326,36050,
201,,40281,40463,
201,,39791,31953,
201,,38364,32750,
201,,60090,60198,
202,,5219,9949,
202,,60312,21730,
204,,58002,31157,
201,,55227,56925,
202,,520,577,
202,,51092,57066,
202,,60210,20075,
204,,58031,53391,
201,,34514,31948,
201,,42442,41017,
201,,53286,54162,
202,,16290,16090,
202,,33611,32028,
202,,60396,39684,
201,,24068,20227,
201,,36032,37659,
201,,52372,52689,
201,,51256,42537,
202,,12585,15307,
202,,23017,35968,
202,,33947,25543,
202,,30927,21221,
202,,54077,41184,
202,,56547,52787,
201,,40463,43507,
202,,30283,61248,
202,,43078,54014,
204,,52941,60432,
205,,51227,1540,
201,,5356,635,
201,,30177,32655,
201,,35102,31337,
201,,40528,40335,
201,,36325,25260,
201,,54173,54236,
204,,40420,57067,
205,,52272,39634,
201,,58228,50904,
201,,55137,54991,
201,,61362,61220,
201,,60765,35560,
202,,15424,19822,
202,,57007,52684,
201,,36098,39736,
201,,42399,46211,
201,,42868,47882,
201,,43029,53084,
202,,1442,65158,
202,,14091,15372,
202,,35007,61430,
202,,46144,47851,
202,,53944,54211,
204,,19886,15273,
201,,30078,60229,
201,,47104,42499,
201,,54247,57986,
202,,53496,58123,
202,,58563,51616,
201,,13989,18520,
201,,15674,15399,
201,,54419,52091,
202,,638,63414,
202,,12430,63575,
202,,30814,12025,
202,,22955,63126,
202,,37032,63228,
221,,13125,10464,
201,,40735,47840,
201,,41703,46994,
201,,56188,51074,
201,,60735,60700,
202,,16506,15608,
202,,32446,12295,
202,,35730,26751,
202,,43117,51273,
201,,25206,25387,
202,,15982,14323,
202,,53182,53077,
202,,59408,42992,
201,,5453,5265,
201,,20097,26286,
202,,11602,60733,
202,,60207,192,
202,,63410,21219,
201,,35150,34107,
201,,41173,46203,
202,,1911,34138,
202,,32117,25818,
202,,52401,52174,
204,,50702,60383,
201,,10634,10633,
201,,25625,20299,
201,,31259,33076,
201,,36130,20786,
201,,53373,57324,
201,,57447,52106,
201,,54393,51249,
204,,26946,15591,
204,,53639,42290,
201,,22919,25778,
201,,31013,38469,
201,,34665,33326,
201,,36129,39789,
201,,50596,51097,
202,,13679,15624,
204,,11427,5193,
204,,51015,20057,
204,,37171,40244,
201,,15438,15603,
201,,34128,34133,
201,,40008,40318,
202,,25114,65157,
202,,58441,53602,
204,,1461,16184,
202,,63265,35372,
201,,37910,36919,
201,,42173,43487,
201,,58229,52950,
202,,32947,63429,
202,,40728,40241,
202,,46956,42088,
204,,15593,31265,
221,,10268,10330,
201,,54140,55509,
201,,63097,63402,
202,,3374,60286,
202,,6229,60046,
202,,34020,63316,
202,,60021,2614,
204,,33859,15573,
202,,13929,12430,
201,,13944,13839,
201,,20328,39515,
201,,55625,58089,
201,,60380,63979,
202,,63575,60501,
204,,21370,5317,
204,,58032,54322,
201,,22930,37996,
201,,2610,38243,
201,,37679,33143,
201,,40547,43513,
201,,46133,40491,
202,,14092,63667,
204,,579,12214,
202,,15552,19990,
202,,10640,16079,
202,,31853,35441,
202,,43896,20269,
202,,56013,53234,
204,,1678,32604,
201,,43909,46182,
201,,58002,59963,
202,,31328,38469,
204,,11605,13764,
204,,52287,54248,
201,,33342,33688,
201,,39528,39436,
202,,40994,55324,
204,,26554,40267,
204,,53390,41479,
201,,20148,39962,
201,,32663,39717,
201,,37027,35366,
202,,20334,39368,
202,,52159,50961,
202,,63331,27997,
201,,12928,39531,
201,,54175,56925,
202,,14415,15657,
202,,21472,39661,
202,,65158,129,
201,,25852,20462,
201,,33280,32258,
201,,35191,35096,
201,,41559,41031,
202,,41200,50371,
204,,610,43088,
201,,5199,1893,
201,,40177,40241,
201,,57134,57102,
202,,12829,576,
202,,11627,14043,
202,,43029,51164,
202,,46097,41467,
204,,32449,1340,
205,,638,51022,
201,,20051,32706,
202,,2614,60229,
202,,35101,645,
202,,63436,37028,
204,,48139,55091,
205,,60092,58102,
205,,12289,51070,
201,,12005,12338,
201,,2987,638,
201,,38174,21221,
202,,59552,51464,
204,,27063,46954,
204,,32037,15260,
201,,37035,63179,
202,,14035,13679,
202,,52134,52401,
202,,63097,63111,
204,,12230,14307,
204,,54224,6109,
201,,1423,63961,
201,,20697,36613,
201,,25114,35126,
201,,54211,50835,
202,,13318,15514,
202,,30858,61288,
202,,39239,37027,
202,,57315,53602,
204,,18329,1297,
204,,47103,54974,
204,,58022,46143,
222,,11929,12044,
201,,10223,15528,
201,,10907,12675,
201,,59006,57071,
201,,59120,50412,
202,,31349,11161,
202,,32572,63436,
204,,26977,5433,
204,,60194,19735,
201,,20217,20728,
201,,31948,37394,
201,,59064,59095,
201,,14307,14043,
201,,25069,30972,
201,,38334,33765,
201,,36581,33073,
202,,15223,18161,
202,,41621,40339,
202,,40271,56877,
202,,57301,53564,
204,,12945,35573,
201,,10517,10536,
201,,31555,31339,
201,,39964,36601,
202,,38163,60248,
202,,46135,55508,
202,,61314,234,
204,,41781,60270,
201,,13914,13948,
201,,21669,20243,
201,,16137,19535,
201,,31336,34025,
201,,40293,42297,
201,,37120,32733,
201,,43499,40537,
201,,52348,41607,
202,,18046,15544,
202,,58059,52115,
204,,60646,23014,
201,,13036,11060,
201,,5657,1891,
201,,35493,36278,
201,,52181,57116,
201,,51113,55045,
202,,1509,5650,
202,,53060,57073,
201,,39187,34837,
201,,33036,31333,
201,,47568,50094,
201,,53063,52941,
202,,2006,60817,
202,,2792,61416,
202,,60615,60430,
204,,46953,57026,
201,,32686,31320,
201,,36978,37174,
201,,57121,57118,
202,,53182,54390,
201,,21434,31570,
201,,57956,55313,
202,,352,60270,
202,,50362,52689,
201,,12881,12879,
201,,15063,11321,
201,,25542,26884,
201,,40555,32781,
202,,10405,10648,
202,,32691,21544,
202,,34066,32156,
202,,52182,51531,
202,,52424,43073,
201,,35081,34219,
201,,36816,20079,
201,,52766,59905,
201,,54050,56925,
202,,13318,60021,
202,,36115,35084,
202,,50400,59954,
204,,56743,35570,
201,,40714,40732,
201,,47780,43425,
201,,57028,52690,
201,,55934,55924,
202,,160,60247,
202,,11198,10909,
202,,30254,46816,
202,,34121,4218,
204,,40110,53234,
201,,14377,16354,
201,,20758,38968,
201,,16060,14340,
201,,32187,12434,
201,,52326,41478,
201,,52039,52426,
201,,57830,55767,
202,,26821,39221,
202,,58048,52811,
201,,39915,35230,
201,,43191,41173,
202,,32282,12287,
202,,30521,63588,
202,,30838,47112,
202,,50072,50537,
202,,41477,57628,
202,,56843,55160,
201,,5317,1299,
201,,27083,39962,
201,,35290,5411,
201,,40554,53517,
201,,36215,36340,
201,,60826,61122,
202,,20145,37855,
202,,31942,38261,
204,,618,20155,
201,,12946,11153,
201,,50163,52223,
202,,37051,39238,
202,,54138,47409,
202,,50738,53344,
202,,59141,47409,
204,,12073,16180,
204,,21385,47835,
202,,674,640,
204,,18329,35558,
201,,223,61007,
201,,1632,5196,
201,,36103,33432,
201,,53631,52559,
202,,10137,5524,
202,,39237,28643,
204,,15333,15507,
202,,63297,20643,
205,,51239,11057,
201,,57082,55191,
202,,1373,15220,
202,,1465,61416,
202,,13203,31328,
204,,13907,19705,
201,,40760,43334,
202,,14229,10349,
202,,11570,31251,
202,,10744,14377,
202,,34075,38175,
204,,14966,16025,
201,,15588,15927,
201,,2175,5280,
201,,21221,25964,
201,,25832,21562,
201,,27063,63101,
201,,33606,35685,
201,,42487,40971,
201,,41560,43112,
202,,50625,52699,
202,,54321,57023,
201,,41016,47882,
201,,40016,40200,
201,,60279,65410,
202,,53920,43038,
204,,10491,15400,
201,,21107,36327,
201,,31578,32493,
201,,40980,41489,
201,,52319,50193,
202,,13907,12180,
202,,37134,26683,
201,,35092,32042,
201,,42165,43109,
202,,11001,37476,
202,,20353,11344,
202,,60272,5443,
204,,12116,35625,
204,,40874,51470,
202,,16145,13740,
202,,15222,19116,
202,,33581,26502,
202,,40653,2635,
202,,52685,57119,
212,,17121,17048,
201,,54443,2419,
201,285,,,
202,,36429,37928,
204,,13403,14326,
205,,638,51651,
201,,21188,37779,
201,,35064,35047,
201,,51659,54140,
201,,51161,53767,
202,,10064,19850,
202,,15460,10081,
202,,21684,60370,
202,,58097,52427,
204,,26806,1443,
201,,15579,15362,
201,,21289,38137,
201,,50480,59143,
201,,53685,57628,
201,,55263,53274,
201,,59387,58953,
202,,1632,60376,
202,,53237,42735,
202,,60354,3158,
201,,11648,19961,
201,,27063,32696,
201,,34737,32159,
201,,37924,34028,
201,,63395,60488,
202,,15626,13896,
202,,50037,43008,
201,,40519,46053,
201,,41562,47205,
201,,51531,40320,
201,,58007,50562,
201,,63434,63431,
202,,15564,15619,
202,,40483,41891,
202,,41621,46180,
202,,56695,53164,
205,,16424,11997,
201,,2899,65321,
201,,51550,52109,
201,,52424,54914,
202,,41346,55044,
202,,58041,53575,
202,,60222,1661,
204,,40322,60279,
204,,36472,58073,
204,,55496,53183,
201,,18406,18196,
201,,31366,35344,
201,,37560,60367,
201,,36083,33151,
201,,60257,60307,
202,,14928,15622,
202,,25631,39236,
202,,57467,50644,
202,,60276,800,
205,,58005,11365,
201,,31945,31937,
201,,35832,39915,
201,,36258,25636,
201,,58070,58066,
201,,65300,35139,
202,,31942,31732,
202,,47052,40752,
202,,55345,46140,
204,,11347,10386,
204,,13681,14420,
201,,3105,50801,
201,,51562,43056,
201,,52023,54165,
201,,36670,33595,
201,22022,,,
202,,25852,32148,
202,,55502,51259,
201,,31228,32503,
201,,58068,51680,
202,,674,60817,
201,,59898,59133,
202,,58567,41260,
202,,60072,307,
204,,13756,15332,
204,,23014,52395,
204,,57083,60432,
201,,18375,15460,
201,,19257,10421,
201,,33228,39656,
201,,34249,37915,
201,,53437,43715,
201,,55003,52152,
202,,21237,37089,
204,,22273,10403,
204,,51459,55356,
201,,21716,25830,
201,,36257,38468,
201,,63331,63180,
202,,55256,51055,
202,,61455,32260,
204,,28625,40965,
201,,34172,34017,
201,,52106,52067,
202,,30254,63281,
202,,54155,43015,
204,,20001,15657,
201,,904,318,
202,,16458,15657,
202,,32100,21109,
201,,13985,18520,
201,,16434,12457,
201,,32593,26080,
201,,32037,32538,
201,,31208,35534,
201,,36032,25618,
201,,40651,40491,
202,,5444,60213,
202,,13949,15303,
204,,23014,58124,
201,,38839,31097,
202,,30802,40241,
202,,32683,21188,
202,,32196,21402,
202,,36472,40092,
204,,1325,13413,
204,,10301,15538,
204,,42078,63976,
204,,42327,31157,
204,,63933,52946,
201,,53408,53657,
201,,50107,54159,
202,,11013,21426,
202,,15201,18115,
202,,41200,47783,
202,,52697,43037,
202,,60523,63300,
201,,23017,20737,
201,,35036,34088,
201,,35447,36952,
201,,50151,56127,
201,,58023,51240,
201,,63267,63360,
202,,43036,54140,
202,,58003,53183,
204,,13937,12079,
201,,30381,40281,
201,,46092,40599,
201,,56925,42216,
202,,11162,19986,
202,,22975,33188,
202,,46138,55402,
202,,55430,57118,
204,,28625,52269,
201,,5271,5446,
201,,31738,21627,
201,,32665,31910,
201,,32665,33871,
201,,42220,43513,
201,,65159,34069,
202,,21388,34737,
202,,36292,37281,
202,,53485,58067,
201,,37199,32734,
201,,41695,42647,
201,,50661,59450,
201,,51462,50086,
202,,35569,33579,
202,,52464,43113,
202,,60373,186,
204,,20728,15958,
201,,1526,6299,
201,,12344,13083,
201,,30771,31096,
201,,34178,31957,
201,,39739,33119,
201,,36187,31696,
201,,36601,26707,
201,,61143,60150,
202,,53318,50638,
202,,54239,41184,
202,,60233,11060,
201,,31579,34696,
201,,31638,32270,
202,,2946,61357,
202,,5657,60239,
202,,58609,51037,
204,,35292,15634,
201,,43545,40592,
202,,15453,13634,
202,,10596,33486,
202,,34609,12005,
201,,15377,13566,
201,,20459,20806,
201,,31327,33432,
201,,33263,33423,
201,,42536,53349,
202,,41296,50575,
204,,11161,19886,
204,,40227,52730,
204,,60418,10609,
201,,20361,36391,
201,,34158,34145,
201,,50315,59321,
202,,13632,15266,
204,,42985,32820,
201,,21390,36114,
202,,60008,56154,
202,,57053,57300,
204,,34202,42628,
201,,37903,34535,
201,,54220,54231,
202,,2524,65387,
202,,181,65387,
202,,5366,33440,
202,,11605,15995,
202,,16453,13981,
202,,37783,33080,
204,,12913,35568,
201,,26302,30004,
201,,25349,21192,
202,,59129,50215,
204,,14230,11364,
201,,588,5352,
201,,19735,15595,
201,,26352,31380,
201,,25818,20700,
201,,39661,65236,
201,,37943,39524,
201,,52568,52689,
202,,2428,56509,
204,,18162,35540,
204,,42667,53182,
205,,51471,23013,
201,,2364,1622,
201,,37655,36203,
201,,38141,36283,
201,,41504,59206,
201,,51707,51468,
201,,50063,52700,
201,,56999,53752,
202,,5202,19143,
202,,32907,63238,
202,,43006,40697,
202,,59423,50615,
201,,1559,5197,
201,,50844,51225,
201,,51650,54902,
202,,138,60280,
202,,12291,15620,
202,,20749,33188,
204,,40679,39705,
201,,19708,12522,
201,,43270,51718,
202,,11039,20661,
202,,63568,1637,
204,,46139,57009,
204,,31165,15909,
201,,21257,33564,
201,,50480,59150,
202,,31494,60779,
202,,32974,1697,
202,,50028,42537,
202,,60290,64005,
204,,41457,35373,
205,,647,51053,
204,,55366,37861,
201,,12714,14330,
201,,25592,34328,
201,,61046,60556,
202,,55137,53182,
201,,20396,21389,
201,,36613,32005,
201,,54905,53944,
202,,154,60229,
202,,14125,15554,
202,,35031,23000,
202,,39588,25071,
202,,55320,43719,
204,,10826,60715,
204,,13942,13969,
201,,40441,40252,
201,,59155,59186,
202,,23017,39178,
202,,43112,52432,
202,,63426,21730,
204,,51012,43208,
201,,35139,34169,
201,,61017,61340,
202,,16133,19579,
202,,22028,5305,
204,,53742,21109,
201,,21398,36553,
201,,40557,46016,
202,,3142,63300,
202,,11152,15002,
202,,25552,37180,
202,,51444,53025,
204,,14035,60372,
201,,1339,5661,
201,,14033,19305,
201,,33199,33455,
201,,32304,32205,
201,,37208,21716,
201,,51497,54997,
202,,21256,39368,
204,,5130,63330,
204,,14912,19566,
222,,10731,10535,
201,,20162,33872,
201,,32116,36052,
201,,59162,55413,
201,,61277,61190,
202,,10232,11741,
202,,40271,51533,
205,,57120,60057,
201,,19260,11974,
201,,35935,36056,
201,,51452,52786,
202,,56459,54183,
201,,14104,14113,
201,,2831,5130,
201,,36598,26908,
202,,199,60277,
202,,13679,15617,
202,,59462,53233,
204,,31165,41575,
221,,19694,10267,
204,,51532,21188,
201,,32686,32837,
201,,36720,20456,
201,,63248,63415,
202,,9800,30883,
202,,39690,63324,
202,,52952,58018,
204,,32040,15307,
204,,22934,46133,
204,,31165,12117,
212,,17050,17060,
221,,10330,12041,
201,,20754,32030,
201,,26902,20307,
201,,39765,36114,
201,,63459,60277,
202,,20373,36970,
204,,15180,38310,
204,,19204,60380,
201,,46962,42840,
202,,60263,2054,
204,,56594,53575,
204,,21221,49992,
201,,56819,55430,
201,,63428,63116,
202,,12667,10540,
202,,20396,31411,
202,,26476,60225,
202,,31014,62,
202,,33039,21258,
202,,58324,51627,
214,,17120,17112,
201,,33588,21564,
202,,5396,10090,
202,,22934,60779,
202,,65389,141,
201,,5149,1636,
201,,13411,14542,
201,,36187,32254,
201,,46159,47772,
201,,50823,54794,
201,,50586,50060,
204,,20145,55226,
204,,60031,10479,
201,,53745,56393,
202,,6199,5158,
202,,15453,12905,
202,,37030,22935,
202,,58414,50332,
204,,22970,19531,
201,,25358,22028,
201,,43112,42410,
201,,52258,55409,
202,,41139,53348,
204,,60086,11359,
201,,25365,26911,
201,,52377,51280,
202,,59420,59233,
202,,63131,63266,
202,,63240,21330,
201,,34689,34230,
201,,35331,31848,
201,,50640,50956,
202,,15403,17900,
202,,15452,31083,
202,,21109,39080,
202,,34230,21615,
202,,41504,50599,
202,,35737,27126,
202,,52348,57536,
201,,32636,26744,
201,,52469,55730,
202,,39281,20269,
202,,31260,37668,
202,,36320,32155,
222,,10318,12157,
201,,31366,36899,
201,,33981,38919,
202,,12430,19967,
202,,21521,30836,
202,,52806,57075,
202,,55632,51627,
202,,59151,59708,
205,,51188,60060,
201,,597,5284,
201,,32100,30721,
201,,33212,33393,
201,,39171,30087,
201,,46941,40907,
201,,50844,52044,
201,,56792,58666,
202,,20699,32317,
202,,55508,58113,
204,,10861,2000,
201,,50048,42992,
201,,52857,54343,
201,,58421,41607,
202,,152,60301,
202,,162,63976,
202,,30927,21665,
202,,31922,26666,
204,,55539,52247,
201,,33129,32154,
202,,162,65232,
202,,6106,38586,
204,,20726,15125,
201,,50599,50878,
201,,53025,53269,
201,,58360,53210,
202,,13751,15128,
202,,53272,56548,
202,,41476,59476,
201,,30175,32640,
202,,312,60112,
202,,38422,47978,
202,,50881,54052,
201,,14210,10028,
201,,58738,55335,
201,,61327,61338,
202,,647,5650,
202,,63589,39628,
202,,61210,19312,
202,,63410,63376,
204,,43077,35540,
221,,10508,19606,
201,,5456,579,
201,,42992,43718,
202,,10375,14282,
202,,31956,20758,
202,,63195,38303,
204,,32148,12905,
204,,15590,20055,
201,,26353,26369,
201,,32782,43681,
201,,32888,37506,
201,,36472,30498,
202,,2006,60233,
202,,15458,14919,
202,,55137,59419,
204,,16161,13936,
201,,42626,40762,
201,,52068,51572,
202,,60317,197,
201,,159,170,
201,,13219,35212,
201,,11042,11053,
201,,12222,32178,
201,,51951,56303,
202,,55430,51042,
201,,35378,32489,
201,,59279,50485,
201,,60943,61176,
202,,18504,36046,
202,,32267,39524,
202,,40836,40079,
202,,65134,21631,
204,,32155,15430,
201,,16137,11324,
201,,25069,30908,
201,,33687,39997,
202,,39661,63289,
204,,11056,38597,
