stop_id,stop_name,region,metro,community_louvain,lat,lon,degree,stop_use_count,has_service_count,is_critical,socio_join_method,socio_join_distance_m,socio_unit_id,socio_locality,socio_cluster,socio_cluster_group,socio_index_value,socio_population
23031,נחל פארן/עמק החולה,ירושלים,פריפריה,-1,31.895195,35.022784,13,674.0,True,False,within,0.0,12000011,מודיעין-מכבים-רעות*,8,high_8_10,1.34421000671266,3034.02073726488
23032,מרכז שרבט/עמק החולה,ירושלים,פריפריה,-1,31.896225,35.019296,19,674.0,True,False,within,0.0,12000011,מודיעין-מכבים-רעות*,8,high_8_10,1.34421000671266,3034.02073726488
23033,עמק החולה /עמק יזרעאל,ירושלים,פריפריה,-1,31.896775,35.015154,20,525.0,True,False,within,0.0,12000012,מודיעין-מכבים-רעות*,8,high_8_10,1.22993879478545,4411.09925901108
23034,עמק החולה /נחל עיון,ירושלים,פריפריה,-1,31.896505,35.011621,32,517.0,True,False,within,0.0,12000015,מודיעין-מכבים-רעות*,8,high_8_10,1.35481606417327,5999.63133016631
23035,ערער/עמק דותן,ירושלים,תל אביב,-1,31.899197,35.009725,36,693.0,True,False,within,0.0,12000015,מודיעין-מכבים-רעות*,8,high_8_10,1.35481606417327,5999.63133016631
23036,עמק זבולון/יגאל ידין,מרכז,תל אביב,-1,31.902604,35.003289,23,739.0,True,False,within,0.0,12000025,מודיעין-מכבים-רעות*,8,high_8_10,1.345266010517,4757.52924909036
23037,בית ספר/עמק זבולון,מרכז,תל אביב,-1,31.903939,35.00044,18,340.0,True,False,within,0.0,12000026,מודיעין-מכבים-רעות*,8,high_8_10,1.24675947270418,4802.74760610877
23038,עמק זבולון/ מרדכי מקלף,מרכז,תל אביב,-1,31.90642,34.998981,24,340.0,True,False,within,0.0,12000024,מודיעין-מכבים-רעות*,8,high_8_10,1.26297897815642,6504.77653962691
23039,יהלום/תרשיש,מרכז,תל אביב,-1,31.90705,34.996683,19,405.0,True,False,within,0.0,12000024,מודיעין-מכבים-רעות*,8,high_8_10,1.26297897815642,6504.77653962691
23040,יהלום/שבו,מרכז,תל אביב,-1,31.907651,34.992763,10,405.0,True,False,within,0.0,12000024,מודיעין-מכבים-רעות*,8,high_8_10,1.26297897815642,6504.77653962691
23041,יהלום/אודם,מרכז,תל אביב,-1,31.904803,34.992787,13,405.0,True,False,within,0.0,12000024,מודיעין-מכבים-רעות*,8,high_8_10,1.26297897815642,6504.77653962691
23042,אבני חושן/תכלת,מרכז,תל אביב,-1,31.903099,34.993016,9,405.0,True,False,within,0.0,12000025,מודיעין-מכבים-רעות*,8,high_8_10,1.345266010517,4757.52924909036
23043,לשם/תכלת,מרכז,תל אביב,-1,31.901653,34.995912,14,405.0,True,False,within,0.0,12000025,מודיעין-מכבים-רעות*,8,high_8_10,1.345266010517,4757.52924909036
23044,תכלת/אבני חושן,מרכז,תל אביב,-1,31.901347,34.999627,13,405.0,True,False,within,0.0,12000025,מודיעין-מכבים-רעות*,8,high_8_10,1.345266010517,4757.52924909036
23045,בי''ס ממלכתי ט',מרכז,תל אביב,-1,31.904107,35.001263,17,344.0,True,False,within,0.0,12000025,מודיעין-מכבים-רעות*,8,high_8_10,1.345266010517,4757.52924909036
23046,חיים ברלב/משה דיין,מרכז,תל אביב,-1,31.907176,35.002108,25,324.0,True,False,within,0.0,12000023,מודיעין-מכבים-רעות*,8,high_8_10,1.31015784840401,5288.31387909427
23047,דוד אלעזר /מרדכי מקלף,מרכז,תל אביב,-1,31.909592,35.000776,29,196.0,True,False,within,0.0,12000023,מודיעין-מכבים-רעות*,8,high_8_10,1.31015784840401,5288.31387909427
23048,מרדכי (מוטה) גור/דוד אלעזר,מרכז,תל אביב,-1,31.910373,34.997571,20,585.0,True,False,within,0.0,12000026,מודיעין-מכבים-רעות*,8,high_8_10,1.24675947270418,4802.74760610877
23049,מרדכי (מוטה) גור/חטיבת הראל,מרכז,תל אביב,-1,31.912591,34.998603,16,582.0,True,False,within,0.0,12000023,מודיעין-מכבים-רעות*,8,high_8_10,1.31015784840401,5288.31387909427
23050,מרדכי (מוטה) גור/עמק בית שאן,מרכז,תל אביב,-1,31.913236,35.000653,20,616.0,True,False,within,0.0,12000023,מודיעין-מכבים-רעות*,8,high_8_10,1.31015784840401,5288.31387909427
23051,יחזקאל הנביא/עמק בית שאן,מרכז,תל אביב,-1,31.912278,35.002765,25,582.0,True,False,within,0.0,12000022,מודיעין-מכבים-רעות*,8,high_8_10,1.22361278067454,7789.19233761769
23052,עמק האלה/גינות האלה,מרכז,תל אביב,-1,31.913531,35.00579,26,356.0,True,False,within,0.0,12000022,מודיעין-מכבים-רעות*,8,high_8_10,1.22361278067454,7789.19233761769
23053,אליהו הנביא/עמק האלה,מרכז,תל אביב,-1,31.911898,35.009087,24,392.0,True,False,within,0.0,12000022,מודיעין-מכבים-רעות*,8,high_8_10,1.22361278067454,7789.19233761769
23054,משה דיין/עמק בית שאן,מרכז,תל אביב,-1,31.909532,35.004497,29,654.0,True,False,within,0.0,12000023,מודיעין-מכבים-רעות*,8,high_8_10,1.31015784840401,5288.31387909427
23055,יהודה/שד. יצחק רבין,ירושלים,פריפריה,-1,31.890305,35.005284,22,950.0,True,False,within,0.0,12000033,מודיעין-מכבים-רעות*,9,high_8_10,1.61625279345443,5864.7607192538
23056,לוי/יצחק רבין,ירושלים,פריפריה,-1,31.889273,35.008441,22,351.0,True,False,within,0.0,12000033,מודיעין-מכבים-רעות*,9,high_8_10,1.61625279345443,5864.7607192538
23057,לוי/נפתלי,ירושלים,פריפריה,-1,31.886167,35.009979,18,332.0,True,False,within,0.0,12000033,מודיעין-מכבים-רעות*,9,high_8_10,1.61625279345443,5864.7607192538
23058,שבטי ישראל/יוסף,ירושלים,פריפריה,-1,31.885748,35.007405,22,185.0,True,False,within,0.0,12000033,מודיעין-מכבים-רעות*,9,high_8_10,1.61625279345443,5864.7607192538
23059,שבטי ישראל/יהודה,ירושלים,פריפריה,-1,31.886209,35.005443,22,293.0,True,False,within,0.0,12000033,מודיעין-מכבים-רעות*,9,high_8_10,1.61625279345443,5864.7607192538
23060,יהודה/יוסף,ירושלים,פריפריה,-1,31.889951,35.002223,13,279.0,True,False,within,0.0,12000033,מודיעין-מכבים-רעות*,9,high_8_10,1.61625279345443,5864.7607192538
23061,נחל צלמון /יצחק רבין,ירושלים,פריפריה,-1,31.891249,35.009703,21,539.0,True,False,within,0.0,12000013,מודיעין-מכבים-רעות*,8,high_8_10,1.1305592485868,4663.77004553281
23062,נחל צלמון/נחל זוהר,ירושלים,פריפריה,-1,31.892898,35.010177,28,343.0,True,False,within,0.0,12000012,מודיעין-מכבים-רעות*,8,high_8_10,1.22993879478545,4411.09925901108
23063,נחל שורק /מגדל הלבנון,ירושלים,פריפריה,-1,31.89347,35.007064,34,168.0,True,False,within,0.0,12000013,מודיעין-מכבים-רעות*,8,high_8_10,1.1305592485868,4663.77004553281
23064,נחל יבנאל/נחל שורק,ירושלים,תל אביב,-1,31.895698,35.006659,46,168.0,True,False,within,0.0,12000013,מודיעין-מכבים-רעות*,8,high_8_10,1.1305592485868,4663.77004553281
23065,נחל שורק/מעלה דורון,ירושלים,פריפריה,-1,31.895676,35.009582,33,168.0,True,False,within,0.0,12000012,מודיעין-מכבים-רעות*,8,high_8_10,1.22993879478545,4411.09925901108
23067,נחל צין /נחל שורק,ירושלים,פריפריה,-1,31.894223,35.012455,23,336.0,True,False,within,0.0,12000012,מודיעין-מכבים-רעות*,8,high_8_10,1.22993879478545,4411.09925901108
23068,דרך יאיר פרג/עמק דותן,ירושלים,פריפריה,-1,31.899031,35.0252,11,107.0,True,True,within,0.0,12000011,מודיעין-מכבים-רעות*,8,high_8_10,1.34421000671266,3034.02073726488
23069,עמק איילון/כליל החורש,מרכז,תל אביב,-1,31.905214,35.017084,10,175.0,True,False,within,0.0,12000011,מודיעין-מכבים-רעות*,8,high_8_10,1.34421000671266,3034.02073726488
23070,צאלון/שיר השירים,מרכז,תל אביב,-1,31.907239,35.01615,18,167.0,True,False,within,0.0,12000017,מודיעין-מכבים-רעות*,8,high_8_10,1.38344646828236,4305.45051984703
23071,דם המכבים/צאלון,מרכז,תל אביב,-1,31.908191,35.012721,24,1365.0,True,False,within,0.0,12000014,מודיעין-מכבים-רעות*,9,high_8_10,1.63915292841885,647.172845746924
23072,תלתן/ד''ר משה סנה,מרכז,תל אביב,-1,31.90566,35.007797,17,500.0,True,False,within,0.0,12000014,מודיעין-מכבים-רעות*,9,high_8_10,1.63915292841885,647.172845746924
23073,משה דיין/חטיבת גולני,מרכז,תל אביב,-1,31.908362,35.002643,29,222.0,True,False,within,0.0,12000023,מודיעין-מכבים-רעות*,8,high_8_10,1.31015784840401,5288.31387909427
23074,דם המכבים/תלתן,מרכז,תל אביב,-1,31.9073,35.007273,21,491.0,True,False,within,0.0,12000014,מודיעין-מכבים-רעות*,9,high_8_10,1.63915292841885,647.172845746924
23075,צומת לפיד/מערב,מרכז,תל אביב,-1,31.916209,35.027429,8,1617.0,True,False,within,0.0,11650001,שילת,9,high_8_10,1.72141751551008,787.885505571365
23076,צומת כפר רות מערב,מרכז,תל אביב,-1,31.912999,35.022216,5,1478.0,True,False,within,0.0,11650001,שילת,9,high_8_10,1.72141751551008,787.885505571365
23081,מרכז רפואי מכבי הופיין,מרכז,תל אביב,16,32.01417,34.766419,20,901.0,True,True,within,0.0,66000523,חולון,6,middle_5_7,0.213075165394511,4394.30961715061
23083,נהר הירדן /נחל זוהר,ירושלים,תל אביב,-1,31.89512,35.003642,23,741.0,True,False,within,0.0,12000013,מודיעין-מכבים-רעות*,8,high_8_10,1.1305592485868,4663.77004553281
23084,שד. יצחק רבין/נחל נעמן,ירושלים,תל אביב,-1,31.892222,35.00379,25,592.0,True,False,within,0.0,12000033,מודיעין-מכבים-רעות*,9,high_8_10,1.61625279345443,5864.7607192538
23086,יואל דרובין/האחים סמילצנסקי,מרכז,תל אביב,21,31.959954,34.799813,21,148.0,True,True,within,0.0,83000422,ראשון לציון,7,middle_5_7,0.741200272631789,3712.62694579689
23087,עולי הגרדום/החייל האלמוני,מרכז,תל אביב,21,31.960943,34.801422,21,555.0,True,True,within,0.0,83000315,ראשון לציון,6,middle_5_7,0.148383709424527,3264.46352370025
23092,צומת מזכרת בתיה/כביש 411,מרכז,תל אביב,-1,31.851037,34.833041,4,417.0,True,False,within,0.0,280001,מזכרת בתיה,8,high_8_10,1.29412312978528,15397.9678703347
23093,צומת מזכרת בתיה/כביש 411,מרכז,תל אביב,-1,31.849972,34.833736,4,140.0,True,False,within,0.0,280001,מזכרת בתיה,8,high_8_10,1.29412312978528,15397.9678703347
23094,מ.בתיה/יציאה מזרחית,מרכז,תל אביב,-1,31.845084,34.839585,6,157.0,True,False,within,0.0,280001,מזכרת בתיה,8,high_8_10,1.29412312978528,15397.9678703347
23098,צומת מצפה מודיעין,מרכז,תל אביב,-1,31.951698,34.956087,1,984.0,True,False,nearest,1866.585408675927,7840001,בית נחמיה,8,high_8_10,1.16913123286645,893.25371429158
23099,צומת מתקן אדם,מרכז,תל אביב,-1,31.947452,34.964215,1,1193.0,True,False,nearest,2025.0864519981785,12000032,מודיעין-מכבים-רעות*,9,high_8_10,1.53413481279146,1476.62209187026
23100,צומת נאות קדומים,מרכז,תל אביב,-1,31.94594,34.970784,1,0.0,False,False,nearest,1767.6137994370208,12000032,מודיעין-מכבים-רעות*,9,high_8_10,1.53413481279146,1476.62209187026
23101,צומת מבוא מודיעים,מרכז,תל אביב,-1,31.936716,34.988061,1,1077.0,True,False,nearest,52.24959043199511,11410001,מבוא מודיעים,3,low_1_4,-0.618129688249313,247.791183078868
23102,כלא איילון,מרכז,תל אביב,7,31.933237,34.881812,11,448.0,True,True,within,0.0,85000011,רמלה,2,low_1_4,-1.23722047311742,1880.62365982157
23103,שדרות ירושלים /גבריאל,מרכז,תל אביב,7,31.944325,34.890419,28,827.0,True,True,within,0.0,70000024,לוד,5,middle_5_7,0.0252339189100937,3063.72049056207
23104,הנרייטה סאלד/אילת,מרכז,תל אביב,7,31.948492,34.894213,24,1493.0,True,True,within,0.0,70000021,לוד,5,middle_5_7,-0.0238634713069959,4203.27574525563
23105,החשמונאים/הרב טולדנו,מרכז,תל אביב,7,31.950211,34.896774,18,331.0,True,True,within,0.0,70000021,לוד,5,middle_5_7,-0.0238634713069959,4203.27574525563
23106,בית ספר על''ה/שפירא,מרכז,תל אביב,7,31.949336,34.903682,13,649.0,True,False,within,0.0,70000021,לוד,5,middle_5_7,-0.0238634713069959,4203.27574525563
23107,מרדכי וחווה פרימן/שפיר,מרכז,תל אביב,7,31.954603,34.904417,15,469.0,True,True,within,0.0,70000021,לוד,5,middle_5_7,-0.0238634713069959,4203.27574525563
23108,ת. מרכזית רמלה,מרכז,תל אביב,36,31.926237,34.876542,29,414.0,True,False,within,0.0,85000014,רמלה,3,low_1_4,-0.725119212385247,4299.77256619938
23110,שדרות הרצל/טרומפלדור,מרכז,תל אביב,36,31.928863,34.871026,15,1750.0,True,True,within,0.0,85000014,רמלה,3,low_1_4,-0.725119212385247,4299.77256619938
23112,שדרות הרצל /אהרון בן יוסף,מרכז,תל אביב,27,31.93395,34.86802,16,1175.0,True,True,within,0.0,85000023,רמלה,4,low_1_4,-0.46111163292648,2137.23036125712
23113,צומת רמלה צפון,מרכז,תל אביב,27,31.938155,34.866621,11,1340.0,True,True,within,0.0,85000023,רמלה,4,low_1_4,-0.46111163292648,2137.23036125712
23114,חברת החשמל,מרכז,תל אביב,7,31.940357,34.871122,13,870.0,True,True,within,0.0,70000043,לוד,3,low_1_4,-0.902674878032929,1662.75243738603
23115,בי''ס חב''ד ב' לבנים/יוספטל,מרכז,תל אביב,7,31.944085,34.875031,22,2325.0,True,True,within,0.0,70000042,לוד,3,low_1_4,-0.771797425599048,7436.87820691335
23116,תחנת רכבת לוד/יוספטל,מרכז,תל אביב,7,31.947362,34.88039,18,1714.0,True,True,within,0.0,70000042,לוד,3,low_1_4,-0.771797425599048,7436.87820691335
23117,שדרות חטיבת יפתח/אברהם מזרחי,מרכז,תל אביב,7,31.949941,34.883953,13,1719.0,True,True,within,0.0,70000041,לוד,3,low_1_4,-1.06452907566534,2828.45302475178
23119,שדרות דוד המלך/אלפעל,מרכז,תל אביב,7,31.95021,34.887266,15,1037.0,True,True,within,0.0,70000041,לוד,3,low_1_4,-1.06452907566534,2828.45302475178
23121,עיריית לוד/שדרות דוד המלך,מרכז,תל אביב,7,31.947985,34.890309,28,1318.0,True,True,within,0.0,70000031,לוד,3,low_1_4,-0.608937015921093,2159.01020807671
23122,הרצל /ברנר,מרכז,תל אביב,7,31.953067,34.895274,23,1266.0,True,True,within,0.0,70000014,לוד,2,low_1_4,-1.16716616532097,3942.92969371834
23123,עיריית לוד/הרצל,מרכז,תל אביב,7,31.955587,34.896333,19,1268.0,True,False,within,0.0,70000014,לוד,2,low_1_4,-1.16716616532097,3942.92969371834
23125,אבא הלל סילבר/פסח לב,מרכז,תל אביב,-1,31.966491,34.90044,7,642.0,True,False,nearest,530.7952057837948,70000012,לוד,2,low_1_4,-1.82395417871924,6393.3185792647
23126,צומת גינתון,מרכז,תל אביב,7,31.956673,34.907531,9,414.0,True,False,within,0.0,70000023,לוד,3,low_1_4,-0.656222383317413,10973.1088354823
23127,צומת בן שמן,מרכז,תל אביב,-1,31.95782,34.917363,1,279.0,True,False,nearest,30.661107381350774,8630001,גינתון,8,high_8_10,1.27796199627323,920.238768684667
23128,כפר הנוער בן שמן/443,מרכז,תל אביב,-1,31.957839,34.923979,1,279.0,True,False,nearest,31.442630242534726,10840001,בן שמן (כפר נוער),3,low_1_4,-0.794510642943233,666.44168841759
23129,צומת גמזו,מרכז,תל אביב,-1,31.952761,34.94065,3,656.0,True,False,nearest,1178.2791371965443,20130001,בן שמן (מושב),9,high_8_10,1.72716726434322,876.235816367841
23133,צומת יהוד,מרכז,תל אביב,2,32.026307,34.892232,8,416.0,True,False,within,0.0,94000004,יהוד,7,middle_5_7,0.577399625673375,8793.27788755028
23134,צומת בדק,מרכז,תל אביב,-1,32.017147,34.906001,2,704.0,True,False,nearest,78.7911249152891,4480001,בני עטרות,9,high_8_10,2.01564257180514,960.206693344937
23136,צומת תעשייה אווירית,מרכז,תל אביב,-1,32.00483,34.906612,1,716.0,True,False,nearest,1692.4244921018073,4480001,בני עטרות,9,high_8_10,2.01564257180514,960.206693344937
23142,בי''ח מאיר/ד''ר משה סנה,מרכז,תל אביב,-1,32.183022,34.898017,14,696.0,True,False,within,0.0,69000022,כפר סבא,9,high_8_10,1.74105851023863,13140.3878981761
23143,ד''ר משה סנה/ברקן,מרכז,תל אביב,-1,32.186436,34.896199,11,250.0,True,False,within,0.0,69000022,כפר סבא,9,high_8_10,1.74105851023863,13140.3878981761
23145,צומת מכבים רעות,מרכז,פריפריה,-1,31.903111,35.026099,2,250.0,True,False,within,0.0,11660001,כפר רות,9,high_8_10,1.56563386062976,284.344649674875
23146,שד. החשמונאים/שד. יצחק רבין,ירושלים,תל אביב,-1,31.8932,35.001623,22,517.0,True,False,within,0.0,12000033,מודיעין-מכבים-רעות*,9,high_8_10,1.61625279345443,5864.7607192538
23147,שד. החשמונאים/שומרי החומות,מרכז,תל אביב,-1,31.910296,35.015688,20,1225.0,True,False,within,0.0,12000021,מודיעין-מכבים-רעות*,8,high_8_10,1.19907650150324,11918.322984634
23148,מוטה גור/אלי ויזל,מרכז,תל אביב,9,31.968371,34.772481,21,502.0,True,True,within,0.0,83000533,ראשון לציון,7,middle_5_7,0.96300427273738,4488.52390107155
23151,אזור מר. שפינוזה/פלמח,מרכז,תל אביב,28,32.022692,34.804587,16,594.0,True,False,within,0.0,5650002,אזור,6,middle_5_7,0.262224981499589,3925.62702762533
23152,אזור מר. שפינוזה/פלמח,מרכז,תל אביב,28,32.022637,34.804921,18,602.0,True,False,within,0.0,5650002,אזור,6,middle_5_7,0.262224981499589,3925.62702762533
23153,נהר הירדן /נחל ציפורי,ירושלים,תל אביב,-1,31.895902,35.005605,42,741.0,True,False,within,0.0,12000013,מודיעין-מכבים-רעות*,8,high_8_10,1.1305592485868,4663.77004553281
23154,נהר הירדן/מעלה עמיעז,ירושלים,תל אביב,-1,31.896745,35.009191,42,741.0,True,False,within,0.0,12000012,מודיעין-מכבים-רעות*,8,high_8_10,1.22993879478545,4411.09925901108
23155,יהודה/ראובן,ירושלים,פריפריה,-1,31.887032,35.002671,17,293.0,True,False,within,0.0,12000033,מודיעין-מכבים-רעות*,9,high_8_10,1.61625279345443,5864.7607192538
23156,דן/יוסף,ירושלים,פריפריה,-1,31.889241,35.002701,14,14.0,True,False,within,0.0,12000033,מודיעין-מכבים-רעות*,9,high_8_10,1.61625279345443,5864.7607192538
23157,עמק יזרעאל/נחל הירמוך,ירושלים,פריפריה,-1,31.897869,35.01598,18,225.0,True,False,within,0.0,12000011,מודיעין-מכבים-רעות*,8,high_8_10,1.34421000671266,3034.02073726488
23158,עירייה,מרכז,תל אביב,-1,31.908347,35.00768,24,2111.0,True,False,within,0.0,12000014,מודיעין-מכבים-רעות*,9,high_8_10,1.63915292841885,647.172845746924
23159,מגדל הלבנון /נחל צין,ירושלים,פריפריה,-1,31.894323,35.010007,30,160.0,True,False,within,0.0,12000012,מודיעין-מכבים-רעות*,8,high_8_10,1.22993879478545,4411.09925901108
23160,מגדל הלבנון/מעלה דורון,ירושלים,פריפריה,-1,31.895633,35.008092,45,160.0,True,False,within,0.0,12000013,מודיעין-מכבים-רעות*,8,high_8_10,1.1305592485868,4663.77004553281
23162,נחל שורק /נחל צין,ירושלים,פריפריה,-1,31.894518,35.010621,30,155.0,True,False,within,0.0,12000012,מודיעין-מכבים-רעות*,8,high_8_10,1.22993879478545,4411.09925901108
23163,נחל שורק/מעלה גדעון,ירושלים,פריפריה,-1,31.895654,35.009734,33,153.0,True,False,within,0.0,12000012,מודיעין-מכבים-רעות*,8,high_8_10,1.22993879478545,4411.09925901108
23164,נחל יבנאל/נחל שורק,ירושלים,תל אביב,-1,31.895589,35.006067,44,155.0,True,False,within,0.0,12000013,מודיעין-מכבים-רעות*,8,high_8_10,1.1305592485868,4663.77004553281
23165,נחל זוהר/נחל נעמן,ירושלים,תל אביב,-1,31.894413,35.003817,24,179.0,True,False,within,0.0,12000013,מודיעין-מכבים-רעות*,8,high_8_10,1.1305592485868,4663.77004553281
23166,נחל זוהר/נחל יגור,ירושלים,פריפריה,-1,31.892847,35.00647,31,179.0,True,False,within,0.0,12000013,מודיעין-מכבים-רעות*,8,high_8_10,1.1305592485868,4663.77004553281
23167,יוסף,ירושלים,פריפריה,-1,31.888112,35.005154,21,14.0,True,False,within,0.0,12000033,מודיעין-מכבים-רעות*,9,high_8_10,1.61625279345443,5864.7607192538
23168,אסתר המלכה /שבטי ישראל,ירושלים,פריפריה,-1,31.885153,35.008167,21,204.0,True,False,within,0.0,12000034,מודיעין-מכבים-רעות*,9,high_8_10,1.48092427253951,9091.244407377
23169,אסתר המלכה /אפרים,ירושלים,פריפריה,-1,31.883575,35.008318,22,208.0,True,False,within,0.0,12000034,מודיעין-מכבים-רעות*,9,high_8_10,1.48092427253951,9091.244407377
23170,שרה אמנו/יעל הגיבורה,ירושלים,פריפריה,-1,31.882749,35.010112,24,290.0,True,False,within,0.0,12000034,מודיעין-מכבים-רעות*,9,high_8_10,1.48092427253951,9091.244407377
23171,רכסים/הר שאול,ירושלים,פריפריה,-1,31.887508,35.032995,11,22.0,True,False,within,0.0,12000043,מודיעין-מכבים-רעות*,10,high_8_10,2.53339188992169,2257.83476396127
23172,שרה אמנו,ירושלים,פריפריה,-1,31.879654,35.008519,16,290.0,True,False,within,0.0,12000034,מודיעין-מכבים-רעות*,9,high_8_10,1.48092427253951,9091.244407377
23173,שרה אמנו/רבקה אמנו,ירושלים,פריפריה,-1,31.880954,35.007267,18,280.0,True,False,within,0.0,12000034,מודיעין-מכבים-רעות*,9,high_8_10,1.48092427253951,9091.244407377
23174,מגרש ספורט/שרה אמנו,ירושלים,פריפריה,-1,31.881988,35.00694,23,272.0,True,False,within,0.0,12000034,מודיעין-מכבים-רעות*,9,high_8_10,1.48092427253951,9091.244407377
23175,דרך המייסדים/גפן,ירושלים,פריפריה,-1,31.895215,35.033134,5,22.0,True,False,within,0.0,12000043,מודיעין-מכבים-רעות*,10,high_8_10,2.53339188992169,2257.83476396127
23176,דרך המייסדים/מרגנית,ירושלים,פריפריה,-1,31.895084,35.035553,4,22.0,True,False,within,0.0,12000043,מודיעין-מכבים-רעות*,10,high_8_10,2.53339188992169,2257.83476396127
23177,פשוש/לביא,ירושלים,פריפריה,-1,31.891767,35.031606,8,22.0,True,False,within,0.0,12000043,מודיעין-מכבים-רעות*,10,high_8_10,2.53339188992169,2257.83476396127
23178,אביטל/עצמון,ירושלים,פריפריה,-1,31.889877,35.022511,7,15.0,True,False,within,0.0,12000042,מודיעין-מכבים-רעות*,10,high_8_10,2.51074755068561,2709.66986096895
23179,אלמוגן/לבונה,מרכז,תל אביב,-1,31.900345,35.011038,37,8.0,True,False,within,0.0,12000015,מודיעין-מכבים-רעות*,8,high_8_10,1.35481606417327,5999.63133016631
23181,רכסים/הר סנה,ירושלים,פריפריה,-1,31.885916,35.035888,7,22.0,True,False,within,0.0,12000043,מודיעין-מכבים-רעות*,10,high_8_10,2.53339188992169,2257.83476396127
23182,רכסים/הר ורדה,ירושלים,פריפריה,-1,31.886255,35.037861,4,22.0,True,False,within,0.0,12000043,מודיעין-מכבים-רעות*,10,high_8_10,2.53339188992169,2257.83476396127
23183,תיכון רעות מכבים,ירושלים,פריפריה,-1,31.888087,35.016321,9,3.0,True,False,within,0.0,12000041,מודיעין-מכבים-רעות*,9,high_8_10,2.44720684527837,2811.91673886752
23184,ברקת/ספיר,ירושלים,פריפריה,-1,31.885238,35.013745,17,3.0,True,False,within,0.0,12000041,מודיעין-מכבים-רעות*,9,high_8_10,2.44720684527837,2811.91673886752
23185,קניון עזריאלי מודיעין,מרכז,תל אביב,-1,31.901086,35.007307,30,197.0,True,False,within,0.0,12000014,מודיעין-מכבים-רעות*,9,high_8_10,1.63915292841885,647.172845746924
23187,עמק בית שאן /יעקב דורי,מרכז,תל אביב,-1,31.911163,35.00218,28,18.0,True,False,within,0.0,12000023,מודיעין-מכבים-רעות*,8,high_8_10,1.31015784840401,5288.31387909427
23188,זכריה הנביא/עמק האלה,מרכז,תל אביב,-1,31.910797,35.012937,24,398.0,True,False,within,0.0,12000022,מודיעין-מכבים-רעות*,8,high_8_10,1.22361278067454,7789.19233761769
23189,החווה האקולוגית/השדרה המרכזית,מרכז,תל אביב,-1,31.91621,34.977133,1,74.0,True,False,within,0.0,12000032,מודיעין-מכבים-רעות*,9,high_8_10,1.53413481279146,1476.62209187026
23190,החווה האקולוגית/השדרה המרכזית,מרכז,תל אביב,-1,31.916599,34.976422,1,94.0,True,False,within,0.0,12000032,מודיעין-מכבים-רעות*,9,high_8_10,1.53413481279146,1476.62209187026
23191,לאה אמנו/רבקה אמנו,ירושלים,פריפריה,-1,31.882157,35.001646,13,56.0,True,False,within,0.0,12000034,מודיעין-מכבים-רעות*,9,high_8_10,1.48092427253951,9091.244407377
23193,הפקולטה לחקלאות,מרכז,תל אביב,-1,31.905694,34.806199,25,1807.0,True,False,within,0.0,84000113,רחובות,7,middle_5_7,0.486354260435779,517.805425112868
23196,זכריה מדאר/מרים מזרחי,מרכז,תל אביב,-1,31.891321,34.818413,21,500.0,True,False,within,0.0,84000232,רחובות,4,low_1_4,-0.600520235214539,5658.20640595595
23197,ירושלים/עמי,מרכז,תל אביב,-1,31.887928,34.821402,16,497.0,True,False,within,0.0,84000213,רחובות,7,middle_5_7,0.692032886713785,4550.24305158845
23198,צומת סתריה,מרכז,תל אביב,-1,31.892774,34.839034,3,240.0,True,False,within,0.0,6100001,סתרייה,9,high_8_10,1.73539236238078,1092.00982017864
23199,צומת ישרש,מרכז,תל אביב,27,31.913145,34.858424,2,253.0,True,True,nearest,58.433347311033216,8280001,ישרש,7,middle_5_7,0.861042940916978,983.012862922486
23200,ירושלים/פרשני,מרכז,תל אביב,-1,31.88857,34.824903,20,499.0,True,False,within,0.0,84000213,רחובות,7,middle_5_7,0.692032886713785,4550.24305158845
23201,דרך ירושלים/ד''ר הרמן מאאס,מרכז,תל אביב,-1,31.888975,34.826904,20,505.0,True,False,within,0.0,84000214,רחובות,7,middle_5_7,0.892938151531301,3243.23268333197
23205,המצודה/האיכרים,מרכז,תל אביב,28,32.029103,34.799016,11,84.0,True,False,within,0.0,5650001,אזור,7,middle_5_7,0.799563175606897,4212.51295785728
23206,משה שרת/שפרינצק,מרכז,תל אביב,28,32.027541,34.805166,10,232.0,True,False,within,0.0,5650001,אזור,7,middle_5_7,0.799563175606897,4212.51295785728
23207,משה שרת/שפרינצק,מרכז,תל אביב,28,32.028167,34.803863,11,240.0,True,False,within,0.0,5650001,אזור,7,middle_5_7,0.799563175606897,4212.51295785728
23208,צומת בני דרום,מרכז,פריפריה,-1,31.821871,34.705391,3,279.0,True,False,nearest,924.6689349461403,5920001,בני דרום,7,middle_5_7,0.911535824899516,949.579038515463
23209,צומת בני דרום,מרכז,פריפריה,-1,31.823036,34.706389,3,81.0,True,False,nearest,885.7039653896968,8570001,כפר אביב,9,high_8_10,1.60669424702048,822.644470355391
23210,העצמאות/הנשיאים,מרכז,תל אביב,-1,31.873051,34.749224,27,489.0,True,False,within,0.0,26600007,יבנה,5,middle_5_7,-0.294045727472451,4338.18210596309
23211,צומת בני עי''ש לדרום,מרכז,פריפריה,-1,31.794005,34.769692,5,649.0,True,False,within,0.0,25500002,גדרה,7,middle_5_7,0.928162444117548,5510.38795157551
