socio_unit_id,socio_cluster,population,stops,total_stop_use,community,city,region,metro,stop_use_per_1000,stops_per_1000
7520001.0,7.0,648.212911853225,3,597.0,4,תעוז,ירושלים,פריפריה,920.9936875419397,4.628108982622813
7530001.0,7.0,927.553223845474,9,600.0,34,ינוב,מרכז,תל אביב,646.8631498174353,9.70294724726153
7550001.0,2.0,686.279661642365,10,296.0,27,גורן,צפון,פריפריה,431.31104787752247,14.571319185051433
7560001.0,7.0,1104.03157073627,9,884.0,1,בית עזרא,מרכז,פריפריה,800.7017402685934,8.151940794589752
7570001.0,7.0,1342.975366677,13,939.0,28,מצליח,מרכז,תל אביב,699.1937628189122,9.679998846268221
7580001.0,8.0,985.577634514568,3,724.0,34,יד חנה,מרכז,פריפריה,734.5945916849014,3.0439002417882652
7590001.0,7.0,825.777268172155,7,281.0,55,יציץ,מרכז,תל אביב,340.28546295781314,8.476862066564742
7600001.0,6.0,1086.03355580362,2,120.0,0,בן זכאי,מרכז,תל אביב,110.49382347233734,1.8415637245389556
7610001.0,5.0,721.859663331864,6,301.0,56,שובה,דרום,פריפריה,416.9785559296722,8.311864902252603
7620001.0,7.0,790.906631963793,5,1619.0,25,בטחה,דרום,באר שבע,2047.0178584545192,6.321858735189991
7630001.0,7.0,2121.20515654446,5,254.0,1,שתולים,מרכז,פריפריה,119.74325030105885,2.3571505964775366
7640001.0,9.0,656.733139176407,1,20.0,0,כפר מרדכי,מרכז,תל אביב,30.453770042854106,1.5226885021427055
7650001.0,9.0,713.817592754446,1,44.0,0,משגב דב,מרכז,תל אביב,61.640397276025176,1.400918119909663
7660001.0,1.0,554.797648569003,5,748.0,1,קוממיות,מרכז,פריפריה,1348.239311989383,9.01229486623919
7670001.0,5.0,1284.43107902752,5,165.0,67,פורת,מרכז,תל אביב,128.4615443320838,3.8927740706692067
7680001.0,8.0,595.082936902649,1,37.0,56,כרמייה,מרכז,פריפריה,62.17620722345281,1.6804380330662922
7690001.0,4.0,967.533472296593,1,66.0,62,ניר עציון,צפון,חיפה,68.21469426100434,1.033555973651581
7710001.0,8.0,1011.48041852362,3,1082.0,9,מבוא ביתר,ירושלים,ירושלים,1069.7191761549986,2.965949656621993
7720001.0,7.0,1010.75814513484,8,179.0,1,אמונים,מרכז,פריפריה,177.09478856202594,7.914850885453673
7730001.0,8.0,738.917579097808,5,200.0,62,עמיקם,צפון,פריפריה,270.66618207160917,6.76665455179023
7740001.0,7.0,391.041356704046,9,1009.0,27,צוריאל,צפון,פריפריה,2580.2897384167145,23.015468429881494
7750001.0,8.0,636.945887527496,4,596.0,1,יד נתן,מרכז,פריפריה,935.7152807965521,6.279968327493639
7760001.0,6.0,492.030909403952,3,159.0,68,מחסיה,ירושלים,ירושלים,323.1504301073548,6.097177926553863
7770001.0,7.0,602.525927706512,6,826.0,4,נחשון,ירושלים,פריפריה,1370.8953623691052,9.958077692753792
7780001.0,7.0,970.398915358786,2,70.0,4,תרום,ירושלים,פריפריה,72.13528260603925,2.0610080744582646
7790001.0,7.0,1119.48260134474,9,950.0,29,עמינדב,ירושלים,ירושלים,848.6063105034818,8.039428204769827
7800001.0,7.0,1256.68415702128,15,5310.0,29,אורה,ירושלים,ירושלים,4225.405381560869,11.936173394239741
7830001.0,7.0,686.279717572745,18,1909.0,29,אבן ספיר,ירושלים,ירושלים,2781.6646057263783,26.228372395534212
7840001.0,8.0,893.25371429158,8,2605.0,28,בית נחמיה,מרכז,תל אביב,2916.304694087915,8.95602209316826
7850001.0,6.0,916.477729329011,23,7684.0,20,אחיהוד,צפון,חיפה,8384.273566173568,25.096081731128585
7860001.0,5.0,793.111963182319,7,1775.0,54,כפר זיתים,צפון,פריפריה,2238.0194504668775,8.825992199024308
7870001.0,7.0,1398.18560791717,14,1231.0,7,גבעת יערים,ירושלים,ירושלים,880.426742364899,10.01297676125799
7880001.0,6.0,1030.46530647132,12,1729.0,57,זיתן,מרכז,תל אביב,1677.8827866808165,11.64522466175234
7890001.0,7.0,717.368581459952,3,72.0,59,רנן,דרום,באר שבע,100.36681541512351,4.181950642296814
7910001.0,6.0,1069.31920176001,2,76.0,1,משען,מרכז,פריפריה,71.07325845725987,1.8703489067699965
7920001.0,7.0,507.308442189019,18,2076.0,20,נתיב השיירה,צפון,פריפריה,4092.1850049294057,35.48137287511046
7930001.0,7.0,1070.66794881026,2,46.0,1,גבעתי,מרכז,פריפריה,42.96383397963467,1.8679927817232465
7940001.0,5.0,552.475358489015,6,240.0,1,עגור,מרכז,פריפריה,434.40851489989484,10.860212872497371
7950001.0,6.0,806.4276450492,10,362.0,27,יערה,צפון,פריפריה,448.8933411724922,12.40036854067658
7960001.0,7.0,1080.35071778368,3,495.0,4,צלפון,מרכז,פריפריה,458.1845430856783,2.7768760187010804
7970001.0,4.0,1848.95173880979,3,126.0,57,אחיעזר,מרכז,תל אביב,68.14672192639755,1.6225409982475607
7980001.0,5.0,919.440205303319,11,1762.0,28,יגל,מרכז,תל אביב,1916.3834579310403,11.96380138322443
7990001.0,7.0,1146.18001001867,5,292.0,1,זכריה,מרכז,פריפריה,254.75928514513495,4.362316526457791
8000001.0,9.0,923.439284845698,5,1795.0,62,בית חנניה,צפון,פריפריה,1943.8202700028464,5.41454114206921
8010001.0,7.0,1355.8980049973,13,1465.0,57,"חמ""ד",מרכז,תל אביב,1080.4647507412753,9.587741815451588
8020001.0,7.0,887.493838901445,5,95.0,28,"גבעת כ""ח",מרכז,תל אביב,107.04299662248091,5.633841927498995
8030001.0,3.0,733.367427541786,5,743.0,56,יושיביה,דרום,פריפריה,1013.1347154188479,6.817864841311224
8040001.0,5.0,1418.28865672317,6,306.0,28,אחיסמך,מרכז,תל אביב,215.75297704698974,4.2304505303331315
8050001.0,5.0,857.208258027935,10,502.0,1,ישעי,ירושלים,פריפריה,585.6219831046478,11.66577655586948
8060001.0,7.0,801.573142208165,2,444.0,66,עין יהב,דרום,פריפריה,553.9107744763922,2.495093578722488
8070001.0,9.0,903.319274209257,9,549.0,34,חניאל,מרכז,פריפריה,607.7585364051718,9.96325469516675
8080001.0,7.0,564.007923177087,2,104.0,32,ניר אליהו,מרכז,תל אביב,184.3945727112527,3.546049475216398
8090001.0,5.0,561.082247721886,27,6815.0,4,נחם,ירושלים,פריפריה,12146.169349806305,48.1212872259384
8100001.0,7.0,660.325747046803,1,68.0,62,עופר,צפון,חיפה,102.97947687806916,1.5144040717363112
8110001.0,7.0,724.018524121266,8,705.0,56,יכיני,דרום,פריפריה,973.7319923625593,11.049441048085779
8120001.0,6.0,6979.8321069571,62,6471.0,27,שלומי,צפון,פריפריה,927.0996638371967,8.882735150348664
8130001.0,7.0,1213.53284878967,10,162.0,27,עין יעקב,צפון,פריפריה,133.49453223418917,8.240403224332663
8140001.0,5.0,915.622212178289,2,145.0,56,תלמים,מרכז,פריפריה,158.3622569127514,2.1843069919000198
8150001.0,5.0,615.005487773625,11,2987.0,1,זבדיאל,מרכז,פריפריה,4856.8672302636,17.886019261097957
8160001.0,5.0,538.583199648448,5,981.0,68,זנוח,ירושלים,פריפריה,1821.4456014230166,9.283616724887953
8170001.0,7.0,1529.55508529735,8,324.0,1,עזריקם,מרכז,פריפריה,211.82630368425956,5.230279103315051
8180001.0,5.0,755.189831775141,7,271.0,1,זרחיה,מרכז,פריפריה,358.850170642513,9.269192599622107
8190001.0,8.0,806.607686098348,5,893.0,1,אביגדור,מרכז,פריפריה,1107.1057409823868,6.198800341446734
8200001.0,5.0,483.705884749234,10,789.0,56,חלץ,מרכז,פריפריה,1631.1565041410208,20.673719951090252
8210001.0,6.0,550.900399641796,2,288.0,1,אחוזם,מרכז,פריפריה,522.7805247323511,3.630420310641327
8220001.0,7.0,960.563859563679,11,1489.0,9,מטע,ירושלים,ירושלים,1550.1311913570794,11.451607189340413
8230001.0,7.0,716.608259048295,7,819.0,9,בר גיורא,ירושלים,ירושלים,1142.8838415673415,9.76823796211403
8240001.0,8.0,1104.41005018397,9,454.0,56,כוכב מיכאל,מרכז,פריפריה,411.0792000891098,8.14914713833037
8250001.0,7.0,1472.55613582795,7,791.0,9,נס הרים,ירושלים,ירושלים,537.1611857467542,4.7536388119181785
8260001.0,5.0,405.904699647601,16,1544.0,1,עוזה,מרכז,פריפריה,3803.84854213433,39.41811960760964
8270001.0,8.0,690.797823409018,1,82.0,47,נווה מבטח,מרכז,פריפריה,118.70332711145241,1.4476015501396635
8280001.0,7.0,983.012862922486,5,527.0,55,ישרש,מרכז,תל אביב,536.106921768282,5.08640343233664
8290001.0,7.0,462.529571358713,2,154.0,59,מבטחים,דרום,פריפריה,332.95168468388783,4.324047853037505
8310001.0,4.0,11021.4235383247,100,23671.0,24,ירוחם,דרום,פריפריה,2147.7261914206492,9.073238103251443
8330001.0,8.0,243.696203035103,4,88.0,42,נורית,צפון,פריפריה,361.10533895895014,16.413879043588643
8360001.0,9.0,584.715813939563,2,2784.0,11,גנות,מרכז,תל אביב,4761.287335881355,3.4204650401446517
8370001.0,7.0,872.00950888214,11,292.0,67,עזריאל,מרכז,תל אביב,334.85873379331053,12.614541341528822
8380001.0,7.0,826.880511249792,3,246.0,28,פדיה,מרכז,תל אביב,297.5036860261494,3.628093732026212
8390001.0,7.0,885.693099579029,10,753.0,28,פתחיה,מרכז,תל אביב,850.1816265226655,11.290592649703393
8400001.0,7.0,291.787677174153,4,186.0,56,כיסופים,דרום,פריפריה,637.4498121419508,13.708598110579588
8410001.0,7.0,1166.23697744528,8,250.0,32,אלישמע,מרכז,תל אביב,214.36466587403334,6.8596693079690665
8420001.0,7.0,920.748907948976,1,127.0,35,געש,מרכז,תל אביב,137.93119807537997,1.0860724257903933
8430001.0,7.0,415.958693542288,5,168.0,52,מרגליות,צפון,פריפריה,403.88625747743976,12.020424329685708
8440001.0,7.0,470.585095872524,3,76.0,56,נחל עוז,דרום,פריפריה,161.5010774174359,6.375042529635628
8460001.0,5.0,434.846205939304,1,278.0,17,שפר,צפון,פריפריה,639.3064863001318,2.2996636197846474
8480001.0,3.0,902.313520665878,4,1732.0,1,בית רבן,מרכז,תל אביב,1919.510192778493,4.433048944061184
8490001.0,8.0,1044.8182984634,3,32.0,25,דבירה,דרום,באר שבע,30.62733496059742,2.8713126525560084
8500001.0,7.0,1090.8264750054,11,597.0,34,אחיטוב,מרכז,פריפריה,547.2914470626913,10.08409701455545
8510001.0,8.0,1114.31288881376,14,1847.0,34,ניצני עוז,מרכז,פריפריה,1657.523679876144,12.56379616581809
8520001.0,7.0,367.822613943761,3,190.0,52,גונן,צפון,פריפריה,516.5533406519982,8.156105378715763
8530001.0,9.0,942.239966422786,3,792.0,0,גאליה,מרכז,תל אביב,840.5502082519679,3.183902303984727
8540001.0,6.0,406.341012335876,5,832.0,23,רחוב,מרכז,פריפריה,2047.5412885772898,12.304935628469291
8560001.0,5.0,1886.31412510475,6,210.0,4,שעלבים,ירושלים,פריפריה,111.32822322917099,3.1808063779763143
8570001.0,9.0,822.644470355391,3,137.0,0,כפר אביב,מרכז,תל אביב,166.5360978367904,3.6467758650392055
8580001.0,9.0,1270.76093262637,2,76.0,32,נווה ירק,מרכז,תל אביב,59.80668593810601,1.5738601562659476
8590001.0,6.0,487.420083183368,13,963.0,7,כסלון,ירושלים,ירושלים,1975.7084970947296,26.671038901590325
8610001.0,7.0,841.651255777904,8,963.0,52,שדה אליעזר,צפון,פריפריה,1144.1793657278374,9.505124533564588
8620001.0,7.0,600.798528697155,3,77.0,55,גני יוחנן,מרכז,תל אביב,128.1627639251651,4.993354438642796
8630001.0,8.0,920.238768684667,2,571.0,37,גינתון,מרכז,תל אביב,620.4911371166774,2.1733489916521096
8640001.0,7.0,827.004788786152,8,560.0,4,בקוע,מרכז,פריפריה,677.1423909430415,9.673462727757737
8650001.0,6.0,291.020736386301,5,411.0,56,שיבולים,דרום,באר שבע,1412.2704969533115,17.180906288969727
8660001.0,3.0,735.296695663337,5,1218.0,66,יטבתה,דרום,פריפריה,1656.4741922322926,6.79997615858905
8680001.0,2.0,304.51312993937,1,84.0,62,אלוני יצחק,צפון,פריפריה,275.85017439715915,3.283930647585228
8700001.0,8.0,899.674504401898,6,4872.0,49,גבעת השלושה,מרכז,תל אביב,5415.291837395011,6.66907861748154
8710001.0,8.0,841.07918589677,2,148.0,49,עינת,מרכז,תל אביב,175.96440677841812,2.377897388897542
8720001.0,7.0,357.59401579187,4,1331.0,34,גאולי תימן,מרכז,פריפריה,3722.098081123036,11.185869515020393
8730001.0,5.0,583.66755619457,4,160.0,1,שלווה,מרכז,פריפריה,274.12865132195697,6.8532162830489245
8740001.0,3.0,3656.35435665527,36,15561.0,45,מגדל העמק,צפון,פריפריה,4255.878528752549,9.845872825338457
8740002.0,3.0,3211.00075293675,21,8862.0,45,מגדל העמק,צפון,פריפריה,2759.887238237145,6.540017152220723
8740003.0,3.0,4378.74189240344,27,9877.0,45,מגדל העמק,צפון,פריפריה,2255.6707480601535,6.166154722853514
8740005.0,4.0,2886.87232865681,21,13797.0,45,מגדל העמק,צפון,פריפריה,4779.220702988067,7.274308528140133
8740006.0,6.0,5276.13563780163,28,16361.0,45,מגדל העמק,צפון,פריפריה,3100.9437821839283,5.306914363495507
8740007.0,6.0,3115.49874487334,23,12163.0,45,מגדל העמק,צפון,פריפריה,3904.0298186653526,7.382445599712498
8740008.0,5.0,139.83569899052,7,1077.0,45,מגדל העמק,צפון,פריפריה,7701.8959233937385,50.058747877210926
8740009.0,7.0,3246.64295931746,9,4025.0,45,מגדל העמק,צפון,פריפריה,1239.7421122174069,2.772094163964388
8770001.0,9.0,903.783877504896,4,128.0,35,בית חירות,מרכז,פריפריה,141.62677957187455,4.42583686162108
8800001.0,8.0,1647.0428703213,3,89.0,67,עין שריד,מרכז,תל אביב,54.036237674031014,1.8214462137313825
8850001.0,6.0,468.852727695828,8,1104.0,16,שדה בוקר,דרום,פריפריה,2354.6839653159254,17.06292728489801
8880001.0,9.0,843.544131405902,5,517.0,1,"כפר הרי""ף",מרכז,פריפריה,612.8902813162085,5.927372159731223
8920001.0,6.0,684.674029427638,4,117.0,27,עבדון,צפון,פריפריה,170.88423829629943,5.842196181070065
8970001.0,5.0,226.346894710195,4,1275.0,34,מדרשת רופין,מרכז,פריפריה,5632.946728217571,17.671989735584535
9130001.0,3.0,6258.4014510423,23,2944.0,42,שבלי - אום אל-גנם,צפון,פריפריה,470.4076628880517,3.6750598663129037
9160001.0,8.0,428.776048920876,5,379.0,59,ישע,דרום,פריפריה,883.9113121030196,11.66109910426147
9170001.0,9.0,1203.12539940403,5,623.0,63,עצמון שגב,צפון,פריפריה,517.8180099170078,4.1558427762199655
9190001.0,8.0,807.132800936777,4,431.0,1,גבעת ישעיהו,מרכז,פריפריה,533.98895386208,4.955813956956659
9220001.0,2.0,13732.168616988,70,41085.0,60,רכסים,צפון,חיפה,2991.8799532634594,5.0975196964449845
9420001.0,2.0,197.553705939216,4,191.0,63,סואעד (חמרייה)*,צפון,חיפה,966.8256998366182,20.247658635321848
9440001.0,3.0,8061.29344894432,23,3800.0,13,בסמת טבעון,צפון,חיפה,471.3883726063384,2.8531401499857325
9620001.0,3.0,6990.83512143765,16,922.0,52,טובא-זנגרייה,צפון,פריפריה,131.8869611404013,2.288710822393081
9750001.0,3.0,8401.98833970232,83,10402.0,63,זרזיר,צפון,חיפה,1238.0402803996915,9.878614042797
9780001.0,3.0,5727.82529205782,37,4471.0,63,כעביה-טבאש-חג'אג'רה,צפון,חיפה,780.575484067133,6.459694231823735
9900001.0,2.0,654.784260093431,1,166.0,60,ראס עלי,צפון,חיפה,253.51861692019517,1.5272205838565975
9930001.0,3.0,1558.27409030442,4,220.0,63,חמאם,צפון,פריפריה,141.18183788644103,2.5669425070262006
9940001.0,3.0,1469.57087795344,9,2034.0,60,מנשית זבדה,צפון,חיפה,1384.0775089613899,6.124236765315884
9970001.0,2.0,2151.89682137707,15,1802.0,63,רומת הייב,צפון,פריפריה,837.4007443567116,6.970594431382172
9980001.0,2.0,9954.35742793886,46,5841.0,19,ביר אל-מכסור,צפון,חיפה,586.7782066581301,4.621091851784623
10150001.0,9.0,3146.42702463733,10,6569.0,7,מבשרת ציון,ירושלים,ירושלים,2087.764931003658,3.1782081458420732
10150002.0,7.0,5934.94882825851,32,11038.0,7,מבשרת ציון,ירושלים,ירושלים,1859.8306943176926,5.391790380337576
10150003.0,9.0,4289.94070088402,16,6353.0,7,מבשרת ציון,ירושלים,ירושלים,1480.9062509164403,3.729655283277671
10150004.0,8.0,2241.76650817124,16,11924.0,7,מבשרת ציון,ירושלים,ירושלים,5319.019601968812,7.137228583654896
10150005.0,7.0,4833.81111046865,28,15225.0,7,מבשרת ציון,ירושלים,ירושלים,3149.688651885261,5.79253085404186
10150006.0,7.0,4376.1082408117,15,6961.0,7,מבשרת ציון,ירושלים,ירושלים,1590.682774955503,3.427703149595252
10200001.0,7.0,5231.16548730016,31,8801.0,8,אור עקיבא,צפון,פריפריה,1682.4166662986333,5.926021662908491
10200002.0,3.0,2875.54282115997,10,3841.0,8,אור עקיבא,צפון,פריפריה,1335.7478009840843,3.477604272283479
10200003.0,4.0,4933.77761929385,22,9152.0,8,אור עקיבא,צפון,פריפריה,1854.968080484723,4.4590578857805845
10200004.0,7.0,2244.05825100647,8,3944.0,8,אור עקיבא,צפון,פריפריה,1757.5301346260055,3.564969847111573
10200005.0,7.0,4430.506946607,30,12391.0,8,אור עקיבא,מרכז,פריפריה,2796.745417471777,6.7712341638409566
10240001.0,7.0,905.728297773359,1,24.0,32,חרוצים,מרכז,תל אביב,26.498012769394045,1.1040838653914185
10310002.0,4.0,5132.49562987144,32,13071.0,56,שדרות,דרום,פריפריה,2546.714297022676,6.234783681793713
10310003.0,4.0,2991.44059579116,17,8653.0,56,שדרות,דרום,פריפריה,2892.5862717028153,5.6828806909682035
10310004.0,5.0,5281.96917156143,30,9817.0,56,שדרות,דרום,פריפריה,1858.587144517155,5.6796999424992
10310005.0,5.0,4773.36981183933,26,11101.0,56,שדרות,דרום,פריפריה,2325.6107189655254,5.4468857484103825
10310006.0,6.0,7374.26748795254,28,6780.0,56,שדרות,דרום,פריפריה,919.4133534044697,3.79698730019545
10310007.0,6.0,4852.33944611485,54,15861.0,56,שדרות,דרום,פריפריה,3268.7325724294737,11.128652601424347
10340001.0,6.0,764.831653688791,21,7262.0,1,קריית מלאכי,מרכז,פריפריה,9494.899910294374,27.45702259930899
10340002.0,5.0,4577.56250616483,6,800.0,1,קריית מלאכי,מרכז,פריפריה,174.76549996261122,1.310741249719584
10340003.0,2.0,2544.03924577606,10,4589.0,1,קריית מלאכי,מרכז,פריפריה,1803.824374022235,3.930756971066104
10340004.0,4.0,2263.5935325486,3,1020.0,1,קריית מלאכי,מרכז,פריפריה,450.6109358121257,1.3253262818003697
10340005.0,4.0,4147.23032525342,14,2760.0,1,קריית מלאכי,מרכז,פריפריה,665.5043929423784,3.375746920722209
10340006.0,2.0,4909.43872680983,9,1780.0,1,קריית מלאכי,מרכז,פריפריה,362.56690409020547,1.8332034476471062
10340007.0,2.0,2309.4783275567,8,1698.0,1,קריית מלאכי,מרכז,פריפריה,735.2309739127926,3.4639857428164547
10340008.0,4.0,3360.36261689681,10,3195.0,1,קריית מלאכי,מרכז,פריפריה,950.7902462474372,2.9758693153284415
10430001.0,8.0,206.981965715322,1,46.0,4,גיזו,מרכז,פריפריה,222.241584386474,4.831338791010304
10440001.0,9.0,315.145009071672,1,33.0,67,יעף,מרכז,תל אביב,104.71370020172192,3.17314243035521
10450001.0,6.0,320.361684440536,3,64.0,27,שתולה,צפון,פריפריה,199.7742024354956,9.364415739163857
10460001.0,7.0,412.751674285233,2,154.0,59,אוהד,דרום,פריפריה,373.10569428139485,4.845528497160972
10470001.0,6.0,289.679618999769,45,5584.0,63,חזון,צפון,פריפריה,19276.46832483735,155.34403198740705
10500001.0,9.0,2165.91168425735,7,936.0,28,בית חשמונאי,מרכז,תל אביב,432.1505843489351,3.2318953957719505
10510001.0,7.0,320.735958835403,3,117.0,59,תלמי אליהו,דרום,פריפריה,364.7860390360617,9.353488180411839
10520001.0,5.0,506.359237026838,3,668.0,66,קטורה,דרום,פריפריה,1319.2215153855182,5.924647524186459
10560001.0,3.0,163.844828047964,2,424.0,29,"עין כרם-בי""ס חקלאי",ירושלים,ירושלים,2587.8143671149514,12.206671542995053
10580001.0,9.0,386.814707624108,1,77.0,59,שדה ניצן,דרום,פריפריה,199.06171736061728,2.585217108579445
10590001.0,1.0,23136.1399585847,62,10203.0,26,כסיפה,דרום,פריפריה,440.99836957522217,2.6797901512950872
10600001.0,2.0,15273.575960816,18,1752.0,25,לקיה,דרום,באר שבע,114.70791152607056,1.1785059403363414
10610011.0,6.0,6765.63757673332,46,16455.0,48,נוף הגליל,צפון,פריפריה,2432.143284852842,6.799063573578288
10610012.0,4.0,4103.09449692081,110,36204.0,48,נוף הגליל,צפון,פריפריה,8823.58425504689,26.809034030912546
10610021.0,5.0,3619.95150643771,23,7377.0,48,נוף הגליל,צפון,פריפריה,2037.872603232603,6.353676274142589
10610022.0,3.0,3395.29857682099,24,31780.0,48,נוף הגליל,צפון,פריפריה,9360.001567153937,7.068597785138278
10610023.0,3.0,2276.88363519884,16,18013.0,48,נוף הגליל,צפון,פריפריה,7911.251906567868,7.027148753960246
10610024.0,5.0,2793.70983216451,12,10329.0,48,נוף הגליל,צפון,פריפריה,3697.234365960369,4.295363771083786
10610031.0,6.0,2632.54540030705,39,16709.0,48,נוף הגליל,צפון,פריפריה,6347.089018123344,14.814559321731428
10610032.0,7.0,2082.98177511308,11,4173.0,48,נוף הגליל,צפון,פריפריה,2003.37806593313,5.280891139531375
10610033.0,3.0,2597.7180833022,9,5425.0,48,נוף הגליל,צפון,פריפריה,2088.371342091048,3.46457918503584
10610034.0,3.0,2850.33629145611,14,9613.0,48,נוף הגליל,צפון,פריפריה,3372.584501279723,4.911701135744941
10610041.0,3.0,2977.57090834803,14,6552.0,48,נוף הגליל,צפון,פריפריה,2200.4513751899462,4.701819177756295
10610042.0,4.0,1685.89753814971,25,12239.0,45,נוף הגליל,צפון,פריפריה,7259.634540680586,14.82889643900765
10610043.0,5.0,4693.58017699854,19,16577.0,48,נוף הגליל,צפון,פריפריה,3531.8454942428816,4.0480825475426645
10630001.0,7.0,4200.54852549569,28,3287.0,27,מעלות-תרשיחא,צפון,פריפריה,782.51684989453,6.665796104973179
10630003.0,5.0,3814.10888893508,19,2931.0,27,מעלות-תרשיחא,צפון,פריפריה,768.4625912235954,4.9815043443358284
10630004.0,5.0,4699.30714666672,41,7435.0,27,מעלות-תרשיחא,צפון,פריפריה,1582.148126936913,8.724690410815526
10630005.0,3.0,5649.02417471711,34,10311.0,27,מעלות-תרשיחא,צפון,פריפריה,1825.270999219321,6.018738626074766
10630006.0,6.0,3874.32228097785,25,3871.0,27,מעלות-תרשיחא,צפון,פריפריה,999.1424871921054,6.452741456936873
10640001.0,6.0,870.176966035884,5,369.0,17,אמירים,צפון,פריפריה,424.0516750069702,5.745957655921005
10650001.0,6.0,682.653864129157,10,442.0,56,זמרת,דרום,פריפריה,647.4730800269436,14.648712217804157
10660001.0,5.0,6893.90791829419,14,3201.0,47,"בני עי""ש",מרכז,פריפריה,464.3229990794607,2.03077850269055
10670001.0,7.0,477.431939903965,5,164.0,52,"דוב""ב",צפון,פריפריה,343.5044585265671,10.472696906297777
10680001.0,7.0,265.188507803476,4,138.0,27,אדמית,צפון,פריפריה,520.3845413326435,15.08360989369981
10690001.0,8.0,983.90863978476,1,49.0,42,רם-און,צפון,פריפריה,49.801371813057,1.0163545267970815
10700001.0,7.0,888.490079237278,6,313.0,9,אביעזר,מרכז,פריפריה,352.2830556180144,6.75302982015363
10710001.0,6.0,766.022730647143,9,339.0,9,נווה מיכאל,מרכז,פריפריה,442.5456144279292,11.748998613130864
10720001.0,8.0,633.472255550131,3,444.0,1,גן הדרום,מרכז,פריפריה,700.898888798869,4.735803302695061
10760001.0,4.0,226.278689321912,7,1034.0,32,בית ברל,מרכז,תל אביב,4569.586305712578,30.93530381043331
10770001.0,9.0,393.69730591763,1,26.0,34,גבעת שפירא,מרכז,פריפריה,66.04058399485152,2.540022461340443
10790001.0,7.0,416.649819452994,5,407.0,1,צפרירים,מרכז,פריפריה,976.839496856946,12.0004852193728
10800001.0,7.0,1250.24338419576,5,48.0,56,מבועים,דרום,פריפריה,38.39252469300352,3.9992213221878665
10810001.0,7.0,277.852685232677,10,369.0,27,אבן מנחם,צפון,פריפריה,1328.0418711483576,35.9902946110666
10820001.0,6.0,2057.63605765403,3,82.0,56,מעגלים,דרום,באר שבע,39.85155669049198,1.4579837813594625
10830001.0,6.0,858.711321070631,1,41.0,56,תושייה,דרום,פריפריה,47.745964207018595,1.1645357123663072
10840001.0,3.0,666.44168841759,4,1481.0,64,בן שמן (כפר נוער),מרכז,תל אביב,2222.249936849705,6.002025487777731
10850001.0,5.0,194.255042187809,3,138.0,59,כרם שלום,דרום,פריפריה,710.4062702608218,15.443614570887432
10950001.0,7.0,427.346776698548,1,21.0,56,כפר מימון,דרום,פריפריה,49.14041978328405,2.3400199896801928
10980001.0,6.0,2589.10082719686,9,1339.0,1,מרכז שפירא,מרכז,פריפריה,517.1679626898479,3.476110279468731
11020001.0,8.0,300.108178897904,5,70.0,10,צוקי ים,מרכז,פריפריה,233.24922451984827,16.660658894274874
11030001.0,9.0,353.842788698458,1,75.0,55,גני הדר,מרכז,תל אביב,211.95853750721596,2.826113833429546
11040001.0,7.0,379.578363740864,4,1075.0,54,פורייה - כפר עבודה,צפון,פריפריה,2832.089767724212,10.53800843804358
11050001.0,6.0,1290.18360394019,15,2922.0,54,פורייה - נווה עובד,צפון,פריפריה,2264.7939340387534,11.626252228125017
11080001.0,7.0,559.367393541242,4,107.0,42,אומן,צפון,פריפריה,191.28751735528346,7.150935228234896
11100001.0,6.0,799.947233452085,2,98.0,42,חבר,צפון,פריפריה,122.5080804106187,2.500164906339157
11120001.0,7.0,909.589565618587,2,62.0,63,יודפת,צפון,פריפריה,68.16261129582713,2.1987939127686174
11130001.0,8.0,11929.5274983373,35,5793.0,9,צור הדסה,ירושלים,ירושלים,485.6017977918581,2.9338965860029402
11140001.0,9.0,1019.63615385734,4,249.0,1,שריגים (לי-און),מרכז,פריפריה,244.20475780308416,3.9229679968366944
11150001.0,6.0,469.607864250972,6,124.0,52,אביבים,צפון,פריפריה,264.05009251235793,12.776617379630224
11230001.0,6.0,922.040812055978,1,43.0,9,אדרת,מרכז,פריפריה,46.63567972020465,1.08455069116755
11240001.0,7.0,442.985128381616,1,8.0,66,נאות הכיכר,דרום,פריפריה,18.059296999939654,2.257412124992457
11250001.0,8.0,423.442861898447,7,151.0,54,אלמגור,צפון,פריפריה,356.60065049393575,16.531155983162584
11260001.0,5.0,362.148878991937,2,485.0,66,אילות,דרום,פריפריה,1339.2282239006963,5.52259061402349
11270001.0,6.0,829.793538256611,1,44.0,42,מעלה גלבוע,מרכז,פריפריה,53.02523817242975,1.2051190493734034
11280001.0,8.0,362.741733995185,95,23028.0,61,מי עמי,צפון,פריפריה,63483.18332818488,261.89432066082867
11290001.0,7.0,252.171859051512,3,670.0,66,גרופית,דרום,פריפריה,2656.918192696263,11.896648624013116
11300001.0,7.0,237.053834584542,5,160.0,27,כפר רוזנואלד (זרעית),צפון,פריפריה,674.952169748337,21.092255304635533
11320001.0,8.0,640.650341079247,5,182.0,52,שניר,צפון,פריפריה,284.08632342784784,7.804569324940874
11330001.0,7.0,263.610100605953,1,41.0,1,ורדון,מרכז,פריפריה,155.53273530018188,3.7934813487849235
11340001.0,5.0,293.850149348772,3,534.0,4,יד השמונה,ירושלים,ירושלים,1817.252777252099,10.209285265461231
