mode_label,from_stop,to_stop,trip_frequency
bus,18477,18484,578
bus,18484,18454,578
bus,18454,5620,211
bus,5620,5621,234
bus,5621,5622,1025
bus,5622,18357,546
bus,18357,18355,851
bus,18355,18362,856
bus,18362,18371,838
bus,18371,18395,81
bus,18395,18394,872
bus,18394,18397,93
bus,18397,18409,876
bus,18409,18420,752
bus,38642,22966,1421
bus,22966,23731,679
bus,23731,24173,462
bus,24173,23577,600
bus,23577,23698,462
bus,23698,43521,717
bus,43521,43520,610
bus,43520,812,610
bus,812,24125,312
bus,24125,24123,312
bus,24123,22180,312
bus,22180,22209,364
bus,22209,51155,364
bus,51155,22181,364
bus,22181,21945,441
bus,21945,49982,437
bus,49982,49986,437
bus,49986,44163,437
bus,44163,49989,437
bus,49989,49988,1287
bus,49988,21872,648
bus,21872,13170,541
bus,13163,13427,346
bus,13427,49697,1593
bus,49697,43205,949
bus,43205,13107,312
bus,13107,13500,634
bus,13500,47442,634
bus,47442,47423,2085
bus,47398,13122,1465
bus,13122,12952,1888
bus,12952,12945,743
bus,12945,48403,2041
bus,48403,48080,1367
bus,48080,13595,1615
bus,13595,13597,1434
bus,13597,47406,1217
bus,47406,12878,1544
bus,12878,45038,1881
bus,45038,45041,2989
bus,45041,12881,962
bus,12881,13318,1023
bus,13318,13740,766
bus,13740,13942,484
bus,13942,13946,1246
bus,13946,13220,2314
bus,13220,13153,1966
bus,13153,13093,720
bus,13093,12899,1105
bus,12899,13997,1068
bus,13997,13030,1056
bus,13030,13241,2492
bus,13241,13243,1986
bus,13243,13244,3769
bus,13244,49372,1866
bus,14613,23944,361
bus,23944,23947,848
bus,23947,24001,848
bus,24001,23999,647
bus,23999,43486,1275
bus,43486,24006,2143
bus,24006,24012,1357
bus,24012,24017,1117
bus,24017,24020,3619
bus,24020,13371,3009
bus,13371,13375,2418
bus,13375,13382,3203
bus,13382,13404,2380
bus,13404,43288,2404
bus,43288,43285,3006
bus,43285,43275,2845
bus,43275,43313,617
bus,43313,43273,623
bus,43273,13475,385
bus,13475,13503,385
bus,13503,13505,385
bus,13505,13511,385
bus,13511,49936,385
bus,12952,39962,2633
bus,39962,29483,1644
bus,48363,13204,1929
bus,13204,13354,2119
bus,13354,13181,1561
bus,13181,13067,4257
bus,13067,29339,1889
bus,29339,14100,630
bus,14100,14349,1529
bus,13145,14126,1565
bus,48271,24722,364
bus,24722,23950,539
bus,23950,23940,364
bus,23940,23942,1209
bus,23942,23962,437
bus,23962,23647,615
bus,23647,24029,364
bus,24029,24031,743
bus,24031,24044,542
bus,24044,24039,542
bus,24039,24015,1003
bus,24015,24017,542
bus,43275,43271,2019
bus,43271,13496,2724
bus,13496,50501,1324
bus,50501,50498,2502
bus,50498,50503,2299
bus,50503,13055,2299
bus,13055,13223,607
bus,13223,13111,635
bus,13111,13228,2663
bus,13228,44421,817
bus,44421,48080,588
bus,48080,12858,342
bus,12858,13635,1654
bus,13635,13329,1255
bus,13329,12990,1365
bus,12990,12890,1175
bus,12890,37528,2772
bus,37528,13916,945
bus,13916,13921,1179
bus,13921,13936,1296
bus,13936,13938,1296
bus,13938,13959,1296
bus,13959,13963,833
bus,13963,44307,833
bus,13087,13030,1183
bus,13241,13242,1795
bus,13242,13243,1795
bus,14316,13240,904
bus,13026,13199,1128
bus,13199,13123,1075
bus,13123,13332,978
bus,13332,50332,2726
bus,50332,50385,3390
bus,50385,51284,3501
bus,51284,13103,5120
bus,13103,13206,5018
bus,13206,48438,2559
bus,48438,49236,1352
bus,49236,49226,4176
bus,49226,51270,2097
bus,51270,37040,1312
bus,37040,29482,880
bus,29482,13246,1721
bus,13246,24062,288
bus,24062,22667,749
bus,22667,23619,749
bus,23619,24036,288
bus,24036,24038,2040
bus,24038,24054,1706
bus,24054,23975,1706
bus,23975,23971,1897
bus,23971,23969,1897
bus,23969,23967,1897
bus,23967,23965,1398
bus,23965,23954,1582
bus,23954,23952,1726
bus,23952,24450,1532
bus,48270,24722,599
bus,24722,15696,1825
bus,15696,23964,1677
bus,23964,23968,1397
bus,23968,23970,1918
bus,23970,23974,1918
bus,23974,24053,1732
bus,24053,24055,1907
bus,24055,16914,295
bus,16914,24044,295
bus,24044,22668,295
bus,22668,24046,755
bus,24046,13429,295
bus,13429,13178,1740
bus,13178,13601,2855
bus,13601,13321,917
bus,37528,13198,3343
bus,13198,12916,1568
bus,12916,13939,1005
bus,13939,13140,1259
bus,13140,41237,727
bus,12900,14316,1948
bus,13772,13216,238
bus,13216,13234,834
bus,13234,13803,300
bus,13803,13806,238
bus,13806,13808,615
bus,13808,12866,466
bus,12866,12888,731
bus,12888,12844,600
bus,12844,12843,1338
bus,12843,13836,1197
bus,13836,13840,1144
bus,13840,13843,1144
bus,13843,13954,1279
bus,13954,13201,1970
bus,13201,13934,1133
bus,13934,13026,912
bus,13026,13925,1070
bus,13925,12917,1070
bus,12917,13920,1070
bus,13920,13181,391
bus,13208,13209,1049
bus,13209,12928,1049
bus,12928,13211,1049
bus,13211,12920,1049
bus,48996,13946,209
bus,13153,13951,1244
bus,13951,13990,569
bus,13990,13994,673
bus,13994,13998,673
bus,13998,13999,673
bus,13999,29462,197
bus,29462,12973,642
bus,13841,13838,954
bus,13838,13835,2380
bus,13835,12826,1191
bus,12826,13829,1191
bus,13829,12891,451
bus,12891,12845,588
bus,12845,12840,584
bus,12840,13261,336
bus,13261,12877,336
bus,12877,12836,336
bus,12836,12818,336
bus,12818,14596,197
bus,14596,34277,555
bus,34277,13849,881
bus,13849,13845,1355
bus,13845,13802,1355
bus,13802,13844,945
bus,13844,13772,1193
bus,14022,14018,1372
bus,14018,14017,1378
bus,14017,14016,1007
bus,14016,14588,379
bus,14588,14024,468
bus,14024,13911,663
bus,13911,13904,527
bus,13904,13897,379
bus,13897,13889,1525
bus,13889,13885,946
bus,13885,13838,1247
bus,13835,12855,1189
bus,12855,12852,1330
bus,12852,12879,751
bus,12879,50385,610
bus,13206,48640,2672
bus,48640,49236,2999
bus,37040,13319,742
bus,14016,14014,628
bus,14014,13873,1102
bus,13873,13003,628
bus,12950,13158,1024
bus,13158,13156,1487
bus,13156,13218,1018
bus,13218,13907,1299
bus,13907,13048,851
bus,13048,12931,851
bus,12931,13955,622
bus,13955,13842,622
bus,12841,12834,1309
bus,12834,45039,1560
bus,45039,13679,4921
bus,13679,13129,3063
bus,13129,13667,1002
bus,13667,13652,622
bus,13652,13033,3320
bus,13033,13562,1933
bus,13562,13554,1933
bus,13554,47438,2799
bus,47438,44465,2799
bus,51528,13306,816
bus,13306,13689,1602
bus,13689,13684,1179
bus,13684,13669,1695
bus,13669,13658,1695
bus,13658,13652,2261
bus,13033,13561,2656
bus,13561,13582,1670
bus,13582,13575,3760
bus,13575,12998,1110
bus,12998,13226,1599
bus,48438,13186,903
bus,13186,13004,873
bus,13004,14475,971
bus,14475,13637,742
bus,13637,13070,1074
bus,13070,13639,908
bus,13639,13133,1673
bus,13133,29476,843
bus,36828,13862,256
bus,13862,13866,345
bus,13866,13003,256
bus,13903,14015,306
bus,14017,14545,255
bus,14545,13902,718
bus,13902,13002,255
bus,13002,12906,1556
bus,12906,13180,1556
bus,13180,13868,255
bus,13868,13867,455
bus,13867,13863,339
bus,13863,14548,255
bus,14548,13817,545
bus,13817,12829,1023
bus,12829,12886,1575
bus,12886,13788,545
bus,13788,13173,658
bus,13173,13787,931
bus,13787,13630,595
bus,13630,13638,377
bus,13638,13166,761
bus,13166,13071,999
bus,13071,12945,980
bus,48403,13580,674
bus,13580,13591,1363
bus,13591,13581,1417
bus,13581,13583,833
bus,13683,13688,1856
bus,13688,14472,1856
bus,41020,39302,463
bus,39302,41017,263
bus,41017,16785,534
bus,16785,33938,263
bus,13339,14047,1034
bus,14047,13152,1444
bus,13152,13038,460
bus,13038,13039,908
bus,13039,13040,1650
bus,13040,33862,676
bus,13174,13973,279
bus,13973,29348,269
bus,13956,12938,263
bus,12938,13955,509
bus,13955,13841,509
bus,51270,13319,557
bus,13487,13488,1914
bus,44471,50609,859
bus,50609,13657,416
bus,13657,29635,589
bus,29635,13677,416
bus,13677,13707,416
bus,13707,13710,1064
bus,13710,12833,1415
bus,12833,12890,1292
bus,37528,13917,1307
bus,13917,13922,1307
bus,13922,13928,1307
bus,13928,13843,1307
bus,13201,13932,659
bus,13932,13363,517
bus,13363,29418,802
bus,29418,13972,517
bus,13972,13975,517
bus,13975,29428,936
bus,29428,13250,898
bus,13250,13345,1595
bus,13345,14043,2591
bus,14043,14356,2573
bus,14356,14343,524
bus,14343,29345,823
bus,29345,14025,1086
bus,14025,14030,1752
bus,14030,14031,1731
bus,14031,14021,2283
bus,14125,13052,1443
bus,13052,14104,2280
bus,14104,14101,2144
bus,14101,29336,729
bus,29480,51284,1241
bus,48438,49210,2851
bus,49210,49212,1637
bus,49212,13042,1658
bus,13042,13075,680
bus,13512,14335,345
bus,14335,13502,345
bus,13502,43272,345
bus,43272,43312,556
bus,43312,43274,567
bus,43274,43284,2533
bus,43284,14535,2313
bus,14535,43291,2313
bus,43291,43294,2313
bus,43294,48644,3115
bus,48644,13372,2937
bus,13372,29623,2536
bus,29623,24021,3474
bus,24021,25358,599
bus,25358,24007,785
bus,24007,24005,785
bus,24005,23998,1572
bus,23998,23994,2967
bus,23994,24000,1210
bus,24000,24002,599
bus,24002,23945,599
bus,23945,23938,859
bus,23938,23931,786
bus,23931,23908,1925
bus,23908,23923,3376
bus,23923,23917,2420
bus,9623,9700,2873
bus,9700,9658,1117
bus,9658,9749,2499
bus,9749,10004,2284
bus,10004,9699,3853
bus,9699,9659,3853
bus,9659,11899,3824
bus,11899,40021,1544
bus,40021,10286,1554
bus,10286,8405,1566
bus,8405,9529,2702
bus,9529,11585,2702
bus,11585,11573,2686
bus,11573,10315,1549
bus,10315,10654,2702
bus,10654,10316,2702
bus,10316,10317,2720
bus,10317,10655,2720
bus,10655,10318,2720
bus,10318,11449,1935
bus,43337,10169,68
bus,10169,10170,68
bus,10170,11811,419
bus,11811,10593,663
bus,10593,9741,282
bus,9741,11905,68
bus,11905,34275,98
bus,34275,11820,98
bus,11820,46635,98
bus,46635,9664,613
bus,9664,9744,1234
bus,9744,8963,711
bus,8963,11822,1423
bus,11822,10449,1423
bus,10449,8975,1826
bus,8975,8976,1299
bus,8976,8977,1299
bus,8977,8730,2572
bus,8730,10394,2572
bus,10394,11266,762
bus,11266,11270,1371
bus,11270,9618,1264
bus,9618,9910,1209
bus,9910,8768,98
bus,8768,8972,1801
bus,8972,8973,1801
bus,8973,11600,977
bus,11600,8964,1400
bus,8964,9743,707
bus,9743,10015,1353
bus,10015,51666,98
bus,51666,11819,98
bus,11819,34276,98
bus,34276,11906,98
bus,11906,9740,68
bus,9740,10594,273
bus,10594,11812,404
bus,11812,10171,723
bus,10171,37834,68
bus,37834,43338,68
bus,51528,13701,274
bus,13701,13703,1539
bus,13703,13739,1539
bus,13739,13743,1205
bus,13743,13746,475
bus,13746,13749,475
bus,13749,13750,274
bus,13750,14100,899
bus,14349,13054,1196
bus,13054,14351,719
bus,14351,14132,782
bus,14132,14133,676
bus,14133,14353,676
bus,14353,14139,565
bus,14139,14142,1120
bus,14142,29463,503
bus,29463,14005,835
bus,14005,12973,274
bus,13053,13203,1080
bus,13247,12940,763
bus,12940,13957,758
bus,13957,29413,758
bus,29413,13363,454
bus,13363,13968,432
bus,13968,13967,432
bus,13967,13906,432
bus,13906,13016,1323
bus,13016,13900,274
bus,13900,13879,422
bus,13879,13863,981
bus,13863,14596,358
bus,40776,40636,842
bus,40636,29358,407
bus,29358,14080,1241
bus,14080,14090,1244
bus,14090,29360,1231
bus,29360,14075,1237
bus,14075,29365,691
bus,29365,29366,1259
bus,29366,29367,951
bus,29367,13227,410
bus,13227,13032,5189
bus,13032,13979,927
bus,13979,13285,3579
bus,13285,13249,3395
bus,13249,13334,407
bus,29347,13971,410
bus,13971,13913,689
bus,13913,13977,689
bus,13977,14361,421
bus,14361,14356,415
bus,14356,14026,1216
bus,14026,14343,1486
bus,14343,14047,606
bus,13152,14062,686
bus,14062,14065,911
bus,14065,13038,911
bus,13038,29352,1596
bus,29352,14556,884
bus,14556,38939,390
bus,38939,14346,2377
bus,14346,29370,2376
bus,29370,13287,2207
bus,13287,14064,922
bus,14064,14060,908
bus,14060,29343,681
bus,29343,29344,1785
bus,29344,14344,603
bus,14027,29474,1013
bus,29474,14358,424
bus,14358,14359,405
bus,14359,13976,403
bus,13976,13914,403
bus,13914,13970,403
bus,13970,13974,401
bus,13974,13975,401
bus,29428,13174,412
bus,13043,13985,464
bus,13985,13036,4324
bus,13036,29355,758
bus,29355,29356,709
bus,29356,29357,949
bus,29357,14059,1242
bus,14059,14076,668
bus,14076,29361,1217
bus,29361,29362,1228
bus,29362,29363,1230
bus,29363,14079,1157
bus,14079,14078,1399
bus,14078,44375,658
bus,44375,40637,693
bus,40637,40775,1369
bus,14024,13151,392
bus,13151,14025,661
bus,14040,14033,817
bus,14033,14035,846
bus,14035,14036,838
bus,14036,14039,826
bus,14039,14047,271
bus,13040,14046,1048
bus,14046,29353,1784
bus,29353,29354,1653
bus,29354,29355,1253
bus,44375,44377,268
bus,44377,49968,268
bus,49968,44307,268
bus,44307,40775,1394
bus,24660,13417,353
bus,13409,13413,310
bus,13413,13424,1142
bus,13424,13116,149
bus,13116,13256,890
bus,44458,13356,149
bus,13356,13178,149
bus,13601,13268,149
bus,13268,13079,155
bus,29476,12912,938
bus,12912,12980,941
bus,12980,13803,481
bus,13803,12983,543
bus,12983,12835,211
bus,12835,13857,211
bus,13857,13862,149
bus,13862,13880,991
bus,13880,13881,265
bus,13881,13884,265
bus,13884,13895,265
bus,13895,13898,149
bus,13898,13905,149
bus,13910,29346,149
bus,29346,29474,1212
bus,29474,29477,1880
bus,29354,13182,152
bus,13182,12898,1486
bus,12898,14348,1587
bus,14348,16233,444
bus,16233,16380,855
bus,16380,24229,492
bus,24229,44328,293
bus,44328,24228,614
bus,24228,25106,588
bus,25106,16169,588
bus,16169,24281,365
bus,24281,43593,798
bus,43593,40885,2224
bus,48996,13202,567
bus,13202,29399,1713
bus,29399,29588,1704
bus,29588,13052,796
bus,14104,13205,1803
bus,13205,13766,1272
bus,13766,13213,1111
bus,13213,12927,1111
bus,12927,13210,1111
bus,13210,13212,1111
bus,13212,13358,1803
bus,12910,12918,404
bus,12918,49203,527
bus,49203,13933,371
bus,13805,13804,248
bus,13804,12929,311
bus,13801,13844,248
bus,13772,13801,948
bus,13851,13852,485
bus,13852,13861,769
bus,13861,12815,204
bus,12815,13856,709
bus,13856,12821,204
bus,12821,12822,344
bus,12822,12866,345
bus,13934,13140,432
bus,13088,13135,771
bus,13135,14002,204
bus,14002,13996,669
bus,13996,13988,669
bus,13988,13993,669
bus,13993,13989,568
bus,13989,13219,1049
bus,13219,13258,1299
bus,13258,13348,1287
bus,13348,13221,2234
bus,13221,48366,279
bus,13279,13184,863
bus,13184,33818,863
bus,33818,50353,853
bus,50353,14095,1197
bus,14095,14093,1099
bus,14093,48564,1350
bus,48564,14091,1350
bus,14091,12865,1200
bus,12865,12851,1461
bus,12851,13742,1461
bus,13742,13358,735
bus,12910,13734,2042
bus,13734,13724,1413
bus,13724,13719,2066
bus,13719,44687,2066
bus,44687,13694,1413
bus,13694,45040,3170
bus,45040,45039,3222
bus,13129,13588,2045
bus,13588,49938,2063
bus,49938,13582,2877
bus,13575,13572,4219
bus,13572,13567,2132
bus,13567,38952,1919
bus,38952,13108,950
bus,13108,50639,2306
bus,50639,13494,2306
bus,13494,14342,2876
bus,14342,43274,1968
bus,24021,772,1917
bus,772,24014,1231
bus,24014,24030,2035
bus,24030,24036,1848
bus,23967,23960,499
bus,23960,48249,499
bus,48249,23941,1158
bus,23941,23928,1170
bus,23928,23917,1170
bus,14533,14011,310
bus,14011,14180,310
bus,14180,14187,310
bus,14187,14189,310
bus,14189,14152,802
bus,14152,29464,770
bus,29464,14143,711
bus,14143,14140,1230
bus,14140,14138,310
bus,14138,14136,637
bus,14136,13992,778
bus,13992,13989,518
bus,13219,13348,947
bus,13221,13752,907
bus,13752,12910,1298
bus,13734,13720,1052
bus,13720,13714,1615
bus,13714,13712,1615
bus,13712,13238,996
bus,13238,12903,1349
bus,12903,12924,793
bus,12924,13143,367
bus,13143,13634,578
bus,13634,14338,817
bus,14338,13206,631
bus,49226,13277,1928
bus,13277,37040,310
bus,29482,29591,938
bus,29591,13246,1001
bus,13246,13428,1492
bus,13428,49994,609
bus,49994,24986,888
bus,24986,49996,961
bus,49996,24147,961
bus,24147,24146,961
bus,24146,49327,328
bus,49327,24099,392
bus,24099,24101,1164
bus,24101,24104,1350
bus,24104,22059,1020
bus,22059,22060,1020
bus,22060,24117,678
bus,24117,24112,1321
bus,24112,24114,895
bus,24114,24116,1986
bus,24116,23660,1129
bus,48424,12936,219
bus,12936,13049,219
bus,13049,13100,1601
bus,13100,14349,560
bus,49981,14564,219
bus,14564,13717,1634
bus,13717,13694,1582
bus,13679,13127,1694
bus,13127,13598,1041
bus,13598,29488,1041
bus,29488,48082,1061
bus,48082,13226,1438
bus,49210,13362,2282
bus,13362,47429,219
bus,13357,42863,830
bus,13523,33861,890
bus,33861,13255,890
bus,13255,44459,219
bus,44459,13519,447
bus,13519,13438,1027
bus,13438,13436,1655
bus,13436,13432,1655
bus,13432,13430,1655
bus,13430,13257,228
bus,13257,13428,518
bus,13428,21520,1025
bus,21520,24141,1367
bus,24141,24135,1367
bus,24135,24717,1505
bus,24717,775,605
bus,775,24145,932
bus,24145,24150,1323
bus,24150,21866,513
bus,21866,21416,513
bus,21416,51152,513
bus,51152,22413,586
bus,22413,22819,494
bus,22819,21817,632
bus,21817,23729,421
bus,23729,21812,421
bus,21812,24177,421
bus,24177,21821,1318
bus,21821,15564,589
bus,21475,24165,219
bus,50865,34988,499
bus,34988,34990,511
bus,34990,34991,511
bus,34991,39713,511
bus,39713,34992,511
bus,34992,38389,341
bus,38389,34226,448
bus,34226,34881,654
bus,34881,7772,657
bus,7772,34868,654
bus,34868,7775,646
bus,7775,7776,649
bus,7776,7950,649
bus,7950,7951,657
bus,7951,7974,657
bus,7974,8457,259
bus,8457,7910,1886
bus,7910,8458,881
bus,8458,8074,948
bus,8074,8614,2344
bus,8614,10715,3051
bus,10715,11785,3064
bus,11785,10716,3131
bus,10716,11291,329
bus,11291,11292,1127
bus,11292,47411,3595
bus,47411,10742,4135
bus,10742,10748,2207
bus,10748,44963,304
bus,44960,10095,304
bus,8711,8712,2399
bus,8712,8713,2399
bus,8713,10031,2399
bus,10031,8715,2399
bus,8715,8717,2399
bus,8717,8718,1359
bus,40027,8726,2022
bus,8726,11832,2423
bus,11832,9959,2354
bus,9355,8796,678
bus,8796,11459,1240
bus,11459,11826,1534
bus,11826,9738,1188
bus,9738,8965,1176
bus,8965,8728,1927
bus,8728,8969,2015
bus,8969,8768,1703
bus,8964,10569,986
bus,10569,10039,821
bus,10039,11821,693
bus,11821,10594,336
bus,10171,10169,233
bus,10169,11813,233
bus,11813,10177,621
bus,10177,10319,336
bus,10319,51116,878
bus,51116,10107,579
bus,10107,10472,910
bus,10472,10198,902
bus,10198,10199,905
bus,10199,11699,905
bus,11699,10016,905
bus,10016,10617,336
bus,10617,9802,600
bus,9802,47311,342
bus,47311,9875,342
bus,9875,9876,1328
bus,9876,9877,1328
bus,9877,9964,1328
bus,9964,9969,1320
bus,15745,16424,216
bus,16424,41485,152
bus,41485,16426,288
bus,16426,16427,446
bus,16427,15569,372
bus,15569,15781,624
bus,15781,23210,390
bus,23210,16428,384
bus,16428,16429,346
bus,16429,16430,318
bus,16430,15588,346
bus,15588,16077,346
bus,16077,16078,565
bus,16078,16431,428
bus,16431,16432,611
bus,16432,16464,150
bus,16464,16465,205
bus,16465,15585,106
bus,15585,16458,168
bus,16458,15584,168
bus,15584,16157,164
bus,16157,16158,218
bus,16158,16159,230
bus,16159,38725,581
bus,14316,13247,1314
bus,13247,13979,506
bus,13249,13250,3475
bus,13250,13286,2753
bus,13286,13287,338
bus,13287,13288,1092
bus,13288,13274,1959
bus,13274,12963,3006
bus,12963,15416,126
bus,15416,23222,126
bus,23222,21960,126
bus,21960,26404,126
bus,26404,26405,181
bus,26405,27523,268
bus,27523,27528,1151
bus,27528,27529,966
bus,27529,27195,555
bus,27195,27187,484
bus,27187,27182,648
bus,27182,27181,821
bus,27181,27499,408
bus,27499,42868,439
bus,42868,27498,425
bus,27498,27197,396
bus,27197,27183,657
bus,27183,27186,663
bus,27186,27177,485
bus,27177,27530,479
bus,27530,12498,839
bus,12498,27522,756
bus,27522,27904,246
bus,27904,28106,173
bus,28106,15904,120
bus,15904,23223,120
bus,23223,23534,120
bus,23534,24468,120
bus,24468,29342,1354
bus,29342,13341,3316
bus,13341,13037,4634
bus,13037,13039,330
bus,13039,33862,330
bus,13043,12900,352
bus,13274,35701,86
bus,35701,26787,78
bus,26787,28198,436
bus,12736,12771,757
bus,12771,28241,1492
bus,28241,26799,1492
bus,26799,28242,1492
bus,28242,26810,438
bus,26810,26817,403
bus,26817,26826,1044
bus,26826,26829,1075
bus,26829,26830,1077
bus,26830,28243,774
bus,28243,28244,1077
bus,28244,28205,436
bus,28205,26824,752
bus,26824,12346,585
bus,12346,26819,436
bus,26819,26908,916
bus,26908,26909,920
bus,26909,26907,613
bus,26907,43140,436
bus,26841,26844,658
bus,37716,50468,974
bus,50468,25083,1249
bus,25083,15464,1448
bus,15464,48701,1448
bus,48701,15405,1448
bus,15405,25078,1165
bus,25078,48870,1528
bus,48870,15358,477
bus,15358,15439,810
bus,15439,15390,350
bus,15390,15387,350
bus,15387,15385,350
bus,15385,24208,246
bus,24208,25081,888
bus,25081,15908,677
bus,15908,15878,1654
bus,15878,15526,342
bus,15526,25129,544
bus,25129,15885,89
bus,15885,15717,89
bus,15533,16657,463
bus,16657,15849,89
bus,15849,15850,420
bus,15850,25111,420
bus,25111,25112,420
bus,25112,15580,420
bus,15580,15805,420
bus,15805,15873,424
bus,15873,49776,1221
bus,49776,15847,1110
bus,15847,15856,1086
bus,15856,15603,778
bus,15603,25109,338
bus,25109,23308,216
bus,23308,41125,576
bus,41125,41124,576
bus,41124,41131,576
bus,41131,48881,317
bus,48881,23239,210
bus,23239,51656,457
bus,51269,25320,244
bus,25320,25311,326
bus,25311,25309,345
bus,25309,25307,265
bus,25307,25322,265
bus,25322,25324,244
bus,25324,25318,247
bus,25318,25319,413
bus,25319,25301,373
bus,25301,16614,160
bus,16614,16615,731
bus,16615,16522,731
bus,16522,16523,731
bus,16523,16582,71
bus,16582,741,166
bus,741,25205,940
bus,25205,41462,984
bus,41462,25266,1108
bus,25266,48561,166
bus,48561,16324,270
bus,16324,16331,1700
bus,16331,16329,1006
bus,16329,23376,1338
bus,23376,15594,1484
bus,15594,24279,1797
bus,24279,16199,1693
bus,16199,16207,2540
bus,16207,22099,3234
bus,22099,16212,4532
bus,16212,16195,4117
bus,16195,49969,280
bus,49969,16412,280
bus,51529,13259,137
bus,13259,13689,137
bus,13684,13681,143
bus,13681,13658,739
bus,13658,13657,173
bus,29635,13679,173
bus,13127,12858,670
bus,12858,13634,239
bus,14338,12824,1328
bus,12824,12827,1605
bus,12827,12876,1265
bus,12876,13644,633
bus,13644,13642,1349
bus,13642,13641,1416
bus,13641,13639,732
bus,12980,12929,460
bus,12929,13112,460
bus,12981,13044,292
bus,13044,15831,660
bus,15831,15871,749
bus,15871,15849,315
bus,25109,23368,263
bus,23368,23239,233
bus,14000,13960,474
bus,13960,13958,1324
bus,13958,13937,1324
bus,13937,13935,1324
bus,13935,13919,1149
bus,13919,13198,1073
bus,13198,13924,575
bus,13924,13933,575
bus,13933,13930,474
