stop_id,stop_name,lat,lon,region,metro,n_modes,modes_served,stop_calls
52029,מסוף אור יהודה,32.021528,34.854152,Center,Tel Aviv,1,bus,107
5989,שפרינצק/הנשיא,33.217758,35.577374,North,Periphery,1,bus,107
5990,שפרינצק א,33.215711,35.57737,North,Periphery,1,bus,107
5991,שפרינצק/הנרי מלכה,33.210914,35.576791,North,Periphery,1,bus,107
6796,בוקיעה אל ג'רביה ב,32.990202,35.309728,North,Periphery,1,bus,107
8613,צומת נחשון,31.815835,34.915606,Center,Periphery,1,bus,107
10648,דרך שועפאט/דרך ענתות,31.810009,35.233612,Jerusalem,Jerusalem,1,bus,106
11415,ת. רק''ל א סהל/אבראג' אל קדס,31.811923,35.232086,Jerusalem,Jerusalem,1,bus,106
11416,דרך שועפאט/אל אסמאעי,31.813259,35.230854,Jerusalem,Jerusalem,1,bus,106
11417,ת. רק''ל שועפאט מרכז/דרך שועפאט,31.814494,35.229824,Jerusalem,Jerusalem,1,bus,106
11418,ת. רק''ל שועפאט מרכז/דרך שועפאט,31.814481,35.229348,Jerusalem,Jerusalem,1,bus,106
11419,דרך שועפאט/א שאבי,31.81802,35.228361,Jerusalem,Jerusalem,1,bus,106
11420,דרך שועפאט/א שאבי,31.817268,35.22809,Jerusalem,Jerusalem,1,bus,106
11421,ת. רק''ל בית חנינא,31.819437,35.228216,Jerusalem,Jerusalem,1,bus,106
11430,קרקשיאן א,31.807979,35.233983,Jerusalem,Jerusalem,1,bus,106
17080,אלביט הישן,32.697166,35.058915,North,Haifa,1,bus,106
17081,אלביט הישן,32.697689,35.058076,North,Haifa,1,bus,106
17089,עוקף דאליה,32.695421,35.062615,North,Haifa,1,bus,106
17090,עוקף דאליה,32.695503,35.062657,North,Haifa,1,bus,106
18225,מסעף נבי סבלאן,33.015239,35.345665,North,Periphery,1,bus,106
19640,היב 5,32.782193,35.302505,North,Periphery,1,bus,106
20245,צומת יזרעאל,32.557921,35.318824,North,Periphery,1,bus,106
25221,מרדכי ביטרמן/שלמה קפלנסקי,32.080447,34.866082,Center,Tel Aviv,1,bus,106
26960,אורים מרכז,31.304643,34.524134,South,Periphery,1,bus,106
29111,לוס אנג'לס/סיני,29.558321,34.943949,South,Periphery,1,bus,106
34433,בסיס צבאי,32.146361,35.116206,Center,Periphery,1,bus,106
39232,כביש 22/דרך חיפה,32.808258,35.071222,North,Haifa,1,bus,106
40581,כפר ברוך,32.647554,35.207967,North,Periphery,1,rail,106
40582,עפולה,32.622003,35.294721,North,Periphery,1,rail,106
40583,בית שאן,32.514683,35.488106,North,Periphery,1,rail,106
42659,אודם/טופז,31.942887,34.827865,Center,Tel Aviv,1,bus,106
4372,צומת דליות,32.895798,35.777909,North,Periphery,1,bus,106
46350,אהרון מסקין/יטקובסקי אחים,32.077584,34.875622,Center,Tel Aviv,1,bus,106
47254,יטקובסקי אחים/אליהו דוד שולזינגר,32.077646,34.877452,Center,Tel Aviv,1,bus,106
4762,צומת מחנה גדעון,32.513769,35.494326,North,Periphery,1,bus,106
47991,ת.מרכזית באר שבע/רציפים בינעירוני,31.243017,34.796743,South,Beer Sheva,1,bus,106
48099,תחנה מרכזית כפ''ס/רציפים,32.17416,34.914979,Center,Tel Aviv,1,bus,106
49012,מחלף הרצליה מזרח למערב,32.180322,34.851367,Center,Tel Aviv,1,bus,106
49711,הרב סבג/ענבי בר,31.647171,34.580947,Center,Periphery,1,bus,106
49718,הרב ברוך סבאג/דפנה ,31.651348,34.581735,Center,Periphery,1,bus,106
49726,הרב סבג/עמק יזרעאל,31.64883,34.581402,Center,Periphery,1,bus,106
49734,הרב ברוך סבאג/בית עלמין יציאה ,31.645771,34.581049,Center,Periphery,1,bus,106
49833,שדרות התמרים/השחם,29.563209,34.950967,South,Periphery,1,bus,106
49900,ששת הימים/עין נטפים,29.548306,34.935692,South,Periphery,1,bus,106
50051,כביש 854/גולן,33.000416,35.281916,North,Periphery,1,bus,106
51114,משה לוי/רפאל איתן,31.930809,34.849843,Center,Tel Aviv,1,bus,106
5812,בית ספר יסודי ב',32.861646,35.359841,North,Periphery,1,bus,106
6575,צומת בית עלמין,33.002206,35.143995,North,Periphery,1,bus,106
8816,בית חולים סן ג'וזף,31.795766,35.230404,Jerusalem,Jerusalem,1,bus,106
924,ההסתדרות/בר אילן,32.186606,34.874965,Center,Tel Aviv,1,bus,106
14096,ביה''ס יחדיו/יהודה הנשיא,32.115696,34.794792,Center,Tel Aviv,1,bus,105
14098,קאנטרי נווה אביבים/יהודה הנשיא,32.119435,34.795501,Center,Tel Aviv,1,bus,105
14107,רב אשי/ד''ר שמשון צ'רטוק,32.120749,34.798898,Center,Tel Aviv,1,bus,105
14123,גן יוסף פוליטי/אופנהיימר,32.119946,34.800117,Center,Tel Aviv,1,bus,105
15536,כביש 42/בן זכאי,31.850309,34.729304,Center,Tel Aviv,1,bus,105
18119,כיכר כיסרא,32.964795,35.303938,North,Periphery,1,bus,105
18125,כסרא א,32.966258,35.304877,North,Periphery,1,bus,105
18130,כסרא שדות,32.968276,35.305934,North,Periphery,1,bus,105
18170,מסעף כסרא סומיע,32.988357,35.319937,North,Periphery,1,bus,105
19828,צומת נשוט,33.025049,35.67301,North,Periphery,1,bus,105
21763,דרך הורד/דרך היסמין,31.981586,34.953594,Center,Tel Aviv,1,bus,105
21764,דרך הורד,31.979612,34.952496,Center,Tel Aviv,1,bus,105
21765,דרך הכלנית/דרך הורד,31.97736,34.951646,Center,Tel Aviv,1,bus,105
21766,דרך הכלנית/דרך החצב,31.976006,34.953663,Center,Tel Aviv,1,bus,105
24607,חטיבת אלון/החי''ל,32.185925,34.864486,Center,Tel Aviv,1,bus,105
24730,החי''ל/הר סיני,32.184841,34.869537,Center,Tel Aviv,1,bus,105
27671,צומת מועצה אזורית אשכול,31.302181,34.435588,South,Periphery,1,bus,105
29143,ארגמן/הנשר,29.552278,34.943019,South,Periphery,1,bus,105
29180,ארגמן/דרך יותם,29.553318,34.942448,South,Periphery,1,bus,105
34751,מעלה לבונה ה,32.054862,35.240843,Center,Periphery,1,bus,105
34752,מעלה לבונה ו,32.055622,35.242366,Center,Periphery,1,bus,105
34753,מעלה לבונה ז,32.055225,35.23911,Center,Periphery,1,bus,105
38158,מ. לבונה/קינמון,32.055734,35.241059,Center,Periphery,1,bus,105
38974,התמר/שבעת המינים,31.790505,34.808096,Center,Periphery,1,bus,105
40964,אל ביארה 4,32.941954,35.256406,North,Periphery,1,bus,105
40965,אל ביארה 3,32.941966,35.25945,North,Periphery,1,bus,105
40966,אל ביארה 2,32.939379,35.259951,North,Periphery,1,bus,105
40986,אל עריד,32.934952,35.262161,North,Periphery,1,bus,105
40987,אל ביארה 1,32.938064,35.263586,North,Periphery,1,bus,105
41007,אלקראג',32.926258,35.278271,North,Periphery,1,bus,105
41008,אלזיואנה,32.92852,35.280359,North,Periphery,1,bus,105
41009,כרם נחלה,32.927384,35.279022,North,Periphery,1,bus,105
41010,מגרש כדורגל,32.927417,35.276609,North,Periphery,1,bus,105
42399,מסוף בית שאן/שדרות מנחם בגין,32.49816,35.505008,Center,Periphery,1,bus,105
4400,צומת צנובר,33.012419,35.653221,North,Periphery,1,bus,105
4454,מועצה,33.229575,35.756285,North,Periphery,1,bus,105
4455,מועצה,33.229642,35.756458,North,Periphery,1,bus,105
49476,ת. רכבת אוניברסיטה/איסוף,32.104859,34.803889,Center,Tel Aviv,1,bus,105
51016,רבוצקי/האלה,32.187408,34.886826,Center,Tel Aviv,1,bus,105
51020,רבוצקי/מרדכי בנטוב,32.184519,34.88626,Center,Tel Aviv,1,bus,105
51022,משה דיין/אנה פרנק,32.178285,34.862422,Center,Tel Aviv,1,bus,105
51046,וייצמן/הסייפן,32.192141,34.849129,Center,Tel Aviv,1,bus,105
6255,מנשית זבדה יציאה,32.705463,35.1924,North,Haifa,1,bus,105
6352,חקלאי/הירדן,32.674672,35.553595,North,Periphery,1,bus,105
6795,בוקיעה אל ג'רביה א,32.991899,35.310391,North,Periphery,1,bus,105
6797,בוקיעה אל ג'רביה ג,32.989541,35.30949,North,Periphery,1,bus,105
914,החי''ל/חפץ חיים,32.185321,34.86754,Center,Tel Aviv,1,bus,105
14006,אשכנזי/פנחס רוזן,32.109364,34.827197,Center,Tel Aviv,1,bus,104
14007,בנימין מטודלה/אבן ספיר,32.111657,34.826354,Center,Tel Aviv,1,bus,104
14148,שמואל רומנילי/בנימין מטודלה,32.112939,34.827943,Center,Tel Aviv,1,bus,104
16024,מושב בן זכאי,31.849891,34.728563,Center,Tel Aviv,1,bus,104
16333,יואל/יונה,32.070872,34.89954,Center,Tel Aviv,1,bus,104
16359,גלוסקא/כנסת ישראל,32.069104,34.902167,Center,Tel Aviv,1,bus,104
16366,יונה/מיכה,32.068889,34.899879,Center,Tel Aviv,1,bus,104
17042,רכבת העמק/מנחם בגין,32.712675,35.104074,North,Haifa,1,bus,104
20084,מסעף נטור,32.865048,35.788626,North,Periphery,1,bus,104
20630,הר יונה ד',32.723435,35.340125,North,Periphery,1,bus,104
21706,סביון/שדרות נעמי שמר,31.945639,34.84315,Center,Tel Aviv,1,bus,104
21710,אליהו/הדר,31.944975,34.851936,Center,Tel Aviv,1,bus,104
22253,השדרה המרכזית/המעיין,31.922592,34.968136,Center,Tel Aviv,1,bus,104
23325,צומת רעננה צפון,32.191633,34.890667,Center,Tel Aviv,1,bus,104
25165,צלאח א דין/כניסה,32.131951,34.965224,Center,Tel Aviv,1,bus,104
29013,אשלגן/זרחן,31.593385,34.78016,Center,Periphery,1,bus,104
29333,באסולה/פתחיה מרגנשבורג,32.114421,34.830446,Center,Tel Aviv,1,bus,104
34668,צומת גיתי,32.110046,35.139892,Center,Periphery,1,bus,104
35223,עירייה/יצחק רבין,32.064403,34.861982,Center,Tel Aviv,1,bus,104
35225,קניון קרית אונו/ירושלים,32.055616,34.862141,Center,Tel Aviv,1,bus,104
35227,מעלה השחר/מיכאל לוין,32.054947,34.858058,Center,Tel Aviv,1,bus,104
35231,הרצל/פארק ורשה,32.066123,34.857149,Center,Tel Aviv,1,bus,104
35232,כיכר גרין/לוס אנג'לס,32.063556,34.857653,Center,Tel Aviv,1,bus,104
36129,בי''ס יעקב כהן/יצחק רבין,32.066277,34.865767,Center,Tel Aviv,1,bus,104
37630,מסוף שלומי,33.075871,35.143225,North,Periphery,1,bus,104
38535,מעלה אבשלום/הצבעוני,32.691604,35.111095,North,Haifa,1,bus,104
38536,מעלה אבשלום ו,32.700195,35.112028,North,Haifa,1,bus,104
38537,מעלה אבשלום ד,32.697611,35.109858,North,Haifa,1,bus,104
38538,מעלה אבשלום ב,32.693289,35.110149,North,Haifa,1,bus,104
38840,אלאחתראם ב',31.842836,35.218288,Jerusalem,Jerusalem,1,bus,104
38841,אלאחתראם א',31.842781,35.216558,Jerusalem,Jerusalem,1,bus,104
38842,בית ספר אלמג'ד/אלאחתאראם,31.841407,35.21632,Jerusalem,Jerusalem,1,bus,104
38843,אלזייתונה/אלאחתראם,31.840166,35.217048,Jerusalem,Jerusalem,1,bus,104
39057,תחנת משטרת טבריה/החשמונאים,32.793888,35.52446,North,Periphery,1,bus,104
39769,אצטדיון כדורגל/שדרות וייצמן,31.416436,34.589387,South,Periphery,1,bus,104
39876,אל ג'רביה ז,32.989377,35.307786,North,Periphery,1,bus,104
41232,נהר הירדן/צה''ל,32.049571,34.859337,Center,Tel Aviv,1,bus,104
41337,המעיין,31.917399,34.968193,Center,Tel Aviv,1,bus,104
43253,דרך המלך/דרך התקווה,32.066136,34.872926,Center,Tel Aviv,1,bus,104
43530,ואדי אלעין/זמזם,32.859073,35.307237,North,Periphery,1,bus,104
43531,ועדי אלעין/גמאל עבד אלנאסר,32.856633,35.312404,North,Periphery,1,bus,104
43534,ואדי אלעין/דגלה,32.857861,35.309844,North,Periphery,1,bus,104
43535,ואדי אלעין/אלפראת,32.858075,35.309674,North,Periphery,1,bus,104
44804,שדרות הציונות/שדרות הרצל,31.864168,34.727807,Center,Tel Aviv,1,bus,104
44971,שדרות הרכס/היער,31.923461,34.988768,Center,Tel Aviv,1,bus,104
44973,מרכז מיון דואר ישראל/שדרות הרכס,31.925064,34.986113,Center,Tel Aviv,1,bus,104
44976,שדרות הרכס/החורש,31.925434,34.981915,Center,Tel Aviv,1,bus,104
44977,שדרות הרכס/הצמיחה,31.922653,34.976903,Center,Tel Aviv,1,bus,104
46627,אלמרוחה/סמטה 7,31.836161,35.219882,Jerusalem,Jerusalem,1,bus,104
46729,אלמרוחה סמטה 7,31.835214,35.218434,Jerusalem,Jerusalem,1,bus,104
46861,אלמרוחה/סמטה 9,31.83615,35.218032,Jerusalem,Jerusalem,1,bus,104
47364,נופר,32.726713,35.343922,North,Periphery,1,bus,104
47987,שדרות שמעון פרס/חרמון,32.040178,34.859929,Center,Tel Aviv,1,bus,104
48817,הנמל/שדרות הציונות,31.863378,34.732712,Center,Tel Aviv,1,bus,104
50518,שדרות הרכס/הזריחה,31.922122,34.972225,Center,Tel Aviv,1,bus,104
50691,תחנת רכבת ראש העין צפון/רציפים,32.121176,34.934822,Center,Tel Aviv,1,bus,104
50742,אליהו/הזית,31.944685,34.846967,Center,Tel Aviv,1,bus,104
50890,ואדי אלעין/זמזם,32.859215,35.307121,North,Periphery,1,bus,104
51572,נופר,32.72587,35.343844,North,Periphery,1,bus,104
6467,צוריאל א,33.00614,35.310083,North,Periphery,1,bus,104
6798,בוקיעה אל ג'רביה ד,32.988461,35.311405,North,Periphery,1,bus,104
6799,בוקיעה אל ג'רביה ה,32.989379,35.311483,North,Periphery,1,bus,104
9161,בית ספר אלמג'ד/אלאחתאראם,31.840829,35.216325,Jerusalem,Jerusalem,1,bus,104
9237,אלזייתונה/אלעקבה,31.838348,35.219602,Jerusalem,Jerusalem,1,bus,104
9238,אלזייתונה/אלעקבה,31.839444,35.217975,Jerusalem,Jerusalem,1,bus,104
9239,אלזייתונה/אלמרווחה,31.836212,35.222424,Jerusalem,Jerusalem,1,bus,104
11210,בית ספר אזורי אלון,31.814109,35.113648,Jerusalem,Jerusalem,1,bus,103
11212,מסעף מעלה החמישה,31.817083,35.113836,Jerusalem,Jerusalem,1,bus,103
11215,מלון יערים,31.817153,35.116122,Jerusalem,Jerusalem,1,bus,103
11219,קריית ענבים מרכז,31.810925,35.120538,Jerusalem,Jerusalem,1,bus,103
18237,בנק,33.015737,35.351188,North,Periphery,1,bus,103
1875,ד'ישראלי,32.78722,34.988806,North,Haifa,1,bus,103
1876,ד'ישראלי/מרכז חורב,32.785275,34.986517,North,Haifa,1,bus,103
19517,ספוריה/מרכז דושי,32.716717,35.298603,North,Periphery,1,bus,103
23662,ההסתדרות/בורוכוב,32.186126,34.877128,Center,Tel Aviv,1,bus,103
27706,צומת פטיש,31.316996,34.558968,South,Beer Sheva,1,bus,103
34584,הר ברכה יציאה,32.193678,35.267822,Center,Periphery,1,bus,103
34656,דרך ברקן/הענבר,32.110367,35.117167,Center,Periphery,1,bus,103
35734,סוסיה דרום/כביש 317,31.390673,35.117128,South,Periphery,1,bus,103
38876,לשם/חשון,31.965404,35.069528,Center,Periphery,1,bus,103
38877,לשם/טורקיז,31.964153,35.06739,Center,Periphery,1,bus,103
41095,כרמל/כביש 317,31.431316,35.180127,South,Periphery,1,bus,103
41096,צומת מעון/כביש 317,31.417858,35.163445,South,Periphery,1,bus,103
41248,גבעת רונן,32.179914,35.263761,Center,Periphery,1,bus,103
42482,הפרחים/הלוטוס,32.179357,34.855403,Center,Tel Aviv,1,bus,103
42492,רכבת רעננה דרום/איסוף,32.173295,34.887474,Center,Tel Aviv,1,bus,103
43619,גבעת חיים איחוד/מרכז,32.397818,34.93377,Center,Periphery,1,bus,103
43842,ענבר/יהלום,31.961521,35.062885,Center,Tel Aviv,1,bus,103
43843,ענבר ג,31.959802,35.05974,Center,Tel Aviv,1,bus,103
43844,ענבר ב,31.960884,35.058165,Center,Tel Aviv,1,bus,103
43845,ענבר/טופז,31.962362,35.058422,Center,Tel Aviv,1,bus,103
43846,ענבר,31.962582,35.060933,Center,Tel Aviv,1,bus,103
4401,צומת צנובר,33.01279,35.653946,North,Periphery,1,bus,103
48072,אלנקווה/דרך יצחק שמיר,31.076992,35.04446,South,Periphery,1,bus,103
49185,טורכיז/לשם,31.965833,35.06618,Center,Tel Aviv,1,bus,103
49187,טורכיז/נופח,31.964429,35.064928,Center,Tel Aviv,1,bus,103
49194,טורכיז/בדולח,31.966505,35.063814,Center,Tel Aviv,1,bus,103
51018,המלכים/ביל''ו,32.181142,34.860702,Center,Tel Aviv,1,bus,103
51023,קזן/שבטי ישראל,32.176791,34.880427,Center,Tel Aviv,1,bus,103
51027,הפעמונים/הלוטוס,32.18149,34.857154,Center,Tel Aviv,1,bus,103
51035,הפרחים/משה דיין,32.177598,34.861351,Center,Tel Aviv,1,bus,103
51041,בית עלמין צבאי/פרדס משותף,32.17348,34.875082,Center,Tel Aviv,1,bus,103
51042,בית ספר תל''י/הפרחים,32.181579,34.854018,Center,Tel Aviv,1,bus,103
51043,קזן/החורש,32.173894,34.879552,Center,Tel Aviv,1,bus,103
51044,קזן/אחוזה,32.178717,34.881049,Center,Tel Aviv,1,bus,103
51646,הפרחים/החרצית,32.178385,34.858063,Center,Tel Aviv,1,bus,103
5208,מסגד עומר בן אל-ח'טאב,32.713604,35.297458,North,Periphery,1,bus,103
6583,משתלה,33.015933,35.349291,North,Periphery,1,bus,103
667,'מעפיל א,32.37774,34.984523,Center,Periphery,1,bus,103
694,מרכז חינוכי,32.388796,34.941918,Center,Periphery,1,bus,103
8471,שד. הראל/האלה,31.824324,35.12722,Jerusalem,Jerusalem,1,bus,103
927,בורוכוב/הפלמ''ח,32.190853,34.878208,Center,Tel Aviv,1,bus,103
12510,מעבר גבול טאבה,29.493109,34.905113,South,Periphery,1,bus,102
14880,פלורנטין/החלוצים,32.298396,34.909687,Center,Tel Aviv,1,bus,102
14885,מדרשה,32.344238,34.911708,Center,Periphery,1,bus,102
14906,פלורנטין/השיבולים,32.297559,34.913887,Center,Tel Aviv,1,bus,102
15933,איזור תעשיה,32.233622,34.965011,Center,Tel Aviv,1,bus,102
16666,שיטה/שיקמה,32.159456,34.944188,Center,Tel Aviv,1,bus,102
17075,'בית ספר ג,32.700106,35.050966,North,Haifa,1,bus,102
17079,קופת חולים מאוחדת,32.697459,35.050249,North,Haifa,1,bus,102
17146,אלבאשא,32.697993,35.051147,North,Haifa,1,bus,102
18277,מסעף הר מירון,33.017655,35.388677,North,Periphery,1,bus,102
22559,איבטן/זמר,32.364305,35.045786,Center,Periphery,1,bus,102
28539,אשלים מרכז,30.963296,34.700876,South,Periphery,1,bus,102
29113,ארגמן/הצפצפה,29.553179,34.942263,South,Periphery,1,bus,102
29114,ארגמן/חטיבת הנגב,29.551827,34.9431,South,Periphery,1,bus,102
34418,אזור התעשיה מעלה שומרון,32.168286,35.072021,Center,Tel Aviv,1,bus,102
34565,צומת תפוח/כביש 5051,32.116229,35.255897,Center,Periphery,1,bus,102
34829,טל מנשה/מרכז,32.483499,35.160787,Center,Periphery,1,bus,102
34838,ריחן/מרכז,32.469498,35.134527,Center,Periphery,1,bus,102
35272,נוף הבשן ב,32.948835,35.532128,North,Periphery,1,bus,102
35273,נוף החולה ב,32.948126,35.531272,North,Periphery,1,bus,102
37330,באר יעקב,31.932781,34.828591,Center,Tel Aviv,1,rail,102
37336,רמלה,31.928809,34.877304,Center,Tel Aviv,1,rail,102
37370,קיסריה פרדס חנה,32.485187,34.954099,Center,Periphery,1,rail,102
37813,מסגד/אלסלאם,32.866274,35.285953,North,Periphery,1,bus,102
37814,הגן הירוק/אלסלאם,32.865848,35.288565,North,Periphery,1,bus,102
38554,אל-סנדיאן,32.681667,35.071594,North,Haifa,1,bus,102
38555,בי''ס טכנולוגי,32.683408,35.073417,North,Haifa,1,bus,102
38557,צומת דאליה הצעירה,32.686092,35.073562,North,Haifa,1,bus,102
38559,מצפה כרמל,32.685698,35.069933,North,Haifa,1,bus,102
38566,מוחרקה 1,32.686306,35.067352,North,Haifa,1,bus,102
39877,אל ג'רביה/יציאה,32.992476,35.310225,North,Periphery,1,bus,102
40165,מרכז קליטה חיננית,32.480649,35.167451,Center,Periphery,1,bus,102
4069,צומת פוריידיס צפוני,32.60341,34.952256,North,Haifa,1,bus,102
41369,זמר,32.367783,35.035458,Center,Periphery,1,bus,102
43714,אלאסואר/אלחנאן,32.845705,35.345928,North,Periphery,1,bus,102
43717,אבו בכר/יוסף יונס,32.853328,35.333524,North,Periphery,1,bus,102
43719,אבו בכר/אם אלרשראש,32.852137,35.333801,North,Periphery,1,bus,102
43720,אלאסתקלאל/אלתאובה,32.850007,35.332249,North,Periphery,1,bus,102
43721,אלסלאם/אלאסתקלאל,32.849653,35.331929,North,Periphery,1,bus,102
43724,עומר אלמוכתאר/אלפראבי,32.848933,35.334222,North,Periphery,1,bus,102
43725,עלאא נסאר/עלי אלסח,32.84882,35.336518,North,Periphery,1,bus,102
43728,אלבטוף/גבאל עבד אנאסר,32.846151,35.33777,North,Periphery,1,bus,102
43731,אלח'לה/אלטויל,32.853604,35.343874,North,Periphery,1,bus,102
43732,אלח'לה/אלג'ולאן,32.851475,35.344597,North,Periphery,1,bus,102
43734,אלקודס/אלח'לה,32.850193,35.344804,North,Periphery,1,bus,102
43737,אלחנאן/אלעודה,32.846652,35.345142,North,Periphery,1,bus,102
43738,אלאסואר/סעד בן אבי וקאס,32.845655,35.344348,North,Periphery,1,bus,102
47849,ת. מרכזית אשדוד/רציפים,31.790926,34.639056,Center,Periphery,1,bus,102
47862,ת. מרכזית אשדוד/רציפים,31.790926,34.639056,Center,Periphery,1,bus,102
47974,ת. מרכזית ק''ש/רציפים,33.209085,35.569276,North,Periphery,1,bus,102
51864,צומת דשנים לצפון ,32.786227,35.077265,North,Haifa,1,bus,102
6175,דליה צעירה מרכז,32.683581,35.069016,North,Haifa,1,bus,102
6800,בוקיעה אל ג'רביה ו,32.991958,35.310497,North,Periphery,1,bus,102
6965,גנים ציבוריים,32.683833,35.068647,North,Haifa,1,bus,102
6984,דליה הצעירה/כניסה,32.682199,35.068137,North,Haifa,1,bus,102
7731,חיננית,32.481315,35.171955,Center,Periphery,1,bus,102
8024,בריכה,32.474507,35.167592,Center,Periphery,1,bus,102
12456,צומת מיתר,31.322967,34.919226,South,Beer Sheva,1,bus,101
1279,651/חלמיש,32.479294,34.947039,Center,Periphery,1,bus,101
14147,פתחיה מרגנשבורג/פנחס רוזן,32.113971,34.825928,Center,Tel Aviv,1,bus,101
14150,פתחיה מרגנשבורג/זאב רכטר,32.114423,34.829113,Center,Tel Aviv,1,bus,101
14151,פתחיה מרגנשבורג/ישראל אשכנזי,32.114736,34.831432,Center,Tel Aviv,1,bus,101
19500,הר הצופים/יקותיאל אדם,33.220569,35.568218,North,Periphery,1,bus,101
19793,הר הצופים/הר כרמל,33.222264,35.568866,North,Periphery,1,bus,101
2110,חנה סנש,32.80036,34.999115,North,Haifa,1,bus,101
2111,חנה סנש/ויינגייט,32.801994,34.995197,North,Haifa,1,bus,101
21736,צומת גינתון,31.95648,34.90595,Center,Tel Aviv,1,bus,101
24980,מזכירות,32.228621,34.917733,Center,Tel Aviv,1,bus,101
27754,צומת אבשלום,31.223208,34.327789,South,Periphery,1,bus,101
28068,האומן/חוצות היוצר,31.635721,34.557231,Center,Periphery,1,bus,101
28546,שבט עזזמה,30.754628,34.770726,South,Periphery,1,bus,101
28962,שרה אמנו/אסתר המלכה,29.544216,34.926575,South,Periphery,1,bus,101
37183,פקיעין מרכז א,32.978204,35.33377,North,Periphery,1,bus,101
37340,כפר חבד,31.993188,34.85303,Center,Tel Aviv,1,rail,101
40025,נוף ציון/חיים קוברסקי,31.753682,35.242853,Jerusalem,Jerusalem,1,bus,101
40492,בי''ס אלבמרוני,32.928583,35.146865,North,Haifa,1,bus,101
42608,הדגן/כניסה,31.681686,35.16931,Center,Jerusalem,1,bus,101
44213,האצ''ל/נוף החרמון,33.215482,35.566929,North,Periphery,1,bus,101
44214,יהלום/יובל יניב,33.195138,35.575802,North,Periphery,1,bus,101
44215,יהלום/לשם,33.198786,35.576569,North,Periphery,1,bus,101
44218,ספיר/אחלמה,33.19546,35.571564,North,Periphery,1,bus,101
44690,צומת עין עבדת עליון לצפון,30.819798,34.753978,South,Periphery,1,bus,101
5044,מוקיבלה/מרכז,32.514743,35.298817,North,Periphery,1,bus,101
5576,הר הצופים/יקוטיאל אדם,33.223314,35.569909,North,Periphery,1,bus,101
5831,בית ספר אורט/שדרות מ''ג המעפילים,33.010681,35.288065,North,Periphery,1,bus,101
6648,מגרש כדורגל,32.967149,35.321362,North,Periphery,1,bus,101
6649,פקיעין חיילים משוחררים ה,32.96777,35.322958,North,Periphery,1,bus,101
6650,פקיעין חיילים משוחררים ו,32.968307,35.32428,North,Periphery,1,bus,101
6651,פקיעין 3,32.968391,35.327311,North,Periphery,1,bus,101
6652,אכסניית נוער,32.974214,35.331098,North,Periphery,1,bus,101
6653,בית העם,32.975614,35.332057,North,Periphery,1,bus,101
6654,פקיעין חיילים משוחררים ז,32.977463,35.331102,North,Periphery,1,bus,101
6655,פקיעין חיילים משוחררים ח,32.980147,35.331018,North,Periphery,1,bus,101
6656,פקיעין חיילים משוחררים ט,32.981659,35.329138,North,Periphery,1,bus,101
7819,'פני חבר א,31.484601,35.164584,South,Periphery,1,bus,101
974,'כפר הס ד,32.247858,34.930224,Center,Tel Aviv,1,bus,101
15649,יוסף יבנאי/תורה ועבודה,31.791334,34.719505,Center,Periphery,1,bus,100
15770,צלף/עדעד,31.870562,34.739055,Center,Tel Aviv,1,bus,100
16484,ת. רכבת סגולה,32.112294,34.899867,Center,Tel Aviv,1,bus,100
1671,ירושלים/שפרינצק,32.440272,34.927648,Center,Periphery,1,bus,100
17502,הגיבורים/אצ''ל,32.44501,34.925571,Center,Periphery,1,bus,100
20735,ספיר/חושן,33.195308,35.571989,North,Periphery,1,bus,100
20736,יהלום/יובל יניב,33.195441,35.575948,North,Periphery,1,bus,100
21259,עילבון כיכר,32.834822,35.403531,North,Periphery,1,bus,100
2168,קיבוץ גליות/בילו,32.808578,35.005563,North,Haifa,1,bus,100
24384,שער ב''ע ירקון,32.113761,34.867997,Center,Tel Aviv,1,bus,100
24385,בית עלמין ירקון,32.11392,34.867834,Center,Tel Aviv,1,bus,100
24912,כפר מונש,32.343909,34.914576,Center,Periphery,1,bus,100
25163,כפר ברא,32.139135,34.962755,Center,Tel Aviv,1,bus,100
25182,האילנות/השלושה,32.065838,34.888717,Center,Tel Aviv,1,bus,100
25183,האילנות/אילת,32.064007,34.892786,Center,Tel Aviv,1,bus,100
25185,האילנות/השלושה,32.066502,34.891926,Center,Tel Aviv,1,bus,100
25186,השלושה/התפוז,32.065593,34.885812,Center,Tel Aviv,1,bus,100
25187,השלושה/התפוז,32.065703,34.886031,Center,Tel Aviv,1,bus,100
25666,בית העם,31.793111,34.730737,Center,Periphery,1,bus,100
25894,דרך תל חי/דרך הנרקיסים,31.794329,34.73333,Center,Periphery,1,bus,100
2656,הגיבורים/שמידט,32.439389,34.923829,Center,Periphery,1,bus,100
3139,קיבוץ גלויות/ירמוך,32.80607,35.007599,North,Haifa,1,bus,100
34655,דרך ברקן/הענבר,32.110383,35.117423,Center,Periphery,1,bus,100
34808,הדקל/סובה,32.153188,35.099391,Center,Periphery,1,bus,100
35493,אלקנה/מכללת אורות,32.113555,35.033877,Center,Tel Aviv,1,bus,100
38698,דרך ענתות,31.816129,35.267794,Jerusalem,Jerusalem,1,bus,100
39616,התירוש/מגרש ספורט,32.560016,34.962616,North,Periphery,1,bus,100
40975,מועצה מקומית ירכא,32.954743,35.217485,North,Periphery,1,bus,100
