stop_id,stop_name,region,bt_traveltime,bt_hop_control,rank_traveltime,rank_hop_control,rank_shift_vs_control,rank_shift_vs_nb04,abs_shift
44018,מחלף אשקלון צפון/לצפון,Center,0.005370600094107974,0.00921450983715816,1240,226,-1014,-659,1014
3295,מסעף כפר חסידים,North,0.01204145712154416,0.0018654950806641696,379,1392,1013,1142,1013
18955,קיבוץ מחניים,North,0.01784244158450504,0.002443297188400882,205,1216,1011,1234,1011
4894,צומת מגידו,North,0.07126419592209128,0.003232856756075525,8,1011,1003,815,1003
29378,מכללת לוינסקי/דרך נמיר,Center,0.020414093321925824,0.002555278477905012,171,1174,1003,1523,1003
25690,מסעף אמונים,Center,0.01468686391863937,0.002174119129204035,287,1284,997,952,997
18195,תחנה מרכזית נצרת,North,0.014289731343609585,0.0021421855715205522,299,1295,996,880,996
7562,שדרות בית הלל/כניסה לעיר,Center,0.006147001032565135,0.05659337205147541,997,6,-991,-991,991
24468,כביש 4/מחלף בר אילן,Center,0.012741966581437515,0.002003201079669573,348,1339,991,1107,991
11824,צומת גבעת מרדכי/בייט,Jerusalem,0.041703032784796215,0.0032075848972746767,35,1017,982,149,982
25941,צומת ברכיה,Center,0.005882018865870332,0.016176746020215266,1053,79,-974,-906,974
1125,צומת נחל חדרה,Center,0.0204675438438729,0.0026872715395494058,170,1135,965,1335,965
18309,מסעף ספסופה,North,0.005944736654979242,0.015349947701010424,1046,86,-960,123,960
12898,ת.רק''ל אהרונוביץ'/דרך ז'בוטינסקי,Center,0.03308360618669045,0.003168873893172967,70,1029,959,435,959
26718,מסעף שגב שלום/כביש 25,South,0.01610054691902095,0.002492429499751038,249,1204,955,3461,955
1569,צומת חריש לצפון,Center,0.00560027125941185,0.010552081194327217,1129,175,-954,-965,954
18302,צומת בר יוחאי,North,0.005991878377781982,0.015292718976376891,1034,87,-947,124,947
18687,צומת ראש פינה,North,0.012029244382829766,0.00205443273330955,380,1322,942,888,942
4712,אזור תעשיה/71,North,0.005120804099771348,0.00578148733911158,1387,450,-937,-202,937
27810,צומת דבירה,South,0.026405290369879496,0.0031383103834466465,102,1036,934,1623,934
25697,צומת אבא הילל סילבר/לדרום,Center,0.011806011183556748,0.002053039292740106,398,1323,925,668,925
44147,מרכז מסחרי/הרכבת,Center,0.0053832814932245,0.007373501628587436,1236,314,-922,-958,922
29336,דרך נמיר/אינשטיין,Center,0.01954629415307833,0.002871107037375563,179,1091,912,1310,912
5313,אלחדיף/טבור הארץ,North,0.015162399329542319,0.0025471233582064715,272,1177,905,1868,905
18293,נחל צבעון,North,0.005720441300170414,0.010176437673256534,1096,192,-904,1385,904
24850,דרך השבעה/קפלן,Center,0.012442745939804057,0.002297010187806066,358,1257,899,1217,899
7567,שדרות בית הלל/מסילת ישרים,Center,0.005222306490898752,0.0060911478373997276,1315,416,-899,340,899
18319,מסעף ג'יש מרכז,North,0.005750711248496384,0.010208485774284713,1088,190,-898,1347,898
24217,מחלף גהה/ז'בוטינסקי,Center,0.03353141120092807,0.003598226884719702,65,959,894,1416,894
21786,צומת כפר סבא רעננה צפון,Center,0.033385616463476445,0.0036517176586215124,66,951,885,114,885
4224,מחלף גולני/לכיוון מערב,North,0.017489473481490672,0.002859975634677524,217,1094,877,2265,877
18830,מסעף יסעור,North,0.014188939032066252,0.002562247437952564,300,1171,871,1128,871
20397,מחלף המוביל/למערב,North,0.01600845239317602,0.002739572702268535,252,1122,870,1393,870
4677,מכללת עמק יזרעאל,North,0.024532122481706428,0.0034824435540269866,121,971,850,357,850
21595,צומת בית דגן,Center,0.010850880506444414,0.0021284634881497282,452,1301,849,764,849
21270,צומת גבעת אבני,North,0.0061247114388177735,0.011532711996727387,1003,154,-849,-852,849
17785,צומת חניתה,North,0.0055807529320759785,0.007723103459693499,1143,299,-844,1271,844
26960,אורים מרכז,South,0.005362246911646436,0.006201303378922267,1244,406,-838,4,838
14227,כביש 4/מחלף מורשה,Center,0.04662548785613954,0.004213570205251861,25,863,838,290,838
19263,צומת אעבלין מזרח,North,0.006277619443465359,0.012095300470067651,973,140,-833,-599,833
15416,מחלף בית רבן למזרח,Center,0.006749184752426545,0.017611033760754107,899,70,-829,-841,829
19455,צומת יקנעם עילית,North,0.022924926066892164,0.0036580306187495386,134,949,815,637,815
10700,תחנת רקל''ה סיירת דוכיפת/משה דיין,Jerusalem,0.005385404249163571,0.005951736509195625,1235,429,-806,59,806
15486,צומת בני עי''ש לצפון,Center,0.012433360674434957,0.0025826055265691524,360,1164,804,1267,804
11120,מחלף מסילת ציון,Jerusalem,0.030038636849258723,0.004067209124974343,86,885,799,446,799
28438,בית ספר תיכון,South,0.005958526298105517,0.008823594005142835,1042,247,-795,366,795
24121,אלופי צה''ל/משה שרת,Center,0.005508119759165091,0.006361213851952331,1175,385,-790,-659,790
27814,קאנטרי קלאב/שדרות דוד טוביהו,South,0.01063341380937726,0.0023097518801068794,466,1251,785,1289,785
18861,צומת ראמה,North,0.014883143631137975,0.0030053333544762997,283,1067,784,486,784
4175,צומת אעבלין מערב,North,0.006080124374677638,0.009076808397388234,1016,232,-784,-529,784
23211,צומת בני עי''ש לדרום,Center,0.01639453653905928,0.00318719655240484,246,1024,778,1204,778
24467,בית משפט/טשרניחובסקי,Center,0.005916473675904757,0.008164904353060814,1050,273,-777,-678,777
16461,שדרות ירושלים/רותם,Center,0.005405470003355714,0.005835926012600071,1219,443,-776,941,776
18810,צומת טמרה,North,0.03880363396297663,0.004535070897683126,40,811,771,2478,771
28106,צומת מלאכי לצפון/כביש 40,Center,0.02941116845132954,0.004261646339387089,88,859,771,4904,771
25968,אלי כהן/יצחק בן צבי,Center,0.005682479807597683,0.00686987526272447,1102,343,-759,75,759
49563,מסוף קסטינה-מלאכי לצפון,Center,0.017520035532182336,0.0034861969909938833,215,970,755,1000,755
5294,מסעף חמדיה,North,0.006568027421556525,0.01090724960697441,921,166,-755,-383,755
6728,מסעף טל אל,North,0.03548226250449663,0.004586347415609205,54,802,748,3033,748
