stop_id,stop_name,lat,lon,region,metro,degree,community_louvain,community_lp
37328,יבנה מזרח,31.861702,34.744295,Center,Tel Aviv,2,-1,-1
37300,יבנה מערב,31.891676,34.731526,Center,Tel Aviv,2,-1,-1
37330,באר יעקב,31.932781,34.828591,Center,Tel Aviv,2,-1,-1
37350,השלום,32.073346,34.793256,Center,Tel Aviv,2,-1,-1
37348,צומת חולון,32.037036,34.776461,Center,Tel Aviv,2,-1,-1
37356,בני ברק,32.102938,34.830131,Center,Tel Aviv,2,-1,-1
40640,נתניה קריית ספיר,32.278832,34.865175,Center,Tel Aviv,2,-1,-1
37370,קיסריה פרדס חנה,32.485187,34.954099,Center,Periphery,2,-1,-1
37374,עתלית,32.692924,34.940314,North,Haifa,2,-1,-1
42286,ירושלים/יצחק נבון,31.788062,35.202545,Jerusalem,Jerusalem,2,-1,-1
42418,מזכרת בתיה,31.841507,34.855948,Center,Tel Aviv,2,-1,-1
37378,בת גלים,32.830498,34.981888,North,Haifa,2,-1,-1
37384,עכו,32.928339,35.082984,North,Haifa,2,-1,-1
41291,אחיהוד,32.91159,35.174068,North,Haifa,2,-1,-1
37392,קרית חיים,32.824918,35.06429,North,Haifa,2,-1,-1
42419,קרית מלאכי,31.747335,34.822479,Center,Periphery,2,-1,-1
37354,קרית אריה,32.106273,34.863205,Center,Tel Aviv,2,-1,-1
37352,סגולה,32.111918,34.901335,Center,Tel Aviv,2,-1,-1
37302,ראש העין צפון,32.120865,34.934527,Center,Tel Aviv,2,-1,-1
37304,כפר סבא,32.167369,34.917428,Center,Tel Aviv,2,-1,-1
42416,רעננה דרום,32.172568,34.886294,Center,Tel Aviv,2,-1,-1
37342,בת ים קוממיות,32.000989,34.759437,Center,Tel Aviv,2,-1,-1
40582,עפולה,32.622003,35.294721,North,Periphery,2,-1,-1
49447,בית הספר לרפואה,31.76408,35.151156,Jerusalem,Jerusalem,2,-1,-1
49434,צומת אורה,31.756985,35.159869,Jerusalem,Jerusalem,2,-1,-1
49468,קריית מנחם,31.75994,35.164145,Jerusalem,Jerusalem,2,-1,-1
49448,הנרייטה סאלד - מזרח,31.759818,35.168021,Jerusalem,Jerusalem,2,-1,-1
49429,גן המפלצת,31.761942,35.171456,Jerusalem,Jerusalem,2,-1,-1
49442,קריית היובל - מערב,31.767038,35.174455,Jerusalem,Jerusalem,2,-1,-1
49459,שמריהו לוין,31.768751,35.177537,Jerusalem,Jerusalem,2,-1,-1
35161,הר הרצל,31.77083,35.181578,Jerusalem,Jerusalem,2,-1,-1
35159,יפה נוף,31.776863,35.184971,Jerusalem,Jerusalem,2,-1,-1
35157,כיכר דניה,31.780579,35.188339,Jerusalem,Jerusalem,2,-1,-1
35163,החלוץ,31.782749,35.19145,Jerusalem,Jerusalem,2,-1,-1
35155,קריית משה,31.786216,35.198187,Jerusalem,Jerusalem,2,-1,-1
35154,התחנה המרכזית,31.788407,35.202566,Jerusalem,Jerusalem,2,-1,-1
35152,הטורים,31.787823,35.206852,Jerusalem,Jerusalem,2,-1,-1
35150,מחנה יהודה,31.785917,35.211488,Jerusalem,Jerusalem,2,-1,-1
35147,הדווידקה,31.784434,35.215267,Jerusalem,Jerusalem,2,-1,-1
35146,יפו - מרכז,31.782933,35.218116,Jerusalem,Jerusalem,2,-1,-1
35143,העירייה,31.779566,35.223958,Jerusalem,Jerusalem,2,-1,-1
35142,שער שכם,31.782411,35.227908,Jerusalem,Jerusalem,2,-1,-1
35140,שבטי ישראל,31.786306,35.227179,Jerusalem,Jerusalem,2,-1,-1
35137,שמעון הצדיק,31.793025,35.226378,Jerusalem,Jerusalem,2,-1,-1
35136,גבעת התחמושת,31.799077,35.232053,Jerusalem,Jerusalem,2,-1,-1
35134,גבעת המבתר,31.805507,35.234281,Jerusalem,Jerusalem,2,-1,-1
35131,א-סהל,31.811222,35.232754,Jerusalem,Jerusalem,2,-1,-1
35130,שועפאט,31.814259,35.230066,Jerusalem,Jerusalem,2,-1,-1
35128,בית חנינא,31.819714,35.229107,Jerusalem,Jerusalem,2,-1,-1
35125,יקותיאל אדם,31.819282,35.23929,Jerusalem,Jerusalem,2,-1,-1
35124,פסגת זאב - מרכז,31.823652,35.237609,Jerusalem,Jerusalem,2,-1,-1
35121,סיירת דוכיפת,31.826017,35.240205,Jerusalem,Jerusalem,2,-1,-1
35120,חיל האוויר,31.829026,35.238395,Jerusalem,Jerusalem,2,-1,-1
49450,משה דיין - צפון,31.83349,35.234725,Jerusalem,Jerusalem,2,-1,-1
49430,מזל קשת,31.837328,35.234202,Jerusalem,Jerusalem,2,-1,-1
49428,יצחק טבנקין,31.838063,35.237508,Jerusalem,Jerusalem,2,-1,-1
49453,יצחק טבנקין,31.838146,35.237574,Jerusalem,Jerusalem,2,-1,-1
49444,מזל קשת,31.837297,35.234087,Jerusalem,Jerusalem,2,-1,-1
49432,משה דיין - צפון,31.833401,35.234621,Jerusalem,Jerusalem,2,-1,-1
35119,חיל האוויר,31.828941,35.238345,Jerusalem,Jerusalem,2,-1,-1
35122,סיירת דוכיפת,31.826048,35.2401,Jerusalem,Jerusalem,2,-1,-1
35123,פסגת זאב - מרכז,31.823732,35.237517,Jerusalem,Jerusalem,2,-1,-1
35126,יקותיאל אדם,31.819349,35.239202,Jerusalem,Jerusalem,2,-1,-1
35127,בית חנינא,31.819804,35.229101,Jerusalem,Jerusalem,2,-1,-1
35129,שועפאט,31.814208,35.229962,Jerusalem,Jerusalem,2,-1,-1
35132,א-סהל,31.811181,35.232649,Jerusalem,Jerusalem,2,-1,-1
35133,גבעת המבתר,31.805482,35.234179,Jerusalem,Jerusalem,2,-1,-1
35135,גבעת התחמושת,31.79913,35.231968,Jerusalem,Jerusalem,2,-1,-1
35138,שמעון הצדיק,31.793032,35.226273,Jerusalem,Jerusalem,2,-1,-1
35139,שבטי ישראל,31.786297,35.227074,Jerusalem,Jerusalem,2,-1,-1
35141,שער שכם,31.782373,35.227812,Jerusalem,Jerusalem,2,-1,-1
35144,העירייה,31.77964,35.224019,Jerusalem,Jerusalem,2,-1,-1
35145,יפו - מרכז,31.782984,35.218215,Jerusalem,Jerusalem,2,-1,-1
35148,הדווידקה,31.784535,35.215284,Jerusalem,Jerusalem,2,-1,-1
35149,מחנה יהודה,31.78598,35.211585,Jerusalem,Jerusalem,2,-1,-1
35151,הטורים,31.787888,35.206931,Jerusalem,Jerusalem,2,-1,-1
35153,התחנה המרכזית,31.788492,35.202603,Jerusalem,Jerusalem,2,-1,-1
35156,קריית משה,31.786282,35.198114,Jerusalem,Jerusalem,2,-1,-1
35164,החלוץ,31.782839,35.191455,Jerusalem,Jerusalem,2,-1,-1
35158,כיכר דניה,31.780631,35.188253,Jerusalem,Jerusalem,2,-1,-1
35160,יפה נוף,31.776934,35.184904,Jerusalem,Jerusalem,2,-1,-1
35162,הר הרצל,31.770865,35.18148,Jerusalem,Jerusalem,2,-1,-1
49435,שמריהו לוין,31.768813,35.177653,Jerusalem,Jerusalem,2,-1,-1
49472,קריית היובל - מערב,31.766983,35.174356,Jerusalem,Jerusalem,2,-1,-1
49449,גן המפלצת,31.762049,35.171515,Jerusalem,Jerusalem,2,-1,-1
49424,הנרייטה סאלד - מזרח,31.759919,35.168051,Jerusalem,Jerusalem,2,-1,-1
49463,קריית מנחם,31.760043,35.164104,Jerusalem,Jerusalem,2,-1,-1
49461,צומת אורה,31.75706,35.159963,Jerusalem,Jerusalem,2,-1,-1
49467,בית הספר לרפואה,31.764209,35.151229,Jerusalem,Jerusalem,2,-1,-1
39067,פעמי אביב/ברכת עם,32.167612,34.875256,Center,Tel Aviv,2,-1,-1
39068,שירתי/מרכז הכפר,32.168095,34.87562,Center,Tel Aviv,2,-1,-1
39069,פעמי אביב/סמטת זהר,32.17085,34.875587,Center,Tel Aviv,2,-1,-1
14794,בית ספר ישורון/קלאוזנר,32.17489,34.874054,Center,Tel Aviv,2,-1,-1
41081,הדר העירייה,32.81498,34.997397,North,Haifa,2,-1,-1
41080,הנביאים,32.812858,34.995149,North,Haifa,2,-1,-1
41079,מסדה,32.80953,34.991994,North,Haifa,2,-1,-1
41078,ביה''ח בני ציון,32.807299,34.990084,North,Haifa,2,-1,-1
44795,טכניון מרכז,32.773845,35.026632,North,Haifa,2,-1,-1
49143,פינסקר,32.093731,34.882201,Center,Tel Aviv,2,-1,-1
49098,קרול,32.091913,34.877506,Center,Tel Aviv,2,-1,-1
49130,דנקנר,32.090949,34.872167,Center,Tel Aviv,2,-1,-1
49107,בלינסון,32.091462,34.866804,Center,Tel Aviv,2,-1,-1
49129,שחם,32.091952,34.8613,Center,Tel Aviv,2,-1,-1
49097,שנקר,32.092669,34.853254,Center,Tel Aviv,2,-1,-1
49151,בן גוריון,32.091009,34.823592,Center,Tel Aviv,2,-1,-1
49094,ביאליק,32.087285,34.812851,Center,Tel Aviv,2,-1,-1
49101,אבא הלל,32.082911,34.802729,Center,Tel Aviv,2,-1,-1
49110,ארלוזורוב,32.081554,34.796524,Center,Tel Aviv,2,-1,-1
49137,שאול המלך,32.076636,34.792005,Center,Tel Aviv,2,-1,-1
49136,יהודית,32.070168,34.788406,Center,Tel Aviv,2,-1,-1
49124,קרליבך,32.065272,34.782824,Center,Tel Aviv,2,-1,-1
49123,אלנבי,32.062791,34.775131,Center,Tel Aviv,2,-1,-1
49092,אליפלט,32.058423,34.763033,Center,Tel Aviv,2,-1,-1
49099,שלמה,32.054357,34.759484,Center,Tel Aviv,2,-1,-1
49091,אצטדיון בלומפילד,32.0503,34.758947,Center,Tel Aviv,2,-1,-1
49148,ארליך,32.046052,34.758356,Center,Tel Aviv,2,-1,-1
49133,איסקוב,32.042205,34.757079,Center,Tel Aviv,2,-1,-1
49115,הבעש''ט,32.038772,34.755811,Center,Tel Aviv,2,-1,-1
49108,מחרוזת,32.033272,34.751559,Center,Tel Aviv,2,-1,-1
49105,העצמאות,32.028191,34.748986,Center,Tel Aviv,2,-1,-1
49156,רוטשילד,32.026704,34.744437,Center,Tel Aviv,2,-1,-1
49155,ז'בוטינסקי,32.021674,34.743238,Center,Tel Aviv,2,-1,-1
49118,בלפור,32.017457,34.744716,Center,Tel Aviv,2,-1,-1
49139,בנימין,32.016384,34.748389,Center,Tel Aviv,2,-1,-1
49147,יוספטל,32.015397,34.752178,Center,Tel Aviv,2,-1,-1
49111,כ''ט בנובמבר,32.010852,34.7515,Center,Tel Aviv,2,-1,-1
49153,העמל,32.005878,34.74897,Center,Tel Aviv,2,-1,-1
49126,העמל,32.005878,34.74897,Center,Tel Aviv,2,-1,-1
49138,כ''ט בנובמבר,32.010852,34.7515,Center,Tel Aviv,2,-1,-1
49112,יוספטל,32.015397,34.752178,Center,Tel Aviv,2,-1,-1
49154,בנימין,32.016384,34.748389,Center,Tel Aviv,2,-1,-1
49113,בלפור,32.017457,34.744716,Center,Tel Aviv,2,-1,-1
49103,ז'בוטינסקי,32.021674,34.743238,Center,Tel Aviv,2,-1,-1
49104,רוטשילד,32.026704,34.744437,Center,Tel Aviv,2,-1,-1
49119,העצמאות,32.028191,34.748986,Center,Tel Aviv,2,-1,-1
49114,מחרוזת,32.033272,34.751559,Center,Tel Aviv,2,-1,-1
49144,הבעש''ט,32.038772,34.755811,Center,Tel Aviv,2,-1,-1
49090,איסקוב,32.042205,34.757079,Center,Tel Aviv,2,-1,-1
49121,ארליך,32.046052,34.758356,Center,Tel Aviv,2,-1,-1
49116,אצטדיון בלומפילד,32.0503,34.758947,Center,Tel Aviv,2,-1,-1
49122,שלמה,32.054357,34.759484,Center,Tel Aviv,2,-1,-1
49134,אליפלט,32.058423,34.763033,Center,Tel Aviv,2,-1,-1
49135,אלנבי,32.062791,34.775131,Center,Tel Aviv,2,-1,-1
49100,קרליבך,32.065272,34.782824,Center,Tel Aviv,2,-1,-1
49109,יהודית,32.070168,34.788406,Center,Tel Aviv,2,-1,-1
49149,שאול המלך,32.076636,34.792005,Center,Tel Aviv,2,-1,-1
49093,ארלוזורוב,32.081554,34.796524,Center,Tel Aviv,2,-1,-1
49150,אבא הלל,32.082911,34.802729,Center,Tel Aviv,2,-1,-1
49145,ביאליק,32.087285,34.812851,Center,Tel Aviv,2,-1,-1
49146,בן גוריון,32.091009,34.823592,Center,Tel Aviv,2,-1,-1
49128,שנקר,32.092669,34.853254,Center,Tel Aviv,2,-1,-1
49102,גשר אם המושבות,32.099237,34.846378,Center,Tel Aviv,2,-1,-1
49140,שחם,32.091952,34.8613,Center,Tel Aviv,2,-1,-1
49141,בלינסון,32.091462,34.866804,Center,Tel Aviv,2,-1,-1
49142,דנקנר,32.090949,34.872167,Center,Tel Aviv,2,-1,-1
49120,קרול,32.091913,34.877506,Center,Tel Aviv,2,-1,-1
49131,פינסקר,32.093731,34.882201,Center,Tel Aviv,2,-1,-1
49152,גשר אם המושבות,32.099237,34.846378,Center,Tel Aviv,2,-1,-1
37310,דימונה,31.068597,35.01171,South,Periphery,1,-1,-1
37312,באר שבע מרכז,31.242886,34.798546,South,Beer Sheva,1,-1,-1
37298,ראשונים,31.948927,34.802622,Center,Tel Aviv,1,-1,-1
37394,מודיעין מרכז,31.901238,35.005712,Center,Tel Aviv,1,-1,-1
37322,בית שמש,31.757821,34.989515,Jerusalem,Periphery,1,-1,-1
37382,נהריה,33.005075,35.09871,North,Periphery,1,-1,-1
41292,כרמיאל,32.924764,35.294801,North,Periphery,1,-1,-1
40583,בית שאן,32.514683,35.488106,North,Periphery,1,-1,-1
49423,הדסה עין כרם,31.764802,35.147565,Jerusalem,Jerusalem,1,-1,-1
49469,נווה יעקב - צפון,31.841008,35.240264,Jerusalem,Jerusalem,1,-1,-1
49433,נווה יעקב - צפון,31.840917,35.240159,Jerusalem,Jerusalem,1,-1,-1
49451,הדסה עין כרם,31.764771,35.147678,Jerusalem,Jerusalem,1,-1,-1
41082,עיר תחתית,32.817376,34.999771,North,Haifa,1,-1,-1
41077,מרכז הכרמל,32.804982,34.987705,North,Haifa,1,-1,-1
38016,תחנת מוניות תל אביב מסוף רדינג,32.098687,34.778095,Center,Tel Aviv,1,-1,-1
38010,תחנת מוניות תל אביב שכונת בבלי,32.096263,34.803746,Center,Tel Aviv,1,-1,-1
38015,תחנת מוניות תל אביב מסוף רדינג,32.098608,34.778279,Center,Tel Aviv,1,-1,-1
43267,תחנת מוניות תל אביב רכבת ההגנה,32.054453,34.784681,Center,Tel Aviv,1,-1,-1
38009,תחנת מוניות תל אביב שכונת בבלי,32.09595,34.803653,Center,Tel Aviv,1,-1,-1
38076,תחנת מוניות רמת גן דרך הטייסים,32.048974,34.813797,Center,Tel Aviv,1,-1,-1
37904,תחנת מוניות תל אביב הכובשים,32.068802,34.765734,Center,Tel Aviv,1,-1,-1
44793,אוניברסיטת חיפה,32.763275,35.016467,North,Haifa,1,-1,-1
44798,מרכזית המפרץ,32.793287,35.032991,North,Haifa,1,-1,-1
49132,תחנה מרכזית פתח תקווה,32.094693,34.886538,Center,Tel Aviv,1,-1,-1
49125,הקוממיות,32.002287,34.746818,Center,Tel Aviv,1,-1,-1
49096,הקוממיות,32.002287,34.746818,Center,Tel Aviv,1,-1,-1
49157,תחנה מרכזית פתח תקווה,32.094693,34.886538,Center,Tel Aviv,1,-1,-1
49106,קרית אריה,32.105931,34.861896,Center,Tel Aviv,1,-1,-1
49127,קרית אריה,32.105931,34.861896,Center,Tel Aviv,1,-1,-1
27623,מרכז רפואי סורוקה/אוניברסיטת בן גוריון,31.25922,34.798363,South,Beer Sheva,20,0,775
39133,מחלף קמה לדרום,31.442307,34.767318,South,Beer Sheva,19,0,780
26846,דואר/יצחק רגר,31.245029,34.795886,South,Beer Sheva,17,0,114
27849,צומת גילת לדרום,31.33702,34.654274,South,Beer Sheva,16,0,867
25709,שוק עירוני/בית אשל,31.240599,34.795095,South,Beer Sheva,16,0,83
26654,מרכז אורן/יצחק רגר,31.271125,34.797919,South,Beer Sheva,15,0,780
27649,מרכז אורן/יצחק רגר,31.272046,34.79807,South,Beer Sheva,15,0,199
44001,קניון הנגב/יצחק בן צבי,31.244291,34.795887,South,Beer Sheva,15,0,83
27918,ת.מרכזית באר שבע/הורדה,31.243017,34.796138,South,Beer Sheva,14,0,1041
28865,שדרות דוד חכם/תחנה מרכזית,31.241665,34.796479,South,Beer Sheva,14,0,114
27901,צומת דבירה,31.422247,34.784296,South,Beer Sheva,14,0,780
26906,מחלף מיתר לערד,31.306639,34.901729,South,Beer Sheva,14,0,159
26849,יצחק רגר/וייצמן,31.246043,34.796465,South,Beer Sheva,14,0,1041
26659,השוק העירוני/שדרות דוד חכם,31.23819,34.798108,South,Beer Sheva,14,0,2166
27654,צומת גילת/תחנת דלק,31.336806,34.651854,South,Beer Sheva,14,0,334
26707,צומת הנגב,31.067243,34.838615,South,Beer Sheva,14,0,1492
27622,מרכז רפואי סורוקה/אוניברסיטת בן גוריון,31.260299,34.79805,South,Beer Sheva,13,0,156
26122,בית רסקו/יצחק רגר,31.247534,34.797811,South,Beer Sheva,13,0,1043
28915,מרכז רפואי סורוקה/יצחק רגר,31.257796,34.798151,South,Beer Sheva,12,0,156
25712,שוק עירוני/בית אשל,31.240598,34.795585,South,Beer Sheva,12,0,1037
9056,שדרות דוד טוביהו/סוקולוב,31.245292,34.78872,South,Beer Sheva,11,0,1064
26737,מחלף מיתר לצפון,31.308517,34.9015,South,Beer Sheva,11,0,199
28222,אזור תעשיה חורה,31.293937,34.926796,South,Beer Sheva,11,0,792
27646,עיריית באר שבע/יצחק רגר,31.250113,34.798066,South,Beer Sheva,10,0,1041
28329,צומת לקיה,31.328702,34.878238,South,Beer Sheva,10,0,199
26711,צומת עומר מערב,31.269234,34.841741,South,Beer Sheva,10,0,313
27700,בטחה/כניסה ראשית,31.328925,34.633962,South,Beer Sheva,10,0,334
28744,צומת ערערה בנגב/כביש 25,31.150071,34.983628,South,Beer Sheva,9,0,143
27899,מחלף עידן הנגב לדרום,31.371602,34.792349,South,Beer Sheva,9,0,780
27778,צומת בית קמה לדרום,31.441212,34.763314,South,Beer Sheva,9,0,3381
26886,צומת מחנה נתן,31.219722,34.804661,South,Beer Sheva,9,0,778
26900,צומת מחנה נתן,31.221087,34.804745,South,Beer Sheva,9,0,1039
26121,מרכז רפואי סורוקה/יצחק רגר,31.257665,34.798444,South,Beer Sheva,9,0,3346
26557,צומת הנשיא,31.331054,34.698256,South,Beer Sheva,9,0,3381
28728,צומת ערערה בנגב,31.149654,34.984734,South,Beer Sheva,8,0,143
28794,חלפי לקייה,31.324681,34.868289,South,Beer Sheva,8,0,480
44758,מכללת קיי/יהודה הלוי,31.27112,34.781478,South,Beer Sheva,8,0,156
26705,צומת תל שבע,31.261049,34.831723,South,Beer Sheva,8,0,313
44197,שדרות דוד טוביהו/לימונית,31.259409,34.756134,South,Beer Sheva,8,0,868
27814,קאנטרי קלאב/שדרות דוד טוביהו,31.256273,34.759125,South,Beer Sheva,8,0,1508
27605,שדרות דוד טוביהו/אסף שמחוני,31.244781,34.789819,South,Beer Sheva,8,0,114
26655,השוק העירוני/שדרות דוד חכם,31.238381,34.798341,South,Beer Sheva,8,0,3389
26715,צומת עומר מערב,31.26996,34.842773,South,Beer Sheva,8,0,5861
26709,צומת הנגב,31.065848,34.838401,South,Beer Sheva,8,0,397
26665,מרכז רפואי סורוקה/בן גוריון,31.260913,34.799588,South,Beer Sheva,7,0,470
28206,צומת שרה למזרח,31.224774,34.83011,South,Beer Sheva,7,0,780
26887,צומת אוהלים (הנוקדים),31.19067,34.805491,South,Beer Sheva,7,0,1490
50472,מחלף לקיה למזרח,31.342952,34.866075,South,Beer Sheva,7,0,480
28230,מחלף מיתר לב''ש,31.306942,34.900322,South,Beer Sheva,7,0,1518
28727,צומת תל שבע,31.260674,34.83284,South,Beer Sheva,7,0,782
26915,מרכז הספורט אוניברסיטת בן גוריון,31.261391,34.806037,South,Beer Sheva,7,0,2159
26669,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,31.261086,34.800344,South,Beer Sheva,7,0,156
27817,צומת מחנה שדה תימן,31.296162,34.713571,South,Beer Sheva,7,0,3457
26438,סינמה סיטי/שדרות דוד חכם,31.234776,34.800686,South,Beer Sheva,7,0,778
25878,סורוקה מיון/יצחק רגר,31.256367,34.798679,South,Beer Sheva,7,0,3346
40150,תחנת רכבת/שדרות דוד בן גוריון,31.260328,34.809044,South,Beer Sheva,7,0,2158
26848,שדרות דוד בן גוריון/יעקב גרשפלד,31.252951,34.814632,South,Beer Sheva,7,0,2158
26706,צומת תל שבע,31.261777,34.833115,South,Beer Sheva,7,0,2169
27834,צומת מחנה שדה תימן,31.297362,34.712921,South,Beer Sheva,7,0,1065
51390,לקיה כניסה דרומית,31.32167,34.886028,South,Beer Sheva,7,0,480
51421,מחלף קריית המודיעין/כביש 60,31.286565,34.87009,South,Beer Sheva,7,0,199
34976,אזור תעשייה מיתרים ,31.374393,35.006844,South,Beer Sheva,7,0,805
26120,אוניברסיטת בן גוריון/יצחק רגר,31.2642,34.79827,South,Beer Sheva,6,0,156
28270,מחלף עידן הנגב למזרח,31.372463,34.796036,South,Beer Sheva,6,0,1188
28328,צומת לקיה,31.327815,34.879067,South,Beer Sheva,6,0,1518
28473,ת. רכבת להבים רהט,31.36902,34.798756,South,Beer Sheva,6,0,1188
51430,מחלף קריית המודיעין/כביש 60 ,31.287038,34.871137,South,Beer Sheva,6,0,1518
26883,שדרות דוד בן גוריון/האורגים,31.253969,34.814257,South,Beer Sheva,6,0,1470
26419,צרכניה,31.325574,34.675295,South,Beer Sheva,6,0,173
27854,צומת תפרח,31.3321,34.675606,South,Beer Sheva,6,0,173
26415,בית יוסף/הגבעה,31.323291,34.686189,South,Beer Sheva,6,0,334
26687,צומת נאות חובב,31.135129,34.806075,South,Beer Sheva,6,0,1490
26728,מסעף שגב שלום/כביש 25,31.221178,34.846644,South,Beer Sheva,6,0,2625
12557,צומת ערערה בנגב/כביש 25,31.146781,34.985088,South,Beer Sheva,6,0,143
11969,מגדלי רמב''ם/טוביהו,31.246145,34.783544,South,Beer Sheva,6,0,2617
38736,מחנה אריאל שרון,31.059331,34.839285,South,Beer Sheva,6,0,397
26686,צומת נאות חובב,31.136598,34.805661,South,Beer Sheva,6,0,2168
26673,צומת יצחק מצליח,31.23103,34.802674,South,Beer Sheva,6,0,1039
28472,מכללת קיי/יהודה הלוי,31.27041,34.782122,South,Beer Sheva,6,0,470
26502,מרכז קניות/דרך אליהו נאוי,31.245996,34.813434,South,Beer Sheva,6,0,393
27813,שדרות דוד טוביהו/בכור שטרית,31.254414,34.761429,South,Beer Sheva,6,0,1047
26911,מכללה טכנולוגית חיל האוויר/דרך אילן רמון,31.254233,34.756369,South,Beer Sheva,6,0,1047
44199,שדרות דוד טוביהו/לימונית,31.260093,34.755456,South,Beer Sheva,6,0,1065
27827,שדרות דוד טוביהו/מוטה גור,31.262809,34.749221,South,Beer Sheva,6,0,1065
27850,צומת תפרח מזרח,31.332052,34.674512,South,Beer Sheva,6,0,173
26772,מחצבת הר דרגות/דריג'את,31.259412,35.059566,South,Periphery,6,0,252
28228,צומת חורה,31.292852,34.922502,South,Beer Sheva,6,0,1069
28226,קופת חולים כללית,31.298715,34.938829,South,Beer Sheva,6,0,159
40444,צומת להב לצפון,31.383863,34.877757,South,Beer Sheva,6,0,1109
28233,אל עטאונה,31.298557,34.913077,South,Beer Sheva,6,0,159
26730,מסעף נבטים/כביש 25,31.21764,34.873474,South,Beer Sheva,6,0,2639
28923,בית אבות יונה/יעקב דורי,31.267499,34.784128,South,Beer Sheva,6,0,2141
26421,תפרח/יציאה,31.331124,34.675295,South,Beer Sheva,6,0,173
28710,בית ספר אבו באכר,31.247417,34.851319,South,Beer Sheva,6,0,782
40162,אצ''ל/דוד אלעזר,31.269474,34.773853,South,Beer Sheva,6,0,470
25830,המכללה הטכנולוגית/דרך המשחררים,31.251642,34.791896,South,Beer Sheva,6,0,1467
26271,ביאליק/בזל,31.248175,34.789278,South,Beer Sheva,6,0,1480
26292,מבצע יואב/מבצע קלשון,31.264158,34.779161,South,Beer Sheva,6,0,391
28471,המכללה הטכנולוגית/דרך המשחררים,31.25182,34.792427,South,Beer Sheva,6,0,1480
28926,בי''ח פסיכיאטרי/הצדיק מירושלים,31.272021,34.784382,South,Beer Sheva,6,0,5769
40152,מרכז גל/המדע,31.275015,34.803992,South,Beer Sheva,6,0,3378
45014,אורי צבי גרינברג/האנדרטה,31.27921,34.820811,South,Beer Sheva,6,0,395
45016,אורי צבי גרינברג/שדרות צה''ל,31.280157,34.821122,South,Beer Sheva,6,0,395
28765,בית ספר אלנג'אח,31.163071,35.00852,South,Beer Sheva,5,0,1522
26496,מרפאות חוץ סורוקה/אוניברסיטת בן גוריון,31.260863,34.801562,South,Beer Sheva,5,0,2159
40136,שדרות הערים התאומות/ליאו פיקרד,31.278123,34.799092,South,Beer Sheva,5,0,470
28780,מועצה מקומית,31.325599,34.872581,South,Beer Sheva,5,0,480
51391,לקיה כניסה דרומית ,31.320668,34.886994,South,Beer Sheva,5,0,1518
28231,שדרות דוד בן גוריון/דרך אליהו נאוי,31.25047,34.817906,South,Beer Sheva,5,0,313
42023,שדרות בנ''צ כרמל/דרך אליהו נאוי,31.256611,34.826946,South,Beer Sheva,5,0,313
25810,דרך אליהו נאוי/שדרות דוד בן גוריון,31.249569,34.818188,South,Beer Sheva,5,0,393
26872,שדרות דוד בן גוריון/יהושע הצורף,31.258113,34.811784,South,Beer Sheva,5,0,510
40151,תחנת רכבת/שדרות דוד בן גוריון,31.260876,34.80792,South,Beer Sheva,5,0,510
43750,יצחק רגר/ליאונרד ברנשטיין,31.252279,34.798678,South,Beer Sheva,5,0,1041
25734,משכן לאומנויות הבמה/דרך המשחררים,31.251388,34.796271,South,Beer Sheva,5,0,156
26409,תפרח כניסה,31.331496,34.675071,South,Beer Sheva,5,0,867
27873,צומת הנשיא/כביש310,31.330095,34.699301,South,Beer Sheva,5,0,173
27835,בי''ס אשל הנשיא,31.325583,34.702409,South,Beer Sheva,5,0,3457
41959,קאנטרי קלאב/אצ''ל,31.257268,34.759312,South,Beer Sheva,5,0,868
26648,צומת אלי כהן/שדרות דוד טוביהו,31.2443,34.792005,South,Beer Sheva,5,0,5853
26679,צומת יצחק מצליח,31.230321,34.803528,South,Beer Sheva,5,0,1491
28186,צומת יצחק מצליח,31.229392,34.802804,South,Beer Sheva,5,0,778
25823,בית פלט/אל אעסם,31.19052,34.935989,South,Beer Sheva,5,0,1726
50185,כביש 25/מדבריום,31.263478,34.747607,South,Beer Sheva,5,0,3993
26641,קיבוץ משאבי שדה,31.003904,34.787362,South,Periphery,5,0,397
26642,צומת משאבי שדה,31.015471,34.786144,South,Periphery,5,0,397
25739,סינמה סיטי/שדרות דוד חכם,31.235981,34.800037,South,Beer Sheva,5,0,1039
28468,ת. רכבת להבים רהט,31.369193,34.798428,South,Beer Sheva,5,0,1188
12535,צומת להבים,31.375277,34.808495,South,Beer Sheva,5,0,1188
11936,צומת להבים/31,31.375195,34.806996,South,Beer Sheva,5,0,1188
43749,יצחק רגר/שדרות שז''ר,31.251285,34.798682,South,Beer Sheva,5,0,3346
26058,קופת חולים ג/הנרייטה סולד,31.247486,34.802366,South,Beer Sheva,5,0,114
26689,מעונות הסטודנטים/שדרות בן גוריון,31.260746,34.806383,South,Beer Sheva,5,0,5856
26475,שדרות דוד בן גוריון/דרך השלום,31.25733,34.81206,South,Beer Sheva,5,0,2158
26873,שדרות דוד בן גוריון/דרך השלום,31.258157,34.811462,South,Beer Sheva,5,0,2158
26700,דרך אליהו נאוי/שדרות דוד בן גוריון,31.25016,34.819163,South,Beer Sheva,5,0,393
25770,בית נועם/שז''ר,31.245602,34.804643,South,Beer Sheva,5,0,393
