stop_id,stop_name,own_community,own_community_label,connected_communities,crossing_edges,crossing_weight,degree,weighted_degree,crossing_weight_share,lat,lon,region,metro
11294,שפע חיים/שדרות גולדה מאיר,15,Jerusalem,2,7,1525,17,5345,0.2853,31.798773,35.213278,Jerusalem,Jerusalem
38945,גשר דוד שיפמן /דרך מנחם בגין,37,Tel Aviv / Center,2,6,1489,7,2644,0.5632,32.080412,34.797359,Center,Tel Aviv
9824,טשרניחובסקי/הרצוג,11,Jerusalem,2,5,1487,7,3646,0.4078,31.76883,35.208226,Jerusalem,Jerusalem
1859,מרכז חורב/חורב,46,Haifa / North,2,4,1474,5,2948,0.5,32.784166,34.986637,North,Haifa
29634,יוסף לוי/הכובשים,24,Tel Aviv / Center,2,3,1469,7,2843,0.5167,32.065867,34.764095,Center,Tel Aviv
9421,עזה/הרב ברלין,15,Jerusalem,2,2,1448,3,2896,0.5,31.771226,35.212592,Jerusalem,Jerusalem
24091,בן גוריון/רבינוביץ,12,Tel Aviv / Center,2,3,1410,4,2820,0.5,31.998082,34.767431,Center,Tel Aviv
24092,בן גוריון/רבינוביץ,12,Tel Aviv / Center,2,3,1389,4,2778,0.5,31.99857,34.767241,Center,Tel Aviv
24143,תיאטרון חולון/קוגל,51,Tel Aviv / Center,2,2,1387,3,2774,0.5,32.026968,34.773716,Center,Tel Aviv
47982,גולדה מאיר/שלמה הלוי,41,Jerusalem,2,4,1384,7,11302,0.1225,31.799622,35.209612,Jerusalem,Jerusalem
21520,כיכר הלוחמים/קוגל,51,Tel Aviv / Center,2,2,1367,3,2734,0.5,32.028159,34.773348,Center,Tel Aviv
13042,חברת החשמל/דרך מנחם בגין,24,Tel Aviv / Center,2,2,1362,11,4910,0.2774,32.061845,34.777575,Center,Tel Aviv
24855,כיכר הלוחמים/איצטדיון,31,Tel Aviv / Center,2,3,1355,6,2710,0.5,32.029474,34.772367,Center,Tel Aviv
10519,הנביאים/הרב קוק,11,Jerusalem,2,3,1348,6,6790,0.1985,31.783673,35.221369,Jerusalem,Jerusalem
37729,מחלף גולדה מאיר/גולדה מאיר,41,Jerusalem,2,2,1299,3,2598,0.5,31.802676,35.20421,Jerusalem,Jerusalem
49988,מקווה ישראל/אריה שנקר,51,Tel Aviv / Center,2,2,1287,3,2574,0.5,32.028533,34.776774,Center,Tel Aviv
14564,אבן גבירול/שד' רוקח,24,Tel Aviv / Center,2,4,1271,8,3268,0.3889,32.09801,34.783417,Center,Tel Aviv
13479,המרד/פינס,31,Tel Aviv / Center,2,2,1251,3,2502,0.5,32.065078,34.764763,Center,Tel Aviv
11291,שפע חיים/שדרות גולדה מאיר,15,Jerusalem,2,4,1227,11,2954,0.4154,31.799332,35.213261,Jerusalem,Jerusalem
728,מחלף ראש העין מזרח,17,Tel Aviv / Center,2,6,1220,10,2424,0.5033,32.107139,34.961855,Center,Tel Aviv
13722,ויצמן/פנקס,24,Tel Aviv / Center,2,2,1175,4,2350,0.5,32.091496,34.790662,Center,Tel Aviv
35844,מטה המשטרה,34,Haifa / North,2,4,1157,5,2314,0.5,32.803135,35.010956,North,Haifa
37251,קרית מדע/גולדה מאיר,41,Jerusalem,2,4,1143,8,10958,0.1043,31.799436,35.211783,Jerusalem,Jerusalem
14142,שלונסקי/קהילת ונציה,50,Tel Aviv / Center,2,3,1120,4,2240,0.5,32.116311,34.822833,Center,Tel Aviv
14599,צומת בית דגן,12,Tel Aviv / Center,2,3,1115,6,2230,0.5,32.001227,34.820309,Center,Tel Aviv
23076,צומת כפר רות מערב,45,Tel Aviv / Center,2,3,1112,5,2956,0.3762,31.912999,35.022216,Center,Tel Aviv
24094,אהרונוביץ'/משה דיין,31,Tel Aviv / Center,2,3,1106,6,3220,0.3435,32.002074,34.767637,Center,Tel Aviv
11073,כביש 3855/רבי יוסף קארו,15,Jerusalem,2,7,1083,8,1864,0.581,31.746194,35.002247,Jerusalem,Periphery
12880,ערבי נחל/בורוכוב,25,Tel Aviv / Center,2,2,1082,6,2164,0.5,32.078332,34.800753,Center,Tel Aviv
25264,צומת גנים/הרב הרצוג,17,Tel Aviv / Center,2,2,1077,5,2720,0.396,32.096908,34.899947,Center,Tel Aviv
1246,בר יהודה/גשר פז,34,Haifa / North,2,3,1074,5,4402,0.244,32.798692,35.017746,North,Haifa
9560,בצלאל/טרומפלדור,15,Jerusalem,2,4,1056,12,5794,0.1823,31.780872,35.213538,Jerusalem,Jerusalem
