stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_use_count,degree,degree_centrality,weighted_degree,in_degree,out_degree,in_weight,out_weight,pagerank,approx_betweenness,is_articulation_point,community_id,community_size
39565,18050,הכרמים/הזית,31.312275,34.608767,18050,175,2,6.564910553093715e-05,350,1,1,175,175,1.71244544346466e-05,8.780228868670224e-06,False,48,297
14886,30418,שלום שבזי/יונה פישר,32.302833,34.910659,30418,175,2,6.564910553093715e-05,350,1,1,175,175,4.6854629564615794e-05,3.459272575369423e-05,False,2,966
14864,30392,המייסדים/שדרות בן גוריון,32.303712,34.907956,30392,175,3,9.847365829640571e-05,350,2,1,175,175,4.760213289040163e-05,9.391935628390177e-05,False,2,966
14916,30462,הרמב''ם/ניסים,32.303333,34.915401,30462,175,2,6.564910553093715e-05,350,1,1,175,175,4.423073432805323e-05,0.0,False,2,966
28545,16460,אזור התעשיה/ מצפה רמון,30.627877,34.804988,16460,175,3,9.847365829640571e-05,350,2,1,175,175,4.0059990044267675e-05,0.0,False,62,157
26694,14002,מחנה 892,30.653372,34.810638,14002,175,3,9.847365829640571e-05,350,1,2,175,175,3.908971109839575e-05,3.01462505173506e-05,False,62,157
14904,30446,סמטת השחף/סמטת הדרור,32.302582,34.913792,30446,175,2,6.564910553093715e-05,350,1,1,175,175,4.472665522260055e-05,1.5173801886925716e-06,False,2,966
27662,15373,צומת עין הבשור,31.282371,34.432937,15373,175,4,0.0001312982110618743,350,2,2,175,175,6.654789848720865e-05,7.127864935268957e-05,False,71,74
24018,36228,רוטשילד/ויצמן,32.027200,34.750433,36228,175,2,6.564910553093715e-05,350,1,1,175,175,1.0046346623812794e-05,7.52094509600741e-05,False,26,480
22737,34714,שד' העצמאות/בלפור,32.022711,34.745011,34714,175,2,6.564910553093715e-05,350,1,1,175,175,8.214634297180656e-06,6.808527214232541e-05,False,26,480
50393,37083,שדרות העצמאות/סוקולוב,32.022590,34.742463,37083,175,2,6.564910553093715e-05,350,1,1,175,175,1.2030055455483167e-05,3.500992657732377e-05,False,26,480
25357,38457,אמפי בת ים/שדרות העצמאות,32.022678,34.740397,38457,175,2,6.564910553093715e-05,350,1,1,175,175,1.5395160443389373e-05,2.2753125551758474e-06,False,26,480
22208,34175,עמק איילון/אלמוגן,31.903463,35.014369,34175,175,3,9.847365829640571e-05,350,2,1,175,175,1.9690142085829376e-05,1.4957949433232968e-05,False,33,392
41178,61239,מעבר יתיר/מצודה יהודה,31.370335,35.113064,61239,175,3,9.847365829640571e-05,350,2,1,175,175,4.512256532210156e-05,7.660436452373594e-06,False,1,1260
23069,35049,עמק איילון/כליל החורש,31.905214,35.017084,35049,175,3,9.847365829640571e-05,350,1,2,175,175,2.175024532049741e-05,2.56146224426855e-05,False,33,392
4616,55189,יצחק שמש/התומר,32.500613,35.491554,55189,175,4,0.0001312982110618743,350,2,2,175,175,3.6862396250661874e-05,0.00033877426868520057,False,52,270
26747,14106,צומת כרמים,31.326704,34.922308,14106,175,4,0.0001312982110618743,350,2,2,175,175,5.964836296485359e-05,0.0002802123807027989,False,1,1260
5752,58159,כלא צלמון,32.874696,35.447582,58159,175,3,9.847365829640571e-05,350,1,2,175,175,3.2587811634087655e-05,7.153989192226457e-05,False,25,485
46568,57497,אלפס,32.823056,35.195008,57497,175,3,9.847365829640571e-05,350,2,1,175,175,2.3822539852312278e-05,2.843460235606153e-05,False,30,412
42468,32072,עתידים/היצירה,32.194529,34.874820,32072,175,6,0.00019694731659281143,350,3,3,175,175,2.532415073939152e-05,7.180591378923399e-05,False,19,598
26774,14156,צומת כסייפה,31.256172,35.069376,14156,175,3,9.847365829640571e-05,350,1,2,175,175,3.1187729440713965e-05,0.00027199663506238076,False,51,271
26585,13739,צומת ציפורים,30.835610,34.739881,13739,175,5,0.00016412276382734285,350,3,2,175,175,4.8466160933054114e-05,1.6736641658165295e-05,False,62,157
51279,61543,חושן/בזלת,32.101526,35.180875,61543,176,3,9.847365829640571e-05,349,2,1,173,176,1.589323436487638e-05,4.57219383746133e-05,False,38,355
21387,33194,מבצע יהונתן/חבצלת,31.925853,34.854720,33194,178,7,0.00022977186935828,349,3,4,171,178,1.7276185913403296e-05,4.310534234453146e-05,False,23,504
43082,12202,מבצע נחשון/מבצע יואב,31.259416,34.781157,12202,174,2,6.564910553093715e-05,348,1,1,174,174,1.555127372763098e-05,1.0819794645458877e-05,False,1,1260
43361,12302,בית ספר אורים/דוד המלך,31.264083,34.790122,12302,174,2,6.564910553093715e-05,348,1,1,174,174,1.8496513307537243e-05,4.2344733387101075e-05,False,1,1260
10331,3117,צומת מיני ישראל,31.843570,34.969873,3117,174,2,6.564910553093715e-05,348,1,1,174,174,4.448445864940849e-05,0.00022357142728897877,False,23,504
23503,35639,בית ספר דעת זקנים/אבן גבירול,32.053985,34.959331,35639,174,3,9.847365829640571e-05,348,1,2,174,174,1.814043872142189e-05,0.00010458356547478081,False,61,164
36838,55735,בנה ביתך 6,32.738543,35.333460,55735,174,2,6.564910553093715e-05,348,1,1,174,174,1.6596733004370443e-05,9.070532272392272e-05,False,5,799
16490,32568,צומת עזריה,31.900801,34.910681,32568,174,2,6.564910553093715e-05,348,1,1,174,174,3.4199524187879974e-05,5.904166382438302e-06,False,23,504
35659,47664,החרושת/הסדנה,32.867882,35.100044,47664,174,2,6.564910553093715e-05,348,1,1,174,174,1.0270190286429881e-05,1.8067095518670903e-05,False,28,471
5019,56012,ביר אבו אל-ג'יש/דרך עפולה,32.678172,35.287120,56012,174,3,9.847365829640571e-05,348,1,2,174,174,1.65820360711627e-05,0.0006812264949166872,False,5,799
35661,47666,החרושת/המסגר,32.865702,35.100112,47666,174,2,6.564910553093715e-05,348,1,1,174,174,1.389304153693002e-05,8.613371240885849e-08,False,28,471
18663,51378,יצחק שמיר/רמב''ם,32.978759,35.545391,51378,174,2,6.564910553093715e-05,348,1,1,174,174,2.6119739170063447e-05,2.2361742187015562e-05,False,4,878
23365,35449,יונה/הרב צעירי,32.070701,34.899437,35449,174,2,6.564910553093715e-05,348,1,1,174,174,1.461619482190286e-05,1.6651589661400342e-05,False,18,605
48941,12949,היוצרים/דרך הים,31.681420,34.592153,12949,174,3,9.847365829640571e-05,348,1,2,174,174,1.485621717360698e-05,2.45149838654341e-05,False,24,486
1777,40893,בית ספר דגניה/הרב קוק,32.765577,34.972812,40893,174,2,6.564910553093715e-05,348,1,1,174,174,1.778828722229972e-05,1.6666873351114117e-05,False,39,344
16367,32441,חבקוק/מיכה,32.068800,34.899979,32441,174,2,6.564910553093715e-05,348,1,1,174,174,1.7280188777140245e-05,0.0,False,18,605
40112,18575,מבצע יואב/שאול המלך,31.262725,34.779591,18575,174,2,6.564910553093715e-05,348,1,1,174,174,1.2588335458507576e-05,1.8088079605860282e-06,False,1,1260
16365,32439,כנסת ישראל/מיכה,32.069003,34.902267,32439,174,2,6.564910553093715e-05,348,1,1,174,174,2.0006844760885634e-05,1.6423755903601318e-05,False,18,605
5414,57222,הדקל/צאלון,32.783536,35.529885,57222,174,3,9.847365829640571e-05,348,2,1,174,174,1.8430772116159056e-05,7.948792847592655e-05,False,10,692
18578,51275,הנחלים/הר וגיא,32.961167,35.507742,51275,229,5,0.00016412276382734285,348,3,2,119,229,2.1338409553173918e-05,0.00014004239933526074,True,57,186
43362,12301,אברהם אבינו/אלכסנדר ינאי,31.263450,34.793614,12301,174,2,6.564910553093715e-05,348,1,1,174,174,2.0844508019105237e-05,7.438647440319642e-05,False,1,1260
43359,12305,יצחק אבינו/אברהם אבינו,31.261532,34.794688,12305,174,2,6.564910553093715e-05,348,1,1,174,174,2.3126493889086622e-05,0.0001072034188309715,False,1,1260
26745,14100,צומת מיתר,31.323951,34.920068,14100,174,4,0.0001312982110618743,348,2,2,174,174,2.4297258932364893e-05,8.807923293978551e-05,False,1,1260
16498,32576,צומת יד רמב''ם,31.906269,34.900919,32576,174,2,6.564910553093715e-05,348,1,1,174,174,3.366937695419107e-05,3.897951194743997e-05,False,23,504
21855,33806,מחלף נשרים,31.902308,34.887332,33806,174,2,6.564910553093715e-05,348,1,1,174,174,3.667607427331205e-05,7.205485751244164e-05,False,23,504
47980,33077,ת. מרכזית רמלה/רציפים,31.927016,34.877062,33077,174,2,6.564910553093715e-05,348,1,1,174,174,7.235388319799091e-05,1.5638149175255121e-06,False,23,504
22187,34153,עמק איילון/כחלית ההרים,31.904938,35.014394,34153,174,2,6.564910553093715e-05,348,1,1,174,174,2.294791157004388e-05,3.880989123291503e-07,False,33,392
1778,40894,רמבם/הרב קוק,32.766776,34.974073,40894,174,2,6.564910553093715e-05,348,1,1,174,174,1.9199567061711176e-05,0.0,False,39,344
22186,34152,עמק איילון /צאלון,31.906213,35.016107,34152,174,3,9.847365829640571e-05,348,2,1,174,174,2.1065673276646375e-05,1.4153612799453702e-06,False,33,392
36014,47814,אלמוארס/שיישך,32.402076,35.043347,47814,174,2,6.564910553093715e-05,348,1,1,174,174,2.718209737301972e-05,9.198153585789049e-05,False,55,211
36839,55736,בנה ביתך 7,32.736461,35.337303,55736,174,2,6.564910553093715e-05,348,1,1,174,174,1.9815536231912443e-05,5.814677943337432e-05,False,5,799
890,39854,אזור תעשיה סנטרל פארק 2000,32.161272,34.935371,39854,348,2,6.564910553093715e-05,348,2,0,348,0,2.513707384200237e-05,0.0,False,12,654
5412,57220,'הדקל א,32.785413,35.527972,57220,174,2,6.564910553093715e-05,348,1,1,174,174,2.2265269215131864e-05,4.641258291092491e-05,False,10,692
12641,10746,שלום שבזי,31.071859,35.043906,10746,174,2,6.564910553093715e-05,348,1,1,174,174,2.676818874565784e-05,4.961301834750249e-05,False,44,320
36019,47819,באר אל סמאא/סנעאא,32.404126,35.036439,47819,174,2,6.564910553093715e-05,348,1,1,174,174,2.8256688200912943e-05,0.0,False,55,211
50698,14077,דרך יצחק שמיר/שלום שבזי,31.071365,35.044458,14077,174,2,6.564910553093715e-05,348,1,1,174,174,2.7773611893809042e-05,8.268836391250415e-05,False,44,320
21194,54058,מרכז חלוקת דואר,32.744105,35.338756,54058,174,4,0.0001312982110618743,348,1,3,174,174,3.2387568467404165e-05,0.00011615002742707341,False,5,799
36022,47822,מחמוד דרוויש/אלשאפעי,32.399740,35.032933,47822,174,2,6.564910553093715e-05,348,1,1,174,174,2.8212162013678315e-05,4.031984640211618e-05,False,55,211
29426,20198,הנדיב/ז'בוטינסקי,32.171634,34.829172,20198,232,5,0.00016412276382734285,348,3,2,116,232,2.5140393471833572e-05,9.934510584670113e-05,False,19,598
1779,40895,רמב''ם/מוצקין,32.768208,34.973803,40895,174,2,6.564910553093715e-05,348,1,1,174,174,2.1591684123039608e-05,1.6408472213887543e-05,False,39,344
29044,19558,אבן גבירול/אלחריזי א,31.076086,35.042373,19558,174,2,6.564910553093715e-05,348,1,1,174,174,2.004245022245218e-05,4.961301834750249e-05,False,44,320
29043,19557,אבן גבירול /גני ילדים,31.075864,35.043623,19557,174,2,6.564910553093715e-05,348,1,1,174,174,2.1583291069367e-05,1.653767278250083e-05,False,44,320
29274,19788,אבן גבירול/אלחריזי ב,31.074127,35.043861,19788,174,2,6.564910553093715e-05,348,1,1,174,174,2.3498122027270065e-05,0.0,False,44,320
25861,11325,אבן עזרא/שלום שבזי,31.073322,35.042939,11325,174,2,6.564910553093715e-05,348,1,1,174,174,2.4584605363475304e-05,1.653767278250083e-05,False,44,320
36941,55745,בנה ביתך 12,32.736004,35.339618,55745,174,2,6.564910553093715e-05,348,1,1,174,174,3.735945127514459e-05,2.6704772506321377e-05,False,5,799
36940,55744,בנה ביתך11,32.736501,35.337399,55744,174,2,6.564910553093715e-05,348,1,1,174,174,3.611354806464559e-05,5.730614432175136e-05,False,5,799
17451,47355,חבצלת/שדרות קק''ל,32.465093,34.976954,47355,174,4,0.0001312982110618743,348,2,2,174,174,2.8504461917479317e-05,0.00046726440224619843,False,34,385
15650,31385,דרך קנדה/יהודה עמיחי,31.794859,34.709773,31385,174,4,0.0001312982110618743,348,3,1,174,174,3.718616914084975e-05,0.0002564050035340869,False,69,107
37271,57982,כביש 90/תל תאומים,32.450651,35.488216,57982,174,4,0.0001312982110618743,348,1,3,174,174,1.9875284714600466e-05,6.345873087849254e-05,False,52,270
20275,53135,כביש 90/שדי תרומות,32.440643,35.486062,53135,174,4,0.0001312982110618743,348,2,2,174,174,3.782152751955604e-05,4.328881615563671e-05,False,52,270
21059,53923,רואוס אל-ג'באל/עבאס,32.710676,35.299627,53923,174,5,0.00016412276382734285,348,4,1,174,174,3.201931871191567e-05,0.0006075295093731576,False,5,799
19849,52706,כניסה מזרחית,32.829096,35.181360,52706,174,8,0.0002625964221237486,348,4,4,174,174,2.6062079135399343e-05,0.001461711441650793,False,30,412
43613,12393,אליהו מויאל/שדרות גולדה מאיר,31.262135,34.769752,12393,174,2,6.564910553093715e-05,348,1,1,174,174,7.836654281213138e-06,3.0824934728695306e-05,False,1,1260
39114,30116,כיכר המייסדים,32.270655,34.881367,30116,174,4,0.0001312982110618743,348,3,1,174,174,5.083514573532691e-05,0.0,False,2,966
35663,47668,החרושת/בעלי המלאכה,32.862644,35.100094,47668,174,2,6.564910553093715e-05,348,1,1,174,174,1.690977538656747e-05,1.5094383758739608e-05,False,28,471
26748,14108,צומת כרמים,31.327374,34.923257,14108,174,4,0.0001312982110618743,348,2,2,174,174,3.195898030060099e-05,0.0001287716576535338,False,1,1260
36840,55737,בנה ביתך 8,32.735948,35.339700,55737,174,2,6.564910553093715e-05,348,1,1,174,174,2.258901674157745e-05,2.5674369855234586e-05,False,5,799
39190,40231,באר אלסמאא,32.404059,35.038908,40231,174,2,6.564910553093715e-05,348,1,1,174,174,2.819784368758911e-05,2.583084472788716e-05,False,55,211
25043,38033,צומת בן נון,31.865081,34.953868,38033,174,2,6.564910553093715e-05,348,1,1,174,174,4.311324162034611e-05,0.00015742073615897557,False,23,504
22409,34380,מג''ב משמר אילון,31.862296,34.955828,34380,174,2,6.564910553093715e-05,348,1,1,174,174,4.105174782296509e-05,0.00019049608172397724,False,23,504
36017,47817,אלמוארס/באר אלסמאא,32.403170,35.042289,47817,174,2,6.564910553093715e-05,348,1,1,174,174,2.7982826812937134e-05,5.8906190292888755e-05,False,55,211
36028,47828,באר אלבום/אלשייך אבו עלא,32.396255,35.039041,47828,174,2,6.564910553093715e-05,348,1,1,174,174,4.283346870849884e-05,0.00039485547567174825,False,55,211
1610,40716,וייצמן י''א,32.419496,35.045116,40716,174,2,6.564910553093715e-05,348,1,1,174,174,2.5513065560287818e-05,9.080537196384087e-05,False,55,211
36020,47820,נאבלס/דאר אלסנאם,32.402104,35.035684,47820,174,2,6.564910553093715e-05,348,1,1,174,174,2.6737650473725984e-05,7.244500837114516e-06,False,55,211
36043,47843,מרכז הלב/ביר באקה,32.412082,35.039320,47843,174,2,6.564910553093715e-05,348,1,1,174,174,1.6603843187628883e-05,0.0,False,55,211
3847,42985,אוניברסיטת חיפה/בניין אשכול א,32.762896,35.017255,42985,174,5,0.00016412276382734285,348,2,3,174,174,9.842399728476051e-06,4.941808946204373e-06,False,31,409
36046,47846,צומת מסגד סיראט,32.412718,35.048513,47846,174,2,6.564910553093715e-05,348,1,1,174,174,2.7137141913108087e-05,6.404438627571421e-05,False,55,211
40553,40602,אלחכמה/אבן חנבל,32.420633,35.050596,40602,174,2,6.564910553093715e-05,348,1,1,174,174,2.708268093846405e-05,2.1063048542890916e-06,False,55,211
44450,43551,בי''ס אלחכמה/אלמעסרה,32.419736,35.051246,43551,174,2,6.564910553093715e-05,348,1,1,174,174,2.6977892528883923e-05,0.0,False,55,211
42589,43238,בית הבד/אלמעסרה,32.415878,35.050391,43238,174,2,6.564910553093715e-05,348,1,1,174,174,2.6428644871439775e-05,3.0969040710712566e-05,False,55,211
15660,31396,פינס/שדרות בן גוריון,31.805993,34.777255,31396,197,4,0.0001312982110618743,348,2,2,151,197,2.4137080807125005e-05,3.102665485758886e-05,False,7,785
3826,42964,פרץ חיות/טשרניחובסקי,32.820925,34.973350,42964,174,3,9.847365829640571e-05,348,1,2,174,174,1.3543725598320054e-05,1.8860283397768302e-06,False,22,552
21570,33409,צומת גזר,31.887893,34.928282,33409,174,2,6.564910553093715e-05,348,1,1,174,174,3.900670335728041e-05,9.380112002259885e-06,False,23,504
11162,5525,מלון נווה אילן,31.807622,35.076640,5525,347,2,6.564910553093715e-05,347,1,1,187,160,2.8878014184416385e-05,1.8084037250407488e-06,False,61,164
41509,61277,נוף הרודיון,31.679389,35.143972,61277,173,2,6.564910553093715e-05,346,1,1,173,173,1.9448522570795156e-05,3.3866536797270816e-05,False,13,637
40632,54769,אכסאל אזה''ת,32.679397,35.316747,54769,236,2,6.564910553093715e-05,346,1,1,236,110,3.376924496709703e-05,0.00019834871293511933,False,5,799
16200,32264,צומת בית דגן/כביש 44,32.002670,34.819925,32264,173,2,6.564910553093715e-05,346,1,1,173,173,1.5434200155620446e-05,2.1070356296788065e-07,False,40,341
21580,33419,צומת מושב עזריה,31.901542,34.909767,33419,173,2,6.564910553093715e-05,346,1,1,173,173,3.386424490393121e-05,0.00013097241107505304,False,23,504
41508,61278,נוף הרודיון/אלוני ממרא,31.681780,35.144910,61278,173,2,6.564910553093715e-05,346,1,1,173,173,2.185823661523472e-05,7.91191232269147e-07,False,13,637
16451,32527,שבזי/היסמין,31.876059,34.747575,32527,173,4,0.0001312982110618743,346,2,2,173,173,2.2008805608014404e-05,9.908514777980389e-06,False,50,272
27072,14665,השבטים/אשר,31.649727,34.583961,14665,173,2,6.564910553093715e-05,346,1,1,173,173,2.0750533456427618e-05,0.0,False,24,486
41507,61279,אלוני ממרא/נוף הרודיון,31.681542,35.144184,61279,173,2,6.564910553093715e-05,346,1,1,173,173,2.3387540603633495e-05,0.0,False,13,637
41506,61280,אלוני ממרא/דרך האבות,31.679946,35.143274,61280,173,2,6.564910553093715e-05,346,1,1,173,173,2.4912407701292158e-05,3.228415433273251e-05,False,13,637
36837,55734,בנה ביתך 5,32.736448,35.329247,55734,174,2,6.564910553093715e-05,346,1,1,172,174,1.3358240531177397e-05,0.0001233930665830844,False,5,799
39359,18336,עולי הגרדום/יגאל אלון,31.313833,34.623848,18336,173,2,6.564910553093715e-05,346,1,1,173,173,1.4683695319403432e-05,0.0,False,48,297
2416,41547,רמבם/השחרור,32.764093,34.974758,41547,173,3,9.847365829640571e-05,346,1,2,173,173,2.3233661997077875e-05,4.631009809702423e-05,False,39,344
40601,54764,אלמגידל 1,32.711657,35.262916,54764,173,2,6.564910553093715e-05,346,1,1,173,173,2.787387352615022e-05,0.0,False,5,799
39418,18064,הכרמים/בן שמן,31.311153,34.609175,18064,173,2,6.564910553093715e-05,346,1,1,173,173,1.7046322386136615e-05,2.013639048530346e-07,False,48,297
21504,33319,מרגולין/רמב''ם,31.934856,34.809231,33319,173,3,9.847365829640571e-05,346,2,1,173,173,1.9902395647047195e-05,0.0001268409822447455,False,23,504
40626,54780,פאדל אבו ראס 3,32.712061,35.260783,54780,173,2,6.564910553093715e-05,346,1,1,173,173,2.8719558772322812e-05,3.294614499638837e-05,False,5,799
39417,18065,התירוש/הכרמים,31.313321,34.609924,18065,173,2,6.564910553093715e-05,346,1,1,173,173,1.904736854500273e-05,3.195032263800385e-05,False,48,297
39416,18066,התירוש/פרי מגדים,31.313489,34.611677,18066,173,2,6.564910553093715e-05,346,1,1,173,173,2.1093686642293082e-05,6.502566820300552e-05,False,48,297
39364,18328,גולומב/יהודה הלוי,31.313278,34.617669,18328,173,2,6.564910553093715e-05,346,1,1,173,173,1.5268727696041043e-05,3.3916013729702635e-05,False,48,297
43357,12307,יהודה/אלעזר בן יאיר,31.254768,35.203737,12307,173,3,9.847365829640571e-05,346,2,1,173,173,1.6620335360898435e-05,4.655150965018247e-05,False,51,271
40608,54757,מופלח סעיד 2,32.712817,35.258701,54757,173,2,6.564910553093715e-05,346,1,1,173,173,3.106363715529588e-05,3.320454613361495e-05,False,5,799
40603,54762,מופלח סעיד 1,32.713097,35.261555,54762,173,2,6.564910553093715e-05,346,1,1,173,173,2.8773164953702394e-05,1.2920056861328773e-07,False,5,799
40605,54760,פאדל אבו ראס 2,32.711780,35.258285,54760,173,2,6.564910553093715e-05,346,1,1,173,173,2.847290614509475e-05,6.602149056139004e-05,False,5,799
40610,54755,פאדל אבו ראס 1,32.713070,35.255641,54755,173,2,6.564910553093715e-05,346,1,1,173,173,2.7540576402702153e-05,9.909683612639169e-05,False,5,799
44259,1452,שדרות משה דיין/דרך מעלה אדומים,31.808795,35.240355,1452,173,3,9.847365829640571e-05,346,1,2,173,173,8.457606177098121e-06,0.0001895427524744265,False,8,738
5580,57472,הנרייטה סאלד/קרן היסוד,33.199581,35.575858,57472,173,5,0.00016412276382734285,346,3,2,173,173,4.25855745860741e-05,3.5899695235536455e-05,False,4,878
19039,51785,שכונה מערבית ב,32.719076,35.257944,51785,173,2,6.564910553093715e-05,346,1,1,173,173,2.7379780030054132e-05,2.851025880733216e-06,False,5,799
40609,54756,מופלח סעיד 3,32.713545,35.257099,54756,173,2,6.564910553093715e-05,346,1,1,173,173,2.8331785024593928e-05,6.62798916986166e-05,False,5,799
3337,42471,רמבם/מוצקין,32.767815,34.973850,42471,173,2,6.564910553093715e-05,346,1,1,173,173,1.8326972439819126e-05,0.0,False,39,344
39421,18060,גולומב/מבצע קדש,31.315725,34.619151,18060,173,2,6.564910553093715e-05,346,1,1,173,173,1.255001332115516e-05,6.69913592947043e-05,False,48,297
3338,42472,רמבם/הרב קוק,32.765808,34.974083,42472,173,2,6.564910553093715e-05,346,1,1,173,173,1.9668415529091813e-05,1.3751554806475719e-05,False,39,344
22410,34381,מג''ב משמר אילון,31.862652,34.955719,34381,173,2,6.564910553093715e-05,346,1,1,173,173,1.587377643313139e-05,0.0003367736897593003,False,23,504
39419,18063,התמר/הכרמים,31.308914,34.610144,18063,173,2,6.564910553093715e-05,346,1,1,173,173,1.4942009733146987e-05,1.3263868318508322e-06,False,48,297
34983,63903,צומת חטיבה שבע,31.835518,34.977318,63903,173,2,6.564910553093715e-05,346,1,1,173,173,1.2695037754863017e-05,0.0003698490353243019,False,23,504
21577,33416,צומת גזר,31.888680,34.926937,33416,173,2,6.564910553093715e-05,346,1,1,173,173,3.025221315942157e-05,2.252457685146049e-05,False,23,504
39420,18061,גולומב/אבו חצירא,31.311745,34.614860,18061,173,2,6.564910553093715e-05,346,1,1,173,173,1.803249191518527e-05,1.3574704391541316e-06,False,48,297
21579,33418,צומת בית חשמונאי,31.892688,34.918770,33418,173,2,6.564910553093715e-05,346,1,1,173,173,3.391069735745029e-05,9.789706551005136e-05,False,23,504
4171,54196,צומת אבליים,32.824051,35.153035,54196,173,7,0.00022977186935828,346,4,3,173,173,1.7082863139041418e-05,0.010265046187031553,False,30,412
16803,32926,רמז/עולי הגרדום,31.962872,34.792664,32926,173,6,0.00019694731659281143,346,3,3,173,173,2.7638522795906848e-05,0.0002143231604255161,False,15,630
28076,15863,דוד המלך/אסא,31.617488,34.758984,15863,173,2,6.564910553093715e-05,346,1,1,173,173,1.795827800696227e-05,1.6413893082815275e-05,False,7,785
28077,15864,דוד המלך/יהושפט,31.616822,34.756939,15864,173,2,6.564910553093715e-05,346,1,1,173,173,2.0376411251773835e-05,0.0,False,7,785
27161,14765,תיכון מקיף שלאון,31.611046,34.774527,14765,173,2,6.564910553093715e-05,346,1,1,173,173,1.4009352525220208e-05,6.054270186493593e-05,False,7,785
17946,50531,אל ג'בל א,32.934891,35.273445,50531,265,3,9.847365829640571e-05,346,2,1,81,265,2.8713866425461688e-05,2.567085635031404e-05,False,3,895
41504,61282,דרך האבות/אלוני ממרא,31.678377,35.141734,61282,173,2,6.564910553093715e-05,346,1,1,173,173,2.5951404970806133e-05,6.535949989773419e-05,False,13,637
47917,31100,ת. מרכזית רחובות/רציפים,31.893459,34.807735,31100,228,4,0.0001312982110618743,345,1,3,117,228,1.0867976322990735e-05,7.19795745113307e-07,False,27,476
21193,54057,בנק מרכנתיל,32.742947,35.338609,54057,172,5,0.00016412276382734285,344,3,2,172,172,3.6158385918256765e-05,0.0006414647330112064,False,5,799
28481,16370,צומת רהט דרום,31.371342,34.783933,16370,172,4,0.0001312982110618743,344,2,2,172,172,3.3944681269093316e-05,0.024336663954305816,False,49,294
13343,23062,חזון אי''ש/דסלר,32.082151,34.835197,23062,172,4,0.0001312982110618743,344,2,2,172,172,8.282834912033538e-06,2.878457243684355e-06,False,36,368
5911,58323,כפר כנא ח'/מעון,32.760570,35.346641,58323,172,2,6.564910553093715e-05,344,1,1,172,172,2.0733721919525596e-05,6.632915366987788e-05,False,5,799
28764,19275,אזור תעשייה,31.161779,35.015954,19275,172,3,9.847365829640571e-05,344,2,1,172,172,3.765862287911437e-05,0.00017630937684323702,False,51,271
26140,13127,בן עמי / הרצל,31.786408,34.636064,13127,172,2,6.564910553093715e-05,344,1,1,172,172,1.4587016753189596e-05,0.007819700378067094,False,20,581
19148,51917,בית ספר אל רואא,32.706496,35.195716,51917,172,2,6.564910553093715e-05,344,1,1,172,172,2.235389773009285e-05,1.4646893852092945e-05,False,45,314
41382,31710,שבטי ישראל/תנועת הנוער,31.884187,35.002854,31710,172,3,9.847365829640571e-05,344,1,2,172,172,2.915576138358607e-05,0.00013789550354488485,False,33,392
41379,31714,שבטי ישראל/ראובן,31.883248,35.000043,31714,172,3,9.847365829640571e-05,344,2,1,172,172,2.656003277592278e-05,0.00017097084910988646,False,33,392
51172,58811,חט''ב/תיכון מקיף,32.818971,35.189605,58811,172,3,9.847365829640571e-05,344,1,2,172,172,2.9713972218240418e-05,9.809873110369376e-05,False,30,412
40513,54717,אולם ספורט דרומי,32.816654,35.188648,54717,172,3,9.847365829640571e-05,344,2,1,172,172,2.8829703614458728e-05,5.509068525401524e-05,False,30,412
39633,52526,אלחריק ד,32.896923,35.394171,52526,172,3,9.847365829640571e-05,344,1,2,172,172,3.929137434582918e-05,0.00019138458561453165,False,25,485
39632,52527,אלחריק ג,32.896669,35.394320,52527,172,3,9.847365829640571e-05,344,2,1,172,172,3.8660129399500825e-05,7.755056031561136e-05,False,25,485
20054,52913,מסעף חספין,32.833712,35.799242,52913,172,4,0.0001312982110618743,344,2,2,172,172,5.0075685195287056e-05,1.6403687007642607e-05,False,4,878
40493,54721,טיפת חלב,32.928462,35.147494,54721,172,2,6.564910553093715e-05,344,1,1,172,172,2.8457117948682412e-05,2.4401470867713663e-06,False,3,895
43908,56363,מסעף אזור תעשיה,32.941426,35.170991,56363,208,2,6.564910553093715e-05,344,1,1,136,208,2.5293297084168802e-05,3.307534556500166e-05,False,53,247
34340,63102,האורן/מבוא אורנים,32.128794,34.995325,63102,172,6,0.00019694731659281143,344,2,4,172,172,3.840529833631219e-05,0.00031425789268247115,False,38,355
21648,33500,שער ירושלים/4313,31.951196,34.849510,33500,172,5,0.00016412276382734285,344,3,2,172,172,2.6450622348706226e-05,0.0012256569388193793,False,23,504
49427,13592,תל גבעון/תל לכיש,31.059808,35.037420,13592,172,5,0.00016412276382734285,344,4,1,172,172,2.1626238241355713e-05,6.412963967580584e-05,False,44,320
50696,14079,תל גבעון/תל שילה,31.062110,35.040588,14079,172,3,9.847365829640571e-05,344,1,2,172,172,2.566827225257095e-05,6.613868768884419e-05,False,44,320
48071,12827,תל גבעון,31.060142,35.038671,12827,172,2,6.564910553093715e-05,344,1,1,172,172,2.3871278280837222e-05,3.30633421238425e-05,False,44,320
39630,52529,אלחריק ב,32.894614,35.395434,52529,172,3,9.847365829640571e-05,344,1,2,172,172,2.6886173935213464e-05,0.0,False,25,485
39631,52528,אלחריק א,32.895520,35.394079,52528,172,3,9.847365829640571e-05,344,2,1,172,172,2.6487039326343687e-05,7.812761688297033e-07,False,25,485
