from_stop,to_stop,trip_frequency
9423,51358,349
9423,9428,353
9636,10165,1666
9636,37257,137
9636,10402,294
10165,10263,3203
10263,9884,3116
10263,9820,54
10263,10136,33
9884,10136,3615
10136,9586,1647
10136,11793,633
10136,10681,1368
9586,11799,1828
9586,10588,826
11799,11510,1828
11510,42300,1086
11510,9432,742
42300,9181,1324
42300,48481,1608
42300,10846,692
8857,9681,587
8857,9909,796
8857,10186,3
9681,50932,725
9681,11742,54
9681,11726,829
9681,10647,44
9681,10123,4
9681,9644,68
50932,11742,1584
11742,10123,1673
11742,8743,308
11742,10124,38
10123,10124,1675
10123,8743,4
10123,8782,2
10124,9711,529
10124,10166,1184
9711,9884,487
9711,9465,865
11793,10588,1722
9560,9561,930
9560,50150,587
9560,11849,1200
9560,10754,4
9560,8734,145
9560,48481,19
9560,13320,6
9560,8749,6
9561,9558,937
9558,9556,937
9556,9427,640
9556,9554,297
9427,9424,640
9424,9421,1448
9424,9420,297
9421,9544,1197
9421,9824,251
9552,9894,1077
9552,10179,736
9552,8750,1013
9552,10446,282
9552,10281,18
9894,9741,828
9894,42453,160
9894,9742,366
9894,9782,2
9894,10594,238
9894,8963,287
9741,9297,750
9741,11905,68
9741,9582,299
9297,9298,750
9298,10704,750
10704,11228,1164
10704,9303,652
10704,11229,187
11228,9296,910
11228,9510,635
11228,41933,309
11228,11226,6
11228,9300,249
9296,11226,910
11226,9866,1116
11226,11224,91
11226,11225,12
9866,10224,1207
10224,9867,1127
10224,9863,80
9867,9864,73
9710,11702,1013
11702,10629,1100
10629,9674,1030
10629,34268,70
9674,10773,953
9674,11507,1530
9674,34268,489
10773,10322,825
10773,11843,288
10322,10514,804
10514,10775,3400
10514,40026,2133
10514,11865,611
10514,10776,595
10775,10757,2544
10775,10754,982
10775,9048,809
10775,44961,1286
10775,10236,775
10775,8703,46
10775,8617,6
10775,8667,574
10775,40026,1703
10775,11734,226
10775,10776,419
10775,41133,70
10775,49168,50
49354,10786,2256
10786,9589,2247
10786,8960,17
9589,9485,2238
9589,9623,25
9589,9483,14
9485,9623,3341
9485,49359,8
9485,9691,281
9623,9489,598
9623,9700,2873
9623,11928,65
9489,9490,883
9490,11512,883
11512,34267,879
11512,9609,4
34267,9609,1259
34267,11445,273
9609,9494,1542
9494,8854,1261
9494,48365,281
8854,8855,1351
8855,9503,1351
9503,9504,2748
9504,9505,2748
9505,43847,2516
9505,10517,220
9505,8131,12
43847,43850,2695
43847,43848,65
43850,43851,2695
43851,43848,2695
43848,43852,180
3974,2381,2103
3974,16964,442
3974,3847,22
3974,2378,32
2381,1267,1945
2381,2378,10
2381,3860,6
2381,3847,152
1267,3860,2254
1267,3779,128
1267,2066,42
1267,3983,6
3860,3898,6
3860,2855,1199
3860,3983,885
3860,2767,170
3898,1296,286
3898,48886,167
3898,1330,24
3898,2392,16
1296,3999,1304
1296,19456,127
1296,23129,96
1296,19799,63
1296,1636,66
1296,7562,4
1296,16929,14
1296,15176,12
3999,2394,1108
3999,42810,254
3999,4882,36
2394,42806,1058
2394,42805,186
42806,1479,1058
1479,3891,1046
1479,2419,12
3891,3885,1444
3885,18793,1258
3885,1764,163
3885,43862,12
3885,17888,14
18793,17888,1374
18793,6936,27
17888,18913,1118
17888,20224,270
18913,18914,1224
18913,20655,1
18913,7179,3
18914,18915,1158
18914,6916,66
18915,21298,1138
18915,49788,20
21298,19488,1139
21298,39998,20
19488,4205,894
19488,19725,265
19488,20891,65
4205,18972,937
4205,47177,20
18972,21276,6
18972,4213,900
18972,6019,51
21276,19372,1065
21276,20946,2
19372,20945,1071
19372,38197,29
19372,20944,90
20945,20946,1037
20945,21288,29
20945,20957,34
20946,20957,1039
20957,20981,1073
20981,18238,1155
20981,18264,8
18238,18239,1358
18238,18366,186
18239,4859,645
18239,4703,134
18239,18366,545
18239,5168,34
4859,21009,1408
21009,19396,1113
21009,21013,326
19396,19616,1549
19616,18195,982
19616,4479,133
19616,18363,128
18195,21062,2143
18195,4924,42
21062,4806,2143
4806,4203,2143
4203,4161,1146
4203,21086,708
4203,21097,289
4161,21097,1146
21097,18199,1533
21097,43910,147
18199,21080,1562
21080,4160,870
21080,21074,303
21080,21070,389
4160,21085,780
4160,21087,118
4160,21095,17
14021,14040,2274
14040,14032,1041
14040,14033,817
14040,14042,418
14040,13038,5
14032,14029,1781
14032,13337,2
14029,13339,1383
14029,13337,396
13339,14344,840
13339,14047,1034
13339,13152,33
13339,14028,280
13339,14038,563
13339,29477,3
14344,14027,1927
14344,29474,30
14027,29477,731
14027,29474,1013
14027,13338,177
29477,14045,2505
29477,29432,113
29477,13287,9
29477,33862,6
29477,14046,6
14045,33862,735
14045,14046,479
14045,29432,790
14045,13251,641
33862,29432,1786
29432,13334,654
29432,13174,4060
29432,13983,5
13334,29347,1046
13334,29348,14
13334,13976,4
29347,29348,518
29347,13971,410
29347,13104,93
29347,13364,20
29347,13285,6
29348,13956,781
29348,13364,14
29348,13968,3
29348,13104,3
13956,13364,966
13956,12938,263
13364,13952,518
13364,13104,482
13952,13931,652
13952,13934,211
13931,13929,1487
13929,13842,652
13929,13841,656
13929,13843,474
13929,13838,179
13842,13927,1274
13927,13923,1274
13923,13918,1274
13918,50332,1274
50332,12889,1238
50332,50385,3390
50332,42877,407
50332,29325,725
50332,13214,100
50332,14537,56
12889,13725,1275
12889,13726,611
12889,42858,291
12889,13713,26
12889,13127,68
12889,12841,36
12889,13730,6
13725,12841,1053
13725,13238,353
13725,13127,42
13725,13129,22
12841,13706,423
12841,12834,1309
12841,13127,22
12841,13129,14
13706,13678,423
13678,13667,423
13667,50608,600
13667,13652,622
13667,29490,227
50608,44473,592
50608,12862,8
44473,44472,1694
44473,12862,169
44472,13649,1694
44472,44471,443
13649,44469,1694
44469,44465,1968
44465,44466,4767
44466,14319,2510
44466,13481,825
44466,13483,696
44466,14508,436
44466,13482,282
44466,13269,18
14205,13029,1945
14205,14207,582
14205,42528,443
14205,13187,64
13029,13028,3403
13028,13245,2190
13028,14081,1225
13028,13977,3
13245,14081,2190
13245,13219,272
14081,14008,2399
14081,13097,12
14081,29457,27
14081,13053,684
14081,12973,158
14081,13348,135
14008,12973,1132
14008,13097,1028
14008,14533,101
14008,13135,105
14008,13053,33
12973,13053,2201
12973,43314,182
13053,13090,2102
13053,13203,1080
13053,40636,857
13053,14577,37
13090,13203,1318
13090,40636,880
13090,14577,158
13090,44374,301
13203,13240,1643
13203,13960,1191
13203,13247,917
13203,44378,280
13203,14315,74
13240,13247,2692
13247,14477,696
13247,12940,763
13247,13979,506
13247,13207,2917
13247,13290,564
13247,29413,92
14477,13101,1937
14477,13481,5
13101,38940,3468
13101,13199,480
38940,13026,1873
38940,13199,2164
13026,13933,587
13026,13199,1128
13026,13925,1070
13933,13931,835
13933,13930,474
13933,13932,224
13841,13839,211
13841,13838,954
13839,13886,1455
13886,13888,515
13886,13894,940
13888,13876,578
13876,13875,578
13875,43231,578
43231,14548,211
43231,12815,505
43231,12816,304
43231,12836,63
14548,12840,211
14548,13817,545
12840,13807,459
12840,13261,336
13807,13805,600
13805,13200,211
13805,13804,248
13805,12983,141
13200,13173,315
13200,13788,113
13200,12885,101
13173,12988,968
13173,13787,931
13173,13083,126
12988,13083,1683
13083,12968,836
13083,12999,857
13083,13095,104
13083,13042,6
13083,12975,12
13083,13319,16
12968,13328,981
12968,12975,187
13328,12975,981
13328,51964,272
12975,13319,448
12975,12952,607
12975,13295,57
12975,13322,315
12975,47432,770
12975,14595,377
12975,13632,533
12975,29482,148
12975,29310,16
12975,13042,12
12975,12945,7
12975,42877,12
37534,13321,363
13321,13632,2253
13632,13322,3012
13632,12945,312
13322,29483,3720
13322,29322,1798
13322,12932,829
13322,48363,24
13322,13320,175
13322,14475,66
13322,13004,46
13322,12945,54
29483,48363,5103
29483,12932,317
48363,13320,3276
48363,13204,1929
48363,14549,762
48363,12824,838
13320,12890,1453
13320,51641,1902
13320,49715,553
13320,38947,252
13320,14339,90
13320,13354,953
13320,42877,144
12890,38945,1155
12890,37528,2772
12890,14339,125
12890,14542,20
12890,13319,10
38945,12880,870
38945,13060,426
38945,13113,26
12880,12854,727
12880,42261,141
12880,13260,2
12880,14542,212
12854,13260,1328
13260,13834,1471
13834,13836,1191
13834,42273,141
13834,12826,139
13836,13839,1244
13836,13840,1144
13894,13905,363
13894,13896,1174
13905,13910,512
13910,14023,363
13910,29346,149
14023,14589,901
14589,14015,363
14589,14024,454
14589,14014,84
14015,14019,1408
14019,14020,1408
14020,14022,1390
14020,14042,18
14022,14018,1372
13112,12981,2314
13112,13044,168
13112,15831,24
12981,12969,2022
12981,13044,292
12981,13082,264
12969,13082,2502
13082,13161,2245
13082,13768,808
13082,13081,102
13161,13081,2245
13081,13162,2347
13162,13618,1142
13162,13267,1205
13618,13615,1659
13618,13605,627
13615,13617,2037
13617,13610,2037
13610,13607,1327
13610,13063,710
13607,13603,2544
13603,42863,1976
13603,47432,326
13603,29591,63
13603,13246,179
13603,50875,202
42863,13523,2636
42863,13522,772
13523,13501,1934
13523,13150,595
13523,33861,890
13501,47423,1176
13501,50501,188
13501,13494,570
47423,47398,3261
47398,13075,1778
47398,13122,1465
47398,47429,18
13075,13512,2464
13512,50497,2131
13512,14335,345
50497,13540,2032
50497,13091,302
13540,13483,1511
13540,14319,1210
13540,29634,212
13483,13488,900
13483,13089,389
13483,14508,615
13483,29634,804
13483,13478,423
13488,47424,1707
13488,44467,1973
47424,44468,1707
44468,44464,1776
44468,13556,1904
44464,44470,1814
44470,51963,2020
44470,44471,199
51963,44471,2020
44471,12862,1803
44471,50609,859
12862,13308,1368
12862,12839,582
12862,44474,30
13308,13307,1398
13307,13085,1398
13085,14472,1398
14472,13700,1160
14472,44660,838
14472,13740,783
14472,13701,451
14472,29339,9
14472,29340,7
14472,13946,6
13700,13701,24
24660,13419,2477
24660,13417,353
24660,24157,1734
13419,13421,1939
13419,33841,1412
13419,13427,9
13421,13256,1587
13421,13427,934
13256,13431,1122
13256,13434,328
13256,13257,1351
13431,13433,1685
13433,13435,1685
13435,12812,1685
12812,13520,1018
12812,44458,527
12812,14580,140
13520,13517,783
13520,44457,453
13517,13521,783
13521,13523,783
13521,42862,140
13150,13357,824
13109,13167,824
13167,48897,637
13167,12952,229
48897,13569,595
48897,49946,326
48897,13223,42
13569,13228,1416
13228,13574,2260
13228,44421,817
13228,13573,978
13228,12998,529
13574,42146,595
13574,13581,1422
13574,13592,243
42146,13585,595
13585,13583,1783
13583,13565,2616
13565,13664,3636
13565,12914,877
13565,44461,405
13664,29490,1892
13664,13659,1025
13664,13671,719
29490,13670,2106
29490,13659,13
13670,13683,2106
13683,13687,595
13683,13688,1856
13687,13691,595
13691,13718,595
13718,13723,1864
13723,13733,1864
13733,29478,595
13733,13067,1964
13733,13736,419
29478,13136,595
13730,38945,141
13730,13214,168
13730,50374,312
13730,14595,4
13730,13319,230
24086,24158,1456
24086,13417,19
24158,13417,359
24158,13419,716
24158,43756,909
24158,24156,834
13417,13410,892
13410,13407,892
13407,13405,892
13405,13409,892
13409,13418,582
13409,13413,310
13418,13421,582
13418,13420,1392
44458,13439,606
44458,13356,149
13439,13604,1038
13604,13615,378
13604,13619,660
13063,13627,1767
13627,12999,1435
13627,12968,332
12999,13095,2292
13095,13130,1772
13095,13637,332
13095,13166,292
13130,12987,1794
13130,13056,35
12987,13056,1241
12987,12823,669
12987,12827,18
13056,13058,842
13056,49715,589
13056,13059,60
13056,12903,22
13056,13713,32
13056,38944,20
13056,14339,5
13056,13354,30
13056,14549,7
13058,13059,1385
13059,50385,1055
13059,42707,304
13059,14339,60
13059,12889,26
50385,51635,669
50385,51284,3501
50385,13636,1411
50385,13103,206
51635,13636,1038
12946,13239,1267
12946,13704,863
13239,13713,1075
13239,13710,351
13239,13639,24
13239,13730,64
13239,13154,22
13239,51814,272
13713,43652,1133
43652,13722,1133
43652,13721,1210
43652,47416,30
13722,13733,1133
13722,13724,42
13067,13179,2374
13067,29339,1889
13067,24659,1019
13067,13751,1505
13067,13096,37
13179,13208,1778
13179,13096,1116
13179,13232,25
13179,13049,94
13208,13762,834
13208,13209,1049
13762,13764,834
13764,12920,834
12920,14349,1274
12920,13126,504
12920,14101,105
14349,13145,2347
14349,13054,1196
13145,29568,845
13145,14126,1565
29568,13229,1633
29568,29398,96
13229,29398,1633
29398,13359,1729
13359,49981,1729
49981,48366,597
49981,14564,219
49981,13049,536
49981,13360,3
49981,13117,374
50867,16661,411
50867,24189,265
16661,15804,411
15804,24190,866
24190,15717,745
24190,25127,121
15717,15533,955
15533,15643,90
15533,16657,463
15533,51871,200
15533,13197,202
15643,15351,213
15643,25119,669
15643,51871,100
15909,48656,928
15909,15907,90
48656,15907,928
15907,25092,555
15907,39311,537
15907,25091,774
15907,16786,361
25092,23320,114
25092,15883,420
25092,25338,477
25092,35701,138
25092,23418,18
25092,25102,565
25092,44250,687
25092,16002,8
25092,16542,74
25092,25369,4
23320,48441,427
23320,24201,111
23320,16789,317
23320,16817,8
48441,16789,1024
16789,33938,674
16789,16790,592
16789,24201,233
33938,24201,937
24201,14041,377
24201,13341,778
24201,16777,68
24201,14039,136
24201,13037,8
24201,12979,12
14041,14032,421
14041,14018,6
14046,14053,138
14046,29353,1784
14046,29370,11
14046,14056,4
14046,14069,3
14053,14044,127
14053,14051,404
14053,14358,4
14044,29432,129
14044,14046,398
14044,13286,409
14044,13251,976
14044,13345,148
14044,14358,4
13174,13043,4011
13174,13973,279
13174,13290,182
13043,13120,2843
13043,13985,464
13043,12900,352
13043,13290,314
13043,14052,6
13120,41237,1193
13120,14477,1062
13120,13035,569
13120,12900,2539
13120,13101,2011
13120,13481,19
41237,12900,2691
12900,44307,2654
12900,14316,1948
12900,14315,142
12900,40775,367
44307,13088,2361
44307,40775,1394
13088,13087,1501
13088,13135,771
13088,50625,306
13088,13241,632
13088,14086,74
13088,13030,41
13088,43314,546
13088,50631,276
13087,14533,114
13087,13030,1183
13087,13135,179
13087,13099,34
13087,13241,167
14533,14009,542
14533,14011,310
14009,14083,542
14083,14085,542
14083,14086,4
14085,14086,542
14086,14184,546
14086,14181,78
14184,14181,546
14181,14187,445
14181,14193,78
14181,14151,101
14187,14190,445
14187,14189,310
14190,14199,400
14190,14193,231
14190,14198,174
14190,14202,327
14199,14202,400
14202,14193,400
14202,14200,779
14202,14198,968
14193,49372,618
14193,51271,960
14193,13028,12
14193,13029,150
14193,14206,60
49372,14206,2916
49372,44994,24
13122,14370,416
13122,12952,1888
13122,23098,12
13122,33943,12
14370,13019,1979
14370,49328,172
14370,49329,318
14370,15719,220
14370,23098,6
13019,13268,622
13019,29482,1160
13019,23098,27
13019,42182,18
13019,14595,210
13019,28800,15
13019,23220,17
13019,50374,312
13268,13612,1000
13268,13079,155
13268,29516,64
13268,13354,16
13612,13079,1003
13079,12925,828
13079,29516,3
13079,13628,327
12925,13629,1704
12925,29476,102
13629,29476,1000
13629,12912,27
13629,13786,718
29476,12885,545
29476,12912,938
29476,13265,462
29476,12831,14
12885,12828,2006
12885,13638,69
12885,13640,7
12828,13816,1050
12828,12982,1138
12828,12847,117
12828,12875,206
13816,13818,1068
13818,36828,545
13818,12888,523
36828,14596,289
36828,13862,256
36828,51811,228
14596,13853,289
14596,34277,555
13001,13003,685
13001,13870,463
13003,12950,1569
12950,13901,545
12950,13158,1024
13901,13903,1069
13903,14024,289
13903,14015,306
13903,14014,474
14024,13911,663
14024,13151,392
14024,14026,40
14024,29346,255
7175,43385,19
43385,20718,17
20718,7157,17
7157,6336,188
7157,20324,6
7157,4387,2
6336,20322,113
6336,20532,88
6336,19999,2
20322,20323,311
20322,4380,40
20323,4384,321
4384,20324,318
4384,4388,3
20324,20201,326
20201,4381,315
20201,4292,11
20201,44955,4
4381,4289,315
4289,20528,315
20528,51687,17
20528,4290,298
51687,4290,19
4290,20635,317
20635,20636,72
20635,4291,243
20635,44955,2
20636,4288,315
4288,44955,72
4288,4292,243
44955,44954,78
44954,44953,78
44953,44952,78
44952,44951,78
44951,4292,74
44951,51696,4
4292,20530,336
20530,20531,336
20531,20532,310
20531,20322,23
20531,4380,3
20532,19999,156
20532,20000,226
20532,4387,9
19999,51694,141
19999,20254,22
19999,4406,4
51694,20254,107
51694,4406,34
20254,19828,100
20254,4402,33
19828,4400,105
4400,19825,70
4400,34264,35
19825,18962,70
18962,18961,70
18962,41985,12
18961,18955,70
18961,42019,12
18955,18703,78
18955,18704,4
18703,7197,445
18703,47766,22
18703,18695,6
18703,47879,152
18703,42400,181
18703,18700,2
7197,47799,232
7197,18704,193
7197,47857,288
7197,47766,198
7197,47810,55
7197,47879,105
51577,5267,89
51577,5217,24
5267,5269,337
5267,5276,4
5267,5673,197
5267,5274,3
5269,5270,667
5269,5271,66
5270,5271,665
5270,5272,2
5271,5506,81
5271,5272,650
5506,5507,337
5507,5274,291
5507,5301,46
5274,5275,343
5274,6353,2
5274,5276,15
5275,5276,392
5276,5277,431
5276,19933,4
5276,43125,15
5276,6339,3
5276,5278,2
5277,5278,428
5277,20037,15
5277,5279,5
5278,5279,443
5278,6339,2
5279,6339,188
5279,5280,260
6339,19673,249
19673,18940,166
19673,6341,2
19673,19933,3
18940,19985,146
18940,19957,20
19985,18946,131
19985,20043,15
18946,18947,131
18947,20073,131
20073,20089,131
20089,18995,131
18995,46432,80
18995,20711,51
46432,20711,80
20711,20712,131
20712,19997,39
20712,19933,92
19997,44968,56
19997,20216,13
44968,20216,56
20216,20306,57
20216,19954,12
20306,20018,53
20306,20020,18
20018,20301,43
20018,4311,12
20301,20625,46
20625,20203,43
20625,20204,3
20203,20221,179
20221,7157,179
4291,20636,243
6246,18421,7
18421,7216,667
18421,18431,148
7216,18434,317
7216,5616,352
18434,18423,709
18423,5617,688
18423,5242,18
18423,5618,5
5617,5618,1492
5617,5619,5
5618,5619,1498
5618,5620,2
5618,5621,2
5619,18426,315
5619,5620,638
5619,18416,557
18426,18477,583
18477,18484,578
18477,6249,3
18477,6194,2
18484,18454,578
18484,5620,3
18454,5620,211
18454,5240,261
18454,20776,2
18454,5241,2
18454,18426,2
18454,18416,100
5620,5621,234
5620,18387,615
5620,18386,17
5621,5622,1025
5621,18357,5
5622,18357,546
5622,5623,251
5622,18355,7
5622,44342,147
5622,51974,76
18357,18355,851
18357,18362,18
18357,18371,5
18355,18362,856
18355,18371,2
18362,18371,838
18362,18395,36
18371,18395,81
18371,49903,759
18371,18394,5
18395,18394,872
18395,18397,7
18394,18397,93
18394,18390,782
18394,18426,2
18397,18409,876
18397,18426,2
18409,18420,752
18409,20776,7
18409,38799,2
18409,7152,115
18420,5240,600
18420,5241,2
18420,18426,107
18420,18397,2
18420,5620,2
38642,22966,1421
38642,43520,423
38642,23697,105
38642,812,100
22966,23731,679
22966,24115,888
22966,24125,89
22966,24175,204
23731,24173,462
23731,24174,961
23731,24123,187
23731,24175,63
23731,24130,62
23731,22905,236
24173,23577,600
23577,23698,462
23577,23707,138
23698,43521,717
23698,22976,310
43521,43520,610
43521,22966,107
43520,812,610
43520,23731,423
812,24125,312
812,23702,1154
812,23660,186
24125,24123,312
24125,24120,89
24123,22180,312
24123,24127,39
24123,24120,148
22180,22209,364
22209,51155,364
22209,23010,140
51155,22181,364
22181,21945,441
21945,49982,437
21945,44163,4
49982,49986,437
49986,44163,437
44163,49989,437
49989,49988,1287
49989,24986,73
49988,21872,648
49988,24855,639
21872,13170,541
21872,13429,1411
13427,49697,1593
49697,43205,949
49697,13148,644
43205,13107,312
43205,50502,405
43205,13493,456
43205,13165,395
13107,13500,634
13500,47442,634
47442,47423,2085
47442,37529,589
12952,12945,743
12952,39962,2633
12952,49226,232
12945,48403,2041
12945,48816,113
12945,49212,312
12945,13580,42
12945,13595,98
12945,49210,10
12945,14595,11
12945,13591,7
12945,13362,6
48403,48080,1367
48403,13580,674
48080,13595,1615
48080,12858,342
48080,13597,22
13595,13597,1434
13595,13635,337
13595,12858,107
13595,47406,627
13597,47406,1217
13597,13129,239
47406,12878,1544
47406,13675,131
47406,45038,5
47406,13154,44
47406,12890,70
47406,13710,22
47406,13354,6
47406,12887,272
12878,45038,1881
45038,45041,2989
45038,12881,154
45038,13708,264
45041,12881,962
45041,44589,1996
45041,13318,53
12881,13318,1023
12881,13716,138
13318,13740,766
13318,13701,1008
13318,29339,5
13740,13942,484
13740,13179,573
13740,13202,229
13740,29339,53
13740,13946,332
13942,13946,1246
13942,48366,101
13946,13220,2314
13946,13241,63
13946,13153,272
13220,13153,1966
13220,13093,348
13220,13241,143
13153,13093,720
13153,13951,1244
13153,14137,2
13153,12899,272
13093,12899,1105
12899,13997,1068
12899,12973,37
12899,13241,272
13997,13030,1056
