stop_id,stop_name,topological_rank,demand_weighted_rank,rank_shift
7581,כולל פוניבז'/שדרות הרב מפוניבז',3760.0,447.0,3313.0
13639,דרך משה דיין/יצחק שדה,3342.0,448.0,2894.0
12984,דרך בר לב/אונטרמן,15699.0,449.0,15250.0
11071,שדרות לוי אשכול/הגלעד,1979.0,450.0,1529.0
39779,אלי סיני/קטיף,443.0,451.0,-8.0
2192,שדרות ורבורג/אח''י אילת,1847.0,452.0,1395.0
2157,החשמל/חטיבת כרמלי,1697.0,453.0,1244.0
4542,שד' צבי אלדרוטי/רמת יזרעאל,163.0,454.0,-291.0
12910,דרך נמיר/יהודה המכבי,1891.0,455.0,1436.0
25982,יהודה הנשיא/הלל,3630.0,456.0,3174.0
23879,משטרת ראשל''צ/ז'בוטינסקי,716.0,457.0,259.0
28598,ת. רכבת שדרות/בגין,1469.0,458.0,1011.0
13199,דרך ז'בוטינסקי/ביאליק,4814.0,459.0,4355.0
44888,שדרות נהר הירקון/הרב קוק,1126.0,460.0,666.0
16766,עצמאות/ יפה נוף,2631.0,461.0,2170.0
3922,קופת חולים/העצמאות,884.0,462.0,422.0
16195,ז'בוטינסקי/הסיבים,2667.0,463.0,2204.0
17050,הרב עובדיה יוסף/כלניות,226.0,464.0,-238.0
8755,אנג'ל/כנפי נשרים,5404.0,465.0,4939.0
47827,ת. מרכזית נהריה/רציפים,175.0,466.0,-291.0
24025,ת.רק''ל יוספטל,1736.0,467.0,1269.0
27854,צומת תפרח,441.0,468.0,-27.0
827,קניון ג'י/וייצמן,1785.0,469.0,1316.0
23408,צומת אלעד,470.0,470.0,0.0
13088,ת. רכבת בני ברק/מבצע קדש,2871.0,471.0,2400.0
25968,אלי כהן/יצחק בן צבי,1177.0,472.0,705.0
9845,ברזאני/בן יוסף,2146.0,473.0,1673.0
15176,צומת ניצני עוז,59.0,474.0,-415.0
24995,בי''ס לכבאות/רחבעם זאבי,2800.0,475.0,2325.0
24763,צומת חולון,2182.0,476.0,1706.0
44025,מירון שער כחול,227.0,477.0,-250.0
17993,כביש 784/שדרות קק''ל,171.0,478.0,-307.0
13605,לח''י/דרך קיבוץ גלויות,3072.0,479.0,2593.0
27371,שד. מנחם בגין/שד. יצחק רבין,1252.0,480.0,772.0
44201,שדרות דוד טוביהו/חיים נחמן ביאליק,552.0,481.0,71.0
3898,בר יהודה/דרך משה,194.0,482.0,-288.0
8862,נהר הירקון/נהר הירדן,1131.0,483.0,648.0
10779,יהודה הנשיא/בן יאיר,613.0,484.0,129.0
19087,מסעף קיבוץ אפק,1477.0,485.0,992.0
27560,דרך יוסף ג'ו אלון/תבורי,549.0,486.0,63.0
10886,מסעף מבוא ביתר,225.0,487.0,-262.0
2402,ההסתדרות/צומת הקריות,1480.0,488.0,992.0
330,פתח תקווה/טיומקין,1908.0,489.0,1419.0
27595,שדרות הרצל,447.0,490.0,-43.0
2347,צומת סומך,365.0,491.0,-126.0
13250,רבי עקיבא/גן קדושי ורשה,5450.0,492.0,4958.0
18357,צה''ל 1,2126.0,493.0,1633.0
10444,בי''ח שערי צדק/בייט,1105.0,494.0,611.0
161,ביאליק/חניתה,486.0,495.0,-9.0
11480,שדרות נווה יעקב/ראובן גמזון,3273.0,496.0,2777.0
10627,מכבי אש/פאגלין,1214.0,497.0,717.0
48342,מסוף רעננה/רציפים,221.0,498.0,-277.0
13800,מח''ל/מעפילי אגוז,10862.0,499.0,10363.0
42182,שדרות יצחק רבין/שדרות ענבה,1514.0,500.0,1014.0
24713,ת. רכבת מודיעין מרכז,1857.0,501.0,1356.0
9802,הגננת/דב יוסף,594.0,502.0,92.0
24057,יוספטל/אילת,1959.0,503.0,1456.0
601,צומת נווה איתמר,554.0,504.0,50.0
25919,בני ברית/מורדי הגיטאות,2687.0,505.0,2182.0
24779,מחלף גהה/ז'בוטינסקי,2625.0,506.0,2119.0
9372,יהודה הנשיא/בני בתירא,631.0,507.0,124.0
20792,מירון מרכז,224.0,508.0,-284.0
29457,פנחס רוזן/שלונסקי,3536.0,509.0,3027.0
5267,הגליל/הקישון,117.0,510.0,-393.0
25091,אוניברסיטת בר אילן/דרך אשכול,1512.0,511.0,1001.0
23146,שד. החשמונאים/שד. יצחק רבין,2538.0,512.0,2026.0
16775,כיכר קפלנסקי,2846.0,513.0,2333.0
27901,צומת דבירה,220.0,514.0,-294.0
29340,דרך נמיר/אינשטיין,1313.0,515.0,798.0
13122,דרך מנחם בגין/הגליל,1269.0,516.0,753.0
22099,ת. רק''ל בלינסון/קניון אבנת,3937.0,517.0,3420.0
17966,צומת הר חלוץ,25.0,518.0,-493.0
4172,צומת סומך,1593.0,519.0,1074.0
27467,ההסתדרות/חובבי ציון,232.0,520.0,-288.0
12945,יצחק שדה/המסגר,2811.0,521.0,2290.0
3860,אבא חושי/שינדלר,216.0,522.0,-306.0
17934,צומת כישור,26.0,523.0,-497.0
2583,דרך עכו/צומת ביאליק,2201.0,524.0,1677.0
5276,בית ספר אזורי בית ירח,159.0,525.0,-366.0
14394,מחלף הסירה למזרח,393.0,526.0,-133.0
21356,יהודה שטיין/בן צבי,515.0,527.0,-12.0
24426,עיריית רעננה/אחוזה,1423.0,528.0,895.0
26707,צומת הנגב,74.0,529.0,-455.0
4869,צומת אומן,223.0,530.0,-307.0
23998,בלפור/ז'בוטינסקי,1332.0,531.0,801.0
11530,סיירת דוכיפת/מחסום חזמא,320.0,532.0,-212.0
13910,שד' ירושלים/מולכו,3459.0,533.0,2926.0
3920,זבולון/מרכז קרית אתא,1346.0,534.0,812.0
13905,שד' ירושלים/הרא''ה,3611.0,535.0,3076.0
4884,צומת חבר,233.0,536.0,-303.0
9564,גולומב/סן מרטין,3704.0,537.0,3167.0
9824,טשרניחובסקי/הרצוג,3253.0,538.0,2715.0
44259,שדרות משה דיין/דרך מעלה אדומים,6708.0,539.0,6169.0
14101,קניון רמת אביב/אינשטיין,749.0,540.0,209.0
11120,מחלף מסילת ציון,532.0,541.0,-9.0
26427,דרך הטייסים/דרך הנביאים,507.0,542.0,-35.0
13221,ת. רכבת האוניברסיטה/שד' רוקח,1948.0,543.0,1405.0
12937,בן גוריון/ החץ,6562.0,544.0,6018.0
27622,מרכז רפואי סורוקה/אוניברסיטת בן גוריון,1084.0,545.0,539.0
37465,אצטדיון עירוני/בר כוכבא,122.0,546.0,-424.0
23971,אלי כהן/מצדה,1238.0,547.0,691.0
12979,גבעת שמואל/גשר הולכי רגל,1644.0,548.0,1096.0
20958,מחלף אל-משארף,140.0,549.0,-409.0
195,קניון עיר ימים/זלמן שז''ר,1338.0,550.0,788.0
16318,טרומפלדור/בנימין יהלום,1918.0,551.0,1367.0
3894,מרכז רפואי לין/רוטשילד,294.0,552.0,-258.0
4885,צומת יזרעאל,246.0,553.0,-307.0
26381,מתנ''ס רמות ספורטיב/שדרות הערים התאומות,2123.0,554.0,1569.0
13116,דרך בן צבי/הרצל,5779.0,555.0,5224.0
7375,ריב'ז / נועם אלימלך,1135.0,556.0,579.0
13223,ת. רק''ל אלנבי/רוטשילד,3779.0,557.0,3222.0
325,האר''י/הרב חרל''פ,1984.0,558.0,1426.0
8468,מחלף בית חורון,1403.0,559.0,844.0
29336,דרך נמיר/אינשטיין,1489.0,560.0,929.0
23705,בר לב/משה דיין,4988.0,561.0,4427.0
17575,מסעף מזרעה,2380.0,562.0,1818.0
21790,שד. בן אב''י/שד. בן גוריון,3416.0,563.0,2853.0
17734,מרכז רפואי גליל,185.0,564.0,-379.0
8131,דרך הר הבית/האשל,2008.0,565.0,1443.0
49720,כפר הנוער עדנים,1475.0,566.0,909.0
4894,צומת מגידו,823.0,567.0,256.0
8991,שד.נהר הירדן/שד.הרב הרצוג,8978.0,568.0,8410.0
18195,תחנה מרכזית נצרת,1179.0,569.0,610.0
14111,שד' קק''ל/שלמה בן יוסף,3507.0,570.0,2937.0
2963,חנקין/סוקולוב,1418.0,571.0,847.0
15996,כביש 444/צומת חגור לדרום,1525.0,572.0,953.0
13227,ז'בוטינסקי/ אבו חצירא,4217.0,573.0,3644.0
25208,א.ד. גורדון/עמיצור אברהם,3585.0,574.0,3011.0
2532,רבי עקיבא/ליאון בלום,609.0,575.0,34.0
44138,כיכר אל-משארף,145.0,576.0,-431.0
13251,רבי עקיבא/חזון אי''ש,4168.0,577.0,3591.0
2571,הציונות/הרצליה,1877.0,578.0,1299.0
22817,בי''ח וולפסון,608.0,579.0,29.0
1030,שד. עמק איילון/כיכר אגמית,1074.0,580.0,494.0
19494,תל חי/הגלעד,638.0,581.0,57.0
15746,שד. ירושלים/שד. הסנהדרין,513.0,582.0,-69.0
4902,צומת תל יוסף,305.0,583.0,-278.0
12004,שדרות ירושלים/שדרות מונטיפיורי,1395.0,584.0,811.0
13894,שד. ירושלים/מוריה,9210.0,585.0,8625.0
5316,שמעון דהאן/יהודה הנשיא,1734.0,586.0,1148.0
48347,שדרות יוהנה ז'בוטינסקי/דרך יוסף ג'ו יוסף אלון,3102.0,587.0,2515.0
20224,מחלף ישי/כביש 77,234.0,588.0,-354.0
15505,יהדות קנדה/החרושת,2501.0,589.0,1912.0
13428,ת. רכבת צומת חולון/לוי אשכול,1308.0,590.0,718.0
4638,כלא שאטה,309.0,591.0,-282.0
49717,צומת א-זיאדנה רהט,1658.0,592.0,1066.0
13862,הרא''ה/דרך יצחק רבין,2336.0,593.0,1743.0
22066,צומת מצפה מודיעין,1361.0,594.0,767.0
27815,שדרות דוד טוביהו/הגאונים,3339.0,595.0,2744.0
4721,מסעף בית השיטה,313.0,596.0,-283.0
23653,מוטה גור/מוריי גלמן,5537.0,597.0,4940.0
4870,מחלף אליקים לדרום,519.0,598.0,-79.0
17747,צומת כברי,187.0,599.0,-412.0
42161,גרנד קניון/דרך מצדה,3481.0,600.0,2881.0
2435,הציונות/הילל,1941.0,601.0,1340.0
24458,מסוף רעננה/נתיב האבות,1565.0,602.0,963.0
25338,ספורטק/דרך לוי אשכול,1679.0,603.0,1076.0
9997,סיירת דוכיפת/משה דיין,1255.0,604.0,651.0
25076,דרך לוי אשכול/יצחק רבין,1167.0,605.0,562.0
23221,צומת יד בנימין,346.0,606.0,-260.0
9825,טשרניחובסקי/הרב חן,4280.0,607.0,3673.0
23316,מחלף אונו/כביש 471,424.0,608.0,-184.0
2436,גן הבהאים/הציונות,1982.0,609.0,1373.0
8183,דרך קדם/נופי הסלע,1896.0,610.0,1286.0
3327,הגפן/בן גוריון,578.0,611.0,-33.0
24062,קק''ל/יגאל אלון,1508.0,612.0,896.0
9027,שדרות נהר הירדן/האדמו''ר מבעלז,9216.0,613.0,8603.0
12918,ביאליק/תובל,2520.0,614.0,1906.0
24115,ימית 2000/מפרץ שלמה,3312.0,615.0,2697.0
4863,שדה נחום,329.0,616.0,-287.0
9846,עולי הגרדום/ברזאני,12002.0,617.0,11385.0
20384,צומת יזרעאל,307.0,618.0,-311.0
34652,צומת רבבה,1262.0,619.0,643.0
4727,מסעף גבע,330.0,620.0,-290.0
454,צומת הדסים,458.0,621.0,-163.0
8960,שמואל הנביא/פישל,4038.0,622.0,3416.0
17570,קניון נהריה/זלמן שז''ר,3060.0,623.0,2437.0
24424,אחוזה/ז'בוטינסקי,2218.0,624.0,1594.0
26185,הפרחים / הכלנית,1115.0,625.0,490.0
14613,ת.רק''ל הקוממיות/דרך בגין,2256.0,626.0,1630.0
22872,צומת אייל,574.0,627.0,-53.0
11291,שפע חיים/שדרות גולדה מאיר,2924.0,628.0,2296.0
19769,התמר / הגיבורים,422.0,629.0,-207.0
19457,התמר / הפעמונית,377.0,630.0,-253.0
9408,טשרניחובסקי/פיכמן,4558.0,631.0,3927.0
29428,ירושלים/בן זכאי,4477.0,632.0,3845.0
15228,נחום סוקולוב/קמיל הויסמנס,4295.0,633.0,3662.0
28954,כיכר וופרטל,4757.0,634.0,4123.0
4890,צומת יששכר,340.0,635.0,-295.0
11534,הראל/יצחק נסים,546.0,636.0,-90.0
14612,צומת אודים,1376.0,637.0,739.0
4008,צומת חריש למזרח,1976.0,638.0,1338.0
26737,מחלף מיתר לצפון,1692.0,639.0,1053.0
13482,מסוף כרמלית/הכרמל,7121.0,640.0,6481.0
10050,עולי הגרדום/קדושי בבל,15668.0,641.0,15027.0
13904,שד' ירושלים/הרא''ה,3240.0,642.0,2598.0
3124,ליאון בלום/מארק לברי,677.0,643.0,34.0
8691,ברכת אברהם,3801.0,644.0,3157.0
7557,שד. יחזקאל/רב ושמואל,1793.0,645.0,1148.0
90,שדרות משה דיין/יוסף לישנסקי,4581.0,646.0,3935.0
4133,צומת מנשה לדרום,1702.0,647.0,1055.0
13191,מחלף גהה,2188.0,648.0,1540.0
47975,ת. מרכזית חדרה/רציפים,378.0,649.0,-271.0
50557,מסוף חריש/גפן,2104.0,650.0,1454.0
34345,צומת אלפי מנשה,316.0,651.0,-335.0
23273,כיכר יפה נוף,11528.0,652.0,10876.0
2364,דרך עכו/צומת צבר,2236.0,653.0,1583.0
8992,שדרות נהר הירדן/קדושת אהרן,12328.0,654.0,11674.0
11910,צומת פת/יהודה הנשיא,6731.0,655.0,6076.0
9317,שח''ל/הלר,1119.0,656.0,463.0
9782,בי''ס בויאר/תורה ועבודה,1688.0,657.0,1031.0
23713,שדרות היובל/נחלת יהודה,1839.0,658.0,1181.0
13026,ת.רק''ל ביאליק/דרך ז'בוטינסקי,8926.0,659.0,8267.0
2766,ליאון בלום,703.0,660.0,43.0
13042,חברת החשמל/דרך מנחם בגין,2344.0,661.0,1683.0
39085,בית ספר ניסויי תפן,30.0,662.0,-632.0
3897,קריית אליעזר,297.0,663.0,-366.0
19933,צומת כורסי,1168.0,664.0,504.0
15771,שדרות ירושלים/השרון,590.0,665.0,-75.0
24783,אילת/חצרים,4681.0,666.0,4015.0
39564,בגין/הרצל,3067.0,667.0,2400.0
35170,שדרות בן צבי/שדרות אגם כנרת,3287.0,668.0,2619.0
11715,דרך חברון/האומן,536.0,669.0,-133.0
9971,ימין אבות,2895.0,670.0,2225.0
25704,מסוף קסטינה-מלאכי/הורדה ואילת,1429.0,671.0,758.0
27870,צומת שדרות דרום,387.0,672.0,-285.0
16937,פוריידיס/כביש 4 לדרום,1271.0,673.0,598.0
34128,מוטה גור/בית העלמין,2600.0,674.0,1926.0
29085,בית חולים יוספטל,737.0,675.0,62.0
38716,מסוף שועפאט,10901.0,676.0,10225.0
44459,דרך קיבוץ גלויות/לבון,1213.0,677.0,536.0
7320,הרב פרדס/צוקרמן,5671.0,678.0,4993.0
21148,נוף הגליל/כניסה צפונית,248.0,679.0,-431.0
22060,אלופי צה''ל/בית לחם,7577.0,680.0,6897.0
42762,הרצל/מוצקין,610.0,681.0,-71.0
9725,הרב פרדס/שדרות נווה יעקב,5703.0,682.0,5021.0
2443,שבתאי לוי/פרץ,561.0,683.0,-122.0
28222,אזור תעשיה חורה,4386.0,684.0,3702.0
16945,צומת פוריידיס,217.0,685.0,-468.0
8815,האדמור מלובאויטש/דרוק,660.0,686.0,-26.0
14038,הרב בן יעקב/בר יוחאי,2706.0,687.0,2019.0
13767,צביה לובטקין/צוקרמן,14731.0,688.0,14043.0
16489,אוניברסיטת בר אילן/שדרות אהרון קציר,3161.0,689.0,2472.0
49563,מסוף קסטינה-מלאכי לצפון,1215.0,690.0,525.0
13204,קניון עזריאלי/דרך מנחם בגין,2780.0,691.0,2089.0
28233,אל עטאונה,3085.0,692.0,2393.0
20577,מרכז מסחרי/שדרות יצחק רבין,555.0,693.0,-138.0
34699,עיון התלמוד/הרב מפוניבז',11864.0,694.0,11170.0
44061,קידמה/החלומות,2549.0,695.0,1854.0
16930,צומת כרכור,2285.0,696.0,1589.0
333,הרצל/עולי הגרדום,2263.0,697.0,1566.0
24468,כביש 4/מחלף בר אילן,1455.0,698.0,757.0
23619,קק''ל/כצנלסון,1853.0,699.0,1154.0
28926,בי''ח פסיכיאטרי/הצדיק מירושלים,1671.0,700.0,971.0
2191,שדרות דגניה/שדרות ורבורג,4021.0,701.0,3320.0
3962,מרכז חורב/חורב,260.0,702.0,-442.0
4348,בית ספר הר וגיא,1558.0,703.0,855.0
26710,צומת הנגב,427.0,704.0,-277.0
4282,מסעף תעשיות גולן,1726.0,705.0,1021.0
1124,תיכון חדרה/רמב''ם,3768.0,706.0,3062.0
20504,מעון נווה רם/הרב עובדיה יוסף,275.0,707.0,-432.0
3222,כצנלסון/הנביאים,582.0,708.0,-126.0
3050,הברוש/פרץ,1447.0,709.0,738.0
48703,דרך שלמה שמלצר/גרניט,4064.0,710.0,3354.0
27522,מלכי ישראל/יציאה צפונית,247.0,711.0,-464.0
38617,המייסדים/נעורים,2325.0,712.0,1613.0
3970,פלים/קיבוץ גלויות,544.0,713.0,-169.0
13259,נמל תל אביב/דיזינגוף,2798.0,714.0,2084.0
9661,הרב פרדס/הרב פניז'ל,6772.0,715.0,6057.0
5168,עוקף נצרת/אל-קפזה,1809.0,716.0,1093.0
15435,הרצל/רוטרי,2349.0,717.0,1632.0
25207,דוד וולפסון/א.ד.גורדון,5879.0,718.0,5161.0
1725,צומת נחשולים/דור,1572.0,719.0,853.0
28242,חברון/נתיב גפן,3162.0,720.0,2442.0
1372,צומת גרנות/גן שמואל,264.0,721.0,-457.0
27367,עירייה,3563.0,722.0,2841.0
24125,שד' ירושלים/הלהב,4346.0,723.0,3623.0
4122,צומת כרכור,149.0,724.0,-575.0
40536,דרך אם המושבות/דרך זבולון המר,4408.0,725.0,3683.0
41955,שדרות אלטלנה/הרפואה,4976.0,726.0,4250.0
13086,המעפילים/נורדאו,425.0,727.0,-302.0
44526,ששת הימים/דקר,2234.0,728.0,1506.0
2468,רמז/ארלוזורוב,1987.0,729.0,1258.0
14039,הרב בן יעקב/בר יוחאי,5636.0,730.0,4906.0
24678,העצמאות/כיכר קפלנסקי,14846.0,731.0,14115.0
3372,מרכז הקונגרסים/פלימן,250.0,732.0,-482.0
28512,שדרות דוד טוביהו/בית אל,2763.0,733.0,2030.0
37256,הרב פרדס/ליבנה,6300.0,734.0,5566.0
2666,העצמאות/הנביאים,1520.0,735.0,785.0
25275,חווה חקלאית/קפלן,9399.0,736.0,8663.0
15777,שד. דואני/שד. ירושלים,3627.0,737.0,2890.0
37528,הבורסה/דרך ז'בוטינסקי,3609.0,738.0,2871.0
26481,שדרות יוהנה ז'בוטינסקי/אביגדור המאירי,4676.0,739.0,3937.0
18881,מסעף פרוד,385.0,740.0,-355.0
51992,מסוף פדואל,4847.0,741.0,4106.0
8664,המ''ג/ראשון לציון,8656.0,742.0,7914.0
15670,יהדות קנדה / אסירי ציון,7198.0,743.0,6455.0
27899,מחלף עידן הנגב לדרום,207.0,744.0,-537.0
48456,כביש 423/מרגולין,1279.0,745.0,534.0
80,צומת חולדה/כביש 411,1820.0,746.0,1074.0
44026,מחלף אשקלון צפון/למערב,580.0,747.0,-167.0
11726,תחנת רכבת קלה גבעת התחמושת,7653.0,748.0,6905.0
16375,דרך מנחם בגין/ויינברגר,951.0,749.0,202.0
28918,ששת הימים/שמואל רודנסקי,2298.0,750.0,1548.0
2989,הים התיכון/וורבורג,1852.0,751.0,1101.0
16011,כביש 42/בית חנן,2640.0,752.0,1888.0
14041,הרב כהנמן/אדמו''רי שאץ,4102.0,753.0,3349.0
16264,העצמאות/משעול ד''ר נפתלי קבנצל,4072.0,754.0,3318.0
10784,ירמיהו/מנחת יצחק,8275.0,755.0,7520.0
331,פתח תקווה/החלוצים,6278.0,756.0,5522.0
35312,בית ספר ראנד/איכסאל,1291.0,757.0,534.0
10225,דרוק/יגאל ידין,1449.0,758.0,691.0
43742,דוד אלעזר/ישראל שמיד,2179.0,759.0,1420.0
38594,צומת אבו תור/דרך חברון,5947.0,760.0,5187.0
22131,שדרות החשמונאים,4022.0,761.0,3261.0
13977,בן זכאי/הרב הירש,5745.0,762.0,4983.0
9075,צומת נווה יעקב/דרך רמאללה,2382.0,763.0,1619.0
14356,חזון אי''ש/נחמיה,5413.0,764.0,4649.0
9848,ברזני/בן יוסף,725.0,765.0,-40.0
25367,דרך יצחק רבין/העצמאות,4223.0,766.0,3457.0
49662,ביר באקה/כביש 61,129.0,767.0,-638.0
16396,שמואל סלנט/יחיאל מיכל פינס,6863.0,768.0,6095.0
2055,בית בירם/אבא חושי,2353.0,769.0,1584.0
495,הרצל/האירוסים,2926.0,770.0,2156.0
