stop_id,population_served,demand_weight
13939,1241.4822505136947,0.0002282094717375893
13685,1116.7019496313821,0.00022783658322459975
22474,1206.9888218930955,0.000227094142040372
13333,1050.1383120717662,0.00022634730232487464
22338,1270.7522247050883,0.00022633405418934677
29354,1071.9832046937736,0.00022613122218233817
13834,1137.2028192581217,0.00022595634954296258
13733,795.0419980815483,0.0002254829604105992
14094,1165.2615901798704,0.00022498566091429004
29347,1332.0721282590118,0.00022382876430101115
12837,788.1963081474073,0.00022380235197495534
13793,972.7721682361691,0.00022379216497903507
13496,794.2560741716907,0.000223713939437673
13247,579.776753520275,0.00022352060258459241
13156,1117.032547624518,0.00022315241829708933
13160,1384.3234268939968,0.0002227827245907914
16388,1211.4422850712551,0.00022259906452205247
16330,986.4978430073805,0.00022241619826026188
14091,1168.1358493412936,0.0002223517349053802
13081,885.0426588124067,0.0002221268381253667
22478,1188.1357725534522,0.0002221016831563226
13901,1310.962917586876,0.00022205448309041694
44466,620.5314753014327,0.00022195589133995193
47438,804.2615854196088,0.00022192553695207177
24003,950.7017316924994,0.00022152488111007492
24058,952.5537079372853,0.00022135215063247851
324,1061.5047411592266,0.00022045003008587907
9574,670.9476642015895,0.0002204123716606438
14477,964.903221596577,0.00022028689170981765
43190,1687.1505123500692,0.0002202525659143813
12916,1065.4001655751651,0.00022008558981477362
