stop_id,stop_name,region,lat,lon,degree,weighted_degree,approx_betweenness,rank_in_peak_window,peak_window,offpeak_window
48787,שדרות אריאל שרון/האנפה,North,32.7514,34.965654,2.0,68.0,0.0,28387,morning_peak,night
3237,הרופא/לינקולן,North,32.785575,34.97771,2.0,66.0,0.0,28405,morning_peak,night
9647,מוזיאון המדע/רופין,Jerusalem,31.777645,35.201567,2.0,66.0,0.0,28414,morning_peak,night
11037,ת. רכבת בית שמש/החרש,Jerusalem,31.756769,34.988527,2.0,64.0,0.0,28419,morning_peak,night
20918,שכונת אל הייב ג'/מרכז,North,32.728774,35.234764,2.0,64.0,0.0,28421,morning_peak,night
29013,אשלגן/זרחן,Center,31.593385,34.78016,2.0,64.0,0.0,28426,morning_peak,night
3943,גרשון שופמן,North,32.766499,34.980083,2.0,64.0,0.0,28431,morning_peak,night
4246,המרכבה 8,North,32.759365,35.319934,3.0,60.0,0.0,28465,morning_peak,night
2775,'יזרעאל א,North,32.70696,35.128933,2.0,60.0,0.0,28471,morning_peak,night
46978,נקרות/בזלת,North,33.224729,35.589428,2.0,60.0,0.0,28479,morning_peak,night
10928,הארזים/שזיף,Jerusalem,31.741314,34.979348,2.0,58.0,0.0,28489,morning_peak,night
11280,הארז/ההדס,Jerusalem,31.743794,34.975385,2.0,58.0,0.0,28490,morning_peak,night
29240,שיזף/דולב,South,31.079782,35.043521,2.0,58.0,0.0,28498,morning_peak,night
40483,בי''ס אלמותנבי,South,31.238332,35.102796,2.0,58.0,0.0,28500,morning_peak,night
5924,עילבון כיכר,North,32.834935,35.40354,2.0,58.0,0.0,28512,morning_peak,night
39630,אלחריק ב,North,32.894614,35.395434,3.0,57.0,0.0,28516,morning_peak,night
19227,כנסייה קתולית ב,North,32.887329,35.40907,2.0,56.0,0.0,28532,morning_peak,night
41553,שכונת אלגמשה/ליד בית ספר,North,32.879677,35.41717,2.0,56.0,0.0,28547,morning_peak,night
17098,בריאות המשפחה,North,32.715997,35.07005,2.0,54.0,0.0,28567,morning_peak,night
19013,נזלת אל סינמה,North,32.8923,35.409833,2.0,54.0,0.0,28568,morning_peak,night
2778,השומרים/יזרעאל,North,32.706564,35.132752,2.0,54.0,0.0,28572,morning_peak,night
3337,רמבם/מוצקין,North,32.767815,34.97385,2.0,54.0,0.0,28573,morning_peak,night
3338,רמבם/הרב קוק,North,32.765808,34.974083,2.0,54.0,0.0,28574,morning_peak,night
44632,בית העם,North,32.725396,35.05384,2.0,54.0,0.0,28577,morning_peak,night
9288,הרקפת/הרפובליקה הדומיניקנית,Jerusalem,31.754492,35.167993,2.0,54.0,0.0,28581,morning_peak,night
43600,ריה''ל/שדרות ורדימון,South,30.994808,34.940485,2.0,52.0,0.0,28606,morning_peak,night
49457,דרך בן גוריון/יציאת אירופה,South,31.073711,35.034508,2.0,52.0,0.0,28611,morning_peak,night
3517,טולוז/מנחם בגין,North,32.808821,35.13285,1.0,51.0,0.0,28624,morning_peak,night
37576,שכונה 20/דרום,South,31.391081,34.750805,2.0,50.0,0.0,28633,morning_peak,night
21699,ת''ת שבט הלוי/שא נס,Center,31.93932,34.834597,2.0,48.0,0.0,28657,morning_peak,night
6079,שכונת ראס אלח'אביה/כביש 807,North,32.878599,35.433704,1.0,47.0,0.0,28690,morning_peak,night
41868,הרב עובדיה יוסף/הרבי מלובאוויטש,South,31.06773,35.05115,3.0,46.0,0.0,28694,morning_peak,night
44347,שדרות אלכסנדר/הירדן,Center,32.425629,34.928204,2.0,46.0,0.0,28717,morning_peak,night
15764,השומרון/הנגב,Center,31.8748,34.724516,2.0,44.0,0.0,28739,morning_peak,night
2168,קיבוץ גליות/בילו,North,32.808578,35.005563,2.0,44.0,0.0,28742,morning_peak,night
41397,שכונה 8,South,31.149589,35.00583,2.0,44.0,0.0,28750,morning_peak,night
50650,כיכר אל-מל,North,32.868925,35.315163,2.0,44.0,0.0,28753,morning_peak,night
5922,מרכז התכנון,North,32.836469,35.401132,2.0,44.0,0.0,28755,morning_peak,night
42881,ת. רכבת תל אביב- סבידור/רציפים A,Center,32.083157,34.796089,1.0,44.0,0.0,28760,morning_peak,night
50774,חניון חנה וסע חטיבה שבע/איסוף,Jerusalem,31.834934,34.976772,1.0,43.0,0.0,28774,morning_peak,night
27496,פולק/טבת,Center,31.599327,34.778356,1.0,42.0,0.0,28797,morning_peak,night
48312,ואדי עיון/רחוב 723,North,32.817154,35.256127,2.0,41.0,0.0,28804,morning_peak,night
11,האירוס/הכלנית,Center,31.865222,34.818957,2.0,40.0,0.0,28810,morning_peak,night
2459,נמל קישון,North,32.809319,35.024371,2.0,40.0,0.0,28817,morning_peak,night
41140,עוזייר שכונה צפונית,North,32.791858,35.329987,1.0,40.0,0.0,28841,morning_peak,night
39902,אלסנדיאן ב,North,32.714198,35.224046,3.0,38.0,0.0,28851,morning_peak,night
15284,בית ספר נווה שלום,Center,31.952322,34.877367,2.0,38.0,0.0,28856,morning_peak,night
37067,קופת חולים כללית,South,31.134531,34.961354,2.0,38.0,0.0,28861,morning_peak,night
39917,אלמלול ה,North,32.727908,35.211054,2.0,38.0,0.0,28863,morning_peak,night
39920,בירות ב,North,32.714577,35.226634,2.0,38.0,0.0,28864,morning_peak,night
44226,האצ''ל/הר כרמל,North,33.224138,35.569131,2.0,38.0,0.0,28867,morning_peak,night
48305,עלי בן אבי טאלב,North,32.812973,35.265656,2.0,38.0,0.0,28869,morning_peak,night
48314,שכונת אלג'בל/רחוב 723,North,32.816426,35.253955,2.0,38.0,0.0,28870,morning_peak,night
48315,שכונת אלג'בל/רחוב 723,North,32.816457,35.253556,2.0,38.0,0.0,28871,morning_peak,night
49172,ת. רכבת אוניברסיטה/איסוף,Center,32.104859,34.803889,1.0,38.0,0.0,28877,morning_peak,night
42087,אלחריק ה,North,32.895227,35.395213,3.0,36.0,0.0,28882,morning_peak,night
17134,מסעף שכונת קשקוש,North,32.689432,35.042054,2.0,36.0,0.0,28886,morning_peak,night
18232,חורפיש/מרכז מסחרי,North,33.015565,35.347376,2.0,36.0,0.0,28888,morning_peak,night
24065,קיבוץ גלויות/גוש עציון,Center,32.028703,34.759424,2.0,36.0,0.0,28889,morning_peak,night
35438,אבו קרינאת,South,31.133972,34.958276,2.0,36.0,0.0,28892,morning_peak,night
35927,מועויאה/מרכז,North,32.530643,35.101314,2.0,36.0,0.0,28893,morning_peak,night
38561,וואדי אלפאש 2,North,32.696304,35.060464,2.0,36.0,0.0,28895,morning_peak,night
38568,אלמראח,North,32.695146,35.043307,2.0,36.0,0.0,28896,morning_peak,night
9116,שייח ענבר,Jerusalem,31.784767,35.255866,2.0,36.0,0.0,28913,morning_peak,night
11465,בטן אלהווא/אלשאפעי,Jerusalem,31.766392,35.241829,2.0,34.0,0.0,28937,morning_peak,night
16141,ההדרים/הנביאים,Center,31.783605,34.712593,2.0,34.0,0.0,28940,morning_peak,night
16839,הנורית/הפרג,Center,31.885734,34.831788,2.0,34.0,0.0,28941,morning_peak,night
18213,אל-ואדי אל-ג'ואני/בית עלמין,North,32.700958,35.294238,2.0,34.0,0.0,28942,morning_peak,night
20937,201/609,North,32.676127,35.274403,2.0,34.0,0.0,28944,morning_peak,night
24819,וולקני/יד ושם,Center,31.890182,34.795394,2.0,34.0,0.0,28946,morning_peak,night
35926,מועויאה/מרפאה,North,32.530519,35.103591,2.0,34.0,0.0,28955,morning_peak,night
44802,בטן אל הווה/אל סוויח,Jerusalem,31.766286,35.244203,2.0,34.0,0.0,28965,morning_peak,night
15,שבזי/שבת אחים,Center,31.863501,34.828702,2.0,32.0,0.0,28980,morning_peak,night
41362,סוקולוב/הרצל,North,32.807276,35.001679,2.0,32.0,0.0,28990,morning_peak,night
6407,יקינטון/משעול הברוש,North,33.010712,35.291559,2.0,32.0,0.0,28996,morning_peak,night
38201,מראח אל ע'וזלאן/רחוב 621,North,32.677142,35.278327,2.0,31.0,0.0,29009,morning_peak,night
19110,גריפאת 5,North,32.730206,35.211543,2.0,30.0,0.0,29019,morning_peak,night
39892,המוסך ב,North,32.717173,35.222333,2.0,30.0,0.0,29029,morning_peak,night
39911,אלסנדיאן א,North,32.716231,35.223394,2.0,30.0,0.0,29030,morning_peak,night
41561,שכונת אלגמשה 3,North,32.881491,35.408875,2.0,30.0,0.0,29033,morning_peak,night
44219,הרצל/ ברל כצנלסון,North,33.207254,35.567037,2.0,30.0,0.0,29036,morning_peak,night
6274,ראס אלח'אביה 1,North,32.881431,35.42949,2.0,30.0,0.0,29041,morning_peak,night
50773,חניון חנה וסע חטיבה שבע/הורדה,Jerusalem,31.834572,34.975617,1.0,30.0,0.0,29057,morning_peak,night
43870,צומת אוסם לצפון,North,32.657563,35.10176,2.0,29.0,0.0,29061,morning_peak,night
16469,הנגב/השומרון,Center,31.876322,34.726155,2.0,28.0,0.0,29072,morning_peak,night
22458,בן גוריון/מנחם בגין,Center,31.970975,34.790924,2.0,28.0,0.0,29075,morning_peak,night
39850,שכונה דרומית,North,32.604536,35.335643,2.0,28.0,0.0,29090,morning_peak,night
50750,נמל התעופה חיפה,North,32.811735,35.040258,2.0,28.0,0.0,29099,morning_peak,night
44971,שדרות הרכס/היער,Center,31.923461,34.988768,1.0,27.0,0.0,29113,morning_peak,night
6966,אלמקאזח,North,32.70797,35.076341,1.0,27.0,0.0,29117,morning_peak,night
51808,מסוף חצור אשדוד/הורדה,Center,31.775761,34.720892,3.0,26.0,0.0,29119,morning_peak,night
1117,ת. מרכזית חדרה,Center,32.436231,34.913683,2.0,26.0,0.0,29120,morning_peak,night
14178,ז' חשוון/יצחק אלחנן,Center,32.148444,34.830627,2.0,26.0,0.0,29121,morning_peak,night
37147,תיכון המושבה/חלומות,North,32.570214,34.962667,2.0,26.0,0.0,29130,morning_peak,night
38699,מסוף רמאללה,Center,31.903602,35.208438,2.0,26.0,0.0,29132,morning_peak,night
39901,אלסנדיאן ג,North,32.714576,35.223253,2.0,26.0,0.0,29133,morning_peak,night
19419,בנה ביתך 2,North,32.735642,35.341604,2.0,25.0,0.0,29147,morning_peak,night
44074,נמר המדבר/פסמון המדבר,Jerusalem,31.824496,35.291981,4.0,24.0,0.0,29150,morning_peak,night
2833,הגליל,North,32.815067,35.07626,3.0,24.0,0.0,29154,morning_peak,night
41445,שאגת אריה 3,Center,31.928838,35.041645,3.0,24.0,0.0,29155,morning_peak,night
16962,קיבוץ נווה ים,North,32.680453,34.931081,2.0,24.0,0.0,29159,morning_peak,night
21452,האורן/האלון,Center,31.865984,34.887249,2.0,24.0,0.0,29163,morning_peak,night
21465,שבעת המינים/התאנה,Center,31.933013,34.909094,2.0,24.0,0.0,29164,morning_peak,night
21466,שבעת המינים/הגפן,Center,31.930789,34.90687,2.0,24.0,0.0,29165,morning_peak,night
21783,צומת רעננה מרכז,Center,32.176427,34.887965,2.0,24.0,0.0,29166,morning_peak,night
28293,'בית ספר א'סלאם א,South,31.388348,34.739576,2.0,24.0,0.0,29167,morning_peak,night
35206,הבשור/החבל,Center,32.007076,34.941776,2.0,24.0,0.0,29171,morning_peak,night
41285,שכונה מערבית/מוקיבלה,North,32.515091,35.293768,2.0,24.0,0.0,29182,morning_peak,night
50196,סלע,Jerusalem,31.767312,34.987747,2.0,24.0,0.0,29190,morning_peak,night
6997,בית לחם הגלילית/מרכז,North,32.736821,35.194426,2.0,24.0,0.0,29195,morning_peak,night
7176,גן ציבורי,North,32.734872,35.191439,2.0,24.0,0.0,29196,morning_peak,night
7178,אלוני אבא/צרכנייה,North,32.727916,35.168551,2.0,24.0,0.0,29197,morning_peak,night
41053,תיכון אילן רמון/יאנוש קורצ'אק,Center,32.161872,34.907832,1.0,24.0,0.0,29204,morning_peak,night
28717,מגדל מים,South,31.257549,34.865194,1.0,23.0,0.0,29218,morning_peak,night
28735,תיכון מקיף,South,31.193945,34.838527,1.0,23.0,0.0,29219,morning_peak,night
35514,כסייפה/שכונה 13,South,31.239643,35.061805,1.0,23.0,0.0,29220,morning_peak,night
41681,בלאל/כאוכב א-שמאלי,North,32.718537,35.29912,1.0,23.0,0.0,29224,morning_peak,night
51112,משה לוי/חיים לסקוב,Center,31.931535,34.850519,1.0,23.0,0.0,29229,morning_peak,night
39112,דודאים/קקטוס,Center,32.268433,34.87889,5.0,22.0,0.0,29231,morning_peak,night
39101,ההדרים/האירוסים,Center,32.271601,34.891591,4.0,22.0,0.0,29232,morning_peak,night
22693,שער יפו,Center,31.967097,34.83571,3.0,22.0,0.0,29234,morning_peak,night
10969,הנשיא/סמטת האלון,Jerusalem,31.747493,34.982946,2.0,22.0,0.0,29238,morning_peak,night
10977,הגפן / אלנקווה,Jerusalem,31.7463,34.987184,2.0,22.0,0.0,29239,morning_peak,night
12697,תרשיש/מלון קיסר,South,29.551024,34.958653,2.0,22.0,0.0,29240,morning_peak,night
15185,גני טל/מרכז,Center,31.787437,34.795953,2.0,22.0,0.0,29241,morning_peak,night
19049,טבאש 2,North,32.747337,35.171821,2.0,22.0,0.0,29243,morning_peak,night
21713,קופת חולים כללית,Center,31.924368,34.82447,2.0,22.0,0.0,29245,morning_peak,night
40821,כפר ברוך,North,32.644566,35.195808,2.0,22.0,0.0,29255,morning_peak,night
42189,מחנה אריאל שרון/יציאה,South,31.055965,34.839497,2.0,22.0,0.0,29257,morning_peak,night
42980,מסוף הרכבת הישן/איסוף,Center,31.944346,34.875518,2.0,22.0,0.0,29258,morning_peak,night
48596,ישעי ד,Jerusalem,31.750638,34.964371,2.0,22.0,0.0,29260,morning_peak,night
52020,אל בטמה/אל רחמה,Jerusalem,31.746003,35.199125,2.0,22.0,0.0,29263,morning_peak,night
7205,מסוף מתת,North,33.041435,35.358324,2.0,22.0,0.0,29266,morning_peak,night
27080,תיכון אורט,Center,31.670222,34.567663,1.0,22.0,0.0,29268,morning_peak,night
44857,א סאפא/אבו ח'שבה,Jerusalem,31.735499,35.203837,1.0,22.0,0.0,29271,morning_peak,night
48950,רכבת/מסוף ביג - רציפים,Center,31.774842,34.664669,1.0,22.0,0.0,29272,morning_peak,night
6196,בית ספר בירב,North,32.966561,35.499104,3.0,21.0,0.0,29275,morning_peak,night
11883,דרך שכם/שמעון הצדיק,Jerusalem,31.791706,35.228749,2.0,21.0,0.0,29276,morning_peak,night
28639,מכללת ספיר/בריסל,South,31.511395,34.596071,3.0,20.0,0.0,29287,morning_peak,night
11076,מחסיה/דואר,Jerusalem,31.748014,35.006287,2.0,20.0,0.0,29289,morning_peak,night
15169,'גן יאשיה ב,Center,32.351494,34.995893,2.0,20.0,0.0,29291,morning_peak,night
18204,חרשים,North,32.954748,35.329078,2.0,20.0,0.0,29297,morning_peak,night
19119,שכונת עיאדאת ד,North,32.720479,35.224117,2.0,20.0,0.0,29298,morning_peak,night
37811,רמת אלקנה/הדולב,Center,32.113595,35.043348,2.0,20.0,0.0,29304,morning_peak,night
40259,שכונה דרומית,North,32.676333,35.387368,2.0,20.0,0.0,29308,morning_peak,night
40701,חטין/סלאח אלדין,South,31.300254,34.930917,2.0,20.0,0.0,29309,morning_peak,night
40712,חטין/סלאח אלדין,South,31.300431,34.931708,2.0,20.0,0.0,29310,morning_peak,night
44550,הזית/הדקל,Center,31.629386,34.667834,2.0,20.0,0.0,29314,morning_peak,night
49542,המסגר/הזגג,North,32.988583,35.553632,2.0,20.0,0.0,29315,morning_peak,night
49733,מנחם בגין/אריק שרון,North,32.71499,35.104903,2.0,20.0,0.0,29316,morning_peak,night
50362,אזור תעשייה צפוני כפר כנא 1,North,32.755775,35.338747,2.0,20.0,0.0,29320,morning_peak,night
6350,אזור תעשייה בני יהודה,North,32.801632,35.716063,2.0,20.0,0.0,29326,morning_peak,night
47736,מסוף הנביאים,Jerusalem,31.781772,35.228799,1.0,20.0,0.0,29332,morning_peak,night
6963,דליה צעירה מרכז,North,32.683448,35.069064,1.0,20.0,0.0,29337,morning_peak,night
48206,ת.מרכזית באר שבע/רציפים בינעירוני,South,31.243017,34.796743,2.0,19.0,0.0,29339,morning_peak,night
20363,גבעת יואב 2,North,32.7987,35.684086,3.0,18.0,0.0,29346,morning_peak,night
18935,קיבוץ מסדה,North,32.68353,35.597141,2.0,18.0,0.0,29352,morning_peak,night
24863,נחל איילון/נחל פולג,Center,32.240605,34.999074,2.0,18.0,0.0,29353,morning_peak,night
29188,מלון פאלאס/מלכת שבא,South,29.565818,34.94233,2.0,18.0,0.0,29358,morning_peak,night
39257,כיכר ברנדיס,Center,32.41983,34.918876,2.0,18.0,0.0,29362,morning_peak,night
41429,מרכז מסחרי/מסילת יוסף,Center,31.929341,35.043245,2.0,18.0,0.0,29364,morning_peak,night
5845,שכונת אלביר,North,32.772872,35.220755,2.0,18.0,0.0,29370,morning_peak,night
629,ת. רכבת בית יהושע,Center,32.262901,34.860144,2.0,18.0,0.0,29371,morning_peak,night
17064,שכונת ח'אלת עלי 1,North,32.686344,35.051785,1.0,18.0,0.0,29376,morning_peak,night
17293,ח'לת עלי,North,32.686268,35.051661,1.0,18.0,0.0,29377,morning_peak,night
43636,נמל תעופה רמון/הורדה,South,29.725074,35.0053,1.0,18.0,0.0,29381,morning_peak,night
51114,משה לוי/רפאל איתן,Center,31.930809,34.849843,1.0,18.0,0.0,29383,morning_peak,night
51830,תחנת רקל''ה דב יוסף-מרכז/דב יוסף,Jerusalem,31.741548,35.196254,2.0,17.0,0.0,29388,morning_peak,night
10782,עיסאוויה כניסה מזרחית,Jerusalem,31.797132,35.255859,1.0,17.0,0.0,29390,morning_peak,night
37688,ת.מרכזית תל אביב קומה 6/רציפים,Center,32.055908,34.779085,1.0,17.0,0.0,29392,morning_peak,night
42072,אמטיראת,South,31.240374,35.063041,1.0,17.0,0.0,29394,morning_peak,night
18996,אפיק,North,32.778441,35.701187,3.0,16.0,0.0,29396,morning_peak,night
39545,קלחים ב,South,31.447399,34.678523,3.0,16.0,0.0,29399,morning_peak,night
39641,עוצם/כניסה,Center,31.634486,34.697047,3.0,16.0,0.0,29400,morning_peak,night
10169,גן החיות התנ''כי,Jerusalem,31.745642,35.17734,2.0,16.0,0.0,29401,morning_peak,night
15092,צומת ינוב,Center,32.315252,34.957166,2.0,16.0,0.0,29404,morning_peak,night
1539,'להבות חביבה ב,Center,32.397103,35.007784,2.0,16.0,0.0,29405,morning_peak,night
15471,אהוד בן גרא/הנביאים,Center,31.78306,34.712393,2.0,16.0,0.0,29406,morning_peak,night
16015,כביש 42/תחנת שידור בזק,Center,31.896823,34.761113,2.0,16.0,0.0,29407,morning_peak,night
20498,שחף/בז פארק מכוש,North,32.901381,35.288082,2.0,16.0,0.0,29412,morning_peak,night
20742,בית העלמין/הרב עזיזי דיעי,North,32.978391,35.535787,2.0,16.0,0.0,29413,morning_peak,night
21112,המרכבה 4,North,32.764476,35.315094,2.0,16.0,0.0,29414,morning_peak,night
22245,יובלים/נחל פולג,Jerusalem,31.885542,35.032774,2.0,16.0,0.0,29415,morning_peak,night
23171,רכסים/הר שאול,Jerusalem,31.887508,35.032995,2.0,16.0,0.0,29416,morning_peak,night
23175,דרך המייסדים/גפן,Jerusalem,31.895215,35.033134,2.0,16.0,0.0,29417,morning_peak,night
23181,רכסים/הר סנה,Jerusalem,31.885916,35.035888,2.0,16.0,0.0,29418,morning_peak,night
25898,שדה עוזיהו/מגרש כדורגל,Center,31.754929,34.67928,2.0,16.0,0.0,29419,morning_peak,night
27857,צומת תאשור,South,31.358706,34.632492,2.0,16.0,0.0,29420,morning_peak,night
29219,בי''ס תיכון מקיף ז/ההשכלה,South,31.26895,34.803358,2.0,16.0,0.0,29421,morning_peak,night
35395,מסעף שדה אליהו,Center,32.43854,35.520045,2.0,16.0,0.0,29424,morning_peak,night
38328,מועדון פיס,Center,32.130058,34.974688,2.0,16.0,0.0,29427,morning_peak,night
38849,מחנה ישי,Center,31.800726,35.31805,2.0,16.0,0.0,29428,morning_peak,night
39103,הסתדרות/תדהר,Center,32.271445,34.889766,2.0,16.0,0.0,29429,morning_peak,night
39442,מרכז/יושיביה,South,31.44602,34.608468,2.0,16.0,0.0,29430,morning_peak,night
41072,אזור תעשיה צפוני כפר כנא,North,32.758205,35.335457,2.0,16.0,0.0,29432,morning_peak,night
41203,התמר/הגפן,South,31.438613,34.694879,2.0,16.0,0.0,29435,morning_peak,night
41212,הירקון/התנאים,Center,32.097351,34.93832,2.0,16.0,0.0,29436,morning_peak,night
41339,המעיין/צלע ההר,Center,31.919488,34.965788,2.0,16.0,0.0,29437,morning_peak,night
4248,המרכבה/הסדנא,North,32.756615,35.319515,2.0,16.0,0.0,29439,morning_peak,night
43097,האחוזה/נחל פרת,South,31.536992,34.58238,2.0,16.0,0.0,29441,morning_peak,night
48651,עוזי חיטמן/יהודה עמיחי,South,31.527638,34.582796,2.0,16.0,0.0,29445,morning_peak,night
49886,דרך התבלינים/רוזמרין,South,29.538619,34.930806,2.0,16.0,0.0,29446,morning_peak,night
50096,בי''ס כוחלה,South,31.286526,35.055912,2.0,16.0,0.0,29447,morning_peak,night
50367,אזור תעשייה צפוני כפר כנא 3,North,32.758522,35.336724,2.0,16.0,0.0,29450,morning_peak,night
50368,אל-חמרייה/רחוב 7304,North,32.754562,35.338777,2.0,16.0,0.0,29451,morning_peak,night
50528,יכיני ב' ,South,31.483616,34.603268,2.0,16.0,0.0,29453,morning_peak,night
50759,כוחלה,South,31.288509,35.054114,2.0,16.0,0.0,29454,morning_peak,night
5105,קיבוץ עין הנציב,Center,32.473269,35.503364,2.0,16.0,0.0,29455,morning_peak,night
51665,קק''ל/עוזי היטמן,South,31.530275,34.581346,2.0,16.0,0.0,29457,morning_peak,night
51934,הדובדבן/השזיף,North,32.989196,35.546709,2.0,16.0,0.0,29458,morning_peak,night
5868,שכונת מכסור/צפון,North,32.784344,35.220809,2.0,16.0,0.0,29459,morning_peak,night
6550,בענה תחנת פיס לבריאות השן,North,32.932866,35.27061,2.0,16.0,0.0,29460,morning_peak,night
35385,טירת צבי,Center,32.422589,35.527464,1.0,16.0,0.0,29467,morning_peak,night
39161,הרימון/הברוש,Center,31.858487,34.729827,1.0,16.0,0.0,29468,morning_peak,night
44575,מסוף סולטאן סולימאן,Jerusalem,31.783275,35.231522,1.0,16.0,0.0,29470,morning_peak,night
44576,מסוף סולטאן סולימאן,Jerusalem,31.783275,35.231522,1.0,16.0,0.0,29471,morning_peak,night
47993,ת. מרכזית ראשל''צ/רציפים,Center,31.96779,34.785633,1.0,16.0,0.0,29472,morning_peak,night
50910,חוף הלגונה/כנרית,North,32.944299,35.0754,1.0,16.0,0.0,29474,morning_peak,night
52017,ת. מרכזית אילת/רציפים,South,29.556996,34.953569,1.0,16.0,0.0,29475,morning_peak,night
17011,חטיבת ביניים גרינברג,North,32.731143,35.146099,1.0,15.0,0.0,29479,morning_peak,night
19242,שכונת אלחריק/יחידת חלוקת דואר,North,32.894547,35.397083,1.0,15.0,0.0,29480,morning_peak,night
39098,תל צור/סומסום,Center,32.275671,34.891244,3.0,14.0,0.0,29487,morning_peak,night
17848,חרבת אדמית 1,North,33.081648,35.201888,2.0,14.0,0.0,29490,morning_peak,night
19530,מסעף יד נתן,North,32.94035,35.085263,2.0,14.0,0.0,29491,morning_peak,night
34547,מעלה שניאור/דרך הראשונים,Center,32.212239,35.159045,2.0,14.0,0.0,29499,morning_peak,night
35560,מפעל סולו רם,North,32.970172,35.571398,2.0,14.0,0.0,29500,morning_peak,night
35562,טופז,North,32.973314,35.570363,2.0,14.0,0.0,29501,morning_peak,night
38159,בית הערבה/מגרש ספורט,Center,31.808996,35.478176,2.0,14.0,0.0,29504,morning_peak,night
40557,תאנה/חרוב,Center,32.354259,35.021848,2.0,14.0,0.0,29505,morning_peak,night
6073,אורט חצור/הרב עזיזי דיעי,North,32.979003,35.537602,2.0,14.0,0.0,29511,morning_peak,night
7714,צומת אלמוג,Center,31.802294,35.449641,2.0,14.0,0.0,29514,morning_peak,night
41139,עוזייר שכונה צפונית,North,32.792243,35.330678,1.0,14.0,0.0,29517,morning_peak,night
11546,בסיס פיקוד מרכז/דוד אלעזר,Jerusalem,31.840218,35.234128,1.0,13.0,0.0,29524,morning_peak,night
43473,גרניט/הטוחן,Center,32.485655,34.950272,4.0,12.0,0.0,29531,morning_peak,night
39326,אבן שמואל/מרכז,Center,31.572696,34.763299,3.0,12.0,0.0,29534,morning_peak,night
14725,בת חן,Center,32.362637,34.871515,2.0,12.0,0.0,29537,morning_peak,night
16651,בי''ס בית מיתר/השדרה,Center,32.194463,34.916576,2.0,12.0,0.0,29540,morning_peak,night
16772,אזור תעשיה חצב,Center,32.072207,34.956618,2.0,12.0,0.0,29541,morning_peak,night
17346,דקר/בית ספר רבין,North,32.842155,35.084215,2.0,12.0,0.0,29542,morning_peak,night
18473,האצטדיון,North,32.690929,35.310381,2.0,12.0,0.0,29543,morning_peak,night
19235,שכונה דרומית ז,North,32.887365,35.407729,2.0,12.0,0.0,29546,morning_peak,night
20984,ג'בל א-דולה/ביר אל-אמיר,North,32.691273,35.286631,2.0,12.0,0.0,29547,morning_peak,night
21266,בית ספר יסודי,North,32.889216,35.408137,2.0,12.0,0.0,29549,morning_peak,night
21927,הדרים / ד. הפרחים,Center,32.204796,34.905491,2.0,12.0,0.0,29550,morning_peak,night
23156,דן/יוסף,Jerusalem,31.889241,35.002701,2.0,12.0,0.0,29551,morning_peak,night
35100,הבשן/עצמון,Center,32.102643,35.199733,2.0,12.0,0.0,29553,morning_peak,night
38199,קופ''ח כללית/כביש 420,North,32.681567,35.277461,2.0,12.0,0.0,29557,morning_peak,night
38200,קופ''ח כללית/כביש 420,North,32.681842,35.277598,2.0,12.0,0.0,29558,morning_peak,night
38954,יוסף נבו/אצטדיון,Center,32.17132,34.824793,2.0,12.0,0.0,29561,morning_peak,night
38982,האומן/חוצות היוצר,Center,31.636323,34.557386,2.0,12.0,0.0,29562,morning_peak,night
39211,כרכום 3,North,32.928093,35.607921,2.0,12.0,0.0,29564,morning_peak,night
39255,המכללה הלאומית לשוטרים,Center,31.740372,34.949745,2.0,12.0,0.0,29565,morning_peak,night
39308,101/128,North,32.684378,35.271283,2.0,12.0,0.0,29566,morning_peak,night
39379,האיריס/רנן ב,South,31.339406,34.599572,2.0,12.0,0.0,29568,morning_peak,night
40243,שכונה דרומית,North,32.67626,35.387959,2.0,12.0,0.0,29570,morning_peak,night
40247,צרכנייה,North,32.677428,35.390512,2.0,12.0,0.0,29571,morning_peak,night
41284,מוקיבלה/תחנה סופית,North,32.513466,35.301431,2.0,12.0,0.0,29575,morning_peak,night
41431,מרומי שדה ב,Center,31.926757,35.044231,2.0,12.0,0.0,29576,morning_peak,night
41906,3403/אבן שמואל,Center,31.573017,34.759834,2.0,12.0,0.0,29577,morning_peak,night
43219,אלוף הרב גורן/תרצה אתר,Center,32.088578,34.981695,2.0,12.0,0.0,29580,morning_peak,night
4323,הפרח בגני/גינת אגוז,North,32.937486,35.637991,2.0,12.0,0.0,29581,morning_peak,night
43468,שחם/הטוחן,Center,32.485355,34.944707,2.0,12.0,0.0,29583,morning_peak,night
43474,גרניט/תרשיש,Center,32.484447,34.950433,2.0,12.0,0.0,29584,morning_peak,night
4691,מיטב ג,North,32.546007,35.302082,2.0,12.0,0.0,29585,morning_peak,night
47906,ת. מרכזית נתניה/רציפים,Center,32.326889,34.85874,2.0,12.0,0.0,29586,morning_peak,night
48764,בי''ס אלביאן/אלסייד,South,31.286889,34.904683,2.0,12.0,0.0,29587,morning_peak,night
49979,צלע ההר/הנביטה,Center,31.918034,34.969738,2.0,12.0,0.0,29592,morning_peak,night
51204,דרך כפר החורש/אום קוביי,North,32.70682,35.280798,2.0,12.0,0.0,29593,morning_peak,night
5515,הרב הרצוג/נתיב חטיבת גולני,North,32.933863,35.07619,2.0,12.0,0.0,29594,morning_peak,night
